Index,TemperatureRaw16,VGNDRaw16
0,-844,-1
1,-847,-3
2,-884,1
3,-851,-2
4,-846,-2
5,-883,-1
6,-850,-1
7,-846,-2
8,-893,1
9,-849,0
10,-857,0
11,-888,0
12,-853,-1
13,-848,0
14,-891,-2
15,-851,-1
16,-852,-2
17,-900,-2
18,-848,0
19,-857,1
20,-876,-2
21,-842,-2
22,-846,0
23,-885,-2
24,-847,1
25,-845,-2
26,-882,-3
27,-850,1
28,-848,0
29,-884,-2
30,-846,1
31,-850,0
32,-895,-2
33,-848,-1
34,-852,0
35,-894,1
36,-851,-2
37,-883,-1
38,-860,-4
39,-849,0
40,-877,-3
41,-847,-2
42,-849,-1
43,-877,-2
44,-852,-2
45,-848,0
46,-874,0
47,-840,-1
48,-884,0
49,-854,-2
50,-835,-2
51,-883,-2
52,-859,-3
53,-846,-3
54,-881,1
55,-863,-2
56,-848,-1
57,-874,1
58,-861,-2
59,-849,-1
60,-888,0
61,-854,-1
62,-840,-2
63,-851,-2
64,-886,-1
65,-848,-1
66,-845,0
67,-882,-2
68,-854,-2
69,-837,0
70,-857,-3
71,-842,0
72,-856,0
73,-835,0
74,-882,-2
75,-861,1
76,-842,-1
77,-876,-1
78,-863,1
79,-835,1
80,-887,-1
81,-857,-3
82,-840,-2
83,-872,0
84,-856,-2
85,-846,-2
86,-881,0
87,-861,0
88,-840,-1
89,-875,-2
90,-856,-1
91,-837,-2
92,-874,0
93,-855,-1
94,-832,1
95,-875,0
96,-862,1
97,-837,-2
98,-884,-2
99,-858,0
100,-842,-1
101,-875,-4
102,-845,-1
103,-882,-2
104,-861,-1
105,-837,-2
106,-875,-1
107,-865,-3
108,-841,-1
109,-880,0
110,-861,0
111,-841,-2
112,-877,-2
113,-864,-3
114,-836,0
115,-871,0
116,-863,0
117,-875,-2
118,-865,-2
119,-838,0
120,-872,-1
121,-866,0
122,-840,-1
123,-881,-1
124,-853,-1
125,-831,-4
126,-870,0
127,-859,-2
128,-834,-1
129,-870,-2
130,-862,-1
131,-833,-1
132,-866,-2
133,-860,-2
134,-835,1
135,-875,-2
136,-872,-1
137,-838,-1
138,-866,0
139,-860,-1
140,-816,0
141,-868,0
142,-863,-1
143,-828,-1
144,-878,-1
145,-862,0
146,-825,1
147,-873,0
148,-872,-2
149,-828,-3
150,-875,-1
151,-860,-1
152,-840,0
153,-878,-2
154,-866,0
155,-837,-1
156,-872,-1
157,-864,-2
158,-832,0
159,-863,0
160,-838,-2
161,-869,-1
162,-840,-1
163,-875,-1
164,-863,0
165,-839,-2
166,-857,-2
167,-840,0
168,-864,-1
169,-866,1
170,-842,-2
171,-860,-1
172,-860,-1
173,-839,-1
174,-859,-1
175,-863,-2
176,-845,-1
177,-868,-1
178,-862,-1
179,-833,0
180,-854,-2
181,-863,1
182,-846,0
183,-861,-1
184,-869,-1
185,-842,-1
186,-861,-2
187,-876,-1
188,-837,1
189,-871,-1
190,-834,-1
191,-859,1
192,-865,-1
193,-838,-1
194,-871,-1
195,-875,1
196,-842,-3
197,-867,1
198,-874,-2
199,-843,-2
200,-872,1
201,-879,-2
202,-844,1
203,-857,-2
204,-884,-1
205,-846,0
206,-864,-1
207,-871,1
208,-844,0
209,-868,-1
210,-884,-2
211,-845,-2
212,-871,-1
213,-876,-1
214,-854,-1
215,-884,0
216,-842,0
217,-884,0
218,-842,-2
219,-863,-1
220,-882,-1
221,-834,-1
222,-856,-2
223,-884,-1
224,-837,-2
225,-851,-2
226,-875,-2
227,-837,1
228,-857,-2
229,-876,0
230,-831,-2
231,-853,-2
232,-875,-2
233,-843,-1
234,-862,-1
235,-884,0
236,-839,0
237,-851,0
238,-882,1
239,-837,0
240,-856,-2
241,-876,0
242,-831,1
243,-848,-2
244,-884,-2
245,-838,0
246,-856,-3
247,-879,1
248,-840,-2
249,-850,-2
250,-877,-1
251,-845,-2
252,-848,1
253,-875,-1
254,-833,-2
255,-847,-2
256,-878,-2
257,-837,1
258,-883,-1
259,-851,0
260,-857,-2
261,-887,-1
262,-845,-1
263,-858,-1
264,-888,0
265,-847,-2
266,-848,-1
267,-879,-3
268,-850,-2
269,-851,-2
270,-887,-1
271,-842,-2
272,-856,-2
273,-887,-1
274,-840,-2
275,-851,0
276,-880,-1
277,-849,-1
278,-851,-1
279,-884,0
280,-840,1
281,-842,-2
282,-881,-2
283,-845,1
284,-848,-1
285,-873,-2
286,-848,0
287,-844,-1
288,-900,0
289,-851,-3
290,-857,0
291,-848,-1
292,-846,-2
293,-896,-2
294,-848,-1
295,-857,-1
296,-887,0
297,-852,-3
298,-855,-2
299,-892,-3
300,-845,0
301,-846,-2
302,-885,-3
303,-858,-1
304,-845,-2
305,-881,-1
306,-848,-2
307,-844,-2
308,-874,1
309,-845,-3
310,-852,-2
311,-878,0
312,-840,-1
313,-843,-2
314,-851,-2
315,-844,-2
316,-884,1
317,-845,2
318,-842,1
319,-873,1
320,-851,-2
321,-848,-2
322,-880,0
323,-852,-1
324,-848,-1
325,-880,-2
326,-847,2
327,-842,1
328,-887,1
329,-851,-2
330,-842,-3
331,-880,0
332,-848,1
333,-842,-2
334,-888,-2
335,-863,-1
336,-846,-2
337,-890,0
338,-857,0
339,-845,-2
340,-891,0
341,-858,1
342,-848,-2
343,-877,0
344,-850,-1
345,-831,1
346,-881,-2
347,-851,0
348,-880,0
349,-851,-1
350,-846,1
351,-868,0
352,-857,-1
353,-841,-2
354,-881,0
355,-857,1
356,-841,-2
