Index,TemperatureRaw16,VGNDRaw16
0,-45,1
1,-43,0
2,-34,-1
3,-39,-1
4,-42,0
5,-39,0
6,-38,-2
7,-36,2
8,-43,2
9,-40,-1
10,-42,0
11,-33,-2
12,-35,1
13,-43,0
14,-36,-3
15,-36,-1
16,-30,-1
17,-31,0
18,-32,0
19,-34,0
20,-32,-1
21,-40,2
22,-37,1
23,-28,1
24,-31,0
25,-42,2
26,-42,-1
27,-36,-1
28,-34,2
29,-48,-1
30,-48,-2
31,-39,0
32,-34,1
33,-40,1
34,-34,-1
35,-45,-1
36,-40,1
37,-45,-1
38,-41,-1
39,-31,1
40,-48,0
41,-40,-1
42,-42,0
43,-40,1
44,-37,0
45,-38,-1
46,-42,0
47,-34,-2
48,-52,-1
49,-41,0
50,-42,-1
51,-33,-2
52,-37,-1
53,-46,-2
54,-41,-1
55,-46,0
56,-43,-1
57,-40,-1
58,-30,-1
59,-44,2
60,-38,-2
61,-38,0
62,-41,1
63,-37,2
64,-32,0
65,-34,-1
66,-47,0
67,-38,1
68,-35,-1
69,-40,-1
70,-40,0
71,-37,1
72,-46,0
73,-40,0
74,-39,1
75,-40,1
76,-43,0
77,-46,1
78,-44,1
79,-40,0
80,-39,1
81,-38,0
82,-37,1
83,-51,-1
84,-41,2
85,-49,1
86,-37,-1
87,-42,2
88,-51,0
89,-42,-1
90,-47,1
91,-47,0
92,-40,1
93,-45,0
94,-38,-2
95,-42,1
96,-42,-1
97,-43,1
98,-42,-1
99,-46,-1
100,-50,0
101,-43,2
102,-43,2
103,-42,1
104,-43,2
105,-47,-1
106,-44,2
107,-48,1
108,-41,0
109,-42,1
110,-45,-3
111,-39,1
112,-40,0
113,-38,1
114,-39,0
115,-48,0
116,-45,-1
117,-59,1
118,-42,2
119,-39,0
120,-41,1
121,-47,1
122,-42,1
123,-46,0
124,-42,0
125,-41,2
126,-38,0
127,-45,1
128,-40,1
129,-43,0
130,-40,0
131,-55,1
132,-50,0
133,-40,2
134,-45,1
135,-38,2
136,-49,2
137,-40,1
138,-44,-1
139,-29,2
140,-40,1
141,-45,2
142,-52,-1
143,-35,0
144,-45,2
145,-42,1
146,-38,1
147,-37,-2
148,-39,2
149,-39,-1
150,-42,1
151,-49,-1
152,-50,-1
153,-39,0
154,-36,-2
155,-45,3
156,-53,-1
157,-53,-2
158,-45,0
159,-55,1
160,-31,1
161,-50,0
162,-48,1
163,-40,0
164,-45,0
165,-35,1
166,-40,-1
167,-46,1
168,-35,-2
169,-36,0
170,-56,0
171,-44,-1
172,-48,0
173,-46,0
174,-40,-1
175,-33,-1
176,-51,-1
177,-30,1
178,-42,1
179,-42,2
180,-47,-1
181,-27,1
182,-46,0
183,-36,0
184,-40,3
185,-40,1
186,-43,0
187,-35,-3
188,-48,1
189,-41,0
190,-42,1
191,-51,-1
192,-46,-1
193,-45,1
194,-42,0
195,-44,-1
196,-42,0
197,-40,1
198,-46,1
199,-54,2
200,-45,-2
201,-31,0
202,-52,0
203,-46,2
204,-45,1
205,-51,1
206,-49,0
207,-34,-1
208,-49,0
209,-32,1
210,-47,2
211,-46,1
212,-38,2
213,-58,0
214,-42,-1
215,-38,-1
216,-41,-1
217,-32,-3
218,-38,0
219,-31,0
220,-44,1
221,-52,-1
222,-45,-1
223,-38,-1
224,-38,1
