Index,Raw16,Visual_mV
0,1744,266.11328125
1,1712,261.23046875
2,1744,266.11328125
3,1744,266.11328125
4,1712,261.23046875
5,1744,266.11328125
6,1760,268.5546875
7,1728,263.671875
8,1744,266.11328125
9,1744,266.11328125
10,1728,263.671875
11,1744,266.11328125
12,1744,266.11328125
13,1728,263.671875
14,1744,266.11328125
15,1744,266.11328125
16,1728,263.671875
17,1744,266.11328125
18,1744,266.11328125
19,1712,261.23046875
20,1744,266.11328125
21,1744,266.11328125
22,1712,261.23046875
23,1744,266.11328125
24,1760,268.5546875
25,1712,261.23046875
26,1744,266.11328125
27,1744,266.11328125
28,1728,263.671875
29,1744,266.11328125
30,1744,266.11328125
31,1728,263.671875
32,1744,266.11328125
33,1744,266.11328125
34,1728,263.671875
35,1744,266.11328125
36,1744,266.11328125
37,1728,263.671875
38,1744,266.11328125
39,1744,266.11328125
40,1728,263.671875
41,1744,266.11328125
42,1760,268.5546875
43,1712,261.23046875
44,1744,266.11328125
45,1744,266.11328125
46,1712,261.23046875
47,1744,266.11328125
48,1744,266.11328125
49,1728,263.671875
50,1744,266.11328125
51,1744,266.11328125
52,1728,263.671875
53,1728,263.671875
54,1760,268.5546875
55,1712,261.23046875
56,1744,266.11328125
57,1744,266.11328125
58,1728,263.671875
59,1744,266.11328125
60,1744,266.11328125
61,1728,263.671875
62,1744,266.11328125
63,1744,266.11328125
64,1728,263.671875
65,1744,266.11328125
66,1744,266.11328125
67,1728,263.671875
68,1744,266.11328125
69,1744,266.11328125
70,1728,263.671875
71,1744,266.11328125
72,1744,266.11328125
73,1728,263.671875
74,1744,266.11328125
75,1744,266.11328125
76,1728,263.671875
77,1744,266.11328125
78,1760,268.5546875
79,1728,263.671875
80,1744,266.11328125
81,1760,268.5546875
82,1728,263.671875
83,1744,266.11328125
84,1760,268.5546875
85,1728,263.671875
86,1744,266.11328125
87,1744,266.11328125
88,1712,261.23046875
89,1744,266.11328125
90,1744,266.11328125
91,1728,263.671875
92,1744,266.11328125
93,1760,268.5546875
94,1712,261.23046875
95,1744,266.11328125
96,1744,266.11328125
97,1728,263.671875
98,1744,266.11328125
99,1744,266.11328125
100,1728,263.671875
101,1744,266.11328125
102,1760,268.5546875
103,1712,261.23046875
104,1744,266.11328125
105,1760,268.5546875
106,1728,263.671875
107,1744,266.11328125
108,1744,266.11328125
109,1728,263.671875
110,1744,266.11328125
111,1744,266.11328125
112,1728,263.671875
113,1744,266.11328125
114,1744,266.11328125
115,1728,263.671875
116,1744,266.11328125
117,1760,268.5546875
118,1728,263.671875
119,1744,266.11328125
120,1744,266.11328125
121,1728,263.671875
122,1744,266.11328125
123,1760,268.5546875
124,1728,263.671875
125,1744,266.11328125
126,1744,266.11328125
