Index,TemperatureRaw16,VGNDRaw16
0,-463,-1
1,-495,-1
2,-477,-2
3,-499,-3
4,-498,-1
5,-466,0
6,-500,-3
7,-481,-1
8,-472,-2
9,-503,-1
10,-487,-2
11,-467,0
12,-500,-2
13,-494,-2
14,-466,-1
15,-500,1
16,-485,-2
17,-500,0
18,-489,-2
19,-471,-1
20,-498,-1
21,-485,-2
22,-455,1
23,-503,-1
24,-485,0
25,-463,-2
26,-499,-2
27,-473,0
28,-466,-1
29,-494,-2
30,-470,-2
31,-461,0
32,-492,-2
33,-479,-2
34,-467,-1
35,-494,-1
36,-485,-1
37,-450,0
38,-490,-1
39,-482,-1
40,-464,-2
41,-475,-3
42,-455,-2
43,-488,0
44,-481,0
45,-450,0
46,-483,-3
47,-467,-2
48,-455,0
49,-493,-2
50,-442,-2
51,-488,1
52,-464,-1
53,-453,-2
54,-479,-2
55,-465,0
56,-450,-1
57,-481,-1
58,-462,-2
59,-449,0
60,-490,-2
61,-469,0
62,-456,-2
63,-469,1
64,-449,0
65,-479,-2
66,-456,-1
67,-452,1
68,-476,-2
69,-449,1
70,-439,-2
71,-472,-2
72,-454,-1
73,-432,-3
74,-469,1
75,-443,0
76,-438,-2
77,-470,-2
78,-449,-2
79,-444,-1
80,-478,1
81,-454,-2
82,-448,-1
83,-480,-2
84,-460,-2
85,-446,-1
86,-503,0
87,-464,-2
88,-458,0
89,-489,-2
90,-464,1
91,-470,-2
92,-497,-1
93,-464,-2
94,-459,-2
95,-458,-2
96,-449,-1
97,-493,0
98,-466,-1
99,-459,0
100,-483,-1
101,-465,-1
102,-447,-2
103,-485,1
104,-453,-1
105,-452,-1
106,-478,-1
107,-454,-2
108,-453,-1
109,-482,0
110,-460,1
111,-451,-2
112,-478,-1
113,-455,-2
114,-449,-2
115,-487,1
116,-456,-1
117,-452,-2
118,-475,1
119,-454,-1
120,-450,1
121,-452,0
122,-455,0
123,-480,-2
124,-457,-1
125,-444,1
126,-479,-2
127,-463,-1
128,-450,1
129,-477,-4
130,-455,-2
131,-452,0
132,-495,-2
133,-446,-2
134,-452,-2
135,-485,-3
136,-452,-1
137,-448,-2
138,-477,1
139,-445,-1
140,-441,-2
141,-479,-2
142,-449,-2
143,-476,-2
144,-441,-2
145,-450,-1
146,-461,0
147,-437,-1
148,-475,-1
149,-441,1
150,-440,1
151,-470,-4
152,-434,2
153,-433,-1
154,-467,-1
155,-433,-2
156,-447,-2
157,-474,-2
158,-438,-2
159,-439,-2
160,-464,1
161,-444,0
162,-464,-1
163,-443,-2
164,-441,1
165,-467,-1
166,-432,-3
167,-446,-2
168,-471,-2
169,-440,-2
170,-446,1
171,-466,-2
172,-444,-1
173,-444,1
174,-442,-2
175,-446,-1
176,-472,0
177,-445,-1
178,-449,-1
179,-436,1
180,-445,-1
181,-467,0
182,-441,1
183,-444,-2
184,-474,-1
185,-441,-4
186,-446,-2
187,-462,0
188,-452,1
189,-461,-2
190,-435,1
191,-446,0
192,-455,-1
193,-443,0
194,-445,-2
195,-458,1
196,-442,-2
197,-448,0
198,-455,-2
199,-443,-2
200,-445,-2
201,-458,-2
202,-443,-1
203,-458,1
204,-461,2
205,-446,-2
206,-458,1
207,-461,0
208,-437,-2
209,-461,0
