Index,TemperatureRaw16,VGNDRaw16
0,170,0
1,179,1
2,176,-1
3,170,1
4,178,1
5,171,0
6,180,1
7,176,-1
8,180,-1
9,171,0
10,172,1
11,170,0
12,179,0
13,175,2
14,174,2
15,185,2
16,176,0
17,171,0
18,175,0
19,187,0
20,166,3
21,178,-1
22,179,1
23,175,0
24,169,0
25,177,0
26,163,0
27,177,0
28,176,0
29,172,2
30,172,2
31,183,0
32,178,-1
33,180,0
34,180,1
35,175,0
36,175,-1
37,168,0
38,171,1
39,188,-1
40,176,-1
41,176,1
42,174,2
43,177,0
44,171,1
45,164,1
46,163,1
47,174,1
48,166,0
49,181,0
50,174,2
51,185,1
52,175,1
53,177,0
54,167,0
55,173,2
56,176,-1
57,167,-2
58,165,1
59,177,1
60,174,2
61,176,-1
62,185,-1
63,171,-1
64,185,-1
65,173,0
66,179,-1
67,174,0
68,177,-1
69,175,-1
70,173,1
71,167,-1
72,163,2
73,169,0
74,185,1
75,182,1
76,182,1
77,170,0
78,167,2
79,164,0
80,174,1
81,183,0
82,173,2
83,178,0
84,182,-1
85,177,0
86,174,-1
87,178,-1
88,176,0
89,178,0
90,175,0
91,183,0
92,173,0
93,170,0
94,180,1
95,178,-1
96,178,1
97,166,-1
98,171,1
99,170,1
100,179,-2
101,171,2
102,172,-2
103,179,-2
104,176,-1
105,172,-1
106,178,0
107,168,0
108,178,1
109,172,-1
110,183,0
111,172,0
112,170,0
113,175,-2
114,170,0
115,168,-2
116,169,2
117,175,-3
118,160,0
119,174,1
120,160,-2
121,173,-1
122,184,0
123,167,0
124,177,-1
125,175,-1
126,189,0
127,171,-2
128,182,0
129,178,0
130,175,1
131,174,0
132,182,0
133,175,-1
134,170,-2
135,175,0
136,169,0
137,177,-2
138,168,0
139,178,-2
140,171,-1
141,170,0
142,174,-1
143,179,-2
144,178,0
145,172,1
146,177,-1
147,172,-1
148,178,-2
149,169,0
150,175,2
151,186,2
152,173,0
153,170,-1
154,180,0
155,172,0
156,171,-2
157,169,-1
158,169,-1
159,174,0
160,178,-1
161,168,1
162,177,0
163,183,1
164,184,-1
165,175,0
166,181,-1
167,170,-2
168,176,1
169,174,0
170,173,-1
171,176,-1
172,167,-1
173,178,0
174,173,-1
175,165,1
176,172,-1
177,180,0
178,174,0
179,177,-1
180,173,0
181,173,1
182,177,-2
183,179,-2
184,173,-1
185,174,1
186,181,-1
187,170,0
188,174,2
189,172,2
190,185,0
191,183,-4
192,176,2
193,177,1
194,171,-2
195,165,-1
196,186,3
197,174,-1
198,165,0
199,176,0
200,165,1
201,176,1
202,180,0
203,178,0
204,177,-3
205,176,-1
206,174,0
207,174,0
208,164,0
209,185,0
210,171,1
211,161,-1
212,177,0
213,172,2
214,177,0
215,163,2
216,180,-2
217,180,-1
218,175,1
219,165,1
220,171,1
221,170,2
222,176,0
223,170,-1
224,174,0
225,179,1
226,172,-1
227,171,0
228,181,1
229,171,-2
230,176,1
231,173,-1
232,175,0
233,162,0
234,173,-2
235,168,0
236,178,-1
237,168,0
238,179,1
239,178,2
240,168,0
241,176,1
242,170,-1
243,176,-1
244,176,1
245,178,-1
246,180,0
247,177,0
248,173,1
249,178,-1
250,177,1
251,173,-1
252,183,-2
253,173,-1
254,179,0
255,180,-1
256,178,0
257,164,0
258,182,0
259,181,1
260,180,1
261,182,2
262,182,0
263,182,1
264,179,0
265,185,0
266,178,0
267,172,1
268,177,2
269,179,-1
270,178,0
271,183,-1
272,176,-2
273,175,1
274,185,1
275,182,-2
276,176,0
277,177,1
278,179,1
279,182,-1
280,175,0
281,175,1
282,174,-2
283,170,1
284,177,1
285,179,0
286,182,0
287,176,0
288,174,1
289,169,0
290,184,0
291,176,-2
292,173,-1
293,169,2
294,180,-1
295,175,1
296,169,-1
297,176,1
298,175,0
299,176,-2
300,164,0
301,181,1
302,167,-1
303,170,2
304,175,-1
305,179,1
306,172,-1
307,175,-1
308,185,0
309,189,1
310,166,2
311,173,1
312,168,0
313,170,0
314,177,1
315,175,2
316,168,-1
317,184,-1
318,170,1
319,176,2
320,180,1
321,166,0
322,178,0
323,177,2
324,177,2
325,174,0
326,182,-2
327,178,-1
328,179,0
329,167,-1
330,176,-2
331,172,0
332,174,-2
333,178,-1
334,172,0
335,182,-2
336,188,1
337,169,0
338,175,-1
339,172,0
340,165,2
341,164,-1
342,173,0
343,169,-2
344,180,0
345,179,-1
346,176,1
347,170,0
348,166,1
349,168,-1
350,172,0
351,167,1
352,165,1
353,184,1
354,171,-1
355,175,1
356,175,0
357,176,0
358,173,-1
359,173,-2
360,181,1
361,179,0
362,168,2
363,173,0
364,184,-2
365,173,1
366,167,-2
367,183,1
368,172,-1
369,168,1
370,170,-2
371,173,1
372,178,2
373,169,2
374,174,0
375,171,-2
376,170,0
377,168,0
378,174,-1
379,169,1
380,169,-1
381,191,1
382,166,1
383,174,3
384,173,-1
385,182,0
386,181,0
387,178,1
388,179,1
389,177,1
390,169,0
391,181,0
392,168,-2
393,178,0
394,178,2
395,171,0
396,171,0
397,179,0
398,171,0
399,175,-1
