Index,Raw16,Visual_mV
0,2944,449.21875
1,2960,451.66015625
2,2976,454.1015625
3,2960,451.66015625
4,2960,451.66015625
5,2960,451.66015625
6,2944,449.21875
7,2960,451.66015625
8,2960,451.66015625
9,2944,449.21875
10,2960,451.66015625
11,2960,451.66015625
12,2944,449.21875
13,2960,451.66015625
14,2976,454.1015625
15,2944,449.21875
16,2976,454.1015625
17,2960,451.66015625
18,2944,449.21875
19,2960,451.66015625
20,2960,451.66015625
21,2944,449.21875
22,2960,451.66015625
23,2976,454.1015625
24,2944,449.21875
25,2960,451.66015625
26,2960,451.66015625
27,2944,449.21875
28,2960,451.66015625
29,2976,454.1015625
30,2944,449.21875
31,2976,454.1015625
32,2960,451.66015625
33,2944,449.21875
34,2976,454.1015625
35,2960,451.66015625
36,2944,449.21875
37,2960,451.66015625
38,2976,454.1015625
39,2944,449.21875
40,2976,454.1015625
41,2960,451.66015625
42,2944,449.21875
43,2976,454.1015625
44,2960,451.66015625
45,2960,451.66015625
46,2960,451.66015625
47,2960,451.66015625
48,2944,449.21875
49,2960,451.66015625
50,2960,451.66015625
51,2944,449.21875
52,2976,454.1015625
53,2960,451.66015625
54,2944,449.21875
55,2960,451.66015625
56,2960,451.66015625
57,2944,449.21875
58,2960,451.66015625
59,2960,451.66015625
60,2944,449.21875
61,2976,454.1015625
62,2960,451.66015625
63,2944,449.21875
64,2960,451.66015625
65,2960,451.66015625
66,2944,449.21875
67,2960,451.66015625
68,2960,451.66015625
69,2960,451.66015625
70,2976,454.1015625
71,2960,451.66015625
72,2944,449.21875
73,2976,454.1015625
74,2960,451.66015625
75,2944,449.21875
76,2960,451.66015625
77,2960,451.66015625
78,2944,449.21875
79,2960,451.66015625
80,2960,451.66015625
81,2960,451.66015625
82,2960,451.66015625
83,2960,451.66015625
84,2960,451.66015625
85,2960,451.66015625
86,2960,451.66015625
87,2944,449.21875
88,2976,454.1015625
89,2960,451.66015625
90,2944,449.21875
91,2976,454.1015625
92,2960,451.66015625
93,2944,449.21875
94,2976,454.1015625
95,2960,451.66015625
96,2944,449.21875
97,2960,451.66015625
98,2960,451.66015625
99,2944,449.21875
100,2976,454.1015625
101,2944,449.21875
102,2944,449.21875
103,2976,454.1015625
104,2960,451.66015625
105,2944,449.21875
106,2976,454.1015625
107,2960,451.66015625
108,2944,449.21875
109,2976,454.1015625
110,2960,451.66015625
111,2960,451.66015625
112,2976,454.1015625
113,2960,451.66015625
114,2944,449.21875
115,2960,451.66015625
116,2960,451.66015625
117,2960,451.66015625
118,2976,454.1015625
119,2944,449.21875
120,2944,449.21875
121,2976,454.1015625
122,2944,449.21875
123,2960,451.66015625
124,2976,454.1015625
125,2960,451.66015625
126,2944,449.21875
127,2976,454.1015625
128,2944,449.21875
129,2944,449.21875
130,2976,454.1015625
131,2944,449.21875
132,2944,449.21875
133,2976,454.1015625
134,2944,449.21875
135,2944,449.21875
136,2976,454.1015625
137,2944,449.21875
138,2944,449.21875
139,2976,454.1015625
140,2944,449.21875
141,2944,449.21875
142,2976,454.1015625
143,2960,451.66015625
144,2960,451.66015625
145,2976,454.1015625
146,2960,451.66015625
147,2944,449.21875
148,2960,451.66015625
149,2944,449.21875
150,2944,449.21875
151,2976,454.1015625
152,2944,449.21875
153,2944,449.21875
154,2960,451.66015625
155,2944,449.21875
156,2944,449.21875
157,2960,451.66015625
158,2944,449.21875
159,2944,449.21875
160,2976,454.1015625
161,2944,449.21875
162,2944,449.21875
163,2960,451.66015625
164,2944,449.21875
165,2960,451.66015625
166,2976,454.1015625
167,2944,449.21875
168,2944,449.21875
169,2976,454.1015625
170,2944,449.21875
171,2944,449.21875
172,2976,454.1015625
173,2944,449.21875
174,2944,449.21875
175,2960,451.66015625
176,2944,449.21875
177,2944,449.21875
178,2976,454.1015625
179,2944,449.21875
180,2960,451.66015625
181,2960,451.66015625
182,2944,449.21875
183,2944,449.21875
184,2960,451.66015625
185,2944,449.21875
186,2960,451.66015625
187,2960,451.66015625
188,2944,449.21875
189,2960,451.66015625
190,2960,451.66015625
191,2944,449.21875
192,2944,449.21875
193,2976,454.1015625
194,2944,449.21875
195,2944,449.21875
196,2960,451.66015625
197,2944,449.21875
198,2944,449.21875
