Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-3539,2
5.00,-3542,4
10.00,-3539,3
15.00,-3528,5
20.00,-3536,2
25.00,-3534,4
30.00,-3533,4
35.00,-3541,2
40.00,-3544,4
45.00,-3538,3
50.00,-3532,2
55.00,-3538,2
60.00,-3529,3
65.00,-3535,5
70.00,-3539,5
75.00,-3546,2
80.00,-3541,3
85.00,-3532,3
90.00,-3533,3
95.00,-3536,3
100.00,-3532,2
105.00,-3532,4
110.00,-3526,4
115.00,-3533,2
120.00,-3533,4
125.00,-3534,3
130.00,-3539,3
135.00,-3535,3
140.00,-3538,2
145.00,-3537,0
150.00,-3529,5
155.00,-3532,2
160.00,-3536,3
165.00,-3531,4
170.00,-3533,2
175.00,-3533,2
180.00,-3529,2
185.00,-3534,2
190.00,-3528,2
195.00,-3536,2
200.00,-3531,3
205.00,-3529,1
210.00,-3538,4
215.00,-3543,3
220.00,-3556,3
225.00,-3543,4
230.00,-3541,5
235.00,-3544,2
240.00,-3544,5
245.00,-3543,2
250.00,-3538,0
255.00,-3545,3
260.00,-3541,4
265.00,-3533,2
270.00,-3538,3
275.00,-3533,5
280.00,-3536,3
285.00,-3541,2
290.00,-3544,3
295.00,-3539,4
300.00,-3545,4
305.00,-3549,3
310.00,-3539,3
315.00,-3538,3
320.00,-3534,4
325.00,-3538,3
330.00,-3536,4
335.00,-3537,2
340.00,-3538,3
345.00,-3531,3
350.00,-3541,4
355.00,-3540,5
360.00,-3535,3
365.00,-3535,4
370.00,-3539,4
375.00,-3538,3
380.00,-3548,3
385.00,-3546,4
390.00,-3541,4
395.00,-3538,4
400.00,-3544,4
405.00,-3544,4
410.00,-3540,4
415.00,-3541,2
420.00,-3536,5
425.00,-3540,3
430.00,-3532,2
435.00,-3545,2
440.00,-3536,5
445.00,-3541,4
450.00,-3541,4
455.00,-3541,2
460.00,-3541,1
465.00,-3539,3
470.00,-3536,5
475.00,-3538,3
480.00,-3540,5
485.00,-3546,2
490.00,-3538,4
495.00,-3541,3
500.00,-3540,6
505.00,-3531,0
510.00,-3535,0
515.00,-3541,4
520.00,-3536,2
525.00,-3537,5
530.00,-3545,3
535.00,-3537,2
540.00,-3537,3
545.00,-3538,3
550.00,-3541,1
555.00,-3532,4
560.00,-3538,4
565.00,-3529,3
570.00,-3538,2
575.00,-3531,3
580.00,-3538,1
585.00,-3532,5
590.00,-3541,4
595.00,-3535,4
600.00,-3534,5
605.00,-3539,2
610.00,-3540,2
615.00,-3543,4
620.00,-3535,2
625.00,-3544,3
630.00,-3537,3
635.00,-3538,2
640.00,-3543,5
645.00,-3539,3
