Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-3523,2
5.00,-3533,5
10.00,-3536,3
15.00,-3531,5
20.00,-3529,2
25.00,-3535,3
30.00,-3535,2
35.00,-3530,2
40.00,-3528,4
45.00,-3538,3
50.00,-3535,3
55.00,-3538,1
60.00,-3537,3
65.00,-3535,2
70.00,-3532,3
75.00,-3534,2
80.00,-3535,4
85.00,-3538,2
90.00,-3536,2
95.00,-3532,2
100.00,-3538,3
105.00,-3533,2
110.00,-3532,2
115.00,-3538,2
120.00,-3538,3
125.00,-3537,2
130.00,-3541,4
135.00,-3535,3
140.00,-3525,5
145.00,-3535,2
150.00,-3526,4
155.00,-3538,3
160.00,-3529,2
165.00,-3530,5
170.00,-3538,3
175.00,-3539,2
180.00,-3533,1
185.00,-3538,5
190.00,-3535,5
195.00,-3528,3
200.00,-3529,5
205.00,-3522,5
210.00,-3526,4
215.00,-3529,2
220.00,-3526,3
225.00,-3527,5
230.00,-3523,5
235.00,-3526,2
240.00,-3529,2
245.00,-3532,2
250.00,-3532,5
255.00,-3535,3
260.00,-3534,3
265.00,-3529,5
270.00,-3530,5
275.00,-3538,3
280.00,-3530,4
285.00,-3533,3
290.00,-3536,2
295.00,-3537,2
300.00,-3534,5
305.00,-3536,3
310.00,-3533,4
315.00,-3533,2
320.00,-3532,5
325.00,-3534,2
330.00,-3538,4
335.00,-3535,4
340.00,-3529,3
345.00,-3533,3
350.00,-3539,2
355.00,-3533,3
360.00,-3535,2
365.00,-3540,2
370.00,-3530,2
375.00,-3528,2
380.00,-3535,2
385.00,-3539,3
390.00,-3535,3
395.00,-3536,2
400.00,-3541,2
405.00,-3535,5
410.00,-3539,4
415.00,-3533,1
420.00,-3532,3
425.00,-3531,3
430.00,-3526,3
435.00,-3530,2
440.00,-3530,5
445.00,-3534,2
450.00,-3535,3
455.00,-3529,4
460.00,-3536,3
465.00,-3538,4
470.00,-3538,4
475.00,-3530,4
480.00,-3533,2
485.00,-3535,5
490.00,-3537,3
495.00,-3532,3
500.00,-3526,2
505.00,-3531,3
510.00,-3532,5
515.00,-3530,2
520.00,-3540,2
525.00,-3523,1
530.00,-3526,1
535.00,-3529,2
540.00,-3523,2
545.00,-3533,2
550.00,-3535,2
555.00,-3532,2
560.00,-3532,3
565.00,-3537,2
570.00,-3535,5
575.00,-3535,1
580.00,-3538,3
585.00,-3535,2
590.00,-3533,2
595.00,-3529,3
600.00,-3532,4
605.00,-3531,3
610.00,-3531,2
615.00,-3526,2
620.00,-3540,3
625.00,-3523,2
630.00,-3526,2
635.00,-3541,3
640.00,-3541,2
645.00,-3541,2
650.00,-3536,5
655.00,-3532,2
660.00,-3539,1
665.00,-3538,2
670.00,-3540,5
675.00,-3540,2
680.00,-3544,3
685.00,-3540,3
690.00,-3534,2
695.00,-3535,1
700.00,-3538,5
705.00,-3530,4
710.00,-3526,1
715.00,-3532,3
720.00,-3532,4
725.00,-3527,4
730.00,-3530,2
735.00,-3538,2
740.00,-3532,2
745.00,-3542,2
750.00,-3533,5
755.00,-3538,2
760.00,-3540,2
765.00,-3534,2
770.00,-3538,2
775.00,-3542,3
780.00,-3547,2
785.00,-3538,2
790.00,-3537,2
795.00,-3541,4
800.00,-3532,4
805.00,-3533,2
810.00,-3535,3
815.00,-3536,3
820.00,-3523,6
825.00,-3531,2
830.00,-3531,3
835.00,-3529,5
840.00,-3526,5
845.00,-3530,3
850.00,-3523,2
855.00,-3532,4
860.00,-3526,2
865.00,-3519,4
870.00,-3534,2
875.00,-3535,4
880.00,-3538,4
885.00,-3529,2
890.00,-3533,3
895.00,-3525,2
900.00,-3531,3
905.00,-3532,2
910.00,-3528,2
915.00,-3534,3
920.00,-3527,3
925.00,-3536,2
930.00,-3527,2
935.00,-3527,4
940.00,-3538,3
945.00,-3532,3
950.00,-3535,3
955.00,-3532,3
960.00,-3529,3
965.00,-3528,5
970.00,-3531,4
975.00,-3533,3
980.00,-3528,6
985.00,-3529,3
990.00,-3531,4
995.00,-3535,2
1000.00,-3529,2
1005.00,-3529,5
1010.00,-3532,3
1015.00,-3529,2
