Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-3532,2
5.00,-3551,2
10.00,-3556,2
15.00,-3556,3
20.00,-3550,2
25.00,-3552,2
30.00,-3553,3
35.00,-3550,2
40.00,-3546,2
45.00,-3551,4
50.00,-3553,3
55.00,-3557,2
60.00,-3542,3
65.00,-3556,3
70.00,-3543,2
75.00,-3550,2
80.00,-3552,2
85.00,-3552,3
90.00,-3552,3
95.00,-3545,5
100.00,-3544,3
105.00,-3541,1
110.00,-3545,4
115.00,-3547,3
120.00,-3537,0
125.00,-3544,2
130.00,-3537,2
135.00,-3548,2
140.00,-3538,2
145.00,-3538,4
150.00,-3544,2
155.00,-3539,3
160.00,-3541,1
165.00,-3551,4
170.00,-3550,2
175.00,-3544,4
180.00,-3544,2
185.00,-3546,4
190.00,-3543,2
195.00,-3553,3
200.00,-3543,5
205.00,-3548,3
210.00,-3552,3
215.00,-3548,5
220.00,-3545,3
225.00,-3550,4
230.00,-3547,3
235.00,-3553,4
240.00,-3552,3
245.00,-3544,2
250.00,-3539,3
255.00,-3550,3
260.00,-3548,3
265.00,-3541,3
270.00,-3541,4
275.00,-3550,2
280.00,-3549,4
285.00,-3546,3
290.00,-3550,1
295.00,-3549,1
300.00,-3547,3
305.00,-3546,5
310.00,-3550,3
315.00,-3556,2
320.00,-3550,4
325.00,-3547,2
330.00,-3554,4
335.00,-3551,3
340.00,-3549,2
345.00,-3547,4
350.00,-3546,5
355.00,-3537,4
360.00,-3538,2
365.00,-3544,3
370.00,-3547,3
375.00,-3541,2
380.00,-3539,2
385.00,-3544,1
390.00,-3544,3
395.00,-3550,3
400.00,-3548,2
405.00,-3545,2
410.00,-3546,3
415.00,-3542,2
420.00,-3537,2
425.00,-3540,4
430.00,-3537,2
435.00,-3543,3
440.00,-3542,1
445.00,-3550,5
450.00,-3547,3
455.00,-3545,5
460.00,-3541,2
465.00,-3538,2
470.00,-3542,5
475.00,-3546,2
480.00,-3546,4
485.00,-3547,3
490.00,-3550,4
495.00,-3544,2
500.00,-3544,4
505.00,-3546,5
510.00,-3556,3
515.00,-3557,3
520.00,-3555,4
525.00,-3547,4
530.00,-3547,3
535.00,-3550,3
540.00,-3550,3
545.00,-3541,2
550.00,-3542,4
555.00,-3545,0
560.00,-3541,0
565.00,-3538,4
570.00,-3541,4
575.00,-3542,4
580.00,-3541,2
585.00,-3543,0
590.00,-3548,3
595.00,-3544,2
600.00,-3547,2
605.00,-3541,3
610.00,-3544,2
615.00,-3543,3
620.00,-3548,1
625.00,-3548,4
630.00,-3538,4
635.00,-3545,3
640.00,-3538,4
645.00,-3545,4
650.00,-3540,3
655.00,-3535,2
660.00,-3538,2
665.00,-3541,2
670.00,-3541,2
675.00,-3541,3
680.00,-3541,2
685.00,-3535,1
690.00,-3545,3
695.00,-3547,2
700.00,-3543,2
705.00,-3538,2
710.00,-3541,2
715.00,-3535,4
720.00,-3544,2
725.00,-3541,2
730.00,-3541,2
735.00,-3543,4
740.00,-3545,3
745.00,-3541,3
