Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-5540,5
5.00,-5541,2
10.00,-5535,5
15.00,-5540,2
20.00,-5537,2
25.00,-5546,2
30.00,-5539,4
35.00,-5534,2
40.00,-5542,2
45.00,-5539,3
50.00,-5539,2
55.00,-5531,4
60.00,-5536,4
65.00,-5529,2
70.00,-5540,2
75.00,-5534,1
80.00,-5539,4
85.00,-5537,2
90.00,-5533,3
95.00,-5536,5
100.00,-5535,3
105.00,-5537,3
110.00,-5530,5
115.00,-5532,4
120.00,-5530,3
125.00,-5528,3
130.00,-5528,5
135.00,-5528,3
140.00,-5523,4
145.00,-5532,2
150.00,-5528,2
155.00,-5532,2
160.00,-5525,3
165.00,-5530,2
170.00,-5525,1
175.00,-5523,2
180.00,-5531,2
185.00,-5531,2
190.00,-5537,2
195.00,-5536,4
200.00,-5537,5
205.00,-5525,3
210.00,-5538,2
215.00,-5528,3
220.00,-5531,4
225.00,-5527,3
230.00,-5533,3
235.00,-5535,3
240.00,-5537,3
245.00,-5531,4
250.00,-5536,3
255.00,-5543,4
260.00,-5538,3
265.00,-5543,0
270.00,-5537,2
275.00,-5536,3
280.00,-5537,2
285.00,-5533,2
290.00,-5538,2
295.00,-5542,4
300.00,-5543,1
305.00,-5540,2
310.00,-5537,2
315.00,-5537,2
320.00,-5539,2
325.00,-5528,4
330.00,-5530,2
335.00,-5522,2
340.00,-5525,3
345.00,-5535,2
350.00,-5534,3
355.00,-5536,1
360.00,-5531,2
365.00,-5542,2
370.00,-5533,3
375.00,-5535,5
380.00,-5545,5
385.00,-5543,3
390.00,-5549,3
395.00,-5535,2
400.00,-5534,1
405.00,-5537,3
410.00,-5528,3
415.00,-5533,2
420.00,-5538,3
425.00,-5538,3
430.00,-5541,2
435.00,-5540,2
440.00,-5542,3
445.00,-5532,2
450.00,-5539,3
455.00,-5530,2
460.00,-5533,1
465.00,-5533,4
470.00,-5538,5
475.00,-5544,2
480.00,-5544,3
485.00,-5546,3
490.00,-5540,2
495.00,-5540,4
500.00,-5534,3
505.00,-5540,3
510.00,-5540,3
515.00,-5542,2
520.00,-5547,4
525.00,-5540,5
530.00,-5531,4
535.00,-5526,2
540.00,-5526,2
545.00,-5531,3
550.00,-5522,4
555.00,-5529,3
560.00,-5525,3
565.00,-5523,3
570.00,-5525,2
575.00,-5518,2
580.00,-5528,3
585.00,-5526,2
590.00,-5526,5
595.00,-5521,2
600.00,-5519,4
605.00,-5519,2
610.00,-5513,3
615.00,-5525,3
620.00,-5530,2
625.00,-5528,3
630.00,-5524,4
635.00,-5526,2
640.00,-5525,2
645.00,-5530,4
650.00,-5528,2
655.00,-5528,5
660.00,-5537,2
665.00,-5527,3
670.00,-5522,2
675.00,-5525,2
680.00,-5529,3
685.00,-5530,3
690.00,-5531,4
695.00,-5527,4
700.00,-5530,1
705.00,-5528,3
710.00,-5528,3
715.00,-5526,3
720.00,-5528,2
725.00,-5528,2
730.00,-5531,2
735.00,-5528,5
740.00,-5534,1
745.00,-5530,2
750.00,-5516,2
755.00,-5526,3
760.00,-5527,3
765.00,-5530,3
770.00,-5524,4
775.00,-5523,3
780.00,-5525,3
785.00,-5531,3
790.00,-5519,2
795.00,-5519,0
800.00,-5516,4
805.00,-5529,3
810.00,-5526,3
815.00,-5528,2
820.00,-5528,3
825.00,-5522,4
830.00,-5530,3
835.00,-5524,2
840.00,-5526,2
845.00,-5523,2
850.00,-5525,4
855.00,-5530,1
860.00,-5539,2
865.00,-5527,2
870.00,-5531,4
875.00,-5537,2
880.00,-5530,4
885.00,-5522,3
890.00,-5526,2
895.00,-5534,3
900.00,-5533,2
905.00,-5534,2
910.00,-5528,3
915.00,-5526,2
920.00,-5536,5
925.00,-5526,5
930.00,-5520,3
935.00,-5524,4
940.00,-5523,3
945.00,-5531,4
950.00,-5515,3
955.00,-5527,2
960.00,-5527,5
965.00,-5531,1
970.00,-5533,5
975.00,-5530,2
980.00,-5536,2
985.00,-5529,2
990.00,-5528,1
995.00,-5525,2
1000.00,-5521,1
1005.00,-5531,5
1010.00,-5534,2
1015.00,-5527,3
1020.00,-5528,4
1025.00,-5519,2
1030.00,-5532,5
1035.00,-5527,3
1040.00,-5526,2
1045.00,-5531,3
1050.00,-5522,4
1055.00,-5528,3
1060.00,-5517,2
1065.00,-5513,3
1070.00,-5516,2
1075.00,-5516,2
1080.00,-5520,4
1085.00,-5511,3
1090.00,-5519,2
1095.00,-5519,3
1100.00,-5516,3
1105.00,-5531,3
1110.00,-5525,1
1115.00,-5524,3
1120.00,-5526,2
1125.00,-5522,2
1130.00,-5526,3
1135.00,-5519,3
1140.00,-5520,2
1145.00,-5523,3
1150.00,-5519,2
1155.00,-5524,2
1160.00,-5524,2
1165.00,-5524,3
1170.00,-5519,2
1175.00,-5520,2
1180.00,-5518,3
1185.00,-5522,2
1190.00,-5516,3
1195.00,-5519,5
1200.00,-5519,3
1205.00,-5516,2
1210.00,-5526,2
1215.00,-5519,4
1220.00,-5516,4
1225.00,-5525,2
1230.00,-5517,2
1235.00,-5522,4
1240.00,-5519,5
1245.00,-5519,4
1250.00,-5512,2
1255.00,-5523,3
1260.00,-5523,5
1265.00,-5522,4
1270.00,-5531,2
1275.00,-5523,2
1280.00,-5529,2
1285.00,-5516,2
1290.00,-5520,3
1295.00,-5515,2
1300.00,-5519,2
1305.00,-5522,3
1310.00,-5517,3
1315.00,-5527,2
1320.00,-5520,3
1325.00,-5525,0
1330.00,-5516,5
1335.00,-5528,2
1340.00,-5515,4
1345.00,-5512,5
1350.00,-5506,3
1355.00,-5509,3
1360.00,-5521,3
1365.00,-5517,5
1370.00,-5518,2
1375.00,-5519,3
1380.00,-5513,2
1385.00,-5515,4
1390.00,-5518,3
1395.00,-5513,3
1400.00,-5521,2
1405.00,-5522,3
1410.00,-5517,2
1415.00,-5518,4
1420.00,-5507,3
1425.00,-5520,2
1430.00,-5517,2
1435.00,-5516,5
1440.00,-5515,4
1445.00,-5514,1
1450.00,-5517,2
1455.00,-5519,3
1460.00,-5510,2
1465.00,-5513,3
1470.00,-5510,5
1475.00,-5512,5
1480.00,-5522,3
1485.00,-5525,2
1490.00,-5524,4
1495.00,-5524,2
1500.00,-5525,5
1505.00,-5530,2
1510.00,-5523,1
1515.00,-5531,3
1520.00,-5519,3
1525.00,-5516,2
1530.00,-5517,2
1535.00,-5526,2
1540.00,-5520,0
1545.00,-5520,4
1550.00,-5513,2
1555.00,-5522,5
1560.00,-5521,2
1565.00,-5518,2
1570.00,-5513,2
1575.00,-5522,5
1580.00,-5522,5
1585.00,-5522,2
1590.00,-5513,2
1595.00,-5530,3
1600.00,-5506,2
