Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4244,2
5.00,-4240,5
10.00,-4241,3
15.00,-4244,4
20.00,-4243,3
25.00,-4241,3
30.00,-4240,1
35.00,-4242,3
40.00,-4247,4
45.00,-4244,3
50.00,-4252,2
55.00,-4250,6
60.00,-4246,4
65.00,-4246,2
70.00,-4243,3
75.00,-4239,2
80.00,-4250,2
85.00,-4246,3
90.00,-4243,2
95.00,-4244,3
100.00,-4248,2
105.00,-4249,4
110.00,-4246,5
115.00,-4250,3
120.00,-4254,2
125.00,-4254,4
130.00,-4247,2
135.00,-4248,3
140.00,-4252,3
145.00,-4249,4
150.00,-4257,3
155.00,-4250,2
160.00,-4252,4
165.00,-4245,3
170.00,-4244,5
175.00,-4246,2
180.00,-4246,2
185.00,-4253,2
190.00,-4249,2
195.00,-4247,4
200.00,-4239,4
205.00,-4251,5
210.00,-4244,4
215.00,-4246,4
220.00,-4247,5
225.00,-4243,4
230.00,-4243,1
235.00,-4247,4
240.00,-4240,3
245.00,-4242,2
250.00,-4240,2
255.00,-4236,4
260.00,-4241,5
265.00,-4242,3
270.00,-4243,5
275.00,-4237,2
280.00,-4236,2
285.00,-4233,3
290.00,-4238,5
295.00,-4232,4
300.00,-4235,3
305.00,-4243,3
310.00,-4235,3
315.00,-4244,5
320.00,-4239,3
325.00,-4247,2
330.00,-4235,2
335.00,-4240,4
340.00,-4236,4
345.00,-4244,2
350.00,-4243,3
355.00,-4244,4
360.00,-4243,5
365.00,-4238,3
370.00,-4237,4
375.00,-4235,3
380.00,-4242,5
385.00,-4246,3
390.00,-4235,4
395.00,-4230,2
400.00,-4235,4
405.00,-4243,3
410.00,-4246,2
415.00,-4242,4
420.00,-4244,0
425.00,-4252,1
430.00,-4239,3
435.00,-4247,5
440.00,-4252,4
445.00,-4249,3
450.00,-4249,3
455.00,-4247,5
460.00,-4240,4
465.00,-4241,1
470.00,-4238,2
475.00,-4244,5
480.00,-4241,2
485.00,-4248,4
490.00,-4244,5
495.00,-4245,3
500.00,-4247,3
505.00,-4244,1
510.00,-4240,3
515.00,-4237,3
520.00,-4240,2
525.00,-4233,1
530.00,-4232,3
535.00,-4245,2
540.00,-4236,4
545.00,-4227,2
550.00,-4235,2
