Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-4,7,3,3,-2,2,-5,5,3,5,0,2,-5,9,2,2,-1,2,-3,6,2,4,-1,1,-6,7,2,4,-2,4,-5,7,1,4,-5,4,0
1,-5,6,2,3,0,3,-6,8,2,3,0,0,-5,9,2,4,-1,4,-7,6,3,3,-3,3,-4,5,3,4,-2,4,-5,6,2,2,-5,4,0
2,-4,7,4,2,-1,1,-5,6,2,4,0,2,-6,7,2,4,-3,4,-3,8,0,5,-2,1,-5,9,3,2,2,3,-3,7,3,1,-3,5,-3
3,-7,7,3,2,-3,2,-4,8,1,4,-3,3,-3,10,3,3,-1,4,-4,8,1,4,-2,4,-6,8,2,1,0,4,-5,9,0,2,-3,3,-3
4,-5,9,1,3,-3,1,-6,8,3,4,-1,3,-7,7,3,3,0,2,-5,6,4,4,0,3,-5,9,2,4,0,2,-5,7,1,4,-3,3,-1
5,-6,7,-1,3,-1,4,-6,8,0,5,0,4,-5,6,2,4,0,0,-7,7,3,4,-3,1,-5,6,1,3,-3,4,-7,6,3,1,-2,1,-2
6,-6,7,1,4,0,1,-5,9,2,3,0,2,-4,10,1,5,0,4,-6,8,3,5,-3,3,-5,9,2,4,-2,1,-4,8,2,3,-3,3,-1
7,-5,6,3,4,0,4,-5,8,3,4,-1,2,-5,6,2,3,0,4,-6,7,2,2,0,1,-5,8,1,3,0,4,-7,7,0,3,-1,1,-5
8,-5,7,3,1,-3,2,-6,9,0,1,0,4,-5,9,2,4,0,2,-5,7,2,4,0,1,-5,6,1,2,-1,2,-5,6,3,3,-1,3,-1
9,-5,9,1,3,-1,2,-5,6,1,3,-2,3,-5,6,1,3,-1,1,-3,7,3,5,-2,3,-3,9,5,2,-2,1,-6,7,3,2,-3,1,-1
10,-4,6,3,4,-1,2,-4,8,3,1,0,3,-3,7,1,3,-3,0,-5,8,1,2,-1,2,-5,9,3,2,-1,4,-5,6,2,4,-1,3,0
11,-5,6,3,2,-3,4,-6,6,1,3,-2,2,-5,9,2,2,-3,4,-4,6,3,4,0,4,-4,7,1,2,0,2,-5,8,3,4,0,3,-2
12,-5,7,2,3,-2,5,-2,9,3,3,0,1,-5,6,3,4,-2,3,-5,8,1,4,0,2,-4,7,3,2,0,1,-6,8,0,3,-3,4,-2
13,-5,6,3,2,-2,2,-7,8,1,5,-2,4,-5,8,3,4,-2,3,-5,7,3,2,-3,1,-4,7,0,2,0,3,-4,6,3,4,-2,1,-2
14,-3,6,4,4,-2,2,-5,6,1,3,0,4,-4,6,2,1,-3,4,-3,6,2,4,-3,2,-6,8,3,3,-1,3,-5,6,1,3,-2,2,-2
15,-5,9,3,4,-1,2,-4,6,4,3,-3,1,-4,7,3,2,0,2,-3,9,3,-1,-2,4,-5,6,1,5,-3,2,-5,7,3,4,0,1,-2
16,-6,9,3,4,0,2,-4,7,1,4,-3,3,-6,8,3,4,0,1,-5,6,1,3,-1,3,-4,7,3,4,0,3,-5,6,3,3,-1,4,-2
17,-5,8,2,2,0,3,-3,7,2,3,1,3,-5,9,3,4,0,2,-6,9,3,3,-2,3,-5,7,1,3,-1,3,-6,9,3,3,0,3,0
18,-5,9,1,1,0,2,-7,7,2,4,-1,1,-5,8,3,5,-2,1,-5,5,3,3,-3,4,-6,6,3,1,0,3,-5,6,3,4,-1,1,0
19,-5,8,0,4,-3,4,-4,9,2,2,-3,3,-4,8,2,4,-1,2,-4,6,1,2,-2,3,-6,9,1,4,0,1,-5,7,1,6,-2,4,0
20,-5,9,4,2,-2,2,-5,6,3,4,-2,4,-5,6,1,5,-1,4,-5,8,3,1,0,2,-5,9,3,3,0,4,-6,9,1,2,-3,2,-3
21,-5,9,2,3,0,1,-6,9,2,4,0,3,-4,7,2,4,-1,1,-5,8,3,2,-2,4,-3,8,3,4,0,4,-4,8,1,3,-1,3,-1
22,-5,7,0,0,0,2,-5,6,3,4,0,4,-4,9,2,5,-2,3,-5,9,2,1,0,0,-5,6,0,1,-1,2,-6,6,2,2,-2,3,-2
23,-2,9,3,5,-3,4,-5,8,1,5,-1,4,-6,6,2,1,-2,0,-4,8,2,4,2,2,-4,9,1,2,-3,3,-6,7,3,1,-1,3,-2
24,-5,6,3,4,-2,2,-4,10,2,4,0,1,-4,9,4,3,-1,3,-5,6,2,2,-3,2,-5,7,2,4,-1,1,-5,7,3,5,0,3,-1
25,-5,8,2,3,-2,5,-6,7,2,3,0,4,-6,7,3,4,-1,3,-3,6,3,4,-3,2,-3,6,2,2,1,3,-6,8,0,4,0,1,0
26,-6,9,1,1,1,0,-2,9,2,3,0,2,-4,6,1,3,0,1,-5,7,2,3,-1,0,-5,6,1,4,0,2,-3,7,2,3,-2,1,-2
27,-6,7,2,2,0,3,-4,9,3,1,-1,2,-5,8,4,4,-3,5,-5,8,1,5,0,2,-6,5,3,3,0,3,-5,6,3,4,-3,3,0
28,-3,6,3,4,-3,3,-5,6,1,3,0,1,-5,6,3,1,0,2,-5,9,2,2,0,2,-4,8,0,5,-1,3,-4,7,0,5,-2,1,-3
29,-6,6,2,3,-1,3,-5,7,2,4,-1,3,-6,9,0,2,-1,1,-5,9,1,3,-4,0,-4,6,1,4,-5,2,-3,10,1,4,-3,2,-2
30,-3,9,3,2,-2,2,-3,7,3,2,0,2,-7,6,2,3,-1,3,-5,6,1,2,2,4,-5,8,2,4,-1,4,-5,7,3,2,-1,1,-2
31,-5,7,1,3,-3,2,-7,6,3,4,-1,1,-5,9,3,4,0,2,-4,7,3,2,0,1,-4,6,1,1,-3,2,-5,7,2,4,1,3,-2
32,-6,7,0,4,-1,3,-3,8,3,2,0,3,-5,6,4,3,-1,1,-4,9,1,2,-1,4,-5,8,0,2,-3,2,-5,9,2,1,-2,2,-1
33,-6,7,0,1,0,3,-5,6,3,4,-1,4,-2,7,3,3,-2,2,-6,4,1,1,-1,4,-5,8,3,4,1,2,-5,8,2,3,-1,3,-2
34,-5,8,1,3,-3,1,-4,7,3,4,1,1,-5,6,2,2,-2,1,-6,6,1,3,-2,1,-4,8,2,3,-1,3,-4,6,1,4,0,1,1
35,-4,8,3,3,0,4,-6,6,1,3,0,1,-4,7,3,3,-3,4,-6,7,1,4,-1,5,-5,6,0,2,-1,2,-5,7,2,4,-2,4,-2
36,-5,6,2,2,0,1,-6,6,3,2,-2,1,-5,8,1,4,-1,1,-5,8,2,1,0,1,-5,7,3,3,-3,2,-4,7,2,3,-1,4,-2
37,-5,7,3,2,-2,3,-6,8,3,4,-2,1,-5,7,4,2,0,2,-7,7,3,4,0,3,-7,6,3,5,-2,2,-5,8,0,4,-2,3,-1
38,-5,7,0,4,-3,2,-5,6,1,4,-3,1,-5,8,3,3,-2,1,-4,8,0,2,-4,6,-7,7,0,2,0,2,-7,7,2,1,-1,1,0
39,-5,8,3,3,-2,2,-3,9,2,3,0,5,-5,9,4,2,-1,4,-5,7,3,4,0,1,-4,6,2,5,-3,3,-5,8,3,3,0,4,1
40,-6,5,3,1,-1,2,-5,8,0,4,-1,2,-4,9,0,1,-2,1,-4,6,2,2,0,3,-5,6,-1,1,-2,2,-6,7,1,1,0,2,-3
41,-6,8,0,5,-3,2,-5,9,1,4,-1,4,-5,5,3,2,-3,4,-6,7,0,3,0,1,-4,9,3,3,2,3,-3,8,5,4,0,4,-1
42,-4,8,1,3,-3,3,-6,7,3,1,-3,4,-3,9,3,3,-2,2,-5,7,1,4,0,3,-6,8,3,1,-1,3,-4,6,3,2,-3,3,-1
43,-5,9,2,4,-3,4,-3,6,2,2,1,3,-5,6,3,1,-3,2,-5,8,2,1,-2,4,-5,6,3,3,0,4,-5,9,2,3,0,2,-2
44,-4,8,1,3,-1,1,-6,8,3,4,0,3,-2,6,2,3,-3,4,-6,7,1,3,-2,2,-5,7,5,1,-2,2,-7,6,3,3,-1,3,-1
45,-5,7,0,4,0,4,-5,6,2,4,0,2,-7,6,1,4,-3,2,-4,8,1,3,0,4,-5,9,3,2,-1,1,-7,6,0,1,0,4,-2
46,-6,8,3,4,-1,1,-7,8,4,3,-2,4,-2,7,1,3,0,3,-5,9,2,3,-3,2,-5,8,2,4,-3,1,-5,6,1,4,-2,3,-2
47,-5,7,3,1,-1,2,-6,9,0,1,-1,4,-5,9,3,3,-3,1,-5,8,3,2,0,3,-3,6,1,1,-1,1,-7,6,3,2,-3,1,-1
48,-6,6,3,4,-1,2,-5,10,2,3,0,4,-4,7,2,1,0,1,-7,7,4,2,0,1,-5,7,2,2,0,1,-4,8,2,4,0,2,0
49,-5,8,2,4,-1,3,-5,8,3,3,-3,2,-2,8,2,4,-3,2,-2,9,2,4,-2,2,-5,6,1,2,0,3,-6,8,3,4,0,1,-2
50,-5,8,2,4,-3,2,-7,8,2,5,0,3,-7,7,2,2,0,3,-5,9,1,2,-2,1,-4,9,2,1,0,1,-6,5,2,4,-3,2,-1
51,-5,8,1,2,-1,2,-5,9,0,5,-2,3,-5,9,2,4,-3,4,-5,8,2,4,-2,2,-4,8,2,4,0,2,-5,7,3,2,1,4,-2
52,-4,6,2,1,-2,4,-5,6,3,1,-3,2,-5,7,0,1,-2,2,-6,6,4,3,-3,4,-5,7,3,4,-1,6,-5,6,3,2,-2,2,2
53,-7,7,1,3,-2,2,-6,9,0,3,0,1,-6,6,3,2,-2,2,-3,6,2,3,1,1,-4,9,0,4,-1,4,-5,8,2,3,-1,1,-1
54,-6,8,3,4,-1,3,-4,6,3,4,-2,3,-5,9,2,2,-3,1,-6,11,1,2,-4,1,-5,6,3,4,-2,1,-5,6,4,2,-2,0,-2
55,-6,8,1,4,-2,1,-5,6,2,3,-1,1,-4,6,2,4,-2,1,-5,7,3,4,-3,4,-5,6,3,2,-2,1,-4,6,3,4,-2,1,1
56,-3,10,2,1,-3,3,-5,7,3,2,-1,1,-5,9,0,3,-3,2,-5,7,4,3,-1,2,-5,8,1,4,-2,2,-6,7,1,1,-1,2,-2
57,-5,7,3,3,-2,1,-5,6,1,1,-3,3,-5,6,3,3,-2,4,-5,5,3,4,-2,2,-5,8,2,4,-2,4,-3,7,1,2,2,4,0
58,-4,8,3,4,-2,3,-6,8,2,2,-1,2,-3,9,0,4,-2,3,-5,7,2,4,0,1,-5,7,2,2,-1,3,-6,7,3,4,0,3,-1
59,-5,9,2,2,-1,2,-5,6,-1,1,0,5,-5,9,2,3,0,4,-5,8,3,1,-1,3,-5,7,3,4,0,1,-5,6,2,3,0,4,-1
60,-5,9,3,2,-1,3,-5,6,3,3,-1,3,-6,6,3,3,0,4,-5,7,4,4,-2,4,-5,9,2,4,-2,2,-5,8,0,5,-2,3,-1
61,-5,7,3,4,-3,5,-4,8,2,1,3,4,-5,9,3,3,0,1,-5,8,0,4,0,0,-5,7,2,4,-2,4,-6,9,3,4,0,3,1
62,-5,7,2,2,-1,3,-4,7,1,5,-3,4,-3,7,2,4,-2,3,-8,6,3,5,-1,3,-5,6,2,1,0,2,-3,8,1,2,0,1,0
63,-7,7,4,4,0,3,-5,7,3,4,-1,1,-4,7,3,4,-1,1,-5,8,3,4,-1,3,-5,6,1,1,-2,1,-2,7,2,4,-1,3,-1
64,-5,6,4,4,-2,4,-7,8,3,4,-3,4,-2,9,0,0,0,2,-3,9,0,1,0,1,-3,6,3,2,-2,4,-5,8,2,4,-1,1,-2
65,-4,6,3,4,-1,1,-6,9,1,2,0,3,-6,9,3,1,0,3,-4,6,2,3,-1,3,-5,9,1,4,-2,3,-5,6,3,3,-1,1,-1
66,-7,7,3,4,-2,5,-5,9,1,4,0,1,-6,7,5,3,-1,2,-5,7,0,4,-2,0,-5,8,0,4,-3,1,-4,6,3,1,-3,3,-1
67,-6,7,3,3,0,1,-6,7,3,4,-1,4,-5,7,4,4,-1,2,-5,8,2,4,0,3,-5,9,2,2,-1,1,-5,8,1,1,-3,3,-2
68,-5,6,2,4,-1,1,-4,8,2,4,-3,2,-3,9,0,3,-3,2,-6,6,2,3,0,3,-5,8,1,4,-2,4,-6,6,3,3,-2,0,-3
69,-5,6,1,3,-2,4,-5,9,3,4,-1,2,-5,8,1,2,-2,3,-3,9,0,3,2,1,-5,6,2,2,-2,4,-6,6,1,3,-3,4,-3
70,-5,7,1,4,-1,1,-5,7,2,4,0,4,-5,7,1,3,1,3,-5,6,1,2,-2,3,-7,6,3,4,-1,2,-3,9,2,3,-1,1,-1
71,-4,5,2,4,-3,3,-4,8,0,1,-1,4,-5,7,1,3,0,2,-7,8,1,6,-3,1,-5,6,3,3,-1,3,-4,10,3,4,-2,4,-1
72,-6,7,2,3,0,1,-5,6,3,4,-2,3,-5,9,3,2,0,3,-5,6,2,4,-3,4,-5,8,1,4,-1,6,-5,6,3,3,0,3,-2
73,-3,8,2,2,-3,1,-4,4,2,1,0,4,-5,9,1,4,-2,3,-5,8,3,3,0,1,-6,6,1,4,-2,3,-3,6,2,4,-1,1,-2
74,-5,7,3,3,0,3,-4,9,3,1,-2,1,-4,8,3,2,-1,1,-3,6,2,4,-1,2,-4,8,3,3,0,1,-6,6,2,4,0,3,-1
75,-5,8,1,3,-3,4,-5,7,4,4,2,2,-5,7,1,4,0,3,-3,7,2,4,-3,5,-5,7,2,3,-3,4,-4,7,1,3,-2,1,0
76,-3,8,1,2,-2,4,-5,9,3,4,0,4,-6,7,1,1,-2,1,-5,9,3,3,0,2,-4,9,2,3,-1,3,-3,6,2,4,-3,2,-1
77,-6,6,2,4,-3,4,-3,8,3,2,-3,3,-5,6,0,4,-2,2,-5,7,0,4,-2,4,-5,8,2,2,-2,4,-5,7,1,4,1,1,-2
78,-5,6,4,3,-3,2,-6,5,2,4,-1,2,-5,5,3,2,-3,4,-4,7,4,2,-1,2,-5,7,0,4,-2,4,-4,8,1,4,-2,4,1
79,-7,8,3,4,1,3,-5,7,3,3,0,4,-5,7,2,5,-5,1,-5,6,3,4,-2,3,-5,9,2,2,-1,2,-5,9,3,3,-2,2,0
80,-5,7,1,3,-3,1,-5,7,4,4,-2,1,-5,7,1,4,-1,3,-5,9,2,4,-1,1,-6,8,1,3,-2,2,-5,9,1,4,-3,2,-2
81,-5,9,1,4,0,1,-4,7,1,4,0,2,-5,6,3,4,-3,1,-6,5,2,4,-1,2,-7,7,1,3,0,3,-4,8,0,3,-3,4,-2
82,-6,7,0,3,0,2,-6,6,0,4,0,4,-6,7,3,4,-3,4,-5,7,2,1,0,3,-6,6,1,2,-3,1,-5,9,3,2,-1,1,-2
83,-6,7,3,4,0,4,-5,7,3,4,0,4,-4,6,3,3,-2,3,-5,6,3,6,-1,1,-5,7,2,2,0,2,-7,9,0,4,-1,3,-1
84,-3,7,1,3,-3,1,-5,7,2,4,-1,1,-5,7,2,4,0,1,-5,7,0,1,-1,4,-6,7,0,4,-3,2,-4,7,-1,2,1,3,1
85,-5,8,3,4,-2,1,-3,7,-253,-559,-20,1,-6,0,-6033,-9343,-291,2,-5,0,-2736,-3207,-337,1,-4,7,3,7,-2,3,-5,6,3,4,-2,3,-2
