Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,6,1,2,-2,4,-6,8,1,4,-3,2,-5,9,3,3,0,4,-6,7,0,2,-1,4,-7,10,3,3,0,1,-5,6,4,2,-2,2,0
1,-5,8,2,4,-1,3,-5,7,2,3,2,1,-4,8,1,3,-1,3,-4,6,2,4,-2,4,-5,6,2,2,-3,1,-5,8,2,4,-2,4,-2
2,-5,9,0,4,-2,4,-6,7,3,2,-1,4,-5,9,2,2,-1,2,-7,7,3,3,0,4,-5,6,3,4,-1,3,-6,10,3,2,-1,2,-1
3,-6,8,1,3,-1,2,-5,7,2,3,-1,5,-6,6,2,4,-3,1,-5,9,0,3,-1,1,-4,8,3,3,0,4,-6,8,1,5,-3,4,-2
4,-4,6,3,2,0,1,-6,8,0,2,-3,1,-6,7,0,4,-3,4,-6,9,1,4,0,4,-5,7,1,1,0,1,-2,8,3,4,0,4,-2
5,-5,7,3,3,-1,4,-2,8,3,3,-3,3,-4,8,1,4,0,4,-3,6,0,4,0,4,-5,5,1,3,-3,3,-5,4,3,4,-3,1,0
6,-4,8,3,5,-3,4,-5,6,1,4,-1,3,-5,6,3,5,0,1,-3,6,1,3,-1,2,-5,7,3,4,0,1,-5,6,1,2,-1,4,-1
7,-6,6,3,2,0,2,-5,9,1,3,0,3,-4,6,1,4,0,4,-5,8,2,3,-2,4,-5,6,0,4,-3,3,-5,7,2,4,-1,1,1
8,-4,7,3,3,0,4,-5,8,0,4,-2,2,-5,8,0,5,-1,2,-6,8,1,2,-2,3,-3,9,3,1,-2,1,-7,6,3,4,-3,1,-1
9,-4,7,2,3,0,3,-6,6,0,1,-2,2,-3,8,2,1,-2,3,-5,9,3,6,-3,3,-5,6,1,1,-1,3,-3,6,2,2,-2,4,-1
10,-4,8,3,3,-3,1,-6,8,3,2,-3,1,-5,5,3,3,0,0,-5,7,3,4,0,1,-7,9,1,2,-1,1,-5,9,2,4,0,4,0
11,-5,8,2,4,1,1,-5,9,3,3,-3,-1,-4,8,1,2,-2,1,-4,9,3,4,0,1,-5,7,1,3,-2,3,-5,10,2,3,-1,2,-1
12,-6,9,1,4,1,0,-5,6,3,4,-2,4,-4,7,1,3,0,2,-5,9,0,3,-3,3,-4,8,3,3,-1,1,-4,9,2,3,0,4,-2
13,-4,7,1,4,-2,1,-6,9,1,2,0,1,-4,6,2,1,0,4,-6,9,3,0,-1,3,-4,6,1,5,0,3,-5,9,0,3,-3,1,0
14,-4,8,3,4,-3,4,-3,7,2,4,-3,2,-5,9,2,1,-2,1,-2,6,3,4,-3,4,-5,7,1,6,0,1,-5,6,3,3,-1,1,0
15,-5,8,3,1,-1,4,-7,6,2,4,0,1,-3,7,1,1,0,2,-5,7,2,1,-2,3,-4,9,3,4,-2,3,-5,6,0,4,-3,4,-1
16,-3,7,0,4,0,2,-6,6,0,5,-3,3,-5,7,3,4,-1,1,-5,9,2,3,-2,1,-4,8,2,2,-3,3,-5,8,3,2,0,3,-1
17,-4,9,2,4,-1,1,-5,9,3,4,0,2,-5,7,3,5,-2,1,-6,6,0,2,0,-1,-3,7,2,2,0,2,-7,7,0,3,-2,2,-1
18,-7,8,3,4,0,1,-6,6,1,4,-3,4,-5,8,2,4,-1,4,-5,7,3,3,0,4,-4,9,2,3,0,1,-5,8,1,2,0,2,-2
19,-5,6,2,3,-1,2,-5,6,2,2,0,2,-4,6,0,3,-3,1,-4,8,0,1,-2,1,-7,7,1,4,-3,4,-5,8,2,1,-1,1,-1
20,-5,7,3,6,0,5,-5,9,3,4,-3,3,-5,7,0,3,-2,2,-5,6,3,4,-1,3,-4,9,1,4,-2,3,-5,7,3,3,-1,0,-2
21,-5,7,1,4,-2,2,-5,7,1,5,0,2,-5,6,2,3,-1,2,-5,6,2,5,-1,1,-6,7,2,4,-1,1,-5,8,2,2,0,2,-2
22,-5,8,3,3,-1,2,-4,7,3,3,-3,4,-4,4,1,4,-2,2,-6,8,3,4,-3,3,-4,8,2,3,-3,3,-6,8,1,3,1,3,-2
23,-6,8,2,4,0,2,-7,6,3,4,-2,2,-5,8,1,1,-1,2,-5,6,2,3,-3,3,-5,7,1,6,-3,2,-5,8,3,4,-3,4,-1
24,-4,8,0,1,-1,4,-6,8,0,4,-1,1,-4,8,2,2,-1,2,-5,6,3,4,0,1,-6,8,3,4,-3,1,-5,8,2,3,-1,3,-2
25,-5,9,3,4,-1,1,-5,7,2,4,-2,2,-6,7,3,4,-2,4,-7,6,1,3,0,2,-5,6,1,3,-1,2,-6,9,2,1,-3,2,-1
26,-5,9,2,4,0,2,-5,6,0,4,0,2,-4,6,5,1,-2,5,-4,6,3,2,-5,4,-5,6,2,4,-1,4,-5,6,1,2,-1,3,-2
27,-4,8,2,1,0,4,-5,7,3,1,-1,1,-4,6,3,1,-3,2,-5,8,3,3,-3,3,-6,6,3,2,0,4,-3,7,3,3,-2,1,0
28,-5,6,2,5,0,2,-5,7,1,3,-2,5,-5,6,4,2,-1,3,-4,6,0,3,0,4,-5,7,1,2,-2,2,-3,6,2,4,-2,3,0
29,-7,8,3,2,-1,2,-5,8,3,2,-2,2,-6,6,2,2,1,1,-5,9,1,4,-1,1,-7,9,3,4,-2,2,-5,9,2,4,-1,3,-1
30,-5,9,3,2,-1,1,-5,8,2,4,-3,3,-5,7,1,5,-3,2,-4,7,3,1,-2,1,-5,9,3,4,-1,1,-6,7,3,3,-1,1,-1
31,-4,6,2,6,-1,1,-5,8,1,3,-2,2,-3,6,3,3,-2,2,-6,9,1,2,-1,4,-4,6,2,0,-2,2,-4,8,3,3,-1,1,1
32,-3,7,3,3,-1,4,-6,7,2,4,-1,2,-5,6,2,2,-2,3,-5,9,2,2,0,2,-5,6,2,5,-1,1,-5,8,3,2,-2,2,-2
33,-3,6,3,4,-3,2,-7,6,2,3,-3,4,-5,6,0,1,0,2,-6,7,2,2,0,1,-7,9,0,4,-3,3,-5,9,3,3,0,1,1
34,-3,9,3,5,-3,1,-5,7,0,4,0,1,-4,7,1,4,-2,3,-5,8,3,4,-1,4,-6,6,0,2,0,2,-7,8,3,4,1,4,-2
35,-3,7,3,3,0,2,-5,6,0,4,0,4,-5,9,3,2,-1,4,-5,6,3,4,-1,3,-5,9,1,5,-3,2,-4,7,3,3,-2,1,-1
36,-4,8,2,1,-3,5,-5,8,3,4,1,1,-6,6,0,3,-3,1,-5,9,3,4,-3,5,-7,6,3,3,-3,3,-5,6,0,4,-3,2,-2
37,-3,9,3,2,-2,4,-4,7,2,5,0,2,-7,6,2,4,-2,1,-5,9,3,4,-3,2,-7,6,4,4,0,3,-6,6,1,3,-2,3,-1
38,-5,8,5,4,-6,2,-7,7,2,3,-1,3,-5,7,1,2,-2,3,-5,6,1,3,0,4,-5,6,3,3,-1,2,-5,6,3,3,-3,3,-2
39,-4,7,4,3,-2,1,-4,7,2,4,-2,5,-5,9,3,3,-2,4,-3,6,2,1,0,1,-5,7,2,2,-2,1,-5,9,2,3,-1,3,1
40,-5,6,3,4,-2,2,-5,6,3,4,-2,1,-4,8,0,2,-2,2,-6,7,3,5,0,2,-6,9,1,2,-1,2,-4,9,2,4,0,2,-2
41,-7,6,3,4,-2,5,-5,9,3,4,-3,2,-6,5,1,3,2,2,-5,9,2,2,0,1,-5,6,3,2,-3,3,-5,7,1,3,0,3,-1
42,-6,8,2,4,-2,4,-5,9,3,2,-1,3,-5,6,1,4,2,4,-5,8,1,4,-3,1,-5,6,2,1,-1,1,-6,6,3,3,-2,1,-1
43,-5,8,3,4,-2,1,-4,6,1,4,-3,3,-5,8,3,1,-3,2,-5,6,0,4,0,3,-6,8,3,2,-2,3,-5,8,3,4,0,2,-1
44,-2,5,0,4,0,1,-5,6,2,1,0,1,-5,7,2,4,-1,2,-5,6,2,3,0,1,-5,7,2,3,-3,4,-7,7,2,2,0,2,-2
45,-5,8,0,4,-2,2,-3,8,3,2,-3,1,-4,9,1,5,-1,2,-2,6,2,1,-2,2,-6,6,3,3,-1,2,-5,7,3,4,-3,4,0
46,-5,6,3,1,-1,4,-6,8,1,4,0,1,-6,6,2,2,0,2,-5,7,3,2,-1,5,-5,7,3,4,-2,2,-5,9,3,4,-1,3,-2
47,-6,8,0,4,0,2,-6,9,3,4,0,3,-6,7,2,3,-2,3,-6,5,3,4,-2,3,-4,7,3,3,0,1,-5,8,2,3,0,0,-2
48,-5,6,1,4,0,1,-5,7,3,1,0,2,-5,3,3,3,-3,3,-5,6,2,4,-1,1,-3,7,3,1,-1,1,-5,6,2,1,0,3,-2
49,-4,7,4,4,-1,4,-5,6,3,4,-1,4,-5,7,3,4,0,2,-6,7,3,3,0,3,-4,6,2,3,-2,4,-3,6,2,3,0,2,-2
50,-5,6,3,3,-1,3,-5,7,4,4,0,3,-4,8,3,2,-3,4,-5,6,1,4,-3,2,-5,8,3,4,1,3,-7,6,1,4,-3,4,-2
51,-6,5,3,5,0,2,-5,7,3,4,-2,3,-5,8,1,4,-3,-1,-4,6,1,4,-1,3,-5,8,2,4,0,2,-5,6,3,2,-1,4,-1
52,-2,8,2,3,-1,4,-6,6,1,5,-1,0,-4,8,3,4,1,4,-5,9,2,1,-2,3,-5,7,2,4,-2,2,-2,7,2,2,-1,3,-1
53,-5,6,3,4,-2,3,-3,6,1,4,0,1,-5,6,3,3,-1,1,-5,6,2,6,-3,1,-3,9,2,2,-1,1,-5,6,2,3,-2,2,-2
54,-3,9,1,5,-1,2,-6,6,2,2,-3,1,-6,6,0,3,-3,2,-7,7,3,2,-1,2,-5,7,1,4,-2,2,-5,6,3,2,0,0,-1
55,-7,8,3,4,-2,3,-5,8,2,3,-2,2,-5,8,3,4,0,4,-5,9,0,4,0,1,-3,5,0,4,-1,4,-6,6,0,2,0,2,-2
56,-5,7,3,1,-2,2,-6,9,2,2,-1,3,-5,6,1,1,-3,3,-6,5,3,3,-1,4,-4,7,2,1,0,4,-5,7,1,3,0,4,-1
57,-4,8,3,2,-1,3,-5,7,2,4,-1,0,-5,6,2,4,-1,4,-3,7,3,2,-2,4,-6,8,0,1,-1,4,-6,6,2,4,0,1,0
58,-5,5,1,4,1,1,-3,6,2,2,0,2,-6,6,3,1,-3,1,-5,7,3,4,-1,4,-4,8,3,4,-1,2,-4,6,2,2,0,4,0
59,-5,8,1,1,-1,3,-5,8,2,3,-1,1,-6,6,0,5,-1,1,-4,7,2,2,0,1,-4,6,2,3,-1,4,-6,7,0,6,-1,-1,-2
60,-6,9,3,2,2,2,-4,6,2,1,-1,4,-7,6,3,3,-1,1,-6,9,2,2,0,4,-5,6,2,4,-2,4,-5,9,2,3,-1,2,-1
61,-5,7,3,2,-1,3,-5,8,3,5,0,3,-5,6,3,1,-2,2,-6,7,1,2,0,2,-3,4,-1,4,-2,2,-7,6,3,1,-1,2,-2
62,-4,6,1,2,0,2,-7,3,3,2,-3,0,-6,7,4,4,0,2,-6,7,3,2,-1,4,-5,8,3,2,-1,3,-4,9,1,5,-1,2,0
63,-4,8,3,3,-3,2,-6,6,3,3,0,4,-5,7,3,4,-1,4,-4,9,1,4,0,4,-5,7,0,1,-2,2,-5,6,1,1,-2,-1,0
64,-5,6,1,1,0,1,-2,7,2,3,0,2,-5,7,0,4,-2,2,-4,8,1,3,-1,4,-3,7,1,3,-2,1,-5,8,2,0,-3,4,-3
65,-4,9,3,3,-1,2,-7,6,3,2,-3,3,-3,9,1,4,0,3,-7,9,5,4,-1,1,-7,6,3,2,-1,1,-3,8,4,1,0,1,-1
66,-5,6,0,2,-2,3,-5,9,3,1,-2,2,-5,9,3,4,-3,4,-6,8,3,4,0,4,-5,8,2,4,0,2,-5,8,1,4,-2,3,-1
67,-4,8,2,4,-1,1,-5,5,2,2,-2,2,-5,6,2,4,-1,4,-6,9,0,3,-3,3,-5,9,2,3,-2,2,-4,7,3,4,0,2,-1
68,-3,7,0,3,-1,3,-4,9,2,3,-2,4,-5,9,1,4,-2,4,-3,6,4,3,-3,4,-5,6,3,1,0,2,-6,7,1,4,-2,1,0
69,-4,5,3,1,0,1,-3,8,2,4,0,4,-5,6,0,1,0,4,-5,8,1,4,-3,4,-7,6,2,2,0,4,-5,9,3,3,-3,1,-2
70,-5,6,2,4,0,2,-6,7,1,4,-2,3,-6,6,1,3,0,1,-6,9,2,2,0,3,-2,9,2,1,0,3,-4,8,3,1,-2,2,0
71,-6,9,3,3,-1,1,-5,9,1,4,-2,3,-1,7,3,2,-3,4,-5,7,1,4,0,4,-4,6,3,3,-2,2,-5,7,1,2,0,3,-3
72,-6,9,2,2,0,3,-5,8,1,2,0,2,-5,6,1,3,-3,1,-4,9,3,1,0,1,-5,9,1,4,0,1,-5,9,3,4,0,2,-1
73,-5,0,-151,-335,-9,1,-6,-9,-440,-1028,-28,4,-6,5,-4550,-7422,-282,1,-5,-139,-3095,-3649,-489,2,-6,6,1,4,0,2,-5,6,3,4,0,4,0
74,-3,6,2,3,-2,3,-5,4,3,3,2,3,-5,7,-5305,-7882,-136,1,-4,9,-1791,-2195,-26,1,-6,9,3,6,0,1,-6,6,1,3,-3,3,-1
75,-4,9,0,4,-2,2,-5,7,1,4,0,2,-5,7,-1932,-4218,-289,1,-5,8,2,3,-2,1,-6,6,2,3,-1,4,-5,9,2,3,0,4,-2
76,-5,7,2,6,0,1,-5,6,-9,-19,-1,2,-6,8,-4449,-7643,-263,3,-4,7,-1065,-1684,-219,2,-7,8,0,3,1,0,-5,9,0,2,-1,4,0
77,-5,7,3,4,-3,4,-5,9,2,3,1,1,-5,9,-885,-1692,-114,4,-5,9,-421,-740,-161,2,-6,6,3,1,0,2,-5,7,0,1,0,1,-2
78,-7,7,2,5,-3,1,-3,7,2,3,-2,1,-4,6,-1488,-4221,-207,4,-5,8,-966,-1718,-281,4,-6,8,3,4,-1,0,-7,7,1,4,-3,3,0
79,-6,7,3,4,-3,2,-5,6,3,4,-3,3,-5,6,-1388,-3560,-175,2,-6,6,-1494,-2254,-237,4,-4,6,2,1,-1,2,-7,7,5,7,-4,4,-2
80,-6,8,3,4,-1,3,-5,9,2,5,-1,2,-5,8,-1842,-5111,-180,4,-2,8,-842,-1659,-178,3,-7,9,0,4,0,3,-5,8,2,4,-3,3,-1
81,-6,8,0,4,-2,1,-7,6,3,3,-1,1,-5,8,-1883,-5252,-203,1,-5,9,-1756,-2781,-275,2,-5,9,1,4,-2,1,-5,8,3,4,-1,2,0
82,-3,6,3,4,0,1,-5,6,0,4,-1,4,-5,7,-1670,-4831,-181,2,-6,7,-1335,-2217,-228,1,-5,9,1,3,0,2,-6,9,3,5,-1,3,-2
83,-6,7,1,4,-1,1,-6,7,1,4,-2,3,-5,9,-2019,-6104,-177,1,-5,6,-1496,-2637,-240,1,-5,7,1,2,0,1,-5,6,1,4,-3,3,-2
84,-5,7,1,4,-2,5,-5,7,2,3,-2,1,-3,6,-1868,-5462,-190,3,-5,9,-1378,-2393,-247,3,-5,9,1,3,-2,1,-6,7,1,4,0,0,-1
85,-6,8,2,3,-1,1,-6,7,3,4,-2,4,-6,5,-1972,-5789,-182,2,-4,7,-1470,-2579,-250,1,-8,7,2,4,-2,5,-6,8,3,4,-1,4,-2
86,-4,7,3,6,0,1,-5,9,1,4,-2,2,-5,7,-1960,-5716,-184,2,-6,6,-1454,-2546,-246,4,-3,6,3,5,-3,1,-5,7,0,3,-2,3,-2
