Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4920,5
5.00,-4916,2
10.00,-4922,3
15.00,-4920,3
20.00,-4916,4
25.00,-4928,3
30.00,-4921,2
35.00,-4922,2
40.00,-4925,3
45.00,-4919,4
50.00,-4926,1
55.00,-4923,2
60.00,-4922,2
65.00,-4925,4
70.00,-4922,5
75.00,-4922,1
80.00,-4925,3
85.00,-4926,2
90.00,-4916,5
95.00,-4925,5
100.00,-4918,2
105.00,-4922,2
110.00,-4927,3
115.00,-4919,4
120.00,-4921,2
125.00,-4924,3
130.00,-4931,2
135.00,-4929,3
140.00,-4928,3
145.00,-4921,2
150.00,-4931,4
155.00,-4925,4
160.00,-4929,2
165.00,-4925,4
170.00,-4923,2
175.00,-4916,2
180.00,-4931,3
185.00,-4925,2
190.00,-4933,4
195.00,-4934,2
200.00,-4929,3
205.00,-4924,3
210.00,-4927,2
215.00,-4935,3
220.00,-4924,4
225.00,-4931,3
230.00,-4914,4
235.00,-4925,3
240.00,-4923,4
245.00,-4922,4
250.00,-4923,1
255.00,-4923,3
260.00,-4923,2
265.00,-4923,4
270.00,-4931,2
275.00,-4927,1
280.00,-4923,3
285.00,-4922,3
290.00,-4921,2
295.00,-4925,2
300.00,-4925,2
305.00,-4925,5
310.00,-4922,2
315.00,-4926,2
320.00,-4928,3
325.00,-4928,5
330.00,-4931,2
335.00,-4927,2
340.00,-4925,1
345.00,-4921,3
350.00,-4916,2
355.00,-4916,2
360.00,-4926,4
365.00,-4920,4
370.00,-4919,3
375.00,-4922,2
380.00,-4921,5
385.00,-4919,2
390.00,-4922,3
395.00,-4924,4
400.00,-4931,4
405.00,-4928,1
410.00,-4925,5
415.00,-4931,5
420.00,-4917,2
425.00,-4926,2
430.00,-4930,2
435.00,-4928,5
440.00,-4927,2
445.00,-4923,2
450.00,-4922,3
455.00,-4924,2
460.00,-4922,2
465.00,-4928,3
470.00,-4919,3
475.00,-4931,3
480.00,-4926,3
485.00,-4926,2
490.00,-4914,3
495.00,-4914,2
500.00,-4922,2
505.00,-4925,2
510.00,-4924,3
515.00,-4928,4
520.00,-4922,3
525.00,-4924,3
530.00,-4926,2
535.00,-4922,3
540.00,-4930,5
545.00,-4925,3
550.00,-4925,4
555.00,-4932,2
560.00,-4919,4
565.00,-4922,0
570.00,-4924,3
575.00,-4919,3
580.00,-4919,1
585.00,-4923,3
590.00,-4916,2
595.00,-4915,4
600.00,-4908,2
605.00,-4922,1
610.00,-4919,2
615.00,-4923,2
620.00,-4919,5
625.00,-4919,3
630.00,-4930,4
635.00,-4929,2
640.00,-4929,2
645.00,-4925,2
650.00,-4919,4
655.00,-4922,3
660.00,-4927,4
