Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4928,3
5.00,-4935,3
10.00,-4931,3
15.00,-4935,3
20.00,-4933,2
25.00,-4923,1
30.00,-4928,1
35.00,-4931,2
40.00,-4923,3
45.00,-4919,3
50.00,-4934,4
55.00,-4919,0
60.00,-4931,3
65.00,-4928,2
70.00,-4934,5
75.00,-4931,3
80.00,-4927,2
85.00,-4928,2
90.00,-4936,2
95.00,-4923,3
100.00,-4922,2
105.00,-4924,2
110.00,-4930,2
115.00,-4928,2
120.00,-4922,3
125.00,-4921,2
130.00,-4934,3
135.00,-4929,4
140.00,-4928,1
145.00,-4928,3
150.00,-4926,2
155.00,-4932,3
160.00,-4928,2
165.00,-4931,3
170.00,-4924,2
175.00,-4926,2
180.00,-4930,5
185.00,-4934,4
190.00,-4929,2
195.00,-4927,2
200.00,-4931,2
205.00,-4929,3
210.00,-4927,4
215.00,-4922,2
220.00,-4922,5
225.00,-4929,2
230.00,-4929,1
235.00,-4934,2
240.00,-4927,2
245.00,-4937,2
250.00,-4929,3
255.00,-4931,4
260.00,-4931,5
265.00,-4939,2
270.00,-4927,2
275.00,-4925,2
280.00,-4917,3
285.00,-4928,2
290.00,-4928,3
295.00,-4928,4
300.00,-4921,2
305.00,-4931,2
310.00,-4928,3
315.00,-4926,2
320.00,-4924,3
325.00,-4926,2
330.00,-4929,4
335.00,-4934,2
340.00,-4925,2
345.00,-4928,2
350.00,-4923,2
355.00,-4921,2
360.00,-4925,3
365.00,-4930,4
370.00,-4923,2
375.00,-4921,2
380.00,-4917,5
385.00,-4921,2
390.00,-4924,3
395.00,-4921,2
400.00,-4926,2
405.00,-4919,2
410.00,-4920,2
415.00,-4922,5
420.00,-4921,2
425.00,-4924,5
430.00,-4921,4
435.00,-4924,2
440.00,-4929,2
445.00,-4929,3
450.00,-4925,3
455.00,-4925,4
460.00,-4934,2
465.00,-4929,3
470.00,-4926,4
475.00,-4917,2
480.00,-4925,3
485.00,-4930,2
490.00,-4928,3
495.00,-4928,4
500.00,-4933,3
505.00,-4921,3
510.00,-4921,3
515.00,-4931,3
520.00,-4932,4
525.00,-4935,3
530.00,-4932,2
535.00,-4930,5
540.00,-4935,0
545.00,-4931,2
550.00,-4935,2
555.00,-4934,2
560.00,-4938,2
565.00,-4941,3
570.00,-4938,2
575.00,-4930,2
580.00,-4942,3
585.00,-4931,2
590.00,-4931,4
595.00,-4939,2
600.00,-4930,2
605.00,-4932,3
610.00,-4932,0
615.00,-4940,2
620.00,-4932,3
625.00,-4926,2
630.00,-4933,4
635.00,-4930,2
640.00,-4933,3
645.00,-4935,4
650.00,-4934,2
655.00,-4938,5
660.00,-4931,3
665.00,-4932,2
670.00,-4934,2
675.00,-4929,2
680.00,-4937,3
685.00,-4935,3
690.00,-4931,2
695.00,-4934,2
700.00,-4937,2
705.00,-4943,3
710.00,-4936,2
715.00,-4942,4
720.00,-4937,2
725.00,-4936,2
730.00,-4936,2
735.00,-4938,4
740.00,-4938,2
745.00,-4936,2
750.00,-4938,2
755.00,-4942,4
760.00,-4938,2
765.00,-4936,2
770.00,-4943,2
775.00,-4941,4
780.00,-4934,2
785.00,-4936,3
790.00,-4934,3
795.00,-4942,2
800.00,-4937,0
805.00,-4936,3
810.00,-4939,4
815.00,-4936,2
820.00,-4937,4
825.00,-4946,2
830.00,-4943,0
835.00,-4942,4
840.00,-4943,2
845.00,-4937,2
850.00,-4934,3
855.00,-4942,1
860.00,-4939,2
865.00,-4939,2
870.00,-4940,2
875.00,-4940,5
880.00,-4943,4
885.00,-4937,5
890.00,-4940,2
895.00,-4940,2
900.00,-4937,2
905.00,-4942,2
910.00,-4931,4
915.00,-4940,4
920.00,-4929,2
925.00,-4934,2
930.00,-4940,4
935.00,-4937,4
940.00,-4937,3
945.00,-4934,3
950.00,-4934,2
955.00,-4928,2
960.00,-4937,2
965.00,-4933,2
970.00,-4932,2
975.00,-4930,4
980.00,-4931,3
985.00,-4934,5
990.00,-4932,2
995.00,-4937,2
1000.00,-4931,3
1005.00,-4935,2
1010.00,-4936,5
1015.00,-4932,3
1020.00,-4938,2
1025.00,-4928,2
1030.00,-4928,2
1035.00,-4942,2
1040.00,-4932,3
1045.00,-4933,1
1050.00,-4939,3
1055.00,-4927,3
1060.00,-4940,2
1065.00,-4934,5
1070.00,-4941,2
1075.00,-4936,3
1080.00,-4934,1
1085.00,-4929,3
1090.00,-4921,4
1095.00,-4937,2
1100.00,-4940,2
1105.00,-4932,3
1110.00,-4928,2
1115.00,-4937,2
1120.00,-4935,3
1125.00,-4940,5
1130.00,-4930,3
1135.00,-4935,5
1140.00,-4933,2
1145.00,-4946,2
1150.00,-4942,3
1155.00,-4938,2
1160.00,-4941,4
1165.00,-4937,2
1170.00,-4936,3
1175.00,-4935,3
1180.00,-4934,2
1185.00,-4933,2
1190.00,-4938,2
1195.00,-4929,2
1200.00,-4928,1
1205.00,-4933,5
1210.00,-4933,5
1215.00,-4934,2
1220.00,-4933,3
1225.00,-4935,3
1230.00,-4928,2
1235.00,-4930,1
1240.00,-4929,5
1245.00,-4942,2
1250.00,-4934,2
1255.00,-4934,4
1260.00,-4931,3
1265.00,-4931,2
1270.00,-4931,3
1275.00,-4930,4
1280.00,-4938,3
1285.00,-4932,4
1290.00,-4934,2
1295.00,-4938,2
1300.00,-4946,4
1305.00,-4941,2
1310.00,-4938,4
1315.00,-4931,2
1320.00,-4944,5
1325.00,-4945,2
1330.00,-4939,2
1335.00,-4938,3
1340.00,-4929,4
1345.00,-4931,5
1350.00,-4930,2
1355.00,-4934,2
1360.00,-4935,0
1365.00,-4936,5
1370.00,-4942,3
1375.00,-4947,2
1380.00,-4937,2
1385.00,-4940,2
1390.00,-4938,4
1395.00,-4929,4
1400.00,-4928,3
1405.00,-4926,2
1410.00,-4926,1
1415.00,-4931,3
1420.00,-4931,3
1425.00,-4934,3
1430.00,-4940,2
1435.00,-4939,3
1440.00,-4940,3
1445.00,-4931,3
1450.00,-4923,4
1455.00,-4939,1
1460.00,-4940,3
1465.00,-4940,5
1470.00,-4933,3
1475.00,-4940,2
1480.00,-4943,4
1485.00,-4933,3
1490.00,-4934,1
1495.00,-4933,4
1500.00,-4929,3
1505.00,-4934,2
1510.00,-4926,3
1515.00,-4929,5
1520.00,-4930,3
1525.00,-4937,4
1530.00,-4931,3
1535.00,-4933,5
1540.00,-4928,2
1545.00,-4937,2
1550.00,-4937,2
1555.00,-4932,1
1560.00,-4924,2
1565.00,-4934,2
1570.00,-4938,1
1575.00,-4939,3
1580.00,-4935,2
1585.00,-4939,5
1590.00,-4931,2
1595.00,-4934,3
1600.00,-4927,3
1605.00,-4936,2
1610.00,-4937,2
1615.00,-4933,2
1620.00,-4942,1
1625.00,-4939,2
1630.00,-4940,2
1635.00,-4934,2
1640.00,-4925,2
1645.00,-4925,4
1650.00,-4932,3
1655.00,-4927,2
1660.00,-4924,2
1665.00,-4927,4
1670.00,-4937,1
1675.00,-4931,2
1680.00,-4940,2
1685.00,-4934,2
1690.00,-4932,5
1695.00,-4932,2
1700.00,-4937,3
1705.00,-4930,2
1710.00,-4937,2
1715.00,-4931,4
1720.00,-4930,2
1725.00,-4927,5
1730.00,-4935,2
1735.00,-4935,2
1740.00,-4930,2
1745.00,-4931,5
1750.00,-4936,3
1755.00,-4922,3
1760.00,-4931,2
1765.00,-4938,3
1770.00,-4933,0
1775.00,-4932,4
1780.00,-4927,2
1785.00,-4921,2
1790.00,-4931,2
1795.00,-4930,2
1800.00,-4934,3
1805.00,-4934,2
1810.00,-4935,2
1815.00,-4937,3
1820.00,-4931,3
1825.00,-4922,2
1830.00,-4930,2
1835.00,-4913,2
1840.00,-4929,4
1845.00,-4931,2
1850.00,-4922,3
1855.00,-4934,1
1860.00,-4929,3
1865.00,-4927,3
1870.00,-4930,3
1875.00,-4928,5
1880.00,-4926,2
1885.00,-4927,2
1890.00,-4922,2
1895.00,-4933,2
1900.00,-4928,4
1905.00,-4931,3
1910.00,-4924,4
1915.00,-4925,2
1920.00,-4925,3
1925.00,-4926,2
1930.00,-4924,2
1935.00,-4932,3
1940.00,-4927,4
1945.00,-4931,4
1950.00,-4930,0
1955.00,-4924,4
1960.00,-4937,3
1965.00,-4934,4
1970.00,-4928,3
1975.00,-4934,5
1980.00,-4933,4
1985.00,-4933,3
1990.00,-4932,2
1995.00,-4931,1
