Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4930,2
5.00,-4929,1
10.00,-4927,2
15.00,-4928,5
20.00,-4926,4
25.00,-4928,2
30.00,-4922,2
35.00,-4931,5
40.00,-4925,2
45.00,-4930,2
50.00,-4919,3
55.00,-4922,5
60.00,-4922,2
65.00,-4919,3
70.00,-4921,3
75.00,-4920,4
80.00,-4919,4
85.00,-4920,2
90.00,-4929,2
95.00,-4923,3
100.00,-4931,2
105.00,-4927,1
110.00,-4923,2
115.00,-4928,3
120.00,-4927,3
125.00,-4925,3
130.00,-4922,2
135.00,-4921,1
140.00,-4921,2
145.00,-4924,2
150.00,-4916,3
155.00,-4925,1
160.00,-4921,2
165.00,-4921,3
170.00,-4922,3
175.00,-4918,2
180.00,-4923,2
185.00,-4916,3
190.00,-4919,4
195.00,-4921,2
200.00,-4919,4
205.00,-4917,1
210.00,-4931,1
215.00,-4919,2
220.00,-4921,3
225.00,-4921,2
230.00,-4921,4
235.00,-4926,3
240.00,-4928,2
245.00,-4932,0
250.00,-4928,3
255.00,-4925,4
260.00,-4926,2
265.00,-4920,1
270.00,-4919,2
275.00,-4924,2
280.00,-4931,2
285.00,-4925,0
290.00,-4924,1
295.00,-4941,2
300.00,-4935,4
305.00,-4931,1
310.00,-4929,2
315.00,-4934,3
320.00,-4937,4
325.00,-4935,2
330.00,-4937,2
335.00,-4929,2
340.00,-4932,2
345.00,-4934,3
350.00,-4933,4
355.00,-4934,2
360.00,-4933,4
365.00,-4930,3
370.00,-4928,2
375.00,-4926,2
380.00,-4945,5
385.00,-4931,2
390.00,-4935,3
395.00,-4932,2
400.00,-4933,4
405.00,-4938,3
410.00,-4929,3
415.00,-4937,1
420.00,-4928,3
425.00,-4928,3
430.00,-4922,5
435.00,-4930,4
440.00,-4929,2
445.00,-4926,2
450.00,-4932,1
455.00,-4931,3
460.00,-4927,2
465.00,-4931,2
470.00,-4940,4
475.00,-4937,5
480.00,-4939,3
485.00,-4940,2
490.00,-4932,2
495.00,-4934,5
500.00,-4931,2
505.00,-4937,2
510.00,-4929,3
515.00,-4936,3
520.00,-4931,1
525.00,-4928,1
530.00,-4932,2
535.00,-4936,2
540.00,-4940,2
545.00,-4937,2
550.00,-4933,4
555.00,-4925,5
560.00,-4932,4
565.00,-4928,2
570.00,-4930,2
575.00,-4931,2
580.00,-4928,3
585.00,-4937,2
590.00,-4925,5
595.00,-4931,3
600.00,-4932,0
605.00,-4940,2
610.00,-4930,2
615.00,-4924,3
620.00,-4925,2
625.00,-4928,2
630.00,-4936,0
635.00,-4933,2
640.00,-4933,1
645.00,-4927,3
650.00,-4926,3
655.00,-4933,3
660.00,-4931,2
665.00,-4931,5
670.00,-4936,3
675.00,-4939,2
680.00,-4942,1
685.00,-4932,3
690.00,-4941,2
695.00,-4932,2
700.00,-4934,3
705.00,-4928,3
710.00,-4937,5
715.00,-4937,2
720.00,-4925,1
725.00,-4931,3
730.00,-4927,2
735.00,-4927,2
740.00,-4930,2
745.00,-4931,2
750.00,-4929,2
755.00,-4930,3
760.00,-4932,2
765.00,-4921,4
770.00,-4928,1
775.00,-4937,2
780.00,-4935,3
785.00,-4934,3
790.00,-4933,2
795.00,-4928,3
800.00,-4929,3
805.00,-4928,5
810.00,-4929,2
815.00,-4930,3
820.00,-4935,5
825.00,-4925,2
830.00,-4928,2
835.00,-4931,2
840.00,-4930,2
845.00,-4930,2
850.00,-4919,3
855.00,-4931,0
860.00,-4927,2
865.00,-4924,2
870.00,-4922,1
875.00,-4932,3
880.00,-4926,2
885.00,-4931,4
890.00,-4919,2
895.00,-4926,4
900.00,-4929,2
905.00,-4922,0
910.00,-4927,2
915.00,-4934,3
920.00,-4939,2
925.00,-4930,4
930.00,-4928,2
935.00,-4933,4
940.00,-4940,2
945.00,-4934,1
950.00,-4932,2
955.00,-4932,3
960.00,-4924,4
965.00,-4924,2
970.00,-4930,2
975.00,-4928,5
980.00,-4937,3
985.00,-4934,3
990.00,-4937,2
995.00,-4934,0
1000.00,-4929,2
1005.00,-4932,3
1010.00,-4936,4
1015.00,-4929,2
