Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1089,2
5.00,-1091,2
10.00,-1086,3
15.00,-1089,2
20.00,-1087,3
25.00,-1090,3
30.00,-1094,2
35.00,-1085,1
40.00,-1082,2
45.00,-1088,2
50.00,-1088,4
55.00,-1087,5
60.00,-1085,3
65.00,-1089,2
70.00,-1090,2
75.00,-1084,1
80.00,-1087,2
85.00,-1089,1
90.00,-1087,2
95.00,-1087,2
100.00,-1085,2
105.00,-1085,1
110.00,-1086,3
115.00,-1085,3
120.00,-1084,4
125.00,-1079,5
130.00,-1084,2
135.00,-1085,2
140.00,-1080,3
145.00,-1082,3
150.00,-1083,1
155.00,-1087,4
160.00,-1084,2
165.00,-1089,2
170.00,-1088,2
175.00,-1083,2
180.00,-1087,3
185.00,-1084,5
190.00,-1083,3
195.00,-1092,1
200.00,-1088,4
205.00,-1092,5
210.00,-1083,2
215.00,-1083,2
220.00,-1085,2
225.00,-1092,1
230.00,-1090,2
235.00,-1085,2
240.00,-1091,2
245.00,-1087,4
250.00,-1092,2
255.00,-1082,3
260.00,-1086,3
265.00,-1090,1
270.00,-1088,3
275.00,-1087,3
280.00,-1082,2
285.00,-1086,3
290.00,-1089,2
295.00,-1089,2
300.00,-1093,3
305.00,-1090,2
310.00,-1089,3
315.00,-1085,1
320.00,-1092,0
325.00,-1094,2
330.00,-1086,3
335.00,-1089,0
340.00,-1083,3
345.00,-1089,1
350.00,-1090,2
355.00,-1088,3
360.00,-1085,1
365.00,-1091,2
370.00,-1089,2
375.00,-1088,2
380.00,-1094,2
385.00,-1090,2
390.00,-1090,2
395.00,-1087,2
400.00,-1088,2
405.00,-1094,2
410.00,-1088,4
415.00,-1083,0
420.00,-1088,3
425.00,-1087,2
430.00,-1090,2
435.00,-1086,2
440.00,-1093,1
445.00,-1089,4
450.00,-1090,2
455.00,-1092,0
460.00,-1100,2
465.00,-1089,3
470.00,-1092,2
475.00,-1088,0
480.00,-1088,3
485.00,-1090,2
490.00,-1089,4
495.00,-1090,1
500.00,-1094,2
505.00,-1088,3
510.00,-1089,2
515.00,-1089,0
520.00,-1097,2
525.00,-1095,1
530.00,-1092,1
535.00,-1088,4
540.00,-1088,2
545.00,-1087,2
550.00,-1086,2
555.00,-1086,3
560.00,-1090,2
565.00,-1086,0
570.00,-1089,1
575.00,-1084,3
580.00,-1088,4
585.00,-1088,2
590.00,-1086,2
595.00,-1088,2
600.00,-1086,1
605.00,-1096,1
610.00,-1092,4
615.00,-1093,3
620.00,-1106,1
625.00,-1098,1
630.00,-1097,2
635.00,-1100,2
640.00,-1098,1
645.00,-1091,1
650.00,-1092,2
655.00,-1086,1
660.00,-1094,3
665.00,-1091,4
670.00,-1092,0
675.00,-1099,2
680.00,-1094,2
685.00,-1090,1
690.00,-1091,2
695.00,-1094,5
700.00,-1094,2
705.00,-1092,2
710.00,-1091,3
715.00,-1092,4
720.00,-1090,1
725.00,-1092,3
730.00,-1091,4
735.00,-1088,2
740.00,-1088,2
745.00,-1092,2
750.00,-1088,2
755.00,-1091,2
760.00,-1092,2
765.00,-1088,4
770.00,-1091,2
775.00,-1092,3
780.00,-1089,2
785.00,-1096,2
790.00,-1087,2
795.00,-1092,2
800.00,-1094,2
805.00,-1088,2
810.00,-1090,2
815.00,-1086,0
820.00,-1092,2
825.00,-1086,2
830.00,-1088,2
835.00,-1088,1
840.00,-1086,2
845.00,-1091,3
850.00,-1092,2
855.00,-1093,3
860.00,-1093,4
865.00,-1092,2
870.00,-1096,2
875.00,-1095,2
880.00,-1092,4
885.00,-1094,2
890.00,-1099,2
895.00,-1093,3
900.00,-1095,3
905.00,-1090,2
910.00,-1093,2
915.00,-1097,2
920.00,-1090,3
925.00,-1093,0
930.00,-1091,3
935.00,-1090,2
940.00,-1095,5
945.00,-1100,4
950.00,-1099,2
955.00,-1092,2
960.00,-1097,2
965.00,-1100,2
970.00,-1095,0
975.00,-1099,3
980.00,-1094,5
985.00,-1099,2
990.00,-1088,2
995.00,-1094,2
1000.00,-1097,4
1005.00,-1098,2
1010.00,-1098,2
1015.00,-1092,2
1020.00,-1089,2
1025.00,-1093,3
1030.00,-1098,0
1035.00,-1091,2
1040.00,-1093,1
1045.00,-1105,4
1050.00,-1094,2
1055.00,-1091,2
1060.00,-1096,2
1065.00,-1092,4
1070.00,-1100,2
1075.00,-1090,4
1080.00,-1088,1
1085.00,-1096,3
1090.00,-1098,2
1095.00,-1088,2
1100.00,-1088,2
1105.00,-1097,2
1110.00,-1095,2
1115.00,-1088,2
1120.00,-1091,2
1125.00,-1090,1
1130.00,-1098,2
1135.00,-1094,2
1140.00,-1096,2
1145.00,-1092,2
1150.00,-1092,0
1155.00,-1093,2
1160.00,-1089,0
1165.00,-1093,3
1170.00,-1093,1
1175.00,-1090,3
1180.00,-1092,2
1185.00,-1092,4
1190.00,-1094,2
1195.00,-1093,2
1200.00,-1089,1
1205.00,-1097,2
1210.00,-1095,2
1215.00,-1089,2
1220.00,-1086,2
1225.00,-1091,1
1230.00,-1091,1
1235.00,-1095,2
1240.00,-1096,4
1245.00,-1094,3
1250.00,-1091,3
1255.00,-1092,2
1260.00,-1095,1
1265.00,-1093,2
1270.00,-1095,2
1275.00,-1095,1
1280.00,-1091,3
1285.00,-1092,4
1290.00,-1093,2
1295.00,-1094,2
1300.00,-1087,2
1305.00,-1091,2
1310.00,-1093,5
1315.00,-1097,3
1320.00,-1093,2
1325.00,-1094,3
1330.00,-1092,2
1335.00,-1096,2
1340.00,-1091,0
1345.00,-1095,2
1350.00,-1088,2
1355.00,-1089,2
1360.00,-1090,3
1365.00,-1086,2
1370.00,-1097,3
1375.00,-1094,2
1380.00,-1094,2
1385.00,-1096,2
1390.00,-1089,1
1395.00,-1097,2
1400.00,-1098,2
1405.00,-1089,2
1410.00,-1093,2
1415.00,-1094,3
1420.00,-1099,2
1425.00,-1094,4
1430.00,-1094,5
1435.00,-1101,2
1440.00,-1097,2
1445.00,-1098,2
1450.00,-1099,3
1455.00,-1099,2
1460.00,-1094,2
1465.00,-1095,2
1470.00,-1094,3
1475.00,-1095,2
1480.00,-1092,2
1485.00,-1097,4
1490.00,-1099,2
1495.00,-1100,3
1500.00,-1099,3
1505.00,-1096,3
1510.00,-1103,2
1515.00,-1102,3
1520.00,-1096,1
1525.00,-1099,3
1530.00,-1097,3
1535.00,-1099,2
1540.00,-1096,2
1545.00,-1098,3
1550.00,-1094,3
1555.00,-1101,2
1560.00,-1100,1
1565.00,-1094,5
1570.00,-1096,2
1575.00,-1094,2
1580.00,-1097,2
1585.00,-1102,4
1590.00,-1097,4
1595.00,-1096,3
1600.00,-1093,3
1605.00,-1101,1
1610.00,-1087,1
1615.00,-1095,2
1620.00,-1093,3
1625.00,-1097,3
1630.00,-1093,2
1635.00,-1093,0
1640.00,-1092,2
1645.00,-1096,0
1650.00,-1092,1
1655.00,-1098,4
1660.00,-1090,2
1665.00,-1092,1
1670.00,-1096,4
1675.00,-1095,1
1680.00,-1096,2
1685.00,-1095,3
1690.00,-1100,2
1695.00,-1094,2
1700.00,-1094,3
1705.00,-1092,3
1710.00,-1102,0
1715.00,-1102,2
1720.00,-1093,2
1725.00,-1101,2
1730.00,-1103,1
1735.00,-1094,3
1740.00,-1101,3
1745.00,-1104,2
1750.00,-1091,2
1755.00,-1098,3
1760.00,-1098,3
1765.00,-1097,4
1770.00,-1099,3
1775.00,-1095,2
1780.00,-1100,0
1785.00,-1094,3
1790.00,-1098,2
1795.00,-1097,3
1800.00,-1101,2
1805.00,-1097,3
1810.00,-1103,2
1815.00,-1100,2
1820.00,-1102,2
1825.00,-1093,2
1830.00,-1100,4
1835.00,-1104,4
1840.00,-1102,2
1845.00,-1101,3
1850.00,-1104,2
1855.00,-1100,3
1860.00,-1098,3
1865.00,-1096,3
1870.00,-1098,2
1875.00,-1100,2
1880.00,-1103,2
1885.00,-1101,2
1890.00,-1099,2
1895.00,-1097,2
1900.00,-1100,1
1905.00,-1091,3
1910.00,-1087,1
1915.00,-1097,3
1920.00,-1094,2
1925.00,-1091,3
1930.00,-1099,2
1935.00,-1093,3
1940.00,-1089,2
1945.00,-1097,2
1950.00,-1092,2
