Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260527_220450.bin,1,29.368547,39.142001,3.879773,10.156691,6.398161,-8.095249,-399.444454,-1577.206058,-1039.270931,-740.462966,-1011.784372,-86.981733,-1330.034060,-2196.843179,-1134.412096,-7.289733,-3.487342,-6.305907,-69.685654,0.253112,-0.457754,1.451451,-0.090874,-0.052586,0.323905,-1845.517429,-40.199292,-1870.666357,-25.258422,-1032.170759,-6.687672,-551.016146,-1241.027426,-1131.569620,-77.110408,-0.174402,0.060478,0.045007,967,147.552490,1705,260.162354,1895,289.154053,2179,332.489014,-28496,-4348.144531,168,25.634766,-28113,-4289.703369,-28410,-4335.021973
15ml,VET6_8chips_raw_stream_20260527_220450.bin,2,29.769782,39.240767,2.984711,9.051753,6.503099,-7.595249,-398.901302,-1580.726068,-1041.602519,-742.541064,-993.328680,-86.910000,-1322.191100,-2184.009845,-1127.245429,-7.623066,-2.487342,-4.305907,-67.352321,0.246940,1.048419,0.241574,0.810361,0.546179,0.823905,-1849.744722,-42.184566,-1878.088260,-26.605281,-1036.863685,-6.926536,-554.371742,-1245.527426,-1133.069620,-75.943741,-0.174402,0.060478,-0.288326,963,146.942139,1698,259.094238,1897,289.459229,2169,330.963135,-28500,-4348.754883,172,26.245117,-28117,-4290.313721,-28415,-4335.784912
15ml,VET6_8chips_raw_stream_20260527_220450.bin,3,28.368547,38.142001,3.984711,10.051753,7.503099,-7.798953,-398.429884,-1575.498406,-1048.793183,-738.769249,-997.782742,-85.584678,-1322.059331,-2183.009845,-1127.745429,-6.956399,-3.487342,-5.305907,-68.685654,0.950643,0.844715,1.050216,0.612830,-0.256290,-0.577330,-1852.837858,-42.978676,-1883.166357,-26.452140,-1042.216564,-7.204159,-557.543222,-1250.527426,-1134.569620,-77.610408,0.158931,0.227145,0.378340,967,147.552490,1702,259.704590,1901,290.069580,2193,334.625244,-28493,-4347.686768,159,24.261475,-28110,-4289.245605,-28405,-4334.259033
15ml,VET6_8chips_raw_stream_20260527_220450.bin,4,29.769782,39.240767,4.385946,10.249284,8.305569,-6.397718,-390.515450,-1579.707819,-1044.805399,-743.041064,-1010.506749,-88.220597,-1330.553916,-2198.176512,-1135.078762,-7.289733,-3.320675,-5.472574,-70.185654,0.654347,-0.358988,1.142809,1.612830,0.743710,0.823905,-1860.740198,-43.528137,-1884.319499,-27.720900,-1042.216564,-6.305342,-557.655136,-1252.360759,-1137.236287,-77.443741,-1.007736,-0.606188,-0.788326,964,147.094727,1694,258.483887,1901,290.069580,2174,331.726074,-28496,-4348.144531,161,24.566650,-28114,-4289.855957,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_220450.bin,5,28.368547,38.142001,2.281007,8.952987,6.101865,-8.496484,-388.688366,-1581.454230,-1044.730355,-743.619161,-1012.889079,-87.889489,-1332.797598,-2200.843179,-1134.912096,-6.456399,-2.320675,-4.472574,-69.518987,-0.253060,0.548419,1.044043,0.606657,1.249883,1.021436,-1853.712117,-41.701053,-1874.244455,-25.220900,-1036.380172,-5.774130,-553.779684,-1245.527426,-1133.069620,-76.777075,-0.841069,-0.772855,-0.288326,952,145.263672,1708,260.620117,1910,291.442871,2183,333.099365,-28504,-4349.365234,161,24.566650,-28123,-4291.229248,-28418,-4336.242676
15ml,VET6_8chips_raw_stream_20260527_220450.bin,6,29.578424,36.932125,4.490884,9.952987,7.101865,-7.496484,-396.710138,-1578.415471,-1047.077214,-740.925444,-1014.650215,-88.205871,-1332.093627,-2201.009845,-1136.245429,-6.956399,-3.487342,-5.805907,-70.018987,0.950643,0.844715,0.445278,0.612830,-0.256290,-0.176095,-1851.201415,-43.686328,-1868.510162,-25.798998,-1027.128476,-6.171185,-550.108204,-1238.194093,-1127.402954,-76.777075,-0.841069,-0.772855,-0.288326,964,147.094727,1704,260.009766,1903,290.374756,2183,333.099365,-28496,-4348.144531,164,25.024414,-28112,-4289.550781,-28408,-4334.716797
15ml,VET6_8chips_raw_stream_20260527_220450.bin,7,28.566078,38.944470,3.484711,8.952987,6.101865,-8.095249,-392.614371,-1575.187809,-1046.227301,-741.691151,-1010.957288,-87.214811,-1328.790378,-2193.176512,-1131.578762,-6.456399,-1.654008,-4.139241,-68.185654,0.450643,0.344715,-0.054722,0.007892,0.348648,0.021436,-1855.025344,-42.772786,-1867.897596,-26.336520,-1029.836128,-6.045968,-551.016146,-1241.360759,-1132.236287,-76.610408,-0.341069,0.727145,0.878340,970,148.010254,1700,259.399414,1899,289.764404,2188,333.862305,-28492,-4347.534180,170,25.939941,-28109,-4289.093018,-28405,-4334.259033
15ml,VET6_8chips_raw_stream_20260527_220450.bin,8,29.269782,38.740767,3.583477,9.959160,5.595692,-7.490311,-399.564410,-1575.047867,-1046.761769,-741.806771,-1005.001464,-87.578893,-1325.454638,-2189.176512,-1129.578762,-6.289733,-2.987342,-5.305907,-70.185654,0.851878,0.443481,0.747747,0.310361,0.046179,0.323905,-1854.359975,-43.599870,-1866.019324,-26.683379,-1036.021876,-6.807104,-554.707482,-1247.360759,-1133.736287,-76.610408,-0.174402,0.060478,-0.288326,955,145.721436,1704,260.009766,1901,290.069580,2174,331.726074,-28506,-4349.670410,166,25.329590,-28123,-4291.229248,-28417,-4336.090088
15ml,VET6_8chips_raw_stream_20260527_220450.bin,9,29.769782,39.240767,4.287180,9.156691,5.398161,-9.095249,-411.284894,-1579.931958,-1048.339867,-744.962966,-1008.124419,-88.817757,-1329.349944,-2196.176512,-1132.578762,-7.289733,-3.487342,-5.305907,-69.018987,1.049409,1.245950,0.945278,0.606657,1.249883,0.620201,-1854.401364,-42.217540,-1856.863129,-26.989661,-1026.214934,-6.615939,-548.884378,-1234.527426,-1123.069620,-75.777075,-0.007736,-0.106188,0.211674,968,147.705078,1701,259.552002,1898,289.611816,2179,332.489014,-28497,-4348.297119,170,25.939941,-28117,-4290.313721,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_220450.bin,10,29.171016,38.339532,2.281007,9.860395,5.194457,-8.391546,-403.385708,-1568.470849,-1050.452432,-740.725619,-1005.742090,-87.817757,-1322.395071,-2184.343179,-1127.412096,-7.956399,-3.487342,-4.805907,-70.352321,0.549409,0.745950,1.148982,-0.195812,1.052352,0.218967,-1858.706176,-37.730504,-1860.244455,-21.336520,-1025.262633,-7.201004,-546.028782,-1231.194093,-1123.402954,-76.443741,-0.341069,-0.272855,0.211674,966,147.399902,1699,259.246826,1901,290.069580,2186,333.557129,-28495,-4347.991943,171,26.092529,-28117,-4290.313721,-28410,-4335.021973
15ml,VET6_8chips_raw_stream_20260527_220450.bin,11,28.368547,38.142001,3.188415,8.755457,5.299396,-8.694015,-370.584660,-1573.737270,-1037.808453,-745.803716,-1008.813823,-89.322673,-1326.678464,-2193.843179,-1135.912096,-6.289733,-1.987342,-4.805907,-77.185654,0.851878,0.443481,0.142809,1.014065,-0.157525,0.225139,-1854.377855,-39.094585,-1868.972640,-20.067759,-1028.889612,-4.063324,-548.844666,-1234.027426,-1125.069620,-76.777075,-0.507736,-0.106188,0.711674,971,148.162842,1700,259.399414,1900,289.916992,2171,331.268311,-28496,-4348.144531,157,23.956299,-28117,-4290.313721,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_220450.bin,12,28.572251,37.438298,3.787180,9.150518,6.904334,-8.298953,-358.148109,-1568.853179,-1043.689780,-742.763141,-1008.972014,-88.877919,-1324.434782,-2190.176512,-1134.078762,-7.456399,-3.320675,-5.972574,-74.185654,0.753112,0.042246,0.346512,1.112830,0.243710,1.126374,-1854.983955,-36.037577,-1873.816445,-19.989661,-1029.060267,-4.943892,-547.048637,-1236.194093,-1130.902954,-75.943741,-0.174402,-0.439522,-0.288326,963,146.942139,1696,258.789062,1902,290.222168,2183,333.099365,-28493,-4347.686768,169,25.787354,-28114,-4289.855957,-28407,-4334.564209
15ml,VET6_8chips_raw_stream_20260527_220450.bin,13,30.171016,39.339532,4.083477,10.452987,7.601865,-6.996484,-355.965884,-1565.088519,-1041.333759,-740.031901,-994.332203,-87.850730,-1314.775937,-2175.009845,-1125.245429,-7.956399,-3.154008,-6.139241,-71.018987,1.055582,-0.260223,0.550216,-0.393343,0.249883,0.823905,-1859.190738,-36.539339,-1884.785031,-18.183379,-1047.378278,-3.585596,-556.839251,-1256.027426,-1146.569620,-75.443741,0.658931,0.727145,-0.121660,967,147.552490,1696,258.789062,1897,289.459229,2180,332.641602,-28493,-4347.686768,164,25.024414,-28112,-4289.550781,-28407,-4334.564209
