Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232232.bin,1,2.128009,24.563657,11.232613,19.481662,3.557922,0.204012,0.456856,-1246.286528,0.841161,-2052.473155,1.519585,-2148.386555,-639.380520,-1689.836111,-1809.459722,-1179.904167,-254.562500,-169.889583,-62.802778,-0.091744,1.050077,0.649974,-0.134542,-0.450874,-1.246296,0.982513,-47.220389,-0.320083,-95.011400,0.238300,-364.342273,-23.834228,-372.481944,-685.715972,-1023.686806,-165.617361,-93.457639,-6.634028,1038,158.386230,1697,258.941650,1950,297.546387,2248,343.017578,-28116,-4290.161133,200,30.517578,-27908,-4258.422852,989,150.909424
15ml,VET6_8chips_raw_stream_20260525_232232.bin,2,1.226775,23.964892,11.232613,19.284131,2.755453,-0.394753,0.045076,-1244.038356,-0.580741,-2047.704394,0.089556,-2145.505094,-638.748752,-1685.002778,-1802.793056,-1182.904167,-253.229167,-168.222917,-61.136111,-0.486806,-0.554861,-0.547557,-0.239480,0.654064,0.654938,0.208914,-48.966800,-0.398180,-95.358259,-0.853943,-366.790550,-25.742171,-374.815278,-687.882639,-1026.020139,-163.784028,-91.790972,-6.134028,1032,157.470703,1690,257.873535,1957,298.614502,2245,342.559814,-28114,-4289.855957,195,29.754639,-27912,-4259.033203,987,150.604248
15ml,VET6_8chips_raw_stream_20260525_232232.bin,3,2.325540,25.366127,11.331379,18.185365,1.354218,0.111420,-0.059631,-1252.931756,0.456781,-2051.632404,0.639016,-2141.164678,-643.328174,-1694.336111,-1810.959722,-1182.237500,-253.562500,-169.389583,-61.469444,-0.388040,-0.153627,-0.350026,-0.634542,-0.950874,-0.141358,1.361320,-48.277397,1.217439,-93.973878,0.647818,-367.259338,-24.630257,-374.648611,-689.549306,-1031.520139,-166.450694,-93.624306,-7.134028,1027,156.707764,1700,259.399414,1952,297.851562,2245,342.559814,-28119,-4290.618896,204,31.127930,-27914,-4259.338379,987,150.604248
15ml,VET6_8chips_raw_stream_20260525_232232.bin,4,0.924306,24.267361,12.430144,19.987834,2.551749,-0.493519,0.475105,-1249.080638,-0.349502,-2049.860589,0.677776,-2146.968097,-641.084492,-1687.836111,-1803.459722,-1181.570833,-251.562500,-167.389583,-61.469444,0.513194,0.445139,-0.152495,1.069162,-0.154578,-0.443827,0.122456,-47.483287,-0.551322,-94.473878,0.614845,-366.584660,-24.130257,-377.981944,-696.715972,-1029.686806,-163.784028,-92.290972,-7.800694,1034,157.775879,1694,258.483887,1952,297.851562,2234,340.881348,-28109,-4289.093018,194,29.602051,-27906,-4258.117676,989,150.909424
15ml,VET6_8chips_raw_stream_20260525_232232.bin,5,2.128009,24.563657,11.133848,19.284131,2.755453,-0.394753,0.648021,-1253.606434,0.188020,-2047.519839,0.036071,-2149.016164,-644.032145,-1691.669444,-1804.626389,-1180.904167,-253.729167,-169.222917,-60.969444,-0.986806,-1.054861,-0.146322,0.266692,-0.352109,0.358642,0.414804,-47.483287,0.948678,-94.358259,1.423680,-368.569935,-23.742171,-377.648611,-695.549306,-1030.520139,-165.117361,-92.457639,-6.467361,1029,157.012939,1690,257.873535,1955,298.309326,2247,342.864990,-28110,-4289.245605,202,30.822754,-27905,-4257.965088,988,150.756836
15ml,VET6_8chips_raw_stream_20260525_232232.bin,6,0.825540,23.866127,11.633848,18.080427,2.459156,0.808951,0.179233,-1253.692892,1.341161,-2052.016785,0.155503,-2153.228733,-644.124203,-1693.002778,-1807.793056,-1180.570833,-252.895833,-169.056250,-62.136111,-0.388040,-0.153627,-0.850026,-0.437011,-0.148405,0.056173,-0.486275,-48.880342,-0.282561,-94.089498,-0.021074,-366.829309,-25.038199,-377.315278,-693.882639,-1029.520139,-164.617361,-93.457639,-7.967361,1031,157.318115,1696,258.789062,1943,296.478271,2242,342.102051,-28113,-4289.703369,203,30.975342,-27908,-4258.422852,981,149.688721
15ml,VET6_8chips_raw_stream_20260525_232232.bin,7,1.220602,25.471065,11.430144,18.284131,1.755453,-1.394753,0.337424,-1245.044141,0.572400,-2048.051253,0.328420,-2151.956895,-639.544780,-1687.502778,-1807.293056,-1183.237500,-252.395833,-168.556250,-60.969444,0.716898,-0.258565,-1.047557,0.464223,0.450360,0.154938,-0.035735,-48.053258,0.564298,-95.089498,0.390706,-370.674642,-24.538199,-378.481944,-696.715972,-1027.686806,-164.617361,-93.957639,-6.967361,1026,156.555176,1685,257.110596,1951,297.698975,2248,343.017578,-28113,-4289.703369,195,29.754639,-27907,-4258.270264,986,150.451660
15ml,VET6_8chips_raw_stream_20260525_232232.bin,8,1.128009,23.563657,10.430144,19.784131,3.255453,-0.697222,0.800427,-1253.812324,0.688020,-2057.398111,0.003098,-2158.044246,-644.032145,-1695.169444,-1811.626389,-1182.904167,-252.895833,-168.556250,-61.469444,-1.190509,-0.351157,-1.251260,-0.937011,-0.648405,0.358642,0.638943,-48.814394,-0.282561,-94.436357,-1.370430,-369.277587,-26.038199,-378.815278,-695.882639,-1028.853472,-163.784028,-91.790972,-7.467361,1021,155.792236,1685,257.110596,1958,298.767090,2243,342.254639,-28115,-4290.008545,188,28.686523,-27908,-4258.422852,978,149.230957
15ml,VET6_8chips_raw_stream_20260525_232232.bin,9,1.023071,24.668596,11.633848,18.784131,2.255453,-1.295988,-0.059631,-1250.205855,0.572400,-2053.629350,0.328420,-2154.739434,-642.196405,-1692.836111,-1811.459722,-1181.737500,-252.562500,-168.389583,-60.469444,1.013194,0.945139,-0.448791,-0.338246,0.252829,0.154938,0.208914,-48.483287,-0.166941,-95.858259,0.026625,-370.086422,-24.946142,-380.481944,-699.715972,-1032.520139,-162.950694,-91.624306,-6.634028,1027,156.707764,1690,257.873535,1950,297.546387,2253,343.780518,-28110,-4289.245605,198,30.212402,-27906,-4258.117676,985,150.299072
15ml,VET6_8chips_raw_stream_20260525_232232.bin,10,1.430478,23.261188,12.535082,19.784131,3.255453,-0.697222,0.648021,-1243.885950,0.188020,-2050.473155,0.208988,-2154.228733,-638.840809,-1686.836111,-1806.959722,-1177.904167,-253.229167,-169.722917,-61.469444,-0.085571,-0.456096,0.557382,-0.733308,-1.352109,-0.240123,0.361320,-49.793883,0.217439,-95.705117,0.131331,-372.316346,-25.538199,-379.315278,-697.382639,-1030.186806,-163.617361,-91.957639,-6.967361,1024,156.250000,1682,256.652832,1949,297.393799,2248,343.017578,-28110,-4289.245605,194,29.602051,-27905,-4257.965088,987,150.604248
