Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260527_220419.bin,1,0.646325,15.864224,2.521748,-2.466766,-0.478382,-0.255743,-85.852332,-1680.579216,-122.446760,-693.872652,-950.472264,-270.660910,-1465.689295,0.656821,1.087904,0.710267,-0.154008,-0.139241,0.314346,1.456816,-0.161458,1.550216,1.106657,1.749883,-0.083503,-374.817849,-807.344422,-786.812518,-817.919417,-1744.728927,-596.701636,-1401.750804,-208.360759,-128.736287,0.722925,1.158931,0.727145,0.711674,982,149.841309,1717,261.993408,1908,291.137695,2181,332.794189,-28499,-4348.602295,193,29.449463,-28109,-4289.093018,-28411,-4335.174561
15ml,VET6_8chips_raw_stream_20260527_220419.bin,2,1.251263,15.259285,2.324217,-2.670469,0.225322,1.145491,-85.177654,-1685.794414,-123.062380,-692.947696,-952.700927,-267.120389,-1470.241641,-1.176512,-1.578762,-0.956399,-0.320675,0.027426,-1.518987,-0.351826,0.147184,0.247747,0.909126,0.947414,0.521436,-376.423056,-820.175398,-790.271942,-822.697340,-1745.338550,-597.317045,-1408.205677,-221.527426,-137.069620,-0.443741,-1.174402,-0.939522,-0.288326,976,148.925781,1717,261.993408,1914,292.053223,2175,331.878662,-28499,-4348.602295,174,26.550293,-28109,-4289.093018,-28414,-4335.632324
15ml,VET6_8chips_raw_stream_20260527_220419.bin,3,2.454967,15.555582,2.027921,-2.466766,-0.478382,-1.058212,-85.019463,-1687.243584,-123.599902,-697.675881,-949.870320,-270.143162,-1468.557526,-0.176512,-0.078762,0.210267,0.512658,0.194093,0.981013,-0.148122,-0.556519,0.148982,0.514065,-0.657525,0.527608,-374.318349,-806.176030,-789.656322,-817.688178,-1749.084961,-599.182887,-1403.415063,-208.194093,-129.402954,-0.610408,-1.007736,-1.106188,0.545007,979,149.383545,1720,262.451172,1915,292.205811,2183,333.099365,-28495,-4347.991943,179,27.313232,-28105,-4288.482666,-28408,-4334.716797
15ml,VET6_8chips_raw_stream_20260527_220419.bin,4,0.547560,15.462989,1.626686,-3.775408,0.330260,0.040553,-86.383544,-1684.825126,-124.599902,-692.947696,-949.849809,-268.278580,-1467.761497,-0.509845,-1.245429,-0.123066,-0.320675,0.527426,-0.852321,0.950643,0.844715,2.148982,1.007892,1.348648,1.021436,-374.040726,-813.856493,-790.040703,-820.956939,-1753.298898,-599.952963,-1410.355497,-209.694093,-129.902954,-0.277075,0.325598,-0.439522,-1.121660,982,149.841309,1720,262.451172,1913,291.900635,2177,332.183838,-28501,-4348.907471,176,26.855469,-28110,-4289.245605,-28414,-4335.632324
15ml,VET6_8chips_raw_stream_20260527_220419.bin,5,1.448794,16.061754,1.225452,-4.979111,0.033964,0.441788,-85.607683,-1689.557704,-122.946760,-696.444641,-948.060223,-267.951997,-1469.129728,1.156821,1.087904,1.210267,0.679325,0.527426,0.147679,0.148174,0.647184,0.945278,-0.090874,-0.052586,0.323905,-374.524239,-811.181815,-790.425083,-818.844373,-1751.586722,-598.355804,-1407.434919,-211.694093,-130.902954,-1.943741,-0.174402,-0.439522,-0.288326,982,149.841309,1711,261.077881,1913,291.900635,2171,331.268311,-28503,-4349.212646,185,28.228760,-28112,-4289.550781,-28416,-4335.937500
15ml,VET6_8chips_raw_stream_20260527_220419.bin,6,1.763609,12.746940,2.336563,-3.676642,0.731495,0.941788,-84.920542,-1698.278820,-123.599902,-700.825968,-958.000061,-268.592440,-1479.306623,-0.009845,-0.245429,-0.289733,0.679325,0.527426,0.147679,-0.253060,0.548419,1.044043,0.810361,0.546179,0.823905,-373.524239,-813.805271,-789.193844,-821.994461,-1754.403605,-599.517149,-1411.039612,-208.860759,-128.736287,-1.277075,-0.841069,-0.272855,-0.288326,982,149.841309,1721,262.603760,1910,291.442871,2176,332.031250,-28496,-4348.144531,180,27.465820,-28107,-4288.787842,-28408,-4334.716797
15ml,VET6_8chips_raw_stream_20260527_220419.bin,7,-0.236391,10.746940,1.040267,-4.275408,-0.169740,0.343022,-85.058222,-1701.853207,-122.562380,-705.669772,-956.399378,-268.471746,-1479.734421,-1.343179,-0.412096,-0.623066,-0.320675,0.027426,-0.518987,0.345705,1.449654,0.741574,0.810361,0.546179,0.422670,-375.180669,-817.415262,-792.156322,-818.381895,-1754.778888,-595.609393,-1413.059468,-211.860759,-131.236287,-0.443741,0.325598,0.060478,0.878340,979,149.383545,1716,261.840820,1911,291.595459,2168,330.810547,-28491,-4347.381592,179,27.313232,-28104,-4288.330078,-28406,-4334.411621
15ml,VET6_8chips_raw_stream_20260527_220419.bin,8,2.559905,14.450643,1.021748,-1.565531,0.120383,-0.558212,-85.039974,-1701.993150,-123.868663,-704.938533,-957.241187,-267.988233,-1480.306623,-0.343179,0.087904,0.543601,0.012658,0.194093,0.481013,0.456816,-1.161458,0.050216,-0.189639,-0.453821,1.428843,-374.820111,-810.682315,-788.618801,-821.378841,-1755.631267,-597.445417,-1410.059468,-209.360759,-129.236287,0.222925,0.325598,-0.439522,-0.121660,984,150.146484,1720,262.451172,1915,292.205811,2181,332.794189,-28486,-4346.618652,187,28.533936,-28096,-4287.109375,-28401,-4333.648682
15ml,VET6_8chips_raw_stream_20260527_220419.bin,9,0.658671,12.851878,1.330390,-3.472938,0.027791,0.343022,-86.867057,-1706.190993,-124.984282,-709.013577,-957.311658,-270.441034,-1482.266912,-0.176512,-0.578762,0.043601,-0.320675,-0.972574,-1.185654,0.049409,0.245950,-0.357191,0.007892,0.348648,0.422670,-373.783614,-812.858755,-790.346986,-823.341319,-1754.416068,-597.439631,-1410.355497,-209.360759,-129.236287,-0.110408,-0.841069,-0.772855,-0.621660,982,149.841309,1716,261.840820,1903,290.374756,2175,331.878662,-28499,-4348.602295,181,27.618408,-28110,-4289.245605,-28414,-4335.632324
15ml,VET6_8chips_raw_stream_20260527_220419.bin,10,1.158671,13.351878,2.935328,-4.071704,-0.873444,-0.255743,-86.404055,-1705.447737,-125.215521,-714.435479,-958.222938,-274.224943,-1481.194710,-0.343179,0.087904,-0.956399,-0.320675,0.027426,-0.518987,0.049409,0.245950,2.050216,0.409126,0.447414,0.422670,-376.267127,-816.325281,-793.078225,-817.728754,-1754.671919,-593.319307,-1412.151526,-210.860759,-130.736287,0.889592,0.325598,0.560478,1.211674,988,150.756836,1718,262.145996,1908,291.137695,2180,332.641602,-28498,-4348.449707,192,29.296875,-28105,-4288.482666,-28409,-4334.869385
