Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260528_210849.bin,1,-5.384998,21.719032,13.334397,0.170816,1.864898,-1.776351,-84.735950,-2079.842745,-222.045399,-1799.463426,-977.205191,-2066.066037,-1585.295172,-3.042017,-3.203782,-5.575630,-5.551120,-5.885854,-1.975490,0.455675,-0.214078,0.525288,2.002827,0.177845,-3.503190,-565.096908,-166.645055,-132.751016,-263.846446,-30.372153,-470.166025,-94.505157,-2.389356,-1.035014,-6.058824,-3.551120,-1.824930,0.629552,940,143.432617,1682,256.652832,1874,285.949707,2136,325.927734,-28545,-4355.621338,149,22.735596,-28364,-4328.002930,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210849.bin,2,-7.088702,20.922736,12.939335,-0.934122,1.969836,0.328587,-87.980599,-2081.353815,-224.198540,-1794.885328,-976.216393,-2060.179684,-1585.795172,-2.875350,-2.370448,-4.908964,-6.384454,-7.052521,-2.808824,0.653206,0.588391,1.327757,0.292951,0.887722,-4.811832,-562.442741,-163.823756,-131.866635,-260.002642,-30.145753,-469.599577,-93.117071,-2.222689,-1.201681,-7.558824,-4.217787,-2.158263,-0.037115,938,143.127441,1670,254.821777,1883,287.322998,2135,325.775146,-28543,-4355.316162,155,23.651123,-28363,-4327.850342,-28464,-4343.261719
15ml,VET6_8chips_raw_stream_20260528_210849.bin,3,-7.292406,21.626439,13.538100,-0.427949,0.963663,-1.171413,-89.708762,-2076.865886,-224.967301,-1789.385328,-978.265353,-2054.496959,-1584.999143,-2.875350,-2.870448,-6.242297,-6.217787,-6.219188,-2.308824,0.153206,0.088391,0.327757,0.292951,0.887722,-3.206894,-561.854521,-166.191361,-132.635396,-260.040163,-29.903366,-467.402627,-94.413100,-2.889356,-1.535014,-5.058824,-3.051120,-2.324930,-0.870448,941,143.585205,1681,256.500244,1880,286.865234,2134,325.622559,-28543,-4355.316162,143,21.820068,-28366,-4328.308105,-28464,-4343.261719
15ml,VET6_8chips_raw_stream_20260528_210849.bin,4,-6.286233,21.120267,14.038100,0.170816,1.864898,-0.171413,-86.754199,-2080.107905,-222.161019,-1796.422850,-978.760437,-2060.955546,-1586.775316,-3.708683,-4.537115,-6.075630,-5.884454,-6.052521,-3.308824,1.455675,0.785922,0.222819,0.996654,0.684018,-3.706894,-561.768063,-163.340243,-132.135396,-262.965120,-29.438101,-474.564341,-92.505157,-1.556022,-1.368347,-6.058824,-3.051120,-1.824930,-0.537115,942,143.737793,1686,257.263184,1881,287.017822,2133,325.469971,-28545,-4355.621338,143,21.820068,-28369,-4328.765869,-28468,-4343.872070
15ml,VET6_8chips_raw_stream_20260528_210849.bin,5,-5.187468,22.521501,13.636866,-0.131653,2.167367,-0.473882,-90.087568,-2081.956392,-226.389204,-1799.610459,-978.969482,-2057.538981,-1586.387230,-3.208683,-3.037115,-5.242297,-5.551120,-5.885854,-3.642157,1.054440,0.687156,-0.474712,0.496654,0.184018,-4.608128,-561.290335,-164.325518,-130.713494,-261.387022,-29.438101,-470.387902,-93.025013,-2.556022,-1.368347,-5.558824,-1.717787,-1.658263,0.129552,933,142.364502,1675,255.584717,1877,286.407471,2133,325.469971,-28543,-4355.316162,137,20.904541,-28371,-4329.071045,-28467,-4343.719482
15ml,VET6_8chips_raw_stream_20260528_210849.bin,6,-6.286233,21.120267,14.939335,-0.434122,2.469836,0.026118,-89.497086,-2077.387790,-225.351682,-1794.307230,-980.235903,-2058.260357,-1585.979287,-2.708683,-3.037115,-6.408964,-5.717787,-6.219188,-3.142157,0.054440,-0.312844,0.124053,1.200358,-0.019686,-4.706894,-560.093385,-166.716788,-131.751016,-263.655783,-30.148015,-472.772494,-94.597215,-2.722689,-2.201681,-5.892157,-3.551120,-1.824930,-0.037115,935,142.669678,1674,255.432129,1871,285.491943,2135,325.775146,-28549,-4356.231689,148,22.583008,-28371,-4329.071045,-28467,-4343.719482
15ml,VET6_8chips_raw_stream_20260528_210849.bin,7,-7.391171,21.225205,13.735631,0.769582,2.766132,0.026118,-91.398165,-2077.861470,-226.773584,-1786.310285,-983.164170,-2053.772320,-1588.939576,-2.542017,-2.703782,-5.242297,-6.384454,-6.052521,-3.475490,0.054440,-0.312844,-0.474712,0.595420,0.585253,-4.509363,-559.696330,-166.391466,-131.866635,-263.502642,-29.750960,-473.116064,-94.301186,-2.556022,-1.868347,-6.058824,-2.551120,-1.824930,0.629552,940,143.432617,1676,255.737305,1878,286.560059,2135,325.775146,-28549,-4356.231689,147,22.430420,-28373,-4329.376221,-28471,-4344.329834
15ml,VET6_8chips_raw_stream_20260528_210849.bin,8,-5.298579,25.132612,14.729458,0.670816,2.364898,1.131056,-86.499348,-2078.879719,-225.198540,-1785.460372,-983.978790,-2048.849470,-1590.051490,-4.042017,-3.703782,-5.575630,-5.384454,-5.552521,-2.808824,0.653206,0.588391,1.327757,0.194185,0.486487,-3.706894,-562.060411,-168.137876,-133.519776,-262.811978,-30.368630,-474.014881,-95.597215,-2.889356,-1.535014,-6.392157,-3.217787,-2.658263,-0.037115,931,142.059326,1678,256.042480,1874,285.949707,2140,326.538086,-28541,-4355.010986,144,21.972656,-28364,-4328.002930,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210849.bin,9,-4.996110,24.830143,14.130693,-0.032887,2.568602,0.026118,-88.412890,-2081.324473,-226.120443,-1786.072937,-984.754651,-2045.588834,-1591.623692,-3.708683,-3.537115,-7.075630,-6.051120,-6.385854,-3.475490,0.856909,-0.115313,0.025288,0.101592,-1.420920,-3.398252,-555.970429,-167.582630,-131.366635,-262.655783,-30.129766,-471.805467,-95.189273,-2.556022,-1.868347,-5.225490,-3.384454,-1.991597,-0.870448,939,143.280029,1682,256.652832,1882,287.170410,2139,326.385498,-28552,-4356.689453,138,21.057129,-28377,-4329.986572,-28473,-4344.635010
15ml,VET6_8chips_raw_stream_20260528_210849.bin,10,-5.897344,24.231378,14.025755,0.269582,2.266132,-0.473882,-88.585806,-2076.910062,-226.889204,-1791.575991,-981.176633,-2053.824543,-1585.999143,-3.875350,-3.870448,-5.908964,-5.384454,-5.552521,-2.142157,0.356909,-0.615313,-0.474712,0.897889,0.282783,-3.404425,-557.472191,-166.113843,-131.213494,-262.271403,-30.061557,-471.256007,-94.209128,-2.889356,-2.035014,-5.392157,-4.217787,-2.658263,0.962885,942,143.737793,1682,256.652832,1880,286.865234,2137,326.080322,-28542,-4355.163574,144,21.972656,-28366,-4328.308105,-28465,-4343.414307
