Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260527_224012.bin,1,-402.785774,-526.703678,-472.527635,-83.479111,-29.466036,-17.070558,-0.619284,-0.208519,0.563275,0.181886,-0.279535,-1.059296,-0.274132,-1.176512,-0.578762,-0.289733,0.012658,0.194093,-0.185654,-1165.796270,-1276.908371,-1294.455957,-1462.201985,-2316.941475,-2153.114367,-0.781671,0.353797,0.060519,-0.511913,0.172101,0.185373,0.297933,-0.194093,0.097046,-0.610408,-0.174402,0.060478,-0.288326,954,145.568848,1679,256.195068,1904,290.527344,2173,331.573486,-28479,-4345.550537,158,24.108887,-28220,-4306.030273,-28397,-4333.038330
15ml,VET6_8chips_raw_stream_20260527_224012.bin,2,-402.995650,-524.493801,-472.336277,-83.676642,-30.268505,-15.261916,0.007695,-0.294977,-0.780530,-0.702495,0.792198,-0.901105,0.245723,0.156821,0.087904,0.710267,0.012658,0.194093,0.481013,-1164.697505,-1275.507137,-1291.659660,-1459.992108,-2317.151352,-2155.719305,0.394768,-0.162690,-0.552047,-0.780674,1.037944,-0.695195,0.613817,1.139241,1.263713,0.389592,0.325598,0.560478,0.211674,955,145.721436,1690,257.873535,1911,291.595459,2172,331.420898,-28483,-4346.160889,168,25.634766,-28225,-4306.793213,-28402,-4333.801270
15ml,VET6_8chips_raw_stream_20260527_224012.bin,3,-405.489478,-528.499974,-473.626400,-83.077877,-29.367271,-17.070558,0.365991,-0.811464,0.141372,-0.086875,-0.088370,0.442465,-0.458248,-0.676512,-0.578762,0.210267,-0.320675,-0.472574,-0.852321,-1164.290097,-1276.914544,-1294.258426,-1460.911861,-2313.231599,-2150.219305,-0.709939,0.127397,-0.745764,0.372468,-1.138496,-0.402847,-0.682211,-0.027426,-0.069620,-0.110408,-0.841069,-0.272855,0.378340,963,146.942139,1675,255.584717,1911,291.595459,2163,330.047607,-28483,-4346.160889,161,24.566650,-28226,-4306.945801,-28399,-4333.343506
15ml,VET6_8chips_raw_stream_20260527_224012.bin,4,-402.588243,-525.901209,-471.830104,-83.170469,-31.274678,-16.360681,-0.601036,0.379701,-0.743008,0.028744,0.156279,0.045410,0.449695,0.656821,0.587904,-0.289733,0.845992,0.860759,0.314346,-1163.290097,-1275.914544,-1297.968302,-1460.115565,-2311.527895,-2154.639058,0.514200,-0.057983,-0.630144,-0.665054,-0.463818,0.131889,-0.090154,-0.194093,-0.402954,-0.777075,0.992264,0.393812,0.545007,960,146.484375,1688,257.568359,1917,292.510986,2183,333.099365,-28477,-4345.245361,164,25.024414,-28217,-4305.572510,-28394,-4332.580566
15ml,VET6_8chips_raw_stream_20260527_224012.bin,5,-402.378366,-528.111085,-472.620227,-84.281580,-29.663567,-15.866854,-0.911632,-0.050328,-0.589867,-0.586875,-0.207802,-2.026323,0.041752,0.156821,0.587904,0.376934,-0.487342,-0.305907,-0.352321,-1167.296270,-1278.408371,-1295.060895,-1459.893343,-2316.750117,-2152.811898,0.720090,-0.446098,0.138616,1.025609,0.363266,1.325316,-0.294125,-0.360759,-0.236287,0.056259,-0.341069,-0.772855,-1.121660,961,146.636963,1682,256.652832,1918,292.663574,2172,331.420898,-28477,-4345.245361,164,25.024414,-28218,-4305.725098,-28396,-4332.885742
15ml,VET6_8chips_raw_stream_20260527_224012.bin,6,-401.082070,-525.907381,-469.922696,-83.880346,-29.564802,-15.064385,-0.911632,-0.327951,-0.243008,-0.086875,0.189253,-0.748700,0.041752,-0.176512,-0.078762,0.376934,-0.487342,-0.805907,-0.018987,-1165.895036,-1277.309606,-1293.857191,-1460.306923,-2313.836537,-2151.219305,-0.676965,0.837310,-1.092623,-0.011913,0.813805,-0.092250,1.093962,0.305907,0.597046,0.389592,0.492264,0.893812,0.378340,958,146.179199,1687,257.415771,1914,292.053223,2168,330.810547,-28480,-4345.703125,166,25.329590,-28224,-4306.640625,-28397,-4333.038330
15ml,VET6_8chips_raw_stream_20260527_224012.bin,7,-400.384539,-524.604912,-469.225165,-83.874173,-31.070975,-17.866854,-0.117522,-1.050328,-0.358628,-1.893158,-0.207802,-0.485802,-0.458248,-0.509845,-0.245429,-0.456399,0.179325,0.027426,-0.352321,-1165.499974,-1275.704667,-1294.054722,-1463.306923,-2316.836537,-2153.015601,0.045412,-0.890852,0.522997,-0.321249,0.052669,-0.799901,-0.498096,-0.527426,-0.069620,0.056259,-0.341069,-0.772855,-0.788326,954,145.568848,1694,258.483887,1925,293.731689,2178,332.336426,-28481,-4345.855713,176,26.855469,-28223,-4306.488037,-28400,-4333.496094
15ml,VET6_8chips_raw_stream_20260527_224012.bin,8,-403.693181,-525.796270,-473.033807,-84.281580,-29.663567,-15.866854,-0.944606,0.896188,-0.705486,0.028744,-0.796021,-0.384619,0.041752,-0.009845,0.254571,0.376934,-1.820675,-1.472574,-0.352321,-1168.308616,-1276.396025,-1292.758426,-1462.177293,-2322.966167,-2154.694614,0.117145,0.386771,-0.630144,0.488087,-0.066763,-0.005792,0.205875,-0.027426,-0.069620,-0.610408,-0.674402,-0.439522,0.878340,959,146.331787,1681,256.500244,1908,291.137695,2159,329.437256,-28486,-4346.618652,167,25.482178,-28228,-4307.250977,-28403,-4333.953857
15ml,VET6_8chips_raw_stream_20260527_224012.bin,9,-403.693181,-525.796270,-470.225165,-83.176642,-29.768505,-15.564385,0.849504,0.639075,0.525753,-0.240017,1.705740,0.323033,1.337781,0.156821,-0.412096,0.043601,0.012658,0.194093,0.814346,-1166.901209,-1276.803433,-1294.153488,-1462.899516,-2318.243944,-2153.009429,0.012438,-0.267396,0.638616,-0.243152,2.157376,0.701860,1.093962,-0.194093,-0.402954,-0.110408,0.492264,0.393812,-0.621660,957,146.026611,1693,258.331299,1913,291.900635,2177,332.183838,-28483,-4346.160889,161,24.566650,-28225,-4306.793213,-28401,-4333.648682
15ml,VET6_8chips_raw_stream_20260527_224012.bin,10,-404.390712,-527.098739,-471.132573,-81.170469,-29.274678,-15.564385,0.485423,0.585591,0.294514,0.413125,-0.398967,0.131868,0.133810,-0.676512,-0.578762,-0.789733,-0.654008,-0.639241,0.147679,-1167.895036,-1279.309606,-1295.252253,-1462.300750,-2317.342710,-2152.410663,-0.193452,0.697368,-0.477003,-0.396293,-0.257928,0.946509,0.205875,-0.527426,-1.069620,-0.110408,-0.841069,-0.272855,0.045007,953,145.416260,1684,256.958008,1916,292.358398,2173,331.573486,-28493,-4347.686768,159,24.261475,-28233,-4308.013916,-28407,-4334.564209
15ml,VET6_8chips_raw_stream_20260527_224012.bin,11,-403.495650,-524.993801,-469.725165,-84.472938,-31.972209,-16.058212,0.691313,-0.169760,1.294514,-1.740017,0.514575,-0.366370,0.337781,-0.176512,-0.078762,-0.123066,-0.320675,0.027426,0.147679,-1167.703678,-1277.000964,-1290.647315,-1460.708158,-2313.935302,-2153.225478,0.290061,0.679119,0.485475,0.525609,1.760321,0.477722,1.205875,0.972574,0.930380,-0.277075,0.992264,1.393812,-0.454993,955,145.721436,1685,257.110596,1911,291.595459,2177,332.183838,-28483,-4346.160889,176,26.855469,-28226,-4306.945801,-28401,-4333.648682
15ml,VET6_8chips_raw_stream_20260527_224012.bin,12,-402.687008,-526.302443,-470.027635,-82.874173,-30.070975,-16.064385,-0.222229,-0.778490,0.910133,-0.202495,-0.452451,-1.575783,-0.846334,-0.176512,-0.078762,-0.123066,-0.487342,-0.305907,-0.685654,-1167.203678,-1276.500964,-1289.653488,-1460.097046,-2316.046414,-2151.009429,-0.438101,-0.010284,0.138616,-0.396293,0.330292,-0.641710,0.205875,0.139241,0.263713,0.556259,0.492264,0.393812,0.378340,966,147.399902,1682,256.652832,1914,292.053223,2172,331.420898,-28484,-4346.313477,169,25.787354,-28223,-4306.488037,-28399,-4333.343506
15ml,VET6_8chips_raw_stream_20260527_224012.bin,13,-402.285774,-526.203678,-471.126400,-83.775408,-30.669740,-16.965620,0.763046,0.672049,0.256992,0.681886,1.275711,-0.145755,1.133810,0.323488,0.421238,-0.789733,-0.487342,-0.305907,1.314346,-1165.098739,-1275.605902,-1291.258426,-1459.597046,-2315.546414,-2152.515601,0.030687,0.228580,-1.361384,0.641229,-0.980305,-0.349362,-0.406038,-0.694093,0.097046,0.889592,0.992264,0.893812,0.211674,962,146.789551,1685,257.110596,1910,291.442871,2173,331.573486,-28482,-4346.008301,159,24.261475,-28224,-4306.640625,-28400,-4333.496094
15ml,VET6_8chips_raw_stream_20260527_224012.bin,14,-403.588243,-526.901209,-472.928869,-84.182815,-29.262333,-16.570558,0.365991,-0.294977,0.025753,-0.240017,-0.571883,-0.106996,-0.550305,-0.509845,-0.745429,-0.789733,-0.154008,-0.639241,-1.352321,-1168.006147,-1276.698495,-1293.357191,-1461.800750,-2316.842710,-2152.713132,-0.041046,0.783826,0.138616,0.488087,-0.066763,0.391263,0.409846,0.305907,0.097046,-0.610408,-0.507736,-0.606188,-0.621660,949,144.805908,1678,256.042480,1911,291.595459,2172,331.420898,-28486,-4346.618652,162,24.719238,-28227,-4307.098389,-28404,-4334.106445
