Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260528_210559.bin,1,-4.070184,19.404217,11.365261,-7.730418,-5.733868,-0.850425,1.646480,-1.771932,-0.142258,-0.463426,-1.469020,0.508058,-1.632717,-3.042017,-3.703782,-5.242297,-6.217787,-6.219188,-2.308824,-0.346794,-0.411609,-0.172243,-0.207049,0.387722,-4.108128,0.530245,-10.596537,-0.408520,-54.417999,-7.160611,-122.647050,-6.768695,-1.889356,-1.035014,-5.392157,-3.384454,-1.991597,1.462885,923,140.838623,1675,255.584717,1892,288.696289,2214,337.829590,-28543,-4355.316162,138,21.057129,-28219,-4305.877686,-28461,-4342.803955
15ml,VET6_8chips_raw_stream_20260528_210559.bin,2,-5.866480,16.700514,11.575137,-6.625480,-5.838806,0.655747,1.804671,-1.136013,-1.373497,0.074096,-2.573726,-0.510190,-1.948601,-3.542017,-3.203782,-6.075630,-5.217787,-5.219188,-2.642157,0.856909,-0.115313,0.630226,0.095420,0.085253,-3.805659,-0.861024,-10.767191,-2.908520,-53.802380,-6.936472,-122.494644,-6.584580,-2.722689,-1.701681,-5.725490,-3.884454,-2.491597,-0.037115,921,140.533447,1676,255.737305,1889,288.238525,2203,336.151123,-28543,-4355.316162,138,21.057129,-28218,-4305.725098,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210559.bin,3,-5.872653,18.206686,12.476372,-8.434122,-5.530164,-0.350425,1.177692,-1.599016,0.664025,-0.963426,-0.952533,-0.405484,-1.244630,-2.875350,-2.870448,-5.575630,-6.384454,-6.552521,-2.808824,-0.149263,0.390860,0.321584,0.490481,1.690191,-3.811832,-1.660920,-9.853649,-1.755379,-54.533619,-6.175336,-123.441160,-5.676637,-1.556022,-0.868347,-6.058824,-3.551120,-1.824930,0.962885,917,139.923096,1679,256.195068,1884,287.475586,2213,337.677002,-28547,-4355.926514,141,21.514893,-28224,-4306.640625,-28465,-4343.414307
15ml,VET6_8chips_raw_stream_20260528_210559.bin,4,-2.360307,18.694341,11.068965,-8.532887,-5.931398,-0.850425,1.407616,-0.652500,-0.911019,0.189715,-0.985507,-0.907245,-0.836688,-2.542017,-3.203782,-6.408964,-6.551120,-6.885854,-4.642157,0.048267,1.193329,0.019115,0.496654,0.184018,-4.206894,-1.230891,-11.131272,-1.870998,-53.649238,-6.778281,-122.011131,-6.676637,-2.222689,-1.201681,-4.892157,-4.051120,-2.824930,0.129552,912,139.160156,1674,255.432129,1884,287.475586,2203,336.151123,-28543,-4355.316162,136,20.751953,-28219,-4305.877686,-28462,-4342.956543
15ml,VET6_8chips_raw_stream_20260528_210559.bin,5,-2.965245,19.299279,11.667730,-7.427949,-6.036337,-0.547956,0.786422,-0.327178,-0.373497,0.842857,-0.660185,0.059781,-0.652573,-3.042017,-3.203782,-5.742297,-6.051120,-5.885854,-2.808824,0.653206,0.588391,1.025288,1.299123,0.381549,-3.404425,-0.556213,-12.355411,-1.908520,-55.380478,-6.294768,-122.336453,-6.900464,-3.722689,-2.201681,-5.225490,-3.217787,-2.158263,0.962885,924,140.991211,1672,255.126953,1889,288.238525,2211,337.371826,-28544,-4355.468750,150,22.888184,-28218,-4305.725098,-28464,-4343.261719
15ml,VET6_8chips_raw_stream_20260528_210559.bin,6,-2.564011,19.398044,11.272668,-8.329184,-6.635102,-0.245487,1.992312,-0.891364,1.510884,0.458476,-0.024266,-1.118921,-0.540659,-2.542017,-3.203782,-5.242297,-6.551120,-6.385854,-2.975490,0.856909,-0.115313,0.124053,0.799123,-0.118451,-3.101956,-0.502728,-10.871898,-1.408520,-54.417999,-4.467684,-120.661775,-5.288551,-1.722689,-0.701681,-5.225490,-3.384454,-1.991597,0.129552,917,139.923096,1667,254.364014,1889,288.238525,2206,336.608887,-28541,-4355.010986,128,19.531250,-28218,-4305.725098,-28461,-4342.803955
15ml,VET6_8chips_raw_stream_20260528_210559.bin,7,-2.564011,19.398044,12.673903,-8.934122,-6.030164,-1.652894,0.455315,0.022178,-0.373497,0.920955,-1.296104,0.436325,-0.540659,-2.375350,-2.870448,-5.908964,-6.217787,-5.719188,-2.308824,0.850737,1.390860,0.525288,1.496654,1.184018,-3.206894,-0.866810,-11.197220,-1.408520,-55.302380,-5.381226,-122.819966,-5.788551,-2.222689,-1.201681,-4.892157,-3.217787,-1.658263,-0.370448,924,140.991211,1679,256.195068,1890,288.391113,2216,338.134766,-28551,-4356.536865,133,20.294189,-28228,-4307.250977,-28468,-4343.872070
15ml,VET6_8chips_raw_stream_20260528_210559.bin,8,-4.261542,17.095575,10.871434,-8.230418,-6.233868,-1.751660,0.819396,-1.810691,-0.489116,0.189715,-1.746643,0.648001,-2.040659,-2.708683,-2.037115,-4.575630,-5.217787,-5.719188,-3.308824,-0.050498,0.792095,0.624053,1.292951,1.887722,-3.009363,-0.350323,-12.805950,-1.255379,-54.417999,-7.625875,-121.058830,-8.176637,-3.222689,-1.701681,-5.725490,-3.717787,-2.658263,0.129552,916,139.770508,1673,255.279541,1885,287.628174,2210,337.219238,-28556,-4357.299805,133,20.294189,-28233,-4308.013916,-28475,-4344.940186
15ml,VET6_8chips_raw_stream_20260528_210559.bin,9,-4.168949,19.002983,13.476372,-7.230418,-5.233868,-0.350425,1.819396,-0.580768,0.510884,-1.116567,-1.454295,-0.127861,-1.040659,-2.875350,-3.370448,-6.242297,-6.717787,-6.719188,-2.808824,-0.149263,0.390860,1.327757,0.595420,0.585253,-3.305659,-0.159158,-10.767191,-1.792900,-54.649238,-6.294768,-123.011131,-6.084580,-2.389356,-1.535014,-5.392157,-3.717787,-2.658263,0.129552,923,140.838623,1683,256.805420,1891,288.543701,2215,337.982178,-28552,-4356.689453,135,20.599365,-28228,-4307.250977,-28470,-4344.177246
15ml,VET6_8chips_raw_stream_20260528_210559.bin,10,-5.070184,18.404217,12.272668,-7.631653,-5.332633,-1.152894,-0.338795,-1.201961,-0.489116,-0.463426,-0.899049,0.905113,-0.856544,-3.542017,-3.703782,-4.742297,-6.384454,-6.052521,-2.808824,-0.248029,-0.010375,0.222819,1.996654,1.684018,-2.305659,-0.986242,-12.044814,-1.792900,-53.764858,-5.951197,-121.581102,-6.768695,-2.056022,-1.368347,-5.725490,-4.217787,-3.158263,-0.370448,923,140.838623,1675,255.584717,1891,288.543701,2209,337.066650,-28546,-4355.773926,124,18.920898,-28221,-4306.182861,-28463,-4343.109131
