Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232451.bin,1,40.751466,32.940201,10.633848,27.889069,34.650514,5.802778,-1007.630873,-660.579806,-1757.856483,-106.360589,-1690.574874,-75.069617,-1124.524925,-0.502778,0.206944,0.262500,0.770833,0.277083,-1.469444,-0.486806,-0.554861,0.353678,-0.535777,-0.549640,-0.443827,-1190.055737,-911.957048,-1425.473660,-259.252674,-1614.050749,-190.926509,-1285.511124,0.518056,0.784028,0.146528,0.549306,0.875694,0.865972,1021,155.792236,1698,259.094238,1961,299.224854,2250,343.322754,-28116,-4290.161133,196,29.907227,-27899,-4257.049561,1088,166.015625
15ml,VET6_8chips_raw_stream_20260525_232451.bin,2,40.541590,35.150077,11.732613,27.685365,35.354218,7.204012,-1009.923222,-658.075782,-1760.547146,-105.591828,-1688.548578,-74.036643,-1121.380520,-1.336111,-0.459722,0.429167,0.270833,0.277083,-0.636111,0.513194,0.445139,0.051209,-0.437011,-0.148405,-0.746296,-1196.444853,-916.653498,-1435.354987,-258.830772,-1615.730475,-192.308839,-1287.879355,1.018056,1.784028,0.646528,0.382639,0.542361,0.365972,1014,154.724121,1697,258.941650,1955,298.309326,2255,344.085693,-28119,-4290.618896,197,30.059814,-27905,-4257.965088,933,142.364502
15ml,VET6_8chips_raw_stream_20260525_232451.bin,3,40.344059,34.347608,10.831379,27.086600,34.452984,7.407716,-1008.803790,-654.955089,-1759.162765,-104.476209,-1690.292727,-73.863727,-1120.952723,0.330556,0.373611,0.929167,-0.562500,0.110417,-0.802778,-0.289275,0.247608,-0.053729,1.569162,0.345422,0.457407,-1199.119531,-918.773930,-1437.433084,-260.099533,-1623.513383,-192.138185,-1293.503903,0.518056,0.784028,0.146528,0.549306,0.375694,0.532639,1020,155.639648,1699,259.246826,1961,299.224854,2263,345.306396,-28116,-4290.161133,208,31.738281,-27900,-4257.202148,995,151.824951
15ml,VET6_8chips_raw_stream_20260525_232451.bin,4,40.350231,32.841435,11.633848,27.389069,34.150514,7.308951,-1014.916543,-658.944887,-1765.125244,-105.244970,-1697.683997,-73.705536,-1127.077271,-0.169444,-0.126389,0.095833,1.604167,1.943750,1.030556,-0.486806,-0.554861,-0.047557,-0.134542,-0.450874,-1.647531,-1196.220714,-917.839878,-1436.123747,-260.215152,-1622.149302,-192.502266,-1292.023759,0.351389,0.450694,0.313194,0.215972,0.209028,0.865972,1022,155.944824,1696,258.789062,1954,298.156738,2243,342.254639,-28117,-4290.313721,194,29.602051,-27902,-4257.507324,1084,165.405273
15ml,VET6_8chips_raw_stream_20260525_232451.bin,5,40.344059,34.347608,10.831379,27.487834,34.551749,6.605247,-1011.792588,-658.214463,-1757.897059,-105.282492,-1692.975452,-74.123102,-1124.781242,0.830556,-0.126389,1.262500,1.270833,1.277083,0.363889,0.618133,-0.659799,-0.350026,-0.035777,-0.049640,-0.345062,-1193.442591,-918.442823,-1430.548704,-261.137055,-1621.319063,-192.827588,-1292.615817,0.018056,-0.215972,-0.186806,-1.117361,-0.457639,0.199306,1018,155.334473,1696,258.789062,1960,299.072266,2257,344.390869,-28119,-4290.618896,206,31.433105,-27905,-4257.965088,939,143.280029
15ml,VET6_8chips_raw_stream_20260525_232451.bin,6,39.646528,33.045139,11.331379,26.889069,33.650514,6.808951,-1013.619671,-661.736735,-1759.243917,-106.360589,-1695.133643,-74.242534,-1127.985214,-1.002778,-0.293056,-0.070833,0.104167,-0.056250,-0.136111,1.414429,1.043904,1.353678,-0.239480,0.654064,-0.147531,-1192.901069,-921.429098,-1426.167377,-262.868294,-1627.158086,-193.119936,-1298.852279,-0.648611,-0.049306,0.646528,0.215972,0.209028,-0.134028,1018,155.334473,1703,259.857178,1959,298.919678,2251,343.475342,-28118,-4290.466309,191,29.144287,-27903,-4257.659912,991,151.214600
15ml,VET6_8chips_raw_stream_20260525_232451.bin,7,40.344059,34.347608,12.035082,25.284131,33.255453,7.611420,-1013.563925,-658.869892,-1756.937635,-105.860589,-1686.461227,-74.950185,-1121.656694,-0.169444,0.373611,0.429167,0.770833,0.777083,-0.136111,0.315664,-0.357330,-0.047557,0.260520,1.154064,0.753704,-1192.643957,-920.150475,-1426.473660,-261.483913,-1619.437602,-193.191669,-1293.391990,0.851389,0.450694,-0.686806,1.215972,1.209028,0.199306,1018,155.334473,1700,259.399414,1966,299.987793,2252,343.627930,-28121,-4290.924072,197,30.059814,-27905,-4257.965088,1091,166.473389
15ml,VET6_8chips_raw_stream_20260525_232451.bin,8,42.251466,34.440201,13.436317,28.191538,34.348045,7.710185,-1013.685619,-657.337418,-1759.359537,-104.476209,-1690.888994,-73.863727,-1123.136838,-0.336111,0.040278,0.429167,0.270833,0.777083,0.363889,-0.585571,-0.956096,0.557382,-0.035777,-0.049640,0.457407,-1196.722476,-915.579242,-1435.201845,-260.715152,-1623.601102,-192.621698,-1291.635672,0.018056,0.284028,0.479861,-0.117361,-0.957639,-1.134028,1016,155.029297,1696,258.789062,1954,298.156738,2254,343.933105,-28119,-4290.618896,199,30.364990,-27905,-4257.965088,941,143.585205
15ml,VET6_8chips_raw_stream_20260525_232451.bin,9,40.047762,33.143904,11.633848,27.784131,35.755453,8.105247,-1017.295611,-657.113280,-1757.209450,-105.744970,-1689.688889,-74.619078,-1122.820954,0.497222,0.206944,0.262500,0.104167,-0.056250,1.197222,-0.388040,-0.153627,0.051209,-0.338246,0.252829,0.556173,-1198.226499,-916.875114,-1436.854987,-260.677631,-1624.060581,-192.535240,-1292.339644,-0.815278,-0.382639,0.479861,-0.450694,-0.124306,0.865972,1027,156.707764,1699,259.246826,1956,298.461914,2251,343.475342,-28122,-4291.076660,198,30.212402,-27908,-4258.422852,1003,153.045654
15ml,VET6_8chips_raw_stream_20260525_232451.bin,10,41.547762,34.643904,11.633848,26.481662,35.057922,7.605247,-1021.214938,-662.985908,-1760.018786,-104.476209,-1700.163462,-73.863727,-1132.497849,-0.336111,-0.959722,-0.404167,-0.729167,0.277083,0.697222,1.013194,0.945139,-0.948791,-0.437011,-0.148405,0.056173,-1198.500599,-914.649974,-1439.776889,-258.830772,-1617.424294,-190.687645,-1286.807153,-0.648611,-0.549306,-0.686806,-0.284028,-0.290972,-0.300694,1023,156.097412,1703,259.857178,1965,299.835205,2246,342.712402,-28116,-4290.161133,198,30.212402,-27901,-4257.354736,1080,164.794922
