Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232111.bin,1,16.171219,28.020448,11.331379,25.605118,28.434465,4.722531,-25.447700,-52.278056,-42.952905,-8.150729,-94.338211,-6.312251,-81.595322,0.663889,1.040278,-0.070833,-0.562500,0.110417,0.197222,-0.085571,-0.456096,-0.047557,-0.233308,-0.852109,-0.141358,-363.463053,-1184.693548,-462.290414,-1169.680248,-832.466605,-1262.730779,-999.159138,-0.481944,-0.715972,-0.520139,-0.617361,-0.457639,-0.967361,1020,155.639648,1697,258.941650,1961,299.224854,2254,343.933105,-28114,-4289.855957,209,31.890869,-27896,-4256.591797,1002,152.893066
15ml,VET6_8chips_raw_stream_20260525_232111.bin,2,16.467515,29.224151,12.232613,25.105118,27.934465,5.827469,-26.486459,-51.642137,-42.684144,-6.613207,-94.371185,-5.503416,-81.299293,-0.169444,-0.626389,-0.070833,-0.729167,-0.222917,0.030556,1.118133,-0.159799,-0.948791,-0.634542,-0.950874,-1.746296,-367.898867,-1190.207773,-465.021653,-1173.370912,-832.877124,-1264.766015,-1002.099571,0.684722,0.117361,0.979861,-0.284028,-0.790972,-0.300694,1017,155.181885,1688,257.568359,1959,298.919678,2245,342.559814,-28116,-4290.161133,195,29.754639,-27896,-4256.591797,999,152.435303
15ml,VET6_8chips_raw_stream_20260525_232111.bin,3,16.671219,28.520448,11.331379,25.302649,28.736934,6.426235,-25.638865,-51.710347,-42.068525,-7.497588,-95.547624,-5.312251,-82.095322,0.163889,0.540278,0.929167,1.437500,1.110417,1.197222,0.420602,-1.462269,-0.140149,-1.140715,0.055298,0.556173,-364.639493,-1189.103066,-460.868512,-1173.295868,-832.125296,-1265.718316,-1001.323398,0.351389,0.450694,0.313194,-0.284028,-0.790972,-0.967361,1024,156.250000,1702,259.704590,1958,298.767090,2253,343.780518,-28117,-4290.313721,195,29.754639,-27898,-4256.896973,1002,152.893066
15ml,VET6_8chips_raw_stream_20260525_232111.bin,4,14.671219,26.520448,10.732613,26.506353,29.033230,5.623765,-25.605891,-52.002695,-42.415383,-6.881968,-97.738789,-5.159845,-83.391351,-0.669444,-0.126389,0.595833,0.770833,0.277083,0.530556,0.013194,-0.054861,0.051209,0.167927,-0.753344,-0.943827,-364.308385,-1190.791208,-461.099751,-1173.945955,-838.412228,-1263.801251,-1006.059860,-0.148611,-0.549306,-0.020139,-0.284028,-0.290972,-0.300694,1018,155.334473,1692,258.178711,1961,299.224854,2251,343.475342,-28111,-4289.398193,198,30.212402,-27894,-4256.286621,999,152.435303
15ml,VET6_8chips_raw_stream_20260525_232111.bin,5,15.171219,27.020448,11.133848,25.000180,29.039403,6.123765,-26.400001,-51.193860,-42.531003,-7.113207,-96.064111,-6.814012,-82.095322,-0.002778,0.206944,0.262500,0.770833,0.777083,0.197222,0.111960,0.346373,-0.251260,0.260520,1.154064,-0.450000,-365.878357,-1192.135147,-462.984131,-1170.064629,-837.476914,-1262.850211,-1006.855889,0.018056,0.284028,1.146528,-0.284028,-0.290972,-0.300694,1021,155.792236,1698,259.094238,1961,299.224854,2251,343.475342,-28118,-4290.466309,198,30.212402,-27900,-4257.202148,1005,153.350830
15ml,VET6_8chips_raw_stream_20260525_232111.bin,6,15.368750,27.822917,10.430144,25.105118,27.934465,4.623765,-25.638865,-53.212109,-42.415383,-7.075685,-95.323486,-6.661607,-82.799293,-1.336111,-1.459722,0.429167,0.770833,0.277083,-0.136111,-1.190509,-0.351157,0.853678,-0.035777,-0.049640,0.858642,-366.466576,-1188.789315,-462.677849,-1167.717770,-834.145807,-1260.089075,-1003.099571,0.184722,0.117361,0.313194,0.215972,0.209028,0.865972,1022,155.944824,1693,258.331299,1964,299.682617,2253,343.780518,-28116,-4290.161133,194,29.602051,-27897,-4256.744385,998,152.282715
15ml,VET6_8chips_raw_stream_20260525_232111.bin,7,14.671219,26.520448,10.436317,24.197711,28.841872,6.525000,-25.797056,-50.689836,-41.762242,-6.613207,-94.183543,-5.040413,-80.523120,-0.502778,-0.293056,-0.404167,1.104167,0.943750,-0.136111,-0.486806,-0.554861,0.853678,-0.134542,-0.450874,-0.042593,-367.343621,-1191.368226,-465.674795,-1171.486531,-835.656508,-1262.368960,-1004.579716,0.184722,0.117361,-0.020139,0.382639,0.542361,0.032639,1018,155.334473,1696,258.789062,1969,300.445557,2251,343.475342,-28117,-4290.313721,198,30.212402,-27901,-4257.354736,995,151.824951
15ml,VET6_8chips_raw_stream_20260525_232111.bin,8,14.868750,27.322917,11.831379,27.006353,29.533230,6.123765,-25.107653,-52.656863,-40.377861,-8.381968,-94.911706,-6.279277,-82.207235,-0.836111,-0.459722,0.929167,-0.562500,0.110417,-0.136111,0.414429,0.043904,0.551209,0.167927,-0.753344,-0.141358,-366.606519,-1195.108483,-463.099751,-1178.830336,-838.906943,-1268.206353,-1007.836033,0.351389,0.450694,-0.186806,0.215972,0.209028,-0.134028,1019,155.487061,1691,258.026123,1956,298.461914,2251,343.475342,-28119,-4290.618896,196,29.907227,-27898,-4256.896973,1005,153.350830
15ml,VET6_8chips_raw_stream_20260525_232111.bin,9,14.566281,27.625386,10.325206,26.802649,30.236934,5.518827,-25.830030,-50.188075,-41.531003,-7.266349,-94.374708,-6.040413,-80.411206,0.330556,0.373611,0.095833,0.437500,0.610417,-0.136111,-0.085571,-0.456096,-0.251260,-0.937011,-0.648405,-0.443827,-365.775912,-1193.120054,-465.712316,-1175.408433,-838.880647,-1264.801251,-1006.855889,0.018056,0.284028,-0.186806,0.549306,-0.124306,0.199306,1029,157.012939,1698,259.094238,1952,297.851562,2251,343.475342,-28120,-4290.771484,197,30.059814,-27900,-4257.202148,990,151.062012
15ml,VET6_8chips_raw_stream_20260525_232111.bin,10,15.072454,26.619213,11.133848,25.605118,28.434465,5.525000,-26.107653,-50.313292,-41.262242,-6.381968,-95.341734,-6.297525,-81.299293,-0.002778,-0.293056,0.595833,0.437500,1.110417,0.197222,0.315664,-0.357330,-0.652495,-0.437011,-0.148405,0.457407,-365.430079,-1190.031334,-464.637273,-1173.870912,-834.967105,-1265.183581,-1003.007514,0.018056,0.284028,0.646528,-0.117361,-0.457639,0.199306,1021,155.792236,1693,258.331299,1958,298.767090,2255,344.085693,-28116,-4290.161133,194,29.602051,-27896,-4256.591797,997,152.130127
15ml,VET6_8chips_raw_stream_20260525_232111.bin,11,16.374923,27.316744,11.232613,26.105118,28.934465,6.025000,-26.313543,-50.901512,-41.915383,-6.075685,-94.580598,-6.091635,-81.115177,-0.502778,-0.293056,-0.070833,0.270833,-0.222917,-0.969444,-0.486806,-0.554861,0.748740,-0.535777,-0.549640,-0.042593,-368.349406,-1190.627600,-465.521653,-1172.295868,-836.689482,-1265.975429,-1004.763831,0.351389,-0.549306,-0.186806,0.382639,0.042361,-0.300694,1018,155.334473,1693,258.331299,1958,298.767090,2252,343.627930,-28116,-4290.161133,200,30.517578,-27896,-4256.591797,1001,152.740479
15ml,VET6_8chips_raw_stream_20260525_232111.bin,12,15.165046,28.526620,12.837551,26.203884,29.335700,6.926235,-25.552407,-50.432724,-42.031003,-6.881968,-95.341734,-5.589874,-81.299293,0.330556,0.373611,0.929167,-1.062500,-0.889583,0.030556,0.315664,-0.357330,-0.652495,1.161754,1.752829,1.253704,-365.170705,-1194.586579,-462.674795,-1175.024053,-835.870446,-1265.475929,-1006.540005,0.851389,0.450694,0.313194,-0.784028,-0.790972,-0.467361,1027,156.707764,1692,258.178711,1952,297.851562,2262,345.153809,-28118,-4290.466309,201,30.670166,-27902,-4257.507324,1004,153.198242
