Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232454.bin,1,39.745293,33.446373,11.732613,28.290303,34.749280,7.006481,-1000.430074,-654.676465,-1710.849502,-104.591828,-1669.500151,-74.657837,-1117.328174,-1.669444,-1.626389,-0.237500,-0.562500,-0.389583,-0.136111,0.815664,0.142670,-0.251260,0.562989,0.851595,1.056173,-1212.175645,-922.091574,-1446.051758,-257.830772,-1623.025978,-190.845836,-1294.207875,-0.481944,-0.215972,-0.853472,-0.617361,0.542361,0.699306,1014,154.724121,1706,260.314941,1967,300.140381,2256,344.238281,-28120,-4290.771484,196,29.907227,-27906,-4258.117676,1081,164.947510
15ml,VET6_8chips_raw_stream_20260525_232454.bin,2,40.350231,32.841435,10.028909,28.691538,34.848045,7.407716,-998.980796,-653.429554,-1704.236936,-106.013731,-1663.374040,-75.466672,-1113.848029,0.330556,0.373611,1.095833,1.437500,1.610417,-0.136111,-0.289275,0.247608,-0.454964,-0.134542,-0.450874,0.358642,-1211.141410,-924.712767,-1449.933084,-259.252674,-1624.858478,-190.066452,-1295.984048,-0.315278,0.117361,0.479861,-0.784028,-0.290972,-0.134028,1018,155.334473,1701,259.552002,1961,299.224854,2258,344.543457,-28121,-4290.924072,207,31.585693,-27905,-4257.965088,932,142.211914
15ml,VET6_8chips_raw_stream_20260525_232454.bin,3,39.844059,33.847608,11.633848,27.586600,34.952984,8.308951,-1003.181008,-656.676465,-1715.155785,-105.976209,-1670.828627,-74.553130,-1118.308318,-0.669444,-0.126389,1.262500,0.770833,0.277083,0.530556,-2.388040,-2.153627,-0.948791,0.464223,0.450360,0.154938,-1209.654374,-922.469379,-1451.161269,-257.752674,-1619.571547,-188.979994,-1291.339644,-0.481944,-0.715972,-0.686806,0.882639,1.042361,0.865972,1025,156.402588,1703,259.857178,1952,297.851562,2252,343.627930,-28120,-4290.771484,193,29.449463,-27906,-4258.117676,1002,152.893066
15ml,VET6_8chips_raw_stream_20260525_232454.bin,4,41.350231,33.841435,12.035082,27.185365,34.854218,7.506481,-1001.854425,-656.001787,-1717.537111,-105.398111,-1672.076431,-73.726047,-1118.084492,0.497222,0.206944,0.429167,-0.229167,-0.222917,0.197222,0.013194,-0.054861,0.748740,0.266692,-0.352109,0.759877,-1212.332575,-921.332960,-1450.048704,-257.830772,-1615.466840,-189.356538,-1288.491268,-0.815278,-0.382639,0.979861,1.382639,1.542361,0.699306,1023,156.097412,1696,258.789062,1952,297.851562,2251,343.475342,-28116,-4290.161133,202,30.822754,-27904,-4257.812500,1083,165.252686
15ml,VET6_8chips_raw_stream_20260525_232454.bin,5,40.948997,33.742670,10.127675,26.987834,34.051749,6.907716,-1002.182009,-655.592269,-1720.265296,-104.591828,-1674.241300,-74.260782,-1118.788463,-0.169444,-0.126389,0.762500,0.437500,0.610417,0.197222,0.315664,-0.357330,0.051209,0.266692,-0.352109,-0.443827,-1214.095973,-923.779976,-1453.201845,-258.827718,-1620.514539,-187.836528,-1292.319788,0.684722,1.117361,-0.353472,-0.450694,-0.124306,-0.467361,1022,155.944824,1703,259.857178,1958,298.767090,2261,345.001221,-28124,-4291.381836,209,31.890869,-27908,-4258.422852,934,142.517090
15ml,VET6_8chips_raw_stream_20260525_232454.bin,6,40.948997,33.742670,12.633848,27.086600,34.452984,7.407716,-998.886137,-658.302183,-1719.302818,-106.360589,-1677.280060,-74.308481,-1122.156694,-1.002778,-0.793056,-0.070833,-0.229167,-0.222917,-1.136111,1.118133,-0.159799,-0.047557,-0.430838,-1.654578,-0.338889,-1218.892345,-920.544267,-1459.123747,-260.249620,-1619.342516,-187.752332,-1288.563470,0.518056,0.284028,0.313194,-0.784028,-0.790972,-0.800694,1024,156.250000,1696,258.789062,1952,297.851562,2233,340.728760,-28119,-4290.618896,191,29.144287,-27905,-4257.965088,1005,153.350830
15ml,VET6_8chips_raw_stream_20260525_232454.bin,7,40.850231,33.341435,10.732613,27.086600,34.452984,7.407716,-1005.675831,-657.522798,-1726.340340,-105.513731,-1680.104513,-73.726047,-1122.136838,0.330556,0.373611,0.762500,0.104167,-0.056250,-0.136111,-0.289275,0.247608,0.149974,-0.233308,-0.852109,0.259877,-1220.998313,-922.297724,-1455.436138,-256.905816,-1615.233393,-188.529454,-1288.471412,-0.315278,-0.882639,1.146528,0.549306,0.875694,1.199306,1024,156.250000,1701,259.552002,1964,299.682617,2253,343.780518,-28117,-4290.313721,206,31.433105,-27902,-4257.507324,1090,166.320801
15ml,VET6_8chips_raw_stream_20260525_232454.bin,8,40.041590,34.650077,10.226440,26.481662,35.057922,7.605247,-1002.897447,-656.421615,-1731.871753,-104.591828,-1680.373720,-74.260782,-1120.564636,-0.002778,0.206944,-0.737500,-0.229167,0.277083,0.197222,-0.085571,-0.456096,-0.948791,-0.338246,0.252829,-0.647531,-1216.719429,-920.119023,-1456.239367,-257.983913,-1612.598367,-188.582939,-1284.827008,-0.315278,-0.382639,-0.353472,0.049306,0.375694,0.032639,1025,156.402588,1697,258.941650,1951,297.698975,2251,343.475342,-28118,-4290.466309,191,29.144287,-27902,-4257.507324,921,140.533447
15ml,VET6_8chips_raw_stream_20260525_232454.bin,9,40.245293,33.946373,11.331379,26.889069,33.650514,6.808951,-1003.051114,-656.051748,-1727.952905,-107.398111,-1678.059969,-75.328992,-1119.472578,-0.002778,-0.293056,0.429167,0.104167,0.443750,-0.136111,-0.388040,-0.153627,-0.350026,-0.035777,-0.049640,-0.746296,-1218.722952,-920.674269,-1455.626802,-256.868294,-1613.863527,-188.410022,-1286.307153,0.018056,0.284028,-0.020139,0.382639,0.042361,0.365972,1014,154.724121,1705,260.162354,1952,297.851562,2259,344.696045,-28119,-4290.618896,202,30.822754,-27903,-4257.659912,1012,154.418945
15ml,VET6_8chips_raw_stream_20260525_232454.bin,10,39.745293,33.446373,12.436317,28.389069,35.150514,7.506481,-1003.154560,-658.005050,-1731.565470,-107.282492,-1687.162413,-75.726047,-1125.505069,-0.836111,-0.959722,-1.237500,-1.062500,-0.889583,0.030556,0.315664,-0.357330,-0.146322,-0.332073,-1.253344,-0.240123,-1221.761711,-918.088311,-1457.473660,-256.983913,-1615.204835,-188.873025,-1285.511124,0.351389,0.450694,-0.020139,-0.950694,-0.624306,0.032639,1029,157.012939,1698,259.094238,1958,298.767090,2254,343.933105,-28119,-4290.618896,195,29.754639,-27907,-4258.270264,1082,165.100098
