Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-231,3
5.00,-228,5
10.00,-231,3
15.00,-228,4
20.00,-231,5
25.00,-229,6
30.00,-228,4
35.00,-233,5
40.00,-231,3
45.00,-231,2
50.00,-228,3
55.00,-228,4
60.00,-230,3
65.00,-231,4
70.00,-231,3
75.00,-229,5
80.00,-229,3
85.00,-234,5
90.00,-228,4
95.00,-228,2
100.00,-227,2
105.00,-231,3
110.00,-232,3
115.00,-230,2
120.00,-232,4
125.00,-234,5
130.00,-230,5
135.00,-227,3
140.00,-228,3
145.00,-232,5
150.00,-229,5
155.00,-228,2
160.00,-234,4
165.00,-231,4
170.00,-229,4
175.00,-233,4
180.00,-230,1
185.00,-232,4
190.00,-232,2
195.00,-233,3
200.00,-229,5
205.00,-229,5
210.00,-230,3
215.00,-234,3
220.00,-232,3
225.00,-229,3
230.00,-229,5
235.00,-231,3
240.00,-229,6
245.00,-229,2
250.00,-232,3
255.00,-230,4
260.00,-231,5
265.00,-228,3
270.00,-230,4
275.00,-230,2
280.00,-230,4
285.00,-235,5
290.00,-231,2
295.00,-232,5
300.00,-235,3
305.00,-231,4
310.00,-232,4
315.00,-229,2
320.00,-231,3
325.00,-229,6
330.00,-232,3
335.00,-228,4
340.00,-231,3
345.00,-230,5
350.00,-231,5
355.00,-235,2
360.00,-233,2
365.00,-233,3
370.00,-234,3
375.00,-232,2
380.00,-235,4
385.00,-230,5
390.00,-233,2
395.00,-233,5
400.00,-231,2
405.00,-234,5
410.00,-229,2
415.00,-232,5
420.00,-232,5
425.00,-232,6
430.00,-228,6
435.00,-232,5
440.00,-229,3
445.00,-234,2
450.00,-228,5
455.00,-230,5
460.00,-232,4
465.00,-231,4
470.00,-230,1
475.00,-231,3
480.00,-231,3
485.00,-229,2
490.00,-232,2
495.00,-233,4
500.00,-232,3
505.00,-230,2
510.00,-229,2
515.00,-231,4
520.00,-231,3
525.00,-229,6
530.00,-230,3
535.00,-229,3
540.00,-229,6
545.00,-230,4
550.00,-229,3
555.00,-232,1
560.00,-229,2
565.00,-231,4
570.00,-231,2
575.00,-232,3
580.00,-230,2
585.00,-230,3
590.00,-230,2
595.00,-230,4
600.00,-229,3
605.00,-227,2
610.00,-234,4
615.00,-232,2
620.00,-232,4
625.00,-232,4
630.00,-229,5
635.00,-232,2
640.00,-230,2
645.00,-231,5
650.00,-230,5
655.00,-232,3
660.00,-227,4
665.00,-228,4
670.00,-229,3
675.00,-233,3
680.00,-231,4
685.00,-229,4
690.00,-229,2
695.00,-231,4
700.00,-229,5
705.00,-231,5
710.00,-229,5
715.00,-231,2
720.00,-228,5
725.00,-229,3
730.00,-235,3
735.00,-229,2
740.00,-231,4
745.00,-231,3
750.00,-231,5
755.00,-229,3
760.00,-232,4
765.00,-232,5
770.00,-232,2
775.00,-233,3
780.00,-232,5
785.00,-233,3
790.00,-233,4
795.00,-235,4
800.00,-234,3
805.00,-231,3
810.00,-232,2
815.00,-232,4
820.00,-231,2
825.00,-233,4
830.00,-236,4
835.00,-233,3
840.00,-232,5
845.00,-230,2
850.00,-232,2
855.00,-233,4
860.00,-233,4
865.00,-232,5
870.00,-233,3
875.00,-231,3
880.00,-235,4
885.00,-231,4
890.00,-232,4
895.00,-231,3
900.00,-230,4
905.00,-230,4
910.00,-234,2
915.00,-234,2
920.00,-230,2
925.00,-233,2
930.00,-234,4
935.00,-232,2
940.00,-233,5
945.00,-229,1
950.00,-232,4
955.00,-234,3
960.00,-232,4
965.00,-228,3
970.00,-232,4
975.00,-232,1
980.00,-234,2
985.00,-230,5
990.00,-235,1
995.00,-233,3
1000.00,-232,6
1005.00,-228,3
1010.00,-230,5
1015.00,-231,3
1020.00,-235,1
1025.00,-234,4
1030.00,-232,5
1035.00,-232,2
1040.00,-237,5
1045.00,-234,3
1050.00,-235,2
1055.00,-233,2
1060.00,-234,3
1065.00,-232,5
1070.00,-233,4
1075.00,-231,2
1080.00,-235,3
1085.00,-235,2
1090.00,-237,5
1095.00,-234,5
1100.00,-230,4
1105.00,-233,3
1110.00,14615,-7168
1115.00,-231,4
1120.00,-235,4
1125.00,-234,2
1130.00,-234,3
1135.00,-234,2
1140.00,-234,1
1145.00,-231,4
1150.00,-234,1
1155.00,-232,4
1160.00,-232,2
1165.00,-236,3
1170.00,-237,2
1175.00,-236,5
1180.00,-234,3
1185.00,-232,3
1190.00,-234,5
1195.00,-237,4
1200.00,-231,4
1205.00,-234,4
1210.00,-231,3
1215.00,-232,6
1220.00,-231,4
1225.00,-231,5
1230.00,-229,3
1235.00,-232,2
1240.00,-238,2
1245.00,-235,5
1250.00,-234,3
1255.00,-233,6
1260.00,-234,6
1265.00,-235,3
1270.00,-234,2
1275.00,-234,4
1280.00,-229,4
1285.00,-231,2
1290.00,-231,5
1295.00,-235,2
1300.00,-232,2
1305.00,-234,4
1310.00,-234,3
1315.00,-232,4
1320.00,-232,5
1325.00,-232,4
1330.00,-230,5
1335.00,-235,3
1340.00,-234,3
1345.00,-231,2
1350.00,-233,2
1355.00,-229,3
1360.00,-228,3
1365.00,-232,6
1370.00,-232,5
1375.00,-235,3
1380.00,-238,3
1385.00,-234,2
1390.00,-235,5
1395.00,-230,4
1400.00,-231,2
1405.00,-232,5
1410.00,-233,4
1415.00,-231,6
1420.00,-233,2
1425.00,-231,3
1430.00,-231,4
1435.00,-235,2
1440.00,-235,2
1445.00,-230,2
1450.00,-234,2
1455.00,-231,3
1460.00,-234,1
1465.00,-232,4
1470.00,-235,4
1475.00,-231,5
1480.00,-231,1
1485.00,-232,3
1490.00,-229,4
1495.00,-233,4
1500.00,-234,3
1505.00,-231,5
1510.00,-232,5
1515.00,-229,3
1520.00,-231,3
1525.00,-232,5
1530.00,-229,2
1535.00,-232,4
1540.00,-229,5
1545.00,-232,4
1550.00,-231,3
1555.00,-231,3
1560.00,-231,5
1565.00,-234,5
1570.00,-229,2
1575.00,-234,3
1580.00,-231,3
1585.00,-234,2
1590.00,-231,5
1595.00,-231,2
1600.00,-229,4
1605.00,-231,5
