Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-572,5
5.00,-570,4
10.00,-571,6
15.00,-572,5
20.00,-570,3
25.00,-570,5
30.00,-570,5
35.00,-570,4
40.00,-566,3
45.00,-570,4
50.00,-568,3
55.00,-568,3
60.00,-566,5
65.00,-572,3
70.00,-567,5
75.00,-564,3
80.00,-570,3
85.00,-561,3
90.00,-567,4
95.00,-566,7
100.00,-565,2
105.00,-566,5
110.00,-567,2
115.00,-566,5
120.00,-566,5
125.00,-564,4
130.00,-563,3
135.00,-563,4
140.00,-570,2
145.00,-567,1
150.00,-565,5
155.00,-564,2
160.00,-560,5
165.00,-564,4
170.00,-565,4
175.00,-566,3
180.00,-567,5
185.00,-566,5
190.00,-563,2
195.00,-563,5
200.00,-568,4
205.00,-564,4
210.00,-564,3
215.00,-560,3
220.00,-566,4
225.00,-566,4
230.00,-563,2
235.00,-566,3
240.00,-566,4
245.00,-563,2
250.00,-565,1
255.00,-565,5
260.00,-563,5
265.00,-560,5
270.00,-569,4
275.00,-568,3
280.00,-565,3
285.00,-565,4
290.00,-563,2
295.00,-564,4
300.00,-565,3
305.00,-567,3
310.00,-566,2
315.00,-566,4
320.00,-567,4
325.00,-564,5
330.00,-564,2
335.00,-565,6
340.00,-567,2
345.00,-563,4
350.00,-563,3
355.00,-565,3
360.00,-564,5
365.00,-563,4
370.00,-560,2
375.00,-558,2
380.00,-560,5
385.00,-562,2
390.00,-562,5
395.00,-559,5
400.00,-564,4
405.00,-562,2
410.00,-563,4
415.00,-563,5
420.00,-569,3
425.00,-566,5
430.00,-566,2
435.00,-566,2
440.00,-569,4
445.00,-566,5
450.00,-559,3
455.00,-553,5
460.00,-553,5
465.00,-561,4
470.00,-560,3
475.00,-558,5
480.00,-559,4
485.00,-560,5
490.00,-557,5
495.00,-561,2
500.00,-559,5
505.00,-560,2
510.00,-557,4
515.00,-555,1
520.00,-560,5
525.00,-562,4
530.00,-561,3
535.00,-558,3
540.00,-561,3
545.00,-562,5
550.00,-565,5
555.00,-563,1
560.00,-563,2
565.00,-567,3
570.00,-560,2
575.00,-557,2
580.00,-563,5
585.00,-560,3
590.00,-564,1
595.00,-567,5
600.00,-564,3
605.00,-569,3
610.00,-562,3
615.00,-567,4
620.00,-566,6
625.00,-565,2
630.00,-566,5
635.00,-568,2
640.00,-565,5
645.00,-566,5
650.00,-564,3
655.00,-568,4
660.00,-565,4
665.00,-570,5
670.00,-570,4
675.00,-566,3
680.00,-566,5
685.00,-566,3
690.00,-563,2
695.00,-568,3
700.00,-562,4
705.00,-562,3
710.00,-563,2
715.00,-565,4
720.00,-568,2
725.00,-565,4
730.00,-565,4
735.00,-566,4
740.00,-569,2
745.00,-567,5
750.00,-566,3
755.00,-566,0
760.00,-569,5
765.00,-566,0
770.00,-566,1
775.00,-564,3
780.00,-570,4
785.00,-565,4
790.00,-567,2
795.00,-562,2
800.00,-566,5
805.00,-572,5
810.00,-567,1
815.00,-566,5
820.00,-566,4
825.00,-563,5
830.00,-566,3
835.00,-567,5
840.00,-567,4
845.00,-570,2
850.00,-565,5
855.00,-568,5
860.00,-571,3
865.00,-573,1
870.00,-567,5
875.00,-568,3
880.00,-565,3
885.00,-571,5
890.00,-567,2
895.00,-566,5
900.00,-569,4
905.00,-567,2
910.00,-571,3
915.00,-570,4
920.00,-566,3
925.00,-566,3
930.00,-569,5
935.00,-570,4
940.00,-566,4
945.00,-563,3
950.00,-570,3
955.00,-567,4
960.00,-568,4
965.00,-569,4
970.00,-563,5
975.00,-568,5
980.00,-572,3
985.00,-568,3
990.00,-569,3
995.00,-566,2
1000.00,-569,4
1005.00,-569,5
1010.00,-570,4
1015.00,-565,5
1020.00,-568,5
1025.00,-566,4
1030.00,-572,4
1035.00,-573,3
1040.00,-575,4
1045.00,-571,5
1050.00,-574,1
1055.00,-577,4
1060.00,-575,5
1065.00,-576,2
1070.00,-573,4
1075.00,-573,2
1080.00,-571,4
1085.00,-572,2
1090.00,-574,5
1095.00,-575,5
1100.00,-566,4
1105.00,-567,3
1110.00,-569,4
1115.00,-565,3
1120.00,-566,5
1125.00,-566,5
1130.00,-571,2
1135.00,-571,4
1140.00,-566,3
1145.00,-562,3
1150.00,-559,5
1155.00,-560,2
1160.00,-563,4
1165.00,-565,2
1170.00,-567,4
1175.00,-567,3
1180.00,-569,4
1185.00,-564,5
1190.00,-573,2
1195.00,-569,3
1200.00,-572,4
1205.00,-572,4
1210.00,-565,2
1215.00,-572,3
1220.00,-573,3
1225.00,-568,4
1230.00,-572,4
1235.00,-577,4
1240.00,-576,4
1245.00,-572,2
1250.00,-572,4
1255.00,-569,4
1260.00,-572,3
1265.00,-569,3
1270.00,-569,5
1275.00,-567,4
1280.00,-571,6
1285.00,-573,5
1290.00,-573,5
1295.00,-569,2
1300.00,-569,5
1305.00,-569,5
1310.00,-574,5
1315.00,-579,4
1320.00,-576,4
1325.00,-577,3
