Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6704,4
5.00,-6703,3
10.00,-6703,2
15.00,-6709,3
20.00,-6710,3
25.00,-6704,2
30.00,-6710,3
35.00,-6712,2
40.00,-6712,3
45.00,-6705,3
50.00,-6701,2
55.00,-6699,3
60.00,-6701,2
65.00,-6700,2
70.00,-6709,4
75.00,-6705,5
80.00,-6703,3
85.00,-6701,3
90.00,-6694,3
95.00,-6695,2
100.00,-6700,3
105.00,-6699,2
110.00,-6698,5
115.00,-6705,3
120.00,-6696,2
125.00,-6704,2
130.00,-6697,4
135.00,-6703,4
140.00,-6694,3
145.00,-6693,3
150.00,-6695,2
155.00,-6695,2
160.00,-6699,1
165.00,-6697,3
170.00,-6697,2
175.00,-6706,1
180.00,-6700,5
185.00,-6703,2
190.00,-6705,4
195.00,-6704,3
200.00,-6703,4
205.00,-6697,5
210.00,-6708,4
215.00,-6708,3
220.00,-6701,2
225.00,-6700,1
230.00,-6696,4
235.00,-6702,3
240.00,-6697,3
245.00,-6709,3
250.00,-6697,2
255.00,-6697,5
260.00,-6698,2
265.00,-6698,2
270.00,-6693,3
275.00,-6688,4
280.00,-6686,3
285.00,-6703,4
290.00,-6699,4
295.00,-6694,4
300.00,-6692,3
305.00,-6685,4
310.00,-6699,5
315.00,-6697,4
320.00,-6684,4
325.00,-6704,2
330.00,-6695,4
335.00,-6691,5
340.00,-6697,2
345.00,-6697,2
350.00,-6698,1
355.00,-6694,1
360.00,-6693,2
365.00,-6712,5
370.00,-6707,3
375.00,-6712,3
380.00,-6709,2
385.00,-6707,4
390.00,-6702,4
395.00,-6709,2
400.00,-6707,4
405.00,-6705,1
410.00,-6707,2
415.00,-6714,2
420.00,-6705,2
425.00,-6705,2
430.00,-6705,0
435.00,-6708,5
440.00,-6703,2
445.00,-6706,1
450.00,-6700,2
455.00,-6705,4
460.00,-6695,2
465.00,-6703,2
470.00,-6704,3
475.00,-6704,2
480.00,-6701,2
485.00,-6704,2
490.00,-6702,5
495.00,-6707,2
500.00,-6707,2
505.00,-6706,5
510.00,-6706,2
515.00,-6711,2
520.00,-6698,2
525.00,-6705,4
530.00,-6685,2
535.00,-6695,3
540.00,-6697,3
545.00,-6696,3
550.00,-6691,2
555.00,-6688,1
560.00,-6688,2
565.00,-6694,0
570.00,-6691,2
575.00,-6689,2
580.00,-6692,2
585.00,-6698,2
590.00,-6694,2
595.00,-6689,3
600.00,-6685,3
605.00,-6691,2
610.00,-6691,3
615.00,-6691,2
620.00,-6685,3
625.00,-6685,2
630.00,-6690,3
635.00,-6695,2
640.00,-6697,2
645.00,-6685,4
650.00,-6684,3
655.00,-6694,2
660.00,-6679,2
665.00,-6691,2
670.00,-6694,3
675.00,-6696,2
680.00,-6688,2
685.00,-6702,3
690.00,-6685,3
695.00,-6692,4
700.00,-6696,3
705.00,-6686,4
710.00,-6702,4
715.00,-6696,2
720.00,-6691,5
725.00,-6696,2
730.00,-6689,2
735.00,-6697,2
740.00,-6697,3
745.00,-6699,4
750.00,-6699,0
755.00,-6700,3
760.00,-6700,2
765.00,-6700,2
770.00,-6698,2
775.00,-6697,2
