Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6693,4
5.00,-6697,5
10.00,-6694,2
15.00,-6697,3
20.00,-6703,4
25.00,-6685,2
30.00,-6695,3
35.00,-6687,3
40.00,-6692,2
45.00,-6693,4
50.00,-6697,1
55.00,-6702,2
60.00,-6702,3
65.00,-6703,2
70.00,-6695,5
75.00,-6704,3
80.00,-6697,2
85.00,-6698,4
90.00,-6705,3
95.00,-6694,2
100.00,-6706,3
105.00,-6700,2
110.00,-6694,2
115.00,-6699,4
120.00,-6712,4
125.00,-6700,2
130.00,-6715,2
135.00,-6715,2
140.00,-6710,5
145.00,-6700,4
150.00,-6702,2
155.00,-6718,2
160.00,-6712,2
165.00,-6706,3
170.00,-6706,2
175.00,-6710,3
180.00,-6709,4
185.00,-6709,2
190.00,-6708,4
195.00,-6709,1
200.00,-6700,2
205.00,-6714,5
210.00,-6709,0
215.00,-6705,3
220.00,-6712,2
225.00,-6711,2
230.00,-6712,3
235.00,-6714,3
240.00,-6710,4
245.00,-6706,3
250.00,-6697,4
255.00,-6703,2
260.00,-6706,2
265.00,-6706,5
270.00,-6708,0
275.00,-6713,2
280.00,-6703,4
285.00,-6708,2
290.00,-6700,3
295.00,-6703,2
300.00,-6710,3
305.00,-6700,1
310.00,-6705,2
315.00,-6716,3
320.00,-6699,2
325.00,-6711,2
330.00,-6705,3
335.00,-6705,3
340.00,-6710,4
345.00,-6713,2
350.00,-6706,2
355.00,-6705,4
360.00,-6700,2
365.00,-6703,3
370.00,-6698,4
375.00,-6703,2
380.00,-6702,2
385.00,-6711,2
390.00,-6694,2
395.00,-6703,1
400.00,-6702,2
405.00,-6707,3
410.00,-6706,2
415.00,-6705,3
420.00,-6708,2
425.00,-6709,3
430.00,-6711,2
435.00,-6708,3
440.00,-6702,4
445.00,-6708,2
450.00,-6709,5
455.00,-6694,2
460.00,-6706,5
465.00,-6700,2
470.00,-6706,2
475.00,-6705,3
480.00,-6693,4
485.00,-6694,5
490.00,-6704,4
495.00,-6699,3
500.00,-6703,5
505.00,-6701,2
510.00,-6709,2
515.00,-6698,3
520.00,-6708,1
525.00,-6708,2
530.00,-6693,4
535.00,-6704,2
540.00,-6715,3
545.00,-6714,2
550.00,-6709,4
555.00,-6712,4
560.00,-6703,2
565.00,-6711,2
570.00,-6711,3
575.00,-6710,4
