Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260525_231013.bin,1,0.802083,31.889583,-5.291667,10.181250,11.358333,1.658333,-2522.735417,-879.377083,-3003.831250,-89.975000,-2676.350000,-0.372917,-1777.863542,-3555.212500,-753.083333,-116.554167,-3.235417,-2.716667,-109.095833,0.035417,-0.577083,-0.518750,-1.031250,-0.554167,0.583333,-1857.139583,-0.558333,-801.189583,-0.147917,-173.622917,-0.610417,-87.090625,-173.747917,-1412.950000,-809.431250,-861.277083,-543.297917,-0.802083,1175,179.290771,1788,272.827148,2072,316.162109,2328,355.224609,-28158,-4296.569824,316,48.217773,-27926,-4261.169434,1159,176.849365
100ml,VET6_8chips_raw_stream_20260525_231013.bin,2,-2.197917,30.889583,-4.291667,10.181250,10.858333,0.658333,-2515.235417,-880.877083,-3004.831250,-89.475000,-2679.350000,0.627083,-1780.113542,-3559.712500,-746.083333,-117.054167,-1.735417,-1.216667,-107.095833,0.535417,0.422917,0.481250,-1.031250,-1.554167,0.583333,-1851.139583,0.941667,-799.189583,0.852083,-172.622917,-1.610417,-85.840625,-171.747917,-1414.450000,-812.431250,-867.277083,-540.797917,0.197917,1177,179.595947,1784,272.216797,2070,315.856934,2344,357.666016,-28155,-4296.112061,329,50.201416,-27923,-4260.711670,1169,178.375244
100ml,VET6_8chips_raw_stream_20260525_231013.bin,3,-2.197917,31.889583,-4.791667,10.681250,12.358333,0.158333,-2521.235417,-885.877083,-2996.331250,-91.475000,-2678.350000,0.127083,-1782.113542,-3563.712500,-746.083333,-116.054167,-3.735417,-4.216667,-110.095833,-0.964583,0.922917,-0.018750,-1.031250,-0.054167,-0.916667,-1849.639583,-0.058333,-798.689583,0.352083,-171.622917,-1.610417,-85.840625,-171.247917,-1416.450000,-803.431250,-862.777083,-544.297917,0.197917,1181,180.206299,1781,271.759033,2076,316.772461,2335,356.292725,-28161,-4297.027588,316,48.217773,-27930,-4261.779785,1170,178.527832
100ml,VET6_8chips_raw_stream_20260525_231013.bin,4,-1.197917,31.889583,-3.791667,11.681250,10.358333,1.158333,-2518.735417,-878.877083,-2990.331250,-90.975000,-2677.850000,0.127083,-1778.363542,-3557.712500,-745.083333,-115.554167,-1.735417,-1.216667,-107.595833,-1.964583,-0.077083,-0.018750,-0.531250,-0.054167,-0.416667,-1853.139583,-0.058333,-801.189583,-0.147917,-173.122917,-0.110417,-86.590625,-172.247917,-1417.450000,-796.431250,-862.277083,-542.297917,1.197917,1176,179.443359,1785,272.369385,2074,316.467285,2348,358.276367,-28160,-4296.875000,324,49.438477,-27929,-4261.627197,1173,178.985596
100ml,VET6_8chips_raw_stream_20260525_231013.bin,5,1.302083,31.389583,-5.791667,11.181250,11.858333,-0.341667,-2518.235417,-880.877083,-2987.831250,-91.975000,-2679.850000,1.127083,-1780.363542,-3559.712500,-748.083333,-115.554167,-2.235417,-3.216667,-110.595833,1.035417,0.422917,-0.018750,0.468750,-1.054167,0.083333,-1853.639583,0.441667,-797.689583,-0.647917,-172.122917,-1.110417,-85.840625,-172.747917,-1408.950000,-801.931250,-868.277083,-544.797917,1.197917,1172,178.833008,1779,271.453857,2067,315.399170,2328,355.224609,-28162,-4297.180176,307,46.844482,-27935,-4262.542725,1167,178.070068
100ml,VET6_8chips_raw_stream_20260525_231013.bin,6,-1.697917,31.389583,-5.291667,10.181250,9.858333,0.658333,-2523.735417,-876.377083,-2996.831250,-90.475000,-2678.850000,-0.372917,-1777.613542,-3555.712500,-747.083333,-115.554167,-3.235417,-1.716667,-108.595833,1.535417,-0.077083,1.481250,-0.531250,-0.054167,1.583333,-1861.139583,-1.058333,-801.189583,0.852083,-172.622917,0.389583,-86.840625,-173.247917,-1411.950000,-803.931250,-866.277083,-543.297917,0.697917,1169,178.375244,1791,273.284912,2071,316.009521,2337,356.597900,-28157,-4296.417236,318,48.522949,-27925,-4261.016846,1164,177.612305
100ml,VET6_8chips_raw_stream_20260525_231013.bin,7,-1.197917,31.889583,-4.291667,11.181250,9.858333,0.158333,-2523.235417,-877.877083,-2992.831250,-89.475000,-2675.350000,-0.372917,-1776.613542,-3554.712500,-740.583333,-115.054167,-3.235417,-1.716667,-108.595833,1.035417,0.422917,-0.518750,-0.531250,-0.054167,-0.416667,-1860.139583,-0.558333,-794.689583,-0.147917,-174.122917,1.389583,-87.340625,-174.747917,-1412.450000,-806.431250,-866.777083,-543.797917,0.197917,1181,180.206299,1793,273.590088,2073,316.314697,2339,356.903076,-28161,-4297.027588,322,49.133301,-27932,-4262.084961,1169,178.375244
100ml,VET6_8chips_raw_stream_20260525_231013.bin,8,-0.697917,30.889583,-4.291667,9.181250,11.858333,-0.841667,-2521.235417,-878.377083,-2991.831250,-90.975000,-2672.350000,0.127083,-1775.363542,-3551.712500,-741.083333,-117.554167,-1.735417,-1.716667,-108.595833,0.535417,0.422917,-0.518750,-1.531250,0.945833,0.083333,-1857.139583,1.441667,-798.189583,0.352083,-172.122917,0.389583,-85.340625,-171.747917,-1412.950000,-803.431250,-867.777083,-546.297917,0.197917,1169,178.375244,1786,272.521973,2068,315.551758,2335,356.292725,-28167,-4297.943115,311,47.454834,-27937,-4262.847900,1162,177.307129
100ml,VET6_8chips_raw_stream_20260525_231013.bin,9,0.302083,31.389583,-5.791667,9.181250,11.358333,1.158333,-2518.235417,-877.377083,-2995.831250,-87.975000,-2679.850000,0.127083,-1778.613542,-3557.212500,-741.583333,-117.554167,-2.735417,-2.216667,-109.095833,0.535417,-0.077083,-0.018750,-0.531250,-0.554167,-0.416667,-1856.139583,-1.058333,-800.689583,0.852083,-172.622917,0.889583,-86.840625,-172.747917,-1414.450000,-805.431250,-865.277083,-547.297917,-0.302083,1172,178.833008,1785,272.369385,2079,317.230225,2341,357.208252,-28161,-4297.027588,330,50.354004,-27933,-4262.237549,1178,179.748535
100ml,VET6_8chips_raw_stream_20260525_231013.bin,10,-0.697917,31.389583,-5.291667,10.181250,11.358333,0.658333,-2523.735417,-880.877083,-3005.831250,-89.975000,-2681.850000,0.627083,-1781.363542,-3564.212500,-743.083333,-118.554167,-3.235417,-3.216667,-109.595833,0.535417,0.422917,-0.018750,-1.031250,-0.554167,-0.416667,-1851.639583,-1.058333,-796.189583,0.852083,-173.622917,-1.110417,-87.340625,-173.747917,-1412.950000,-800.431250,-868.277083,-547.297917,-1.302083,1184,180.664062,1778,271.301270,2071,316.009521,2329,355.377197,-28161,-4297.027588,309,47.149658,-27929,-4261.627197,1158,176.696777
