Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_205535.bin,1,-24.235294,9.069328,4.892857,-7.382353,-9.081933,0.191176,-42.821429,-1513.451681,-256.016807,-151.829832,-315.546218,-188.304622,-914.498950,-784.880252,-74.865546,-6.430672,-5.216387,-7.220588,-68.352941,-0.325630,-1.432773,0.065126,0.598739,-0.418067,-4.762605,-206.493697,-484.497899,-307.539916,-989.535714,-237.287815,-845.149160,-360.892857,-722.743697,-1.680672,-6.863445,-4.277311,-1.098739,1.993697,947,144.500732,1735,264.739990,1882,287.170410,2178,332.336426,-28573,-4359.893799,172,26.245117,-28378,-4330.139160,-28494,-4347.839355
100ml,VET6_8chips_raw_stream_20260528_205535.bin,2,-21.735294,10.569328,6.892857,-9.382353,-8.081933,-0.808824,-42.321429,-1516.451681,-259.016807,-154.329832,-315.046218,-191.304622,-915.748950,-784.880252,-77.365546,-6.930672,-4.216387,-6.720588,-68.352941,-1.325630,0.067227,1.065126,1.098739,1.081933,-6.762605,-209.493697,-481.497899,-304.539916,-985.535714,-235.787815,-853.649160,-358.642857,-717.743697,-2.680672,-5.863445,-3.777311,-1.098739,-0.006303,948,144.653320,1725,263.214111,1889,288.238525,2186,333.557129,-28582,-4361.267090,160,24.414062,-28385,-4331.207275,-28501,-4348.907471
100ml,VET6_8chips_raw_stream_20260528_205535.bin,3,-23.235294,9.069328,4.892857,-8.382353,-8.581933,0.191176,-42.821429,-1509.951681,-254.016807,-153.329832,-309.546218,-190.304622,-909.748950,-780.380252,-75.865546,-5.930672,-5.216387,-5.720588,-68.852941,-0.325630,2.067227,-1.434874,0.098739,-0.418067,-6.762605,-205.493697,-481.997899,-304.539916,-989.535714,-236.787815,-844.649160,-359.392857,-718.243697,-0.180672,-5.863445,-5.277311,-0.598739,1.993697,947,144.500732,1733,264.434814,1891,288.543701,2186,333.557129,-28580,-4360.961914,170,25.939941,-28387,-4331.512451,-28500,-4348.754883
100ml,VET6_8chips_raw_stream_20260528_205535.bin,4,-21.735294,11.569328,5.892857,-7.382353,-8.581933,0.691176,-42.321429,-1508.951681,-252.516807,-154.829832,-300.546218,-192.804622,-904.748950,-781.880252,-75.865546,-5.930672,-6.216387,-7.720588,-68.852941,-0.825630,0.567227,-0.934874,-0.401261,0.081933,-6.762605,-201.993697,-484.997899,-307.039916,-971.535714,-237.287815,-845.149160,-361.142857,-721.743697,-1.180672,-6.363445,-5.277311,-1.098739,0.493697,948,144.653320,1724,263.061523,1884,287.475586,2177,332.183838,-28576,-4360.351562,170,25.939941,-28378,-4330.139160,-28494,-4347.839355
100ml,VET6_8chips_raw_stream_20260528_205535.bin,5,-22.735294,11.569328,3.892857,-8.882353,-7.581933,-0.308824,-41.321429,-1508.951681,-253.516807,-153.829832,-299.046218,-190.804622,-903.998950,-781.380252,-74.865546,-4.430672,-4.716387,-7.220588,-68.852941,0.674370,1.067227,0.065126,-0.401261,-0.918067,-5.762605,-207.993697,-481.997899,-305.539916,-977.535714,-237.787815,-842.649160,-359.892857,-718.243697,0.319328,-5.363445,-5.777311,-1.598739,-0.006303,946,144.348145,1740,265.502930,1888,288.085938,2183,333.099365,-28585,-4361.724854,169,25.787354,-28387,-4331.512451,-28500,-4348.754883
100ml,VET6_8chips_raw_stream_20260528_205535.bin,6,-25.735294,10.069328,4.392857,-8.382353,-8.581933,-1.308824,-41.321429,-1504.951681,-253.016807,-152.329832,-301.546218,-190.304622,-903.248950,-779.380252,-74.865546,-4.430672,-6.216387,-6.720588,-69.352941,0.174370,0.567227,-0.934874,-1.901261,-0.418067,-5.262605,-207.993697,-479.997899,-308.539916,-980.035714,-235.787815,-847.649160,-357.892857,-715.743697,-2.680672,-5.363445,-5.777311,-2.098739,0.493697,946,144.348145,1723,262.908936,1883,287.322998,2180,332.641602,-28574,-4360.046387,167,25.482178,-28377,-4329.986572,-28493,-4347.686768
100ml,VET6_8chips_raw_stream_20260528_205535.bin,7,-24.235294,11.569328,5.392857,-7.382353,-7.581933,-1.308824,-41.821429,-1512.451681,-256.516807,-151.829832,-304.546218,-182.304622,-908.498950,-783.880252,-75.865546,-6.930672,-5.716387,-7.720588,-67.852941,0.174370,0.567227,-0.934874,-0.901261,0.581933,-4.762605,-210.493697,-481.497899,-308.539916,-973.535714,-235.287815,-850.649160,-358.392857,-717.743697,-0.180672,-5.863445,-3.777311,-1.598739,0.993697,940,143.432617,1733,264.434814,1888,288.085938,2179,332.489014,-28577,-4360.504150,179,27.313232,-28380,-4330.444336,-28493,-4347.686768
100ml,VET6_8chips_raw_stream_20260528_205535.bin,8,-22.235294,11.069328,5.892857,-8.882353,-9.581933,0.191176,-42.821429,-1510.951681,-254.016807,-152.829832,-304.046218,-189.304622,-907.498950,-779.380252,-75.365546,-7.430672,-5.216387,-7.720588,-68.352941,-1.325630,-0.432773,0.065126,0.598739,0.581933,-6.262605,-206.493697,-481.497899,-307.039916,-966.035714,-239.787815,-842.649160,-360.642857,-721.243697,-1.180672,-5.363445,-3.777311,-0.598739,0.493697,951,145.111084,1735,264.739990,1898,289.611816,2183,333.099365,-28584,-4361.572266,173,26.397705,-28385,-4331.207275,-28499,-4348.602295
100ml,VET6_8chips_raw_stream_20260528_205535.bin,9,-20.235294,9.569328,3.392857,-6.882353,-7.081933,0.691176,-40.321429,-1511.951681,-253.016807,-151.329832,-308.046218,-187.304622,-909.998950,-777.880252,-75.365546,-6.430672,-4.216387,-6.220588,-65.852941,0.674370,-0.432773,1.565126,0.098739,-0.418067,-5.262605,-208.993697,-480.497899,-307.539916,-969.035714,-238.287815,-847.149160,-359.392857,-719.243697,-0.680672,-5.863445,-3.777311,-1.098739,0.993697,931,142.059326,1728,263.671875,1888,288.085938,2180,332.641602,-28577,-4360.504150,170,25.939941,-28382,-4330.749512,-28498,-4348.449707
100ml,VET6_8chips_raw_stream_20260528_205535.bin,10,-18.735294,10.569328,4.892857,-8.882353,-8.081933,-0.308824,-41.821429,-1515.951681,-255.016807,-149.829832,-305.046218,-179.804622,-910.498950,-778.380252,-76.365546,-6.430672,-5.716387,-7.720588,-66.852941,-0.325630,-0.432773,-1.434874,1.098739,0.081933,-6.262605,-208.493697,-483.997899,-304.539916,-964.035714,-238.787815,-844.649160,-361.392857,-722.743697,-2.180672,-7.863445,-5.277311,-1.098739,0.493697,944,144.042969,1732,264.282227,1898,289.611816,2174,331.726074,-28579,-4360.809326,170,25.939941,-28382,-4330.749512,-28498,-4348.449707
100ml,VET6_8chips_raw_stream_20260528_205535.bin,11,-19.235294,9.569328,4.392857,-6.882353,-9.081933,-0.808824,-41.321429,-1515.951681,-253.016807,-149.329832,-306.546218,-181.304622,-911.248950,-777.880252,-75.365546,-6.430672,-7.216387,-6.720588,-67.852941,0.174370,0.067227,0.565126,2.098739,0.081933,-4.762605,-200.493697,-482.497899,-304.039916,-970.035714,-235.787815,-842.149160,-359.142857,-717.743697,-1.180672,-4.863445,-3.777311,-2.098739,1.493697,950,144.958496,1735,264.739990,1878,286.560059,2183,333.099365,-28585,-4361.724854,166,25.329590,-28388,-4331.665039,-28502,-4349.060059
100ml,VET6_8chips_raw_stream_20260528_205535.bin,12,-19.735294,10.069328,4.892857,-7.882353,-7.581933,-0.308824,-42.821429,-1517.451681,-254.016807,-152.829832,-308.046218,-183.304622,-912.748950,-781.880252,-74.865546,-6.430672,-5.716387,-7.220588,-69.352941,-0.825630,-0.932773,1.065126,0.598739,-1.418067,-6.762605,-209.993697,-484.997899,-301.039916,-970.535714,-236.287815,-841.149160,-360.642857,-720.743697,-0.180672,-5.363445,-6.277311,-2.098739,0.493697,941,143.585205,1726,263.366699,1888,288.085938,2185,333.404541,-28570,-4359.436035,167,25.482178,-28372,-4329.223633,-28487,-4346.771240
100ml,VET6_8chips_raw_stream_20260528_205535.bin,13,-20.735294,11.569328,4.892857,-7.382353,-9.081933,-0.808824,-42.821429,-1515.951681,-252.516807,-153.329832,-304.046218,-182.804622,-909.998950,-779.880252,-76.365546,-5.930672,-5.216387,-6.720588,-67.852941,0.674370,-0.432773,1.065126,0.098739,0.581933,-5.262605,-208.993697,-483.497899,-309.539916,-965.535714,-238.287815,-841.149160,-360.892857,-721.743697,-1.180672,-8.363445,-5.277311,-0.098739,0.493697,947,144.500732,1729,263.824463,1888,288.085938,2172,331.420898,-28575,-4360.198975,170,25.939941,-28376,-4329.833984,-28492,-4347.534180
100ml,VET6_8chips_raw_stream_20260528_205535.bin,14,-21.235294,11.069328,4.392857,-6.382353,-7.581933,0.691176,-41.821429,-1523.951681,-253.016807,-154.329832,-301.046218,-173.304622,-912.498950,-782.380252,-75.865546,-6.930672,-5.216387,-6.720588,-67.852941,0.174370,0.567227,0.565126,0.098739,0.581933,-5.762605,-210.993697,-482.497899,-308.539916,-959.535714,-240.787815,-838.649160,-361.642857,-724.743697,-1.680672,-5.863445,-5.277311,-2.598739,-1.006303,949,144.805908,1734,264.587402,1890,288.391113,2189,334.014893,-28582,-4361.267090,174,26.550293,-28385,-4331.207275,-28502,-4349.060059
100ml,VET6_8chips_raw_stream_20260528_205535.bin,15,-22.235294,11.069328,5.892857,-7.882353,-8.581933,-1.808824,-41.321429,-1515.451681,-250.516807,-151.329832,-310.046218,-169.804622,-912.748950,-782.380252,-75.365546,-7.430672,-4.216387,-6.220588,-68.852941,-1.325630,-0.932773,-0.434874,-0.401261,-0.918067,-6.262605,-208.993697,-486.997899,-299.039916,-963.535714,-233.787815,-840.649160,-360.392857,-720.243697,-2.180672,-5.363445,-4.777311,-0.598739,1.993697,952,145.263672,1735,264.739990,1886,287.780762,2187,333.709717,-28579,-4360.809326,167,25.482178,-28381,-4330.596924,-28494,-4347.839355
100ml,VET6_8chips_raw_stream_20260528_205535.bin,16,-21.735294,10.569328,3.892857,-8.382353,-8.081933,-0.808824,-40.821429,-1512.951681,-253.016807,-152.329832,-304.046218,-171.304622,-908.498950,-778.880252,-76.365546,-5.430672,-6.216387,-6.720588,-68.852941,1.674370,0.567227,0.565126,-0.901261,-1.918067,-5.762605,-212.993697,-486.997899,-308.039916,-965.535714,-237.287815,-837.149160,-362.142857,-722.243697,-3.180672,-5.363445,-5.777311,-2.598739,0.493697,958,146.179199,1723,262.908936,1887,287.933350,2178,332.336426,-28577,-4360.504150,161,24.566650,-28379,-4330.291748,-28495,-4347.991943
100ml,VET6_8chips_raw_stream_20260528_205535.bin,17,-21.735294,10.069328,3.392857,-8.882353,-8.581933,-0.308824,-41.321429,-1511.451681,-252.516807,-150.329832,-305.546218,-153.804622,-908.498950,-779.380252,-75.865546,-5.930672,-5.716387,-6.220588,-66.852941,1.174370,-0.432773,0.565126,1.098739,0.081933,-6.262605,-213.993697,-481.997899,-313.539916,-960.535714,-236.787815,-833.649160,-359.392857,-719.243697,-1.180672,-5.363445,-4.777311,-0.598739,0.993697,941,143.585205,1726,263.366699,1886,287.780762,2183,333.099365,-28578,-4360.656738,175,26.702881,-28378,-4330.139160,-28494,-4347.839355
100ml,VET6_8chips_raw_stream_20260528_205535.bin,18,-21.235294,10.569328,4.892857,-7.882353,-8.081933,-1.308824,-44.321429,-1505.451681,-254.016807,-150.829832,-302.046218,-159.304622,-903.748950,-773.380252,-74.865546,-5.930672,-5.716387,-7.720588,-67.852941,-0.325630,0.567227,0.065126,-1.401261,-0.918067,-5.762605,-212.493697,-480.997899,-309.039916,-951.035714,-235.787815,-827.149160,-358.392857,-716.743697,-1.180672,-6.863445,-6.277311,-1.598739,-0.006303,946,144.348145,1723,262.908936,1891,288.543701,2171,331.268311,-28574,-4360.046387,162,24.719238,-28380,-4330.444336,-28495,-4347.991943
100ml,VET6_8chips_raw_stream_20260528_205535.bin,19,-21.735294,12.069328,4.392857,-7.382353,-8.081933,0.191176,-41.821429,-1519.451681,-250.016807,-149.329832,-302.546218,-150.304622,-910.998950,-778.380252,-75.365546,-4.930672,-5.716387,-6.220588,-67.352941,-0.825630,0.567227,-0.434874,-1.401261,0.581933,-5.262605,-211.993697,-480.997899,-303.539916,-955.535714,-236.787815,-823.149160,-358.892857,-717.743697,-0.680672,-5.863445,-6.777311,0.901261,-0.006303,946,144.348145,1746,266.418457,1890,288.391113,2192,334.472656,-28587,-4362.030029,170,25.939941,-28390,-4331.970215,-28506,-4349.670410
100ml,VET6_8chips_raw_stream_20260528_205535.bin,20,-20.735294,11.569328,5.892857,-6.882353,-9.581933,-0.308824,-41.321429,-1513.951681,-254.516807,-150.329832,-302.546218,-147.804622,-908.248950,-777.880252,-74.865546,-4.930672,-4.716387,-5.720588,-67.852941,-0.825630,-0.932773,-0.434874,-0.401261,0.081933,-4.262605,-221.493697,-481.497899,-314.039916,-953.035714,-239.287815,-834.149160,-360.392857,-719.743697,-0.680672,-6.363445,-4.277311,-0.098739,0.993697,948,144.653320,1730,263.977051,1880,286.865234,2181,332.794189,-28579,-4360.809326,170,25.939941,-28385,-4331.207275,-28498,-4348.449707
100ml,VET6_8chips_raw_stream_20260528_205535.bin,21,-20.735294,11.569328,4.892857,-7.382353,-9.081933,1.191176,-43.321429,-1503.951681,-255.516807,-147.829832,-299.546218,-149.304622,-901.748950,-768.880252,-75.865546,-6.430672,-3.716387,-7.220588,-67.352941,-0.325630,2.567227,-0.434874,-0.401261,1.081933,-5.762605,-218.993697,-481.497899,-311.539916,-954.035714,-237.287815,-839.149160,-359.392857,-718.743697,-1.680672,-4.863445,-5.277311,-0.598739,0.493697,940,143.432617,1734,264.587402,1886,287.780762,2174,331.726074,-28578,-4360.656738,171,26.092529,-28379,-4330.291748,-28494,-4347.839355
100ml,VET6_8chips_raw_stream_20260528_205535.bin,22,-21.235294,12.569328,4.892857,-8.382353,-8.081933,0.191176,-41.321429,-1511.451681,-254.516807,-149.829832,-306.046218,-150.804622,-908.748950,-771.880252,-75.365546,-3.930672,-4.216387,-6.720588,-66.352941,0.674370,0.567227,-0.434874,0.098739,0.581933,-4.762605,-219.993697,-479.497899,-314.039916,-947.035714,-239.287815,-839.149160,-359.392857,-717.743697,-0.680672,-5.863445,-5.777311,-1.098739,0.993697,941,143.585205,1734,264.587402,1888,288.085938,2188,333.862305,-28580,-4360.961914,169,25.787354,-28383,-4330.902100,-28496,-4348.144531
100ml,VET6_8chips_raw_stream_20260528_205535.bin,23,-21.235294,10.069328,3.892857,-8.382353,-8.081933,0.191176,-42.821429,-1511.451681,-256.016807,-148.829832,-308.046218,-150.804622,-909.748950,-771.380252,-74.365546,-5.930672,-5.216387,-5.720588,-69.352941,-0.325630,-0.432773,0.065126,0.598739,0.081933,-7.262605,-217.993697,-481.497899,-313.539916,-949.535714,-244.287815,-839.149160,-362.892857,-726.243697,-3.180672,-7.863445,-6.277311,-2.098739,0.993697,946,144.348145,1732,264.282227,1884,287.475586,2171,331.268311,-28573,-4359.893799,169,25.787354,-28376,-4329.833984,-28490,-4347.229004
