Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_205835.bin,1,-38.235294,11.569328,5.892857,-2.882353,-3.581933,0.191176,-276.821429,-2087.451681,-1020.516807,-223.329832,-644.046218,0.695378,-1365.748950,-2087.880252,-61.365546,-6.930672,-11.216387,-22.220588,-95.352941,-1.825630,-1.932773,0.565126,0.598739,-0.918067,-6.262605,-794.493697,-209.997899,-799.539916,-139.535714,-1286.287815,-29.149160,-748.142857,-1495.743697,-837.680672,-24.363445,-5.777311,-1.598739,0.493697,938,143.127441,1689,257.720947,1898,289.611816,2165,330.352783,-28563,-4358.367920,164,25.024414,-28388,-4331.665039,-28483,-4346.160889
100ml,VET6_8chips_raw_stream_20260528_205835.bin,2,-39.735294,10.569328,6.392857,-2.882353,-3.581933,0.691176,-275.821429,-2087.451681,-1027.016807,-225.329832,-642.546218,-0.304622,-1364.998950,-2087.880252,-61.365546,-6.930672,-11.716387,-24.220588,-96.352941,-0.325630,1.067227,0.565126,-0.901261,0.081933,-4.762605,-795.493697,-209.497899,-806.039916,-139.035714,-1292.787815,-30.649160,-751.142857,-1503.243697,-839.180672,-27.363445,-5.277311,-0.598739,1.493697,942,143.737793,1700,259.399414,1885,287.628174,2159,329.437256,-28558,-4357.604980,140,21.362305,-28383,-4330.902100,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_205835.bin,3,-37.235294,11.069328,4.892857,-2.382353,-3.581933,-0.308824,-269.821429,-2081.951681,-1026.016807,-224.329832,-643.046218,-0.804622,-1362.498950,-2080.380252,-60.365546,-5.930672,-12.716387,-22.720588,-94.852941,0.174370,-0.432773,0.065126,-1.401261,-0.918067,-6.262605,-794.493697,-210.997899,-802.039916,-140.535714,-1295.787815,-31.149160,-753.392857,-1506.743697,-836.180672,-26.863445,-4.777311,-0.598739,1.493697,945,144.195557,1702,259.704590,1889,288.238525,2164,330.200195,-28554,-4356.994629,160,24.414062,-28380,-4330.444336,-28471,-4344.329834
100ml,VET6_8chips_raw_stream_20260528_205835.bin,4,-38.235294,10.069328,7.392857,-1.382353,-2.581933,-0.308824,-276.321429,-2083.451681,-1028.016807,-225.329832,-639.546218,1.195378,-1361.498950,-2081.380252,-60.865546,-6.430672,-12.216387,-21.220588,-95.852941,-0.325630,0.567227,-0.434874,0.098739,1.581933,-5.762605,-798.493697,-210.997899,-807.539916,-138.535714,-1290.787815,-30.649160,-750.892857,-1501.243697,-840.180672,-27.363445,-6.277311,-1.598739,0.993697,945,144.195557,1694,258.483887,1891,288.543701,2156,328.979492,-28558,-4357.604980,144,21.972656,-28382,-4330.749512,-28477,-4345.245361
100ml,VET6_8chips_raw_stream_20260528_205835.bin,5,-37.735294,10.569328,6.892857,-3.382353,-3.081933,1.691176,-283.821429,-2083.951681,-1030.016807,-224.329832,-643.546218,-0.804622,-1363.748950,-2085.380252,-59.365546,-6.430672,-11.216387,-23.720588,-95.352941,-1.825630,-0.432773,0.565126,-0.401261,0.081933,-4.262605,-794.993697,-211.997899,-802.539916,-139.035714,-1291.287815,-33.649160,-751.642857,-1502.243697,-840.680672,-25.863445,-4.277311,-0.098739,2.993697,947,144.500732,1706,260.314941,1886,287.780762,2159,329.437256,-28558,-4357.604980,157,23.956299,-28387,-4331.512451,-28477,-4345.245361
100ml,VET6_8chips_raw_stream_20260528_205835.bin,6,-38.735294,10.069328,6.892857,-3.882353,-5.081933,-1.808824,-274.321429,-2082.951681,-1032.516807,-227.329832,-642.046218,0.195378,-1362.498950,-2082.880252,-61.365546,-5.430672,-12.216387,-23.220588,-97.352941,-0.325630,-0.432773,1.565126,0.098739,0.081933,-4.762605,-791.493697,-209.997899,-802.539916,-140.035714,-1293.787815,-32.149160,-751.892857,-1505.243697,-842.180672,-25.863445,-5.277311,-0.598739,-0.006303,943,143.890381,1696,258.789062,1894,289.001465,2161,329.742432,-28554,-4356.994629,152,23.193359,-28381,-4330.596924,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_205835.bin,7,-38.735294,10.069328,6.392857,-4.382353,-3.081933,0.691176,-274.321429,-2083.451681,-1032.516807,-225.329832,-642.546218,-0.804622,-1362.998950,-2081.880252,-59.365546,-6.430672,-11.216387,-22.720588,-95.352941,0.174370,-1.432773,0.065126,-1.401261,-0.918067,-6.262605,-796.493697,-210.997899,-804.039916,-138.535714,-1295.287815,-32.149160,-753.142857,-1506.243697,-841.680672,-26.863445,-4.777311,0.901261,0.993697,939,143.280029,1694,258.483887,1889,288.238525,2159,329.437256,-28558,-4357.604980,146,22.277832,-28379,-4330.291748,-28475,-4344.940186
100ml,VET6_8chips_raw_stream_20260528_205835.bin,8,-36.735294,10.069328,5.892857,-2.882353,-2.581933,-0.308824,-275.821429,-2088.451681,-1030.516807,-222.829832,-645.546218,1.695378,-1366.998950,-2084.380252,-60.865546,-7.430672,-11.716387,-22.720588,-97.352941,-1.325630,-0.932773,0.065126,1.098739,1.081933,-6.262605,-801.993697,-210.997899,-802.539916,-141.035714,-1296.787815,-32.649160,-753.892857,-1508.243697,-839.680672,-25.863445,-4.277311,-0.598739,0.493697,937,142.974854,1708,260.620117,1886,287.780762,2165,330.352783,-28561,-4358.062744,150,22.888184,-28380,-4330.444336,-28475,-4344.940186
100ml,VET6_8chips_raw_stream_20260528_205835.bin,9,-36.235294,9.569328,6.892857,-3.882353,-4.581933,0.691176,-270.321429,-2084.951681,-1030.516807,-224.829832,-641.546218,0.695378,-1363.248950,-2081.880252,-60.865546,-6.930672,-10.216387,-22.720588,-96.352941,-1.325630,-0.932773,-0.434874,-0.901261,0.581933,-5.262605,-797.493697,-207.497899,-806.539916,-140.035714,-1287.787815,-33.149160,-747.642857,-1495.743697,-834.680672,-25.863445,-5.777311,-1.598739,0.993697,937,142.974854,1703,259.857178,1893,288.848877,2161,329.742432,-28561,-4358.062744,157,23.956299,-28388,-4331.665039,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_205835.bin,10,-38.235294,10.569328,6.392857,-3.382353,-2.581933,1.191176,-272.821429,-2086.951681,-1028.016807,-226.329832,-641.046218,0.195378,-1363.998950,-2082.880252,-61.365546,-6.930672,-12.216387,-22.220588,-94.352941,-0.325630,0.067227,-1.434874,0.098739,0.581933,-4.262605,-795.493697,-210.997899,-801.539916,-139.535714,-1290.787815,-31.149160,-750.892857,-1502.243697,-836.680672,-26.863445,-5.277311,-1.598739,-0.506303,934,142.517090,1699,259.246826,1887,287.933350,2158,329.284668,-28553,-4356.842041,161,24.566650,-28380,-4330.444336,-28472,-4344.482422
