Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260527_215954.bin,1,-29.322785,-714.666667,-1387.274262,-1701.116034,-1083.829114,-1066.360759,0.438819,0.050633,-0.449367,0.518987,-1.065401,0.040084,-0.507384,-0.274262,0.518987,-0.282700,-0.668776,-0.124473,0.033755,-244.014768,-269.189873,-525.010549,-342.103376,-419.540084,-1830.586498,-1.086498,-0.099156,1.046414,0.360759,-0.048523,-0.101266,-0.073840,-0.485232,0.388186,-0.120253,-0.409283,-1.204641,0.919831,946,144.348145,1696,258.789062,1911,291.595459,2167,330.657959,-28485,-4346.466064,156,23.803711,-28200,-4302.978516,-28398,-4333.190918
100ml,VET6_8chips_raw_stream_20260527_215954.bin,2,-25.322785,-711.166667,-1381.774262,-1701.116034,-1085.329114,-1063.860759,-1.061181,-0.949367,-0.449367,-0.981013,0.434599,-0.959916,-0.257384,-0.774262,0.018987,-0.782700,-0.668776,0.375527,0.033755,-243.514768,-268.689873,-526.010549,-339.603376,-420.040084,-1828.586498,-0.086498,0.900844,-0.953586,0.360759,-0.048523,1.398734,0.426160,0.014768,-2.111814,-0.120253,0.590717,0.795359,0.419831,948,144.653320,1701,259.552002,1904,290.527344,2166,330.505371,-28495,-4347.991943,146,22.277832,-28209,-4304.351807,-28409,-4334.869385
100ml,VET6_8chips_raw_stream_20260527_215954.bin,3,-27.322785,-713.666667,-1385.274262,-1699.616034,-1086.329114,-1068.360759,-0.061181,-0.449367,0.550633,1.018987,-0.065401,-0.459916,-0.257384,0.225738,0.518987,-0.282700,-0.668776,1.375527,1.033755,-242.014768,-269.189873,-527.510549,-340.603376,-419.040084,-1821.086498,-0.586498,-0.599156,0.546414,0.360759,0.451477,-1.101266,-0.073840,-0.485232,0.888186,0.879747,-1.409283,-0.704641,0.919831,951,145.111084,1702,259.704590,1906,290.832520,2167,330.657959,-28489,-4347.076416,153,23.345947,-28204,-4303.588867,-28401,-4333.648682
100ml,VET6_8chips_raw_stream_20260527_215954.bin,4,-28.322785,-716.166667,-1390.774262,-1703.616034,-1081.829114,-1065.860759,0.438819,0.050633,1.050633,-0.981013,-0.065401,-0.959916,-0.007384,0.225738,0.018987,0.217300,0.331224,0.375527,0.033755,-243.514768,-269.189873,-526.010549,-340.103376,-419.540084,-1826.586498,-0.586498,-0.099156,1.046414,0.360759,0.451477,-0.601266,0.176160,0.014768,0.388186,1.879747,0.590717,-0.204641,1.419831,953,145.416260,1699,259.246826,1906,290.832520,2173,331.573486,-28488,-4346.923828,156,23.803711,-28200,-4302.978516,-28400,-4333.496094
100ml,VET6_8chips_raw_stream_20260527_215954.bin,5,-24.822785,-711.166667,-1391.774262,-1717.616034,-1083.329114,-1067.860759,-1.061181,-0.949367,-0.949367,-0.481013,-0.565401,0.040084,-0.757384,-2.274262,-1.481013,-0.782700,-0.668776,-0.624473,0.033755,-243.014768,-268.689873,-525.510549,-340.103376,-420.540084,-1833.086498,-1.086498,-0.099156,0.046414,-0.139241,0.451477,0.398734,0.176160,0.014768,-0.611814,1.379747,0.590717,1.295359,-0.580169,954,145.568848,1693,258.331299,1910,291.442871,2161,329.742432,-28486,-4346.618652,145,22.125244,-28199,-4302.825928,-28399,-4333.343506
100ml,VET6_8chips_raw_stream_20260527_215954.bin,6,-25.322785,-709.166667,-1385.274262,-1714.116034,-1080.829114,-1067.360759,-0.061181,0.550633,0.550633,0.018987,-0.565401,0.540084,-0.007384,0.225738,-0.981013,-1.282700,-1.668776,-1.624473,-0.966245,-243.514768,-270.689873,-526.510549,-339.603376,-419.540084,-1832.086498,-0.086498,-0.099156,-1.453586,-1.139241,-1.048523,0.398734,-0.573840,-1.985232,-0.111814,0.379747,-0.409283,-1.204641,-0.080169,943,143.890381,1699,259.246826,1901,290.069580,2165,330.352783,-28493,-4347.686768,158,24.108887,-28205,-4303.741455,-28405,-4334.259033
100ml,VET6_8chips_raw_stream_20260527_215954.bin,7,-27.322785,-713.666667,-1391.274262,-1702.616034,-1082.829114,-1065.360759,-0.561181,-0.449367,0.050633,1.518987,-0.065401,-0.459916,-0.257384,0.225738,0.018987,-0.282700,-0.668776,-1.124473,1.033755,-242.014768,-268.689873,-526.510549,-340.603376,-419.040084,-1831.586498,0.913502,-0.099156,0.046414,1.360759,-1.048523,0.898734,-0.573840,-0.985232,0.388186,1.379747,0.090717,0.295359,-1.080169,952,145.263672,1696,258.789062,1907,290.985107,2176,332.031250,-28492,-4347.534180,149,22.735596,-28209,-4304.351807,-28406,-4334.411621
100ml,VET6_8chips_raw_stream_20260527_215954.bin,8,-26.322785,-710.666667,-1396.774262,-1702.616034,-1087.829114,-1066.360759,-0.061181,-0.949367,-1.449367,0.018987,0.434599,0.040084,-0.257384,-0.774262,-0.481013,0.717300,-2.168776,0.875527,-1.966245,-243.514768,-268.689873,-527.010549,-338.603376,-418.040084,-1834.586498,-0.586498,0.900844,-0.953586,0.360759,1.451477,-0.601266,1.176160,1.014768,-0.111814,-0.620253,-0.409283,1.295359,-0.080169,959,146.331787,1696,258.789062,1911,291.595459,2159,329.437256,-28487,-4346.771240,154,23.498535,-28202,-4303.283691,-28402,-4333.801270
100ml,VET6_8chips_raw_stream_20260527_215954.bin,9,-31.822785,-713.666667,-1392.274262,-1701.616034,-1089.329114,-1065.860759,0.438819,0.550633,-0.449367,-0.481013,-1.565401,-0.959916,-0.507384,0.725738,1.018987,0.217300,-0.168776,-0.624473,-0.466245,-243.014768,-267.689873,-528.010549,-339.603376,-421.040084,-1828.586498,-1.586498,-1.099156,0.046414,-0.639241,-0.548523,0.898734,-0.823840,-1.485232,-0.611814,0.379747,0.590717,-0.704641,0.419831,953,145.416260,1693,258.331299,1905,290.679932,2164,330.200195,-28495,-4347.991943,156,23.803711,-28206,-4303.894043,-28408,-4334.716797
100ml,VET6_8chips_raw_stream_20260527_215954.bin,10,-31.322785,-710.666667,-1395.274262,-1704.116034,-1089.829114,-1066.360759,0.938819,1.550633,-1.449367,0.518987,-0.065401,-0.959916,0.742616,0.725738,0.518987,-0.782700,-0.168776,0.875527,0.533755,-244.514768,-270.689873,-528.010549,-340.103376,-419.540084,-1829.586498,-0.086498,-0.099156,2.046414,-2.139241,-0.048523,-0.101266,-0.073840,-0.485232,0.388186,-0.620253,-1.409283,-0.204641,-0.580169,956,145.874023,1697,258.941650,1906,290.832520,2156,328.979492,-28483,-4346.160889,148,22.583008,-28200,-4302.978516,-28398,-4333.190918
100ml,VET6_8chips_raw_stream_20260527_215954.bin,11,-33.822785,-711.666667,-1390.774262,-1711.616034,-1087.829114,-1067.360759,0.438819,-0.949367,-0.449367,0.518987,0.934599,-1.459916,-0.007384,0.725738,0.518987,-0.282700,-1.168776,-1.124473,0.533755,-241.514768,-268.689873,-526.510549,-340.103376,-421.540084,-1824.586498,0.413502,0.400844,0.546414,-0.639241,-0.548523,0.398734,-0.073840,-0.485232,1.388186,-1.120253,0.090717,1.795359,-0.080169,949,144.805908,1691,258.026123,1905,290.679932,2163,330.047607,-28488,-4346.923828,149,22.735596,-28204,-4303.588867,-28401,-4333.648682
100ml,VET6_8chips_raw_stream_20260527_215954.bin,12,-34.822785,-711.166667,-1390.274262,-1712.616034,-1088.829114,-1067.360759,-0.061181,0.550633,-0.449367,0.518987,-1.565401,1.540084,-0.507384,0.225738,1.018987,-1.282700,-0.168776,-1.124473,-0.466245,-243.514768,-269.689873,-530.010549,-343.103376,-419.540084,-1832.086498,-0.586498,-0.599156,0.046414,-0.139241,-0.048523,2.898734,-0.323840,-0.485232,-0.111814,-0.120253,0.090717,0.295359,0.419831,950,144.958496,1693,258.331299,1910,291.442871,2162,329.895020,-28492,-4347.534180,156,23.803711,-28206,-4303.894043,-28404,-4334.106445
100ml,VET6_8chips_raw_stream_20260527_215954.bin,13,-30.822785,-708.666667,-1388.774262,-1710.116034,-1089.829114,-1067.860759,-1.561181,-0.449367,1.050633,0.018987,0.434599,0.040084,-0.007384,0.725738,1.518987,-0.282700,0.331224,0.375527,0.033755,-244.014768,-270.689873,-528.510549,-340.103376,-421.540084,-1831.586498,-0.086498,0.400844,0.546414,0.360759,-0.548523,1.398734,-0.073840,0.514768,-1.111814,-0.120253,0.590717,0.795359,0.419831,946,144.348145,1696,258.789062,1903,290.374756,2159,329.437256,-28486,-4346.618652,147,22.430420,-28199,-4302.825928,-28398,-4333.190918
100ml,VET6_8chips_raw_stream_20260527_215954.bin,14,-29.322785,-712.666667,-1392.774262,-1704.616034,-1093.329114,-1069.360759,1.938819,0.050633,2.550633,0.018987,0.434599,1.040084,0.242616,-0.274262,0.518987,-0.282700,-0.168776,0.875527,-0.466245,-242.514768,-271.189873,-524.510549,-341.603376,-421.040084,-1833.086498,1.413502,-0.099156,-0.453586,0.860759,0.451477,-1.601266,0.176160,1.014768,0.888186,-0.120253,-0.909283,-0.704641,0.919831,945,144.195557,1702,259.704590,1904,290.527344,2163,330.047607,-28489,-4347.076416,154,23.498535,-28203,-4303.436279,-28400,-4333.496094
100ml,VET6_8chips_raw_stream_20260527_215954.bin,15,-32.822785,-708.666667,-1399.274262,-1708.116034,-1089.329114,-1069.360759,-0.561181,-0.949367,1.550633,-0.481013,-1.065401,0.040084,-1.007384,-2.274262,-0.981013,-0.782700,0.331224,-0.624473,-0.466245,-242.014768,-270.689873,-529.010549,-341.603376,-421.540084,-1831.086498,0.913502,0.400844,0.546414,0.360759,0.451477,0.398734,0.426160,0.514768,-1.111814,0.879747,0.590717,-1.704641,0.419831,946,144.348145,1692,258.178711,1913,291.900635,2162,329.895020,-28490,-4347.229004,147,22.430420,-28206,-4303.894043,-28403,-4333.953857
