Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_205830.bin,1,-39.235294,11.069328,6.892857,-5.882353,-3.581933,0.691176,-289.321429,-2067.951681,-977.516807,-222.829832,-665.546218,-0.304622,-1366.748950,-2085.880252,-60.865546,-5.430672,-10.716387,-25.220588,-93.352941,1.174370,-0.432773,1.065126,0.098739,1.081933,-6.762605,-733.493697,-213.997899,-810.039916,-136.035714,-1282.287815,-31.649160,-748.142857,-1494.743697,-831.180672,-27.863445,-4.777311,-1.098739,0.993697,945,144.195557,1699,259.246826,1889,288.238525,2171,331.268311,-28557,-4357.452393,164,25.024414,-28381,-4330.596924,-28476,-4345.092773
100ml,VET6_8chips_raw_stream_20260528_205830.bin,2,-38.235294,12.569328,6.892857,-4.882353,-5.581933,-1.308824,-291.321429,-2071.951681,-970.016807,-223.329832,-665.046218,1.195378,-1368.498950,-2090.380252,-60.865546,-4.930672,-12.216387,-24.720588,-96.352941,1.674370,0.067227,0.565126,1.098739,0.081933,-4.762605,-722.993697,-211.997899,-804.039916,-137.035714,-1293.287815,-32.149160,-752.642857,-1506.243697,-823.680672,-25.363445,-5.277311,-0.598739,0.993697,929,141.754150,1696,258.789062,1893,288.848877,2169,330.963135,-28555,-4357.147217,148,22.583008,-28377,-4329.986572,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_205830.bin,3,-38.735294,12.569328,6.892857,-3.882353,-3.081933,0.191176,-295.821429,-2067.951681,-978.016807,-223.829832,-663.546218,-0.304622,-1365.748950,-2086.380252,-58.365546,-6.930672,-11.716387,-22.720588,-93.352941,1.174370,-0.932773,0.065126,0.098739,-1.918067,-5.762605,-734.993697,-214.497899,-807.539916,-141.035714,-1292.787815,-31.649160,-753.642857,-1506.743697,-830.180672,-25.863445,-4.277311,-2.098739,1.493697,937,142.974854,1708,260.620117,1895,289.154053,2169,330.963135,-28562,-4358.215332,156,23.803711,-28385,-4331.207275,-28481,-4345.855713
100ml,VET6_8chips_raw_stream_20260528_205830.bin,4,-38.235294,11.569328,5.392857,-1.882353,-4.081933,-1.308824,-289.821429,-2073.451681,-984.016807,-224.329832,-665.046218,0.195378,-1369.248950,-2089.380252,-60.365546,-5.930672,-11.216387,-25.220588,-95.352941,0.174370,-0.432773,0.565126,-0.901261,-0.418067,-4.762605,-737.993697,-214.997899,-809.039916,-140.035714,-1286.787815,-33.149160,-750.892857,-1501.743697,-826.680672,-26.863445,-5.777311,-1.098739,0.493697,937,142.974854,1697,258.941650,1896,289.306641,2165,330.352783,-28556,-4357.299805,156,23.803711,-28379,-4330.291748,-28471,-4344.329834
100ml,VET6_8chips_raw_stream_20260528_205830.bin,5,-39.235294,14.069328,7.392857,-3.382353,-5.081933,-1.308824,-293.821429,-2069.951681,-979.516807,-225.329832,-662.046218,-1.804622,-1365.998950,-2083.380252,-57.865546,-5.930672,-11.716387,-23.720588,-95.352941,1.174370,-0.432773,0.565126,-0.901261,-0.918067,-5.762605,-734.493697,-212.997899,-812.039916,-139.535714,-1285.787815,-33.149160,-749.392857,-1497.743697,-828.680672,-26.363445,-4.777311,0.401261,-0.506303,941,143.585205,1700,259.399414,1894,289.001465,2161,329.742432,-28564,-4358.520508,156,23.803711,-28385,-4331.207275,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_205830.bin,6,-39.735294,13.069328,6.392857,-4.882353,-4.581933,-0.808824,-287.821429,-2072.451681,-977.016807,-225.329832,-662.546218,-0.804622,-1367.498950,-2089.880252,-59.865546,-6.430672,-12.716387,-23.220588,-94.352941,-1.325630,-0.432773,-0.934874,1.098739,-0.418067,-6.262605,-736.493697,-214.997899,-806.039916,-140.035714,-1280.287815,-31.649160,-747.642857,-1495.743697,-829.180672,-25.863445,-4.277311,-1.598739,-0.006303,933,142.364502,1705,260.162354,1891,288.543701,2169,330.963135,-28561,-4358.062744,159,24.261475,-28387,-4331.512451,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_205830.bin,7,-39.235294,11.069328,7.392857,-3.882353,-3.081933,0.691176,-291.321429,-2070.451681,-982.516807,-224.329832,-661.046218,0.695378,-1365.748950,-2087.880252,-60.365546,-5.430672,-11.216387,-23.220588,-94.352941,-1.825630,0.067227,0.065126,1.098739,-0.418067,-6.262605,-735.993697,-215.497899,-814.039916,-140.535714,-1291.287815,-33.149160,-753.392857,-1506.243697,-825.180672,-24.863445,-4.277311,-0.098739,-0.006303,950,144.958496,1699,259.246826,1892,288.696289,2156,328.979492,-28561,-4358.062744,150,22.888184,-28387,-4331.512451,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_205830.bin,8,-38.235294,13.069328,6.892857,-3.882353,-3.581933,0.191176,-281.821429,-2070.951681,-982.516807,-225.329832,-663.546218,0.195378,-1367.248950,-2091.380252,-58.365546,-7.430672,-10.716387,-23.220588,-95.352941,0.674370,0.567227,-0.434874,-0.901261,0.081933,-5.762605,-734.993697,-215.497899,-809.539916,-138.035714,-1293.287815,-31.149160,-754.392857,-1507.743697,-827.680672,-27.363445,-6.277311,-0.598739,0.493697,940,143.432617,1703,259.857178,1896,289.306641,2170,331.115723,-28566,-4358.825684,167,25.482178,-28391,-4332.122803,-28486,-4346.618652
100ml,VET6_8chips_raw_stream_20260528_205830.bin,9,-38.735294,12.569328,7.892857,-4.382353,-4.581933,1.191176,-293.321429,-2070.951681,-979.016807,-223.829832,-660.046218,0.195378,-1365.498950,-2087.380252,-59.865546,-4.930672,-11.216387,-24.720588,-94.352941,0.674370,0.067227,-0.434874,-0.901261,0.081933,-6.262605,-739.493697,-213.497899,-814.039916,-136.535714,-1280.287815,-33.649160,-746.892857,-1493.743697,-826.180672,-25.863445,-5.277311,-0.598739,-0.006303,947,144.500732,1693,258.331299,1893,288.848877,2151,328.216553,-28555,-4357.147217,150,22.888184,-28379,-4330.291748,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_205830.bin,10,-41.235294,11.069328,6.392857,-4.882353,-2.081933,-0.808824,-293.321429,-2069.951681,-982.516807,-225.829832,-663.046218,-0.304622,-1366.498950,-2086.380252,-59.365546,-6.430672,-11.716387,-24.220588,-94.352941,2.674370,-0.432773,0.565126,1.098739,2.081933,-7.262605,-733.493697,-213.497899,-812.539916,-138.535714,-1281.787815,-32.149160,-747.642857,-1496.743697,-832.680672,-26.363445,-4.777311,-1.598739,0.493697,938,143.127441,1708,260.620117,1892,288.696289,2174,331.726074,-28561,-4358.062744,161,24.566650,-28385,-4331.207275,-28476,-4345.092773
