Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_210039.bin,1,-22.735294,13.569328,10.392857,-7.382353,-3.081933,-1.308824,-263.821429,-1310.451681,-844.016807,-1114.329832,-1225.046218,-1563.304622,-1267.748950,-3.880252,-3.865546,-4.930672,-6.216387,-6.720588,0.147059,0.174370,0.067227,0.565126,1.098739,0.581933,-5.762605,-1600.493697,-1313.497899,-1673.039916,-804.035714,-1585.287815,-818.649160,-1449.392857,-4.243697,-0.180672,-4.363445,-3.277311,-1.598739,-0.006303,943,143.890381,1708,260.620117,1903,290.374756,2178,332.336426,-28558,-4357.604980,170,25.939941,-28384,-4331.054688,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210039.bin,2,-21.235294,13.569328,9.392857,-7.382353,-1.581933,-0.808824,-260.821429,-1312.451681,-842.016807,-1107.329832,-1227.046218,-1566.304622,-1269.748950,-4.380252,-4.865546,-6.430672,-6.216387,-6.220588,-1.352941,0.674370,0.067227,0.065126,-0.901261,0.081933,-5.262605,-1602.493697,-1313.997899,-1670.039916,-805.535714,-1583.787815,-816.149160,-1448.892857,-4.743697,-0.680672,-7.363445,-5.277311,-0.098739,0.993697,949,144.805908,1704,260.009766,1902,290.222168,2176,332.031250,-28562,-4358.215332,157,23.956299,-28385,-4331.207275,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_210039.bin,3,-22.235294,13.069328,11.892857,-7.382353,-1.581933,-0.308824,-262.821429,-1309.451681,-845.016807,-1114.329832,-1230.046218,-1561.804622,-1269.748950,-3.880252,-3.865546,-6.430672,-6.216387,-5.720588,-2.352941,0.174370,-1.432773,1.065126,-0.401261,-0.418067,-6.762605,-1603.993697,-1313.497899,-1674.539916,-804.535714,-1585.787815,-821.149160,-1449.642857,-3.743697,-0.680672,-5.363445,-5.777311,-2.098739,1.493697,946,144.348145,1708,260.620117,1898,289.611816,2164,330.200195,-28556,-4357.299805,153,23.345947,-28385,-4331.207275,-28476,-4345.092773
100ml,VET6_8chips_raw_stream_20260528_210039.bin,4,-18.235294,14.069328,10.392857,-6.382353,-2.581933,-0.808824,-266.321429,-1311.451681,-844.016807,-1106.329832,-1223.546218,-1562.804622,-1267.498950,-3.880252,-3.865546,-6.430672,-6.216387,-5.720588,-1.852941,0.174370,-1.432773,-0.434874,1.098739,0.081933,-4.762605,-1597.493697,-1313.497899,-1672.039916,-801.535714,-1580.787815,-818.649160,-1447.142857,-2.743697,-1.680672,-5.863445,-4.277311,-2.098739,-0.006303,937,142.974854,1705,260.162354,1904,290.527344,2165,330.352783,-28563,-4358.367920,162,24.719238,-28393,-4332.427979,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_210039.bin,5,-20.735294,13.569328,9.892857,-7.382353,-2.581933,0.191176,-263.321429,-1310.451681,-839.516807,-1116.829832,-1231.046218,-1556.304622,-1270.748950,-4.880252,-5.365546,-5.930672,-5.716387,-5.720588,-3.352941,-1.325630,-0.932773,2.065126,0.098739,-0.918067,-5.262605,-1592.993697,-1314.497899,-1671.039916,-803.535714,-1586.787815,-817.649160,-1450.642857,-4.243697,-1.180672,-4.863445,-5.277311,-1.098739,0.493697,935,142.669678,1693,258.331299,1901,290.069580,2166,330.505371,-28557,-4357.452393,156,23.803711,-28382,-4330.749512,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210039.bin,6,-16.735294,14.069328,9.892857,-7.382353,-0.581933,-0.308824,-260.321429,-1317.451681,-842.016807,-1115.829832,-1229.046218,-1567.804622,-1273.248950,-2.880252,-3.865546,-6.430672,-5.716387,-5.720588,-0.852941,0.174370,-0.432773,0.065126,0.098739,-0.918067,-5.262605,-1594.493697,-1319.997899,-1675.039916,-802.035714,-1588.787815,-815.649160,-1454.392857,-5.243697,-0.180672,-4.363445,-3.277311,-0.598739,0.493697,943,143.890381,1704,260.009766,1900,289.916992,2165,330.352783,-28561,-4358.062744,167,25.482178,-28385,-4331.207275,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_210039.bin,7,-17.235294,15.069328,10.892857,-7.382353,-2.581933,-0.808824,-261.321429,-1313.951681,-838.016807,-1115.329832,-1226.046218,-1561.304622,-1269.998950,-2.880252,-4.865546,-5.930672,-5.216387,-7.220588,-2.352941,1.674370,0.067227,1.565126,-1.401261,1.581933,-5.262605,-1602.493697,-1314.497899,-1676.539916,-805.535714,-1586.787815,-819.649160,-1450.642857,-5.743697,-0.180672,-5.863445,-3.777311,-0.098739,-0.506303,945,144.195557,1701,259.552002,1903,290.374756,2162,329.895020,-28556,-4357.299805,154,23.498535,-28382,-4330.749512,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210039.bin,8,-16.735294,14.069328,9.392857,-8.882353,-1.081933,0.191176,-261.321429,-1312.451681,-841.016807,-1113.829832,-1228.046218,-1568.304622,-1270.248950,-3.880252,-3.365546,-5.930672,-5.716387,-3.720588,0.147059,-0.325630,0.567227,-0.434874,-0.901261,0.081933,-4.762605,-1596.493697,-1320.997899,-1679.539916,-801.535714,-1587.787815,-818.649160,-1454.392857,-5.243697,-0.180672,-5.363445,-4.777311,0.901261,0.993697,944,144.042969,1702,259.704590,1898,289.611816,2169,330.963135,-28571,-4359.588623,156,23.803711,-28398,-4333.190918,-28490,-4347.229004
100ml,VET6_8chips_raw_stream_20260528_210039.bin,9,-19.735294,14.069328,10.892857,-9.882353,-1.581933,-2.808824,-259.321429,-1310.951681,-838.516807,-1113.329832,-1226.546218,-1561.804622,-1268.748950,-2.880252,-2.865546,-5.930672,-6.216387,-6.720588,-1.352941,0.174370,1.067227,0.065126,-1.401261,0.581933,-4.262605,-1592.493697,-1316.497899,-1675.039916,-803.535714,-1589.287815,-817.649160,-1452.892857,-5.243697,-0.180672,-4.863445,-3.777311,-1.098739,-0.506303,946,144.348145,1707,260.467529,1898,289.611816,2174,331.726074,-28563,-4358.367920,164,25.024414,-28392,-4332.275391,-28484,-4346.313477
100ml,VET6_8chips_raw_stream_20260528_210039.bin,10,-21.235294,14.569328,11.392857,-7.882353,-2.581933,-0.808824,-261.821429,-1312.451681,-842.516807,-1115.829832,-1229.546218,-1561.304622,-1270.998950,-3.380252,-4.365546,-6.930672,-6.716387,-6.220588,-0.852941,-0.825630,-0.432773,-1.434874,0.598739,-0.418067,-5.262605,-1598.993697,-1317.997899,-1674.039916,-806.035714,-1586.787815,-820.149160,-1452.392857,-4.743697,0.319328,-5.863445,-4.777311,0.401261,-0.506303,942,143.737793,1700,259.399414,1897,289.459229,2166,330.505371,-28561,-4358.062744,161,24.566650,-28387,-4331.512451,-28479,-4345.550537
100ml,VET6_8chips_raw_stream_20260528_210039.bin,11,-19.735294,15.069328,9.392857,-7.382353,-2.081933,-0.808824,-260.821429,-1312.451681,-841.016807,-1112.329832,-1224.046218,-1568.304622,-1268.248950,-4.380252,-2.865546,-4.430672,-5.716387,-5.720588,-2.852941,0.174370,-0.432773,0.565126,0.098739,0.081933,-5.262605,-1593.493697,-1316.497899,-1674.539916,-808.535714,-1588.787815,-820.649160,-1452.642857,-4.743697,-1.180672,-5.363445,-4.777311,-0.098739,-0.006303,944,144.042969,1705,260.162354,1909,291.290283,2159,329.437256,-28569,-4359.283447,157,23.956299,-28395,-4332.733154,-28485,-4346.466064
