Index,TemperatureRaw16,VGNDRaw16
199,4644,-1
200,4641,2
201,4642,0
202,4640,0
203,4637,1
204,4642,-1
205,4635,0
206,4635,0
207,4636,1
208,4631,1
209,4641,-1
210,4637,-1
211,4631,-1
212,4639,1
213,4633,2
214,4630,1
215,4633,1
216,4633,-1
217,4636,-1
218,4635,0
219,4626,1
220,4637,2
221,4629,0
222,4626,0
223,4632,1
224,4628,-1
225,4626,0
226,4617,-1
227,4626,0
228,4633,-3
229,4625,0
230,4621,-1
231,4617,0
232,4625,-1
233,4624,-2
234,4625,-3
235,4622,-3
236,4621,0
237,4624,-1
238,4621,-1
239,4619,-3
240,4631,1
241,4622,1
242,4616,-1
243,4623,0
244,4616,0
245,4624,0
246,4611,1
247,4615,1
248,4606,0
249,4611,1
250,4615,0
251,4614,-1
252,4608,1
253,4603,1
254,4616,0
255,4602,-1
256,4614,1
257,4612,1
258,4607,2
259,4611,-1
260,4605,-1
261,4618,-1
262,4605,-1
263,4618,0
264,4610,1
265,4606,0
266,4605,-1
267,4603,0
268,4616,-1
269,4610,1
270,4616,-1
271,4608,3
272,4607,0
273,4603,2
274,4615,0
275,4607,2
276,4607,0
277,4604,2
278,4615,1
279,4612,2
280,4621,-1
281,4627,1
282,4615,0
283,4607,0
284,4617,1
285,4618,-1
286,4618,-1
287,4616,1
288,4608,2
289,4607,1
290,4610,-1
291,4613,1
292,4607,0
293,4613,-1
294,4611,-1
295,4614,-1
296,4615,2
297,4613,-2
298,4616,-2
299,4616,0
300,4617,-2
301,4611,0
302,4614,-1
303,4622,-2
304,4602,1
305,4614,2
306,4616,1
307,4622,-2
308,4608,0
309,4621,-2
310,4620,0
311,4618,-1
312,4618,-1
313,4618,-3
314,4621,1
315,4623,-1
316,4625,0
317,4625,-2
318,4616,1
319,4620,1
320,4622,1
321,4626,-1
322,4631,-2
323,4630,1
324,4623,1
325,4620,-1
326,4632,0
327,4635,0
328,4627,2
329,4624,1
330,4624,1
331,4610,-2
332,4626,-1
333,4622,-3
334,4623,-1
335,4640,-2
336,4614,-1
337,4633,-2
338,4627,-1
339,4625,0
340,4641,0
341,4624,0
342,4622,-1
343,4626,-1
344,4628,0
345,4619,-1
346,4621,-1
347,4629,-1
348,4630,2
349,4621,1
350,4625,2
351,4627,0
352,4634,1
353,4625,1
354,4630,-1
355,4617,1
356,4627,1
357,4627,0
358,4634,0
359,4629,0
360,4640,2
361,4628,0
362,4642,1
363,4627,0
364,4626,-1
365,4624,1
366,4630,0
367,4628,-2
368,4627,-3
369,4626,1
370,4634,1
371,4633,1
372,4633,2
373,4641,0
374,4627,0
375,4633,2
376,4623,-1
377,4622,2
378,4631,-1
379,4631,-1
380,4642,-1
381,4622,0
382,4626,2
383,4629,1
384,4629,2
385,4635,0
386,4628,-1
387,4636,1
388,4638,2
389,4634,3
390,4633,2
391,4633,2
392,4638,0
393,4631,0
394,4626,1
395,4634,-1
396,4631,1
397,4638,-1
398,4629,0
