Index,Raw16,Visual_mV
0,2272,346.6796875
1,2288,349.12109375
2,2288,349.12109375
3,2272,346.6796875
4,2288,349.12109375
5,2288,349.12109375
6,2272,346.6796875
7,2288,349.12109375
8,2304,351.5625
9,2272,346.6796875
10,2288,349.12109375
11,2288,349.12109375
12,2272,346.6796875
13,2304,351.5625
14,2288,349.12109375
15,2256,344.23828125
16,2304,351.5625
17,2288,349.12109375
18,2272,346.6796875
19,2288,349.12109375
20,2288,349.12109375
21,2272,346.6796875
22,2288,349.12109375
23,2288,349.12109375
24,2272,346.6796875
25,2288,349.12109375
26,2272,346.6796875
27,2256,344.23828125
28,2288,349.12109375
29,2288,349.12109375
30,2272,346.6796875
31,2288,349.12109375
32,2288,349.12109375
33,2256,344.23828125
34,2288,349.12109375
35,2288,349.12109375
36,2256,344.23828125
37,2288,349.12109375
38,2288,349.12109375
39,2272,346.6796875
40,2288,349.12109375
41,2288,349.12109375
42,2272,346.6796875
43,2288,349.12109375
44,2288,349.12109375
45,2272,346.6796875
46,2288,349.12109375
47,2288,349.12109375
48,2256,344.23828125
49,2288,349.12109375
50,2288,349.12109375
51,2256,344.23828125
52,2288,349.12109375
53,2288,349.12109375
54,2256,344.23828125
55,2272,346.6796875
56,2288,349.12109375
57,2272,346.6796875
58,2288,349.12109375
59,2288,349.12109375
60,2272,346.6796875
61,2288,349.12109375
62,2304,351.5625
63,2256,344.23828125
64,2288,349.12109375
65,2304,351.5625
66,2272,346.6796875
67,2288,349.12109375
68,2288,349.12109375
69,2256,344.23828125
70,2288,349.12109375
71,2288,349.12109375
72,2272,346.6796875
73,2288,349.12109375
74,2288,349.12109375
75,2272,346.6796875
76,2288,349.12109375
77,2288,349.12109375
78,2272,346.6796875
79,2288,349.12109375
80,2288,349.12109375
81,2272,346.6796875
82,2288,349.12109375
83,2304,351.5625
84,2272,346.6796875
85,2288,349.12109375
86,2288,349.12109375
87,2256,344.23828125
88,2288,349.12109375
89,2288,349.12109375
90,2256,344.23828125
91,2288,349.12109375
92,2288,349.12109375
93,2272,346.6796875
94,2288,349.12109375
95,2288,349.12109375
96,2256,344.23828125
97,2288,349.12109375
98,2288,349.12109375
99,2256,344.23828125
100,2272,346.6796875
101,2288,349.12109375
102,2272,346.6796875
103,2288,349.12109375
104,2288,349.12109375
105,2256,344.23828125
106,2272,346.6796875
107,2288,349.12109375
108,2272,346.6796875
109,2272,346.6796875
110,2288,349.12109375
111,2256,344.23828125
112,2288,349.12109375
113,2304,351.5625
114,2272,346.6796875
115,2288,349.12109375
116,2288,349.12109375
117,2256,344.23828125
118,2288,349.12109375
119,2304,351.5625
120,2272,346.6796875
121,2288,349.12109375
122,2304,351.5625
123,2272,346.6796875
124,2288,349.12109375
125,2304,351.5625
126,2272,346.6796875
127,2288,349.12109375
128,2304,351.5625
129,2272,346.6796875
130,2288,349.12109375
131,2304,351.5625
132,2272,346.6796875
133,2288,349.12109375
134,2288,349.12109375
135,2272,346.6796875
136,2288,349.12109375
137,2288,349.12109375
138,2272,346.6796875
139,2288,349.12109375
140,2288,349.12109375
141,2272,346.6796875
142,2272,346.6796875
143,2304,351.5625
144,2272,346.6796875
145,2272,346.6796875
146,2288,349.12109375
147,2256,344.23828125
148,2272,346.6796875
149,2288,349.12109375
150,2272,346.6796875
151,2272,346.6796875
152,2288,349.12109375
153,2272,346.6796875
154,2272,346.6796875
155,2288,349.12109375
156,2256,344.23828125
157,2272,346.6796875
158,2288,349.12109375
159,2272,346.6796875
160,2272,346.6796875
161,2288,349.12109375
162,2272,346.6796875
163,2272,346.6796875
164,2288,349.12109375
165,2272,346.6796875
166,2272,346.6796875
167,2288,349.12109375
168,2272,346.6796875
169,2272,346.6796875
170,2288,349.12109375
171,2256,344.23828125
172,2272,346.6796875
173,2288,349.12109375
174,2256,344.23828125
175,2272,346.6796875
176,2288,349.12109375
177,2272,346.6796875
178,2288,349.12109375
179,2304,351.5625
180,2272,346.6796875
181,2288,349.12109375
182,2304,351.5625
183,2272,346.6796875
184,2272,346.6796875
185,2304,351.5625
186,2272,346.6796875
187,2272,346.6796875
188,2288,349.12109375
189,2272,346.6796875
190,2272,346.6796875
191,2304,351.5625
192,2272,346.6796875
193,2272,346.6796875
194,2288,349.12109375
195,2272,346.6796875
196,2272,346.6796875
197,2304,351.5625
198,2272,346.6796875
199,2272,346.6796875
200,2304,351.5625
201,2272,346.6796875
202,2288,349.12109375
203,2288,349.12109375
204,2272,346.6796875
205,2272,346.6796875
206,2304,351.5625
207,2272,346.6796875
208,2272,346.6796875
209,2288,349.12109375
210,2272,346.6796875
211,2272,346.6796875
212,2304,351.5625
213,2272,346.6796875
214,2272,346.6796875
215,2288,349.12109375
216,2272,346.6796875
217,2272,346.6796875
218,2304,351.5625
219,2256,344.23828125
220,2272,346.6796875
221,2304,351.5625
222,2272,346.6796875
223,2272,346.6796875
224,2288,349.12109375
225,2272,346.6796875
226,2272,346.6796875
227,2288,349.12109375
228,2272,346.6796875
229,2256,344.23828125
230,2288,349.12109375
231,2272,346.6796875
232,2272,346.6796875
233,2288,349.12109375
234,2272,346.6796875
235,2272,346.6796875
236,2288,349.12109375
237,2272,346.6796875
238,2272,346.6796875
239,2304,351.5625
240,2272,346.6796875
241,2272,346.6796875
242,2288,349.12109375
243,2288,349.12109375
244,2272,346.6796875
245,2304,351.5625
246,2272,346.6796875
247,2272,346.6796875
248,2288,349.12109375
249,2272,346.6796875
250,2272,346.6796875
251,2288,349.12109375
252,2288,349.12109375
253,2272,346.6796875
254,2288,349.12109375
255,2272,346.6796875
256,2272,346.6796875
257,2288,349.12109375
258,2272,346.6796875
259,2272,346.6796875
260,2304,351.5625
261,2272,346.6796875
262,2272,346.6796875
263,2288,349.12109375
264,2272,346.6796875
265,2272,346.6796875
266,2288,349.12109375
267,2272,346.6796875
268,2272,346.6796875
269,2288,349.12109375
270,2272,346.6796875
271,2272,346.6796875
272,2288,349.12109375
273,2272,346.6796875
274,2272,346.6796875
275,2304,351.5625
276,2272,346.6796875
277,2272,346.6796875
278,2288,349.12109375
279,2272,346.6796875
280,2272,346.6796875
281,2304,351.5625
282,2272,346.6796875
283,2256,344.23828125
284,2288,349.12109375
285,2272,346.6796875
286,2272,346.6796875
287,2288,349.12109375
288,2272,346.6796875
289,2256,344.23828125
290,2288,349.12109375
291,2272,346.6796875
292,2272,346.6796875
293,2288,349.12109375
294,2272,346.6796875
295,2256,344.23828125
