Index,Raw16,Visual_mV
0,1344,205.078125
1,1344,205.078125
2,1344,205.078125
3,1344,205.078125
4,1344,205.078125
5,1344,205.078125
6,1344,205.078125
7,1344,205.078125
8,1344,205.078125
9,1344,205.078125
10,1360,207.51953125
11,1344,205.078125
12,1344,205.078125
13,1344,205.078125
14,1344,205.078125
15,1344,205.078125
16,1360,207.51953125
17,1344,205.078125
18,1328,202.63671875
19,1344,205.078125
20,1344,205.078125
21,1344,205.078125
22,1344,205.078125
23,1344,205.078125
24,1344,205.078125
25,1344,205.078125
26,1344,205.078125
27,1360,207.51953125
28,1344,205.078125
29,1360,207.51953125
30,1344,205.078125
31,1344,205.078125
32,1344,205.078125
33,1344,205.078125
34,1344,205.078125
35,1344,205.078125
36,1344,205.078125
37,1344,205.078125
38,1344,205.078125
39,1344,205.078125
40,1344,205.078125
41,1344,205.078125
42,1344,205.078125
43,1344,205.078125
44,1344,205.078125
45,1344,205.078125
46,1328,202.63671875
47,1344,205.078125
48,1344,205.078125
49,1344,205.078125
50,1344,205.078125
51,1328,202.63671875
52,1344,205.078125
53,1344,205.078125
54,1344,205.078125
55,1344,205.078125
56,1344,205.078125
57,1344,205.078125
58,1344,205.078125
59,1344,205.078125
60,1344,205.078125
61,1344,205.078125
62,1344,205.078125
63,1344,205.078125
64,1344,205.078125
65,1344,205.078125
66,1360,207.51953125
67,1344,205.078125
68,1344,205.078125
69,1344,205.078125
70,1344,205.078125
71,1344,205.078125
72,1344,205.078125
73,1344,205.078125
74,1344,205.078125
75,1344,205.078125
76,1344,205.078125
77,1360,207.51953125
78,1344,205.078125
79,1344,205.078125
80,1344,205.078125
81,1344,205.078125
82,1344,205.078125
83,1344,205.078125
84,1344,205.078125
85,1344,205.078125
86,1344,205.078125
87,1344,205.078125
88,1344,205.078125
89,1344,205.078125
90,1344,205.078125
91,1344,205.078125
92,1328,202.63671875
93,1344,205.078125
94,1344,205.078125
95,1344,205.078125
96,1344,205.078125
97,1344,205.078125
98,1360,207.51953125
99,1344,205.078125
100,1344,205.078125
101,1344,205.078125
102,1328,202.63671875
103,1344,205.078125
104,1344,205.078125
105,1328,202.63671875
106,1344,205.078125
107,1344,205.078125
108,1360,207.51953125
109,1328,202.63671875
110,1344,205.078125
111,1344,205.078125
112,1344,205.078125
113,1344,205.078125
114,1344,205.078125
115,1344,205.078125
116,1344,205.078125
117,1360,207.51953125
118,1344,205.078125
119,1344,205.078125
120,1344,205.078125
121,1344,205.078125
122,1344,205.078125
123,1344,205.078125
124,1344,205.078125
125,1344,205.078125
126,1344,205.078125
127,1344,205.078125
128,1344,205.078125
129,1344,205.078125
130,1344,205.078125
131,1344,205.078125
132,1328,202.63671875
133,1344,205.078125
134,1344,205.078125
135,1344,205.078125
136,1344,205.078125
137,1344,205.078125
138,1344,205.078125
139,1360,207.51953125
140,1344,205.078125
141,1344,205.078125
142,1344,205.078125
143,1344,205.078125
144,1344,205.078125
145,1344,205.078125
146,1344,205.078125
147,1344,205.078125
148,1328,202.63671875
149,1344,205.078125
150,1344,205.078125
151,1344,205.078125
152,1344,205.078125
153,1344,205.078125
154,1344,205.078125
155,1344,205.078125
156,1344,205.078125
157,1328,202.63671875
158,1344,205.078125
159,1344,205.078125
160,1344,205.078125
161,1344,205.078125
162,1344,205.078125
163,1344,205.078125
164,1344,205.078125
165,1344,205.078125
166,1344,205.078125
167,1344,205.078125
168,1344,205.078125
169,1344,205.078125
170,1344,205.078125
171,1344,205.078125
172,1344,205.078125
173,1344,205.078125
174,1344,205.078125
175,1344,205.078125
176,1344,205.078125
177,1344,205.078125
178,1344,205.078125
179,1344,205.078125
180,1344,205.078125
181,1344,205.078125
182,1344,205.078125
183,1344,205.078125
184,1344,205.078125
185,1344,205.078125
186,1344,205.078125
187,1344,205.078125
188,1344,205.078125
189,1344,205.078125
190,1344,205.078125
191,1344,205.078125
192,1344,205.078125
193,1360,207.51953125
194,1344,205.078125
195,1344,205.078125
196,1328,202.63671875
197,1344,205.078125
198,1344,205.078125
199,1344,205.078125
200,1344,205.078125
201,1344,205.078125
202,1344,205.078125
203,1344,205.078125
204,1344,205.078125
205,1344,205.078125
206,1344,205.078125
207,1344,205.078125
208,1328,202.63671875
209,1344,205.078125
210,1344,205.078125
211,1360,207.51953125
212,1328,202.63671875
213,1344,205.078125
214,1360,207.51953125
215,1344,205.078125
216,1344,205.078125
217,1344,205.078125
218,1344,205.078125
219,1344,205.078125
220,1344,205.078125
221,1344,205.078125
222,1344,205.078125
223,1344,205.078125
224,1344,205.078125
225,1360,207.51953125
226,1344,205.078125
227,1344,205.078125
228,1344,205.078125
229,1360,207.51953125
