Index,Raw16,Visual_mV
0,4144,632.32421875
1,4096,625.0
2,4128,629.8828125
3,4128,629.8828125
4,4096,625.0
5,4128,629.8828125
6,4128,629.8828125
7,4112,627.44140625
8,4128,629.8828125
9,4128,629.8828125
10,4096,625.0
11,4128,629.8828125
12,4128,629.8828125
13,4096,625.0
14,4128,629.8828125
15,4128,629.8828125
16,4112,627.44140625
17,4128,629.8828125
18,4128,629.8828125
19,4096,625.0
20,4128,629.8828125
21,4128,629.8828125
22,4096,625.0
23,4128,629.8828125
24,4112,627.44140625
25,4096,625.0
26,4128,629.8828125
27,4128,629.8828125
28,4096,625.0
29,4128,629.8828125
30,4128,629.8828125
31,4112,627.44140625
32,4128,629.8828125
33,4128,629.8828125
34,4096,625.0
35,4128,629.8828125
36,4128,629.8828125
37,4096,625.0
38,4128,629.8828125
39,4128,629.8828125
40,4096,625.0
41,4128,629.8828125
42,4128,629.8828125
43,4096,625.0
44,4128,629.8828125
45,4128,629.8828125
46,4096,625.0
47,4128,629.8828125
48,4128,629.8828125
49,4096,625.0
50,4128,629.8828125
51,4128,629.8828125
52,4096,625.0
53,4112,627.44140625
54,4128,629.8828125
55,4096,625.0
56,4128,629.8828125
57,4128,629.8828125
58,4080,622.55859375
59,4128,629.8828125
60,4128,629.8828125
61,4096,625.0
62,4112,627.44140625
63,4128,629.8828125
64,4096,625.0
65,4112,627.44140625
66,4112,627.44140625
67,4096,625.0
68,4112,627.44140625
69,4128,629.8828125
70,4096,625.0
71,4128,629.8828125
72,4128,629.8828125
73,4096,625.0
74,4112,627.44140625
75,4128,629.8828125
76,4096,625.0
77,4128,629.8828125
78,4128,629.8828125
79,4096,625.0
80,4112,627.44140625
81,4128,629.8828125
82,4096,625.0
83,4128,629.8828125
84,4128,629.8828125
85,4096,625.0
86,4112,627.44140625
87,4128,629.8828125
88,4080,622.55859375
89,4112,627.44140625
90,4128,629.8828125
91,4096,625.0
92,4112,627.44140625
93,4128,629.8828125
94,4096,625.0
95,4112,627.44140625
96,4128,629.8828125
97,4096,625.0
98,4112,627.44140625
99,4128,629.8828125
100,4096,625.0
101,4112,627.44140625
102,4128,629.8828125
103,4096,625.0
104,4112,627.44140625
105,4128,629.8828125
106,4080,622.55859375
107,4112,627.44140625
108,4128,629.8828125
109,4096,625.0
110,4128,629.8828125
111,4128,629.8828125
112,4096,625.0
113,4128,629.8828125
114,4128,629.8828125
115,4080,622.55859375
116,4112,627.44140625
117,4128,629.8828125
118,4096,625.0
119,4112,627.44140625
120,4128,629.8828125
121,4096,625.0
122,4112,627.44140625
123,4128,629.8828125
124,4096,625.0
125,4112,627.44140625
126,4128,629.8828125
127,4096,625.0
128,4112,627.44140625
129,4128,629.8828125
130,4096,625.0
131,4096,625.0
132,4128,629.8828125
133,4096,625.0
134,4112,627.44140625
135,4128,629.8828125
136,4096,625.0
137,4112,627.44140625
138,4128,629.8828125
139,4096,625.0
140,4112,627.44140625
141,4128,629.8828125
142,4112,627.44140625
143,4112,627.44140625
144,4128,629.8828125
145,4112,627.44140625
146,4112,627.44140625
147,4128,629.8828125
148,4112,627.44140625
149,4096,625.0
150,4144,632.32421875
151,4096,625.0
152,4112,627.44140625
153,4128,629.8828125
154,4112,627.44140625
155,4112,627.44140625
156,4128,629.8828125
157,4112,627.44140625
158,4112,627.44140625
159,4128,629.8828125
160,4096,625.0
161,4112,627.44140625
162,4128,629.8828125
163,4112,627.44140625
164,4112,627.44140625
165,4144,632.32421875
166,4096,625.0
167,4112,627.44140625
168,4128,629.8828125
169,4096,625.0
170,4112,627.44140625
171,4144,632.32421875
172,4112,627.44140625
173,4112,627.44140625
174,4128,629.8828125
175,4112,627.44140625
176,4112,627.44140625
177,4128,629.8828125
178,4112,627.44140625
179,4112,627.44140625
180,4128,629.8828125
181,4112,627.44140625
182,4096,625.0
183,4128,629.8828125
184,4112,627.44140625
185,4112,627.44140625
186,4128,629.8828125
187,4096,625.0
188,4112,627.44140625
189,4144,632.32421875
190,4096,625.0
191,4112,627.44140625
192,4128,629.8828125
193,4096,625.0
194,4112,627.44140625
195,4144,632.32421875
196,4096,625.0
197,4112,627.44140625
198,4128,629.8828125
199,4096,625.0
200,4096,625.0
201,4128,629.8828125
202,4112,627.44140625
203,4112,627.44140625
204,4128,629.8828125
205,4096,625.0
206,4096,625.0
207,4128,629.8828125
208,4112,627.44140625
209,4112,627.44140625
210,4144,632.32421875
211,4112,627.44140625
212,4112,627.44140625
213,4128,629.8828125
214,4096,625.0
215,4112,627.44140625
216,4144,632.32421875
217,4112,627.44140625
218,4112,627.44140625
219,4128,629.8828125
220,4112,627.44140625
221,4112,627.44140625
222,4128,629.8828125
223,4112,627.44140625
224,4112,627.44140625
225,4144,632.32421875
226,4112,627.44140625
227,4096,625.0
228,4128,629.8828125
229,4112,627.44140625
230,4112,627.44140625
231,4128,629.8828125
232,4096,625.0
233,4112,627.44140625
234,4144,632.32421875
235,4112,627.44140625
236,4112,627.44140625
237,4128,629.8828125
238,4112,627.44140625
239,4112,627.44140625
240,4128,629.8828125
241,4096,625.0
242,4096,625.0
243,4128,629.8828125
244,4112,627.44140625
245,4112,627.44140625
246,4144,632.32421875
247,4096,625.0
248,4096,625.0
249,4128,629.8828125
250,4112,627.44140625
251,4096,625.0
252,4128,629.8828125
253,4096,625.0
254,4096,625.0
255,4128,629.8828125
256,4112,627.44140625
257,4112,627.44140625
258,4128,629.8828125
259,4112,627.44140625
260,4096,625.0
261,4128,629.8828125
262,4112,627.44140625
263,4112,627.44140625
264,4128,629.8828125
265,4112,627.44140625
266,4112,627.44140625
267,4128,629.8828125
268,4112,627.44140625
269,4112,627.44140625
270,4128,629.8828125
271,4112,627.44140625
272,4096,625.0
273,4128,629.8828125
274,4112,627.44140625
275,4096,625.0
276,4128,629.8828125
277,4112,627.44140625
278,4096,625.0
279,4128,629.8828125
280,4112,627.44140625
281,4096,625.0
282,4128,629.8828125
283,4112,627.44140625
284,4096,625.0
285,4128,629.8828125
286,4112,627.44140625
287,4096,625.0
288,4128,629.8828125
289,4112,627.44140625
290,4112,627.44140625
291,4128,629.8828125
292,4112,627.44140625
293,4112,627.44140625
294,4128,629.8828125
295,4112,627.44140625
296,4112,627.44140625
297,4128,629.8828125
298,4112,627.44140625
299,4112,627.44140625
300,4128,629.8828125
301,4112,627.44140625
302,4112,627.44140625
303,4112,627.44140625
304,4112,627.44140625
305,4112,627.44140625
306,4128,629.8828125
307,4112,627.44140625
308,4112,627.44140625
309,4128,629.8828125
310,4112,627.44140625
311,4112,627.44140625
312,4128,629.8828125
313,4112,627.44140625
314,4096,625.0
315,4112,627.44140625
316,4112,627.44140625
317,4096,625.0
318,4112,627.44140625
319,4112,627.44140625
320,4096,625.0
321,4112,627.44140625
322,4112,627.44140625
323,4096,625.0
324,4128,629.8828125
325,4112,627.44140625
326,4096,625.0
327,4112,627.44140625
328,4128,629.8828125
329,4096,625.0
330,4112,627.44140625
331,4112,627.44140625
332,4096,625.0
333,4112,627.44140625
334,4112,627.44140625
335,4096,625.0
336,4112,627.44140625
337,4112,627.44140625
338,4096,625.0
339,4112,627.44140625
340,4128,629.8828125
341,4096,625.0
342,4112,627.44140625
343,4112,627.44140625
344,4080,622.55859375
345,4112,627.44140625
346,4112,627.44140625
347,4096,625.0
348,4112,627.44140625
349,4128,629.8828125
350,4096,625.0
351,4128,629.8828125
352,4112,627.44140625
353,4096,625.0
354,4112,627.44140625
355,4112,627.44140625
356,4096,625.0
357,4112,627.44140625
358,4112,627.44140625
359,4096,625.0
360,4112,627.44140625
361,4112,627.44140625
362,4080,622.55859375
363,4112,627.44140625
364,4096,625.0
365,4080,622.55859375
366,4112,627.44140625
367,4112,627.44140625
368,4096,625.0
369,4112,627.44140625
370,4112,627.44140625
371,4096,625.0
372,4112,627.44140625
373,4112,627.44140625
374,4096,625.0
375,4112,627.44140625
376,4112,627.44140625
377,4096,625.0
378,4112,627.44140625
379,4112,627.44140625
380,4096,625.0
381,4112,627.44140625
382,4112,627.44140625
383,4080,622.55859375
384,4112,627.44140625
385,4112,627.44140625
386,4080,622.55859375
387,4112,627.44140625
388,4128,629.8828125
389,4080,622.55859375
