Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-6,3,2,-1,-7,4,-6,4,0,-2,-6,3,-7,3,3,0,-7,2,-3,-23,3,0,-9,4,-6,3,3,0,-7,3,-6,3,1,-3,-5,3,-2
1,-5,6,0,1,-6,5,-6,3,0,-1,-5,4,-6,3,1,1,-6,3,-6,-18,1,-3,-4,3,-6,3,0,-1,-8,2,-3,3,0,-2,-7,4,-1
2,-5,2,1,-2,-6,3,-5,1,3,1,-6,3,-5,3,0,-2,-7,4,-7,-18,3,0,-7,4,-5,3,3,-3,-6,3,-7,1,3,1,-6,4,-2
3,-6,3,0,-2,-9,4,-6,4,3,-1,-4,4,-8,3,1,1,-9,4,-4,-20,1,1,-7,3,-5,5,2,-2,-8,4,-7,3,3,-1,-7,4,1
4,-7,4,1,0,-6,3,-7,2,3,1,-7,2,-6,2,1,-2,-6,3,-3,-18,1,1,-6,4,-7,3,3,-1,-7,3,-7,4,1,0,-8,5,-1
5,-7,3,2,-2,-7,5,-6,3,2,0,-4,4,-7,3,3,0,-6,4,-5,-19,0,0,-7,3,-5,1,3,-2,-6,3,-6,2,1,-2,-9,4,0
6,-7,2,0,0,-8,4,-5,2,3,-2,-6,4,-5,4,0,-2,-6,3,-4,-19,0,0,-7,4,-7,4,1,0,-7,5,-5,6,4,0,-5,2,1
7,-5,3,3,1,-7,4,-7,2,1,1,-6,4,-8,0,0,-2,-7,2,-7,-20,2,0,-8,4,-5,3,2,-1,-7,5,-8,2,1,-1,-6,4,-1
8,-10,2,1,-2,-9,4,-4,3,1,-3,-6,4,-5,4,2,-2,-5,2,-9,-21,-1,-2,-7,2,-7,3,1,-2,-7,4,-7,3,0,-2,-7,4,-2
9,-5,3,0,0,-7,4,-7,3,0,-2,-9,2,-7,2,0,1,-6,6,-5,-18,2,-1,-5,5,-7,3,1,0,-6,1,-5,4,2,0,-4,4,-2
10,-7,4,1,-3,-7,2,-5,3,1,1,-6,4,-5,3,0,0,-4,4,-7,-19,0,-1,-7,4,-6,3,0,1,-7,3,-9,3,2,0,-6,4,0
11,-4,3,0,0,-6,4,-7,3,1,-1,-8,4,-6,3,2,0,-6,3,-6,-18,2,-1,-6,3,-6,1,1,0,-6,4,-7,1,3,0,-5,3,1
