Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-6,4,3,-1,-6,1,-7,4,2,1,-8,4,-7,3,0,1,-6,1,-6,-27,2,-2,-6,3,-4,2,2,0,-6,4,-7,4,1,0,-7,3,-2
1,-8,3,1,-1,-7,0,-5,2,2,0,-7,5,-5,4,3,0,-6,4,-7,-27,-1,-1,-7,2,-9,3,1,0,-8,4,-5,5,0,-1,-6,5,0
2,-5,6,3,-1,-6,2,-5,3,1,-2,-8,3,-6,3,1,-3,-6,2,-6,-27,3,-1,-6,4,-5,5,0,-1,-6,3,-10,1,0,-1,-7,1,1
3,-5,3,2,1,-6,4,-6,3,3,-2,-6,6,-6,2,3,-4,-8,6,-7,-28,0,-2,-8,3,-5,5,2,0,-6,3,-5,3,2,0,-6,2,-2
4,-6,4,2,-2,-6,3,-7,2,0,0,-7,1,-6,3,4,1,-6,4,-8,-26,-1,-2,-6,4,-10,2,0,1,-7,1,-5,5,1,-1,-6,4,-1
5,-6,3,0,-1,-7,5,-6,3,0,-1,-6,4,-7,1,2,-2,-7,3,-4,-27,1,-1,-7,4,-6,4,3,1,-6,3,-7,0,2,1,-8,3,-1
6,-5,2,-1,-2,-6,4,-5,3,1,-1,-6,3,-7,3,0,-2,-6,2,-7,-28,1,-1,-7,4,-7,4,0,-1,-6,2,-6,3,0,1,-7,4,0
7,-7,3,3,-1,-5,3,-8,2,3,1,-6,4,-4,4,2,1,-8,3,-7,-30,1,0,-6,3,-7,4,1,0,-6,4,-6,3,2,-2,-6,3,-2
8,-6,3,1,-2,-6,4,-5,0,2,-1,-8,4,-6,4,1,-3,-7,3,-8,-29,0,-1,-6,4,-5,2,3,-3,-6,4,-7,5,3,1,-4,4,-2
9,-7,5,1,-1,-8,3,-7,3,2,-2,-6,3,-7,5,2,-2,-6,4,-7,-29,3,-1,-6,4,-8,5,0,0,-6,4,-5,3,2,1,-8,6,0
10,-5,3,2,-2,-5,3,-7,3,4,-3,-6,6,-7,4,1,1,-6,1,-6,-29,0,1,-8,4,-7,3,1,-2,-8,4,-5,4,0,-2,-7,2,-1
11,-7,3,3,0,-6,3,-8,4,0,0,-6,4,-5,3,3,0,-5,3,-7,-25,1,-1,-8,1,-5,1,3,0,-6,4,-7,3,3,-3,-7,4,1
12,-7,3,0,-2,-7,4,-5,2,0,-2,-7,1,-7,4,1,1,-6,4,-5,-28,1,0,-6,6,-5,1,1,0,-8,4,-6,5,2,-1,-6,4,-1
13,-7,4,1,1,-6,4,-6,4,1,1,-6,4,-7,1,0,0,-6,1,-8,-29,0,-2,-9,1,-5,1,3,0,-6,3,-5,3,1,-1,-7,2,0
14,-6,2,0,0,-6,1,-7,3,0,-2,-8,4,-5,6,2,-2,-6,4,-6,-28,4,-1,-8,4,-8,2,1,-3,-7,4,-5,3,2,1,-5,4,0
15,-5,3,2,1,-6,6,-6,3,1,1,-8,1,-9,3,0,-2,-7,4,-5,-28,0,-1,-9,4,-8,3,0,-2,-9,2,-5,3,1,-2,-5,3,-2
16,-6,2,0,0,-8,2,-5,5,0,0,-6,4,-6,5,2,0,-7,4,-6,-27,1,-3,-7,2,-5,5,3,1,-7,5,-6,1,0,0,-7,6,-2
17,-7,3,2,0,-8,4,-8,3,1,-1,-7,3,-5,5,1,-2,-6,4,-5,-27,0,0,-7,4,-7,3,0,-2,-7,5,-7,5,3,-1,-6,4,-1
18,-7,3,1,2,-6,3,-6,4,2,0,-6,4,-5,3,0,-2,-9,5,-7,-29,0,-1,-9,4,-7,2,1,-1,-5,4,-8,3,0,-3,-7,3,-2
19,-5,3,0,-2,-7,4,-6,3,3,-1,-6,2,-5,3,1,-2,-8,3,-5,-27,2,1,-6,6,-5,2,0,-2,-6,3,-5,1,0,-2,-5,4,-1
20,-3,3,3,0,-6,4,-6,3,2,1,-6,4,-7,4,0,-1,-6,4,-5,-26,3,0,-7,2,-7,3,0,-2,-5,2,-7,5,0,-2,-5,3,0
21,-7,3,0,-2,-6,4,-7,4,2,-1,-7,3,-5,3,3,-2,-9,3,-7,-29,2,0,-7,3,-6,3,2,-2,-5,2,-7,2,0,-1,-7,5,-2
22,-7,3,1,-2,-5,4,-7,4,1,-1,-5,4,-6,2,2,-2,-6,4,-5,-26,1,-2,-6,5,-5,3,3,-2,-6,3,-6,4,2,-2,-8,5,-2
23,-7,2,3,-1,-6,3,-7,4,1,0,-7,5,-5,2,3,-2,-8,3,-7,-27,1,-1,-7,5,-8,3,3,0,-7,4,-6,4,3,0,-7,3,-2
24,-6,4,1,-2,-6,3,-7,4,3,-2,-6,5,-7,1,2,-2,-8,4,-7,-29,1,-2,-7,4,-4,4,-1,1,-5,2,-7,3,3,1,-8,6,-2
25,-8,2,0,-1,-9,4,-7,3,0,-2,-8,5,-5,3,1,-1,-7,4,-6,-27,2,-2,-6,3,-7,3,0,-2,-7,1,-5,3,3,-1,-4,4,-2
26,-5,6,0,-1,-5,4,-7,0,-1,1,-8,3,-10,3,2,-1,-6,5,-4,-27,3,-1,-5,4,-5,2,3,1,-8,5,-7,4,0,1,-5,1,-2
27,-7,3,3,0,-6,5,-5,4,4,-1,-4,4,-6,5,3,0,-6,5,-7,-30,1,-2,-9,4,-6,4,0,-2,-7,2,-7,2,-1,-1,-7,1,-1
28,-7,3,0,-1,-8,3,-6,3,1,1,-7,2,-7,2,1,1,-6,4,-6,-27,2,-2,-5,4,-8,3,4,-1,-7,2,-7,3,3,1,-6,2,-3
29,-5,5,-3,2,-6,2,-7,5,3,2,-7,1,-7,1,2,-2,-6,3,-8,-29,2,-2,-8,7,-5,6,0,-1,-6,5,-7,3,0,-2,-6,2,-1
30,-7,0,0,0,-6,4,-6,5,1,1,-6,4,-6,3,1,2,-7,4,-7,-27,1,-2,-4,3,-7,1,1,-2,-7,1,-6,3,1,-2,-6,4,-2
31,-7,6,0,2,-6,7,-6,2,1,-2,-6,4,-6,1,0,-1,-7,2,-5,-27,2,0,-9,3,-6,3,1,1,-6,3,-5,3,2,-1,-7,1,-3
32,-4,2,3,-1,-7,1,-7,5,0,-2,-8,3,-7,1,1,-1,-7,1,-5,-28,0,0,-7,4,-5,6,2,-1,-6,1,-5,3,2,-2,-9,4,-2
33,-5,3,-1,1,-5,4,-4,2,2,-1,-6,0,-8,1,2,-2,-7,3,-7,-29,1,-2,-9,4,-5,0,3,-3,-6,3,-5,2,1,-1,-8,5,-1
34,-7,3,1,1,-7,7,-7,3,3,1,-4,3,-7,3,1,-3,-6,3,-7,-27,0,0,-6,3,-5,3,2,-1,-7,4,-7,4,0,0,-6,5,-2
35,-7,2,0,-1,-6,2,-7,5,3,-1,-6,1,-7,4,3,0,-6,5,-6,-29,2,-1,-6,4,-7,3,3,-1,-9,3,-7,3,0,-1,-6,3,-2
36,-5,2,0,-2,-7,4,-7,3,1,0,-7,4,-9,1,1,-2,-6,1,-5,-27,3,-2,-7,4,-6,5,3,-1,-8,3,-7,1,-1,-1,-6,3,-1
37,-7,2,1,-2,-9,6,-8,3,1,-2,-6,3,-7,3,0,-2,-8,3,-8,-30,0,-1,-6,1,-5,5,1,-3,-6,4,-6,4,1,0,-5,4,-2
38,-5,2,3,-1,-5,5,-7,2,1,0,-7,4,-7,3,2,0,-5,4,-6,-29,1,-2,-6,4,-8,3,4,-2,-9,3,-6,5,0,-2,-6,1,0
