Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,4,3
5.00,7,3
10.00,6,2
15.00,7,2
20.00,5,4
25.00,6,5
30.00,5,3
35.00,6,4
40.00,4,5
45.00,4,4
50.00,3,3
55.00,6,3
60.00,4,2
65.00,5,3
70.00,6,3
75.00,6,2
80.00,4,4
85.00,7,5
90.00,7,3
95.00,4,2
100.00,6,3
105.00,4,4
110.00,7,3
115.00,5,5
120.00,4,2
125.00,5,2
130.00,5,4
135.00,4,4
140.00,4,4
145.00,6,2
150.00,5,2
155.00,6,3
160.00,7,5
165.00,5,2
170.00,6,6
175.00,4,5
180.00,7,4
185.00,7,2
190.00,5,5
195.00,4,4
200.00,6,3
205.00,4,4
210.00,6,2
215.00,6,5
220.00,5,5
225.00,7,5
230.00,5,5
235.00,7,2
240.00,6,1
245.00,5,2
250.00,7,2
255.00,5,2
260.00,7,3
265.00,4,3
270.00,5,5
275.00,4,4
280.00,6,3
285.00,5,4
290.00,6,6
295.00,6,3
300.00,5,2
305.00,5,5
310.00,5,5
315.00,5,3
320.00,7,5
325.00,7,2
330.00,6,3
335.00,4,4
340.00,5,2
345.00,6,3
350.00,7,4
355.00,5,4
360.00,7,3
365.00,5,5
370.00,7,5
375.00,5,2
380.00,5,4
385.00,5,3
390.00,6,5
395.00,6,5
400.00,8,4
405.00,7,2
410.00,5,5
415.00,6,3
420.00,7,4
425.00,5,4
430.00,5,2
435.00,6,2
440.00,7,4
445.00,5,4
450.00,5,2
455.00,5,2
460.00,6,5
465.00,7,4
470.00,7,2
475.00,4,3
480.00,5,3
485.00,4,2
490.00,7,2
495.00,4,3
500.00,6,4
505.00,4,5
510.00,7,5
515.00,7,2
520.00,7,3
525.00,4,3
530.00,6,4
535.00,6,3
540.00,5,5
545.00,6,2
550.00,4,4
555.00,4,4
560.00,5,2
565.00,3,5
570.00,5,5
575.00,5,5
580.00,4,5
585.00,5,2
590.00,6,4
595.00,4,4
600.00,7,3
605.00,5,4
610.00,5,5
615.00,7,3
620.00,7,4
625.00,4,4
630.00,9,2
635.00,7,3
640.00,6,3
645.00,4,5
650.00,6,2
655.00,5,2
660.00,6,2
665.00,6,4
670.00,9,3
675.00,7,4
680.00,6,3
685.00,3,3
690.00,5,4
695.00,4,4
700.00,7,3
705.00,4,6
710.00,4,4
715.00,6,3
720.00,6,2
725.00,7,2
730.00,7,4
735.00,4,2
740.00,5,4
745.00,6,3
750.00,8,1
755.00,7,2
760.00,7,6
765.00,6,5
770.00,7,3
775.00,7,2
780.00,6,4
785.00,5,4
790.00,7,2
795.00,7,3
800.00,5,3
805.00,7,4
810.00,5,4
815.00,6,3
820.00,7,3
825.00,5,3
830.00,4,5
835.00,5,4
840.00,5,2
845.00,7,3
850.00,5,3
855.00,6,1
860.00,6,4
865.00,7,2
870.00,5,5
875.00,7,5
880.00,5,3
885.00,8,2
890.00,7,2
895.00,7,5
900.00,5,4
905.00,5,3
910.00,4,4
915.00,7,2
920.00,5,2
