Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,5,5
5.00,5,3
10.00,3,2
15.00,7,3
20.00,6,4
25.00,7,4
30.00,2,3
35.00,6,3
40.00,6,2
45.00,5,2
50.00,7,2
55.00,5,5
60.00,4,3
65.00,4,3
70.00,4,3
75.00,7,2
80.00,5,4
85.00,7,5
90.00,7,4
95.00,3,4
100.00,7,5
105.00,4,4
110.00,4,4
115.00,3,2
120.00,5,4
125.00,4,2
130.00,7,3
135.00,3,3
140.00,6,3
145.00,7,5
150.00,4,5
155.00,6,3
160.00,5,2
165.00,4,2
170.00,6,4
175.00,7,1
180.00,6,4
185.00,6,2
190.00,5,1
195.00,4,5
200.00,4,3
205.00,5,5
210.00,6,3
215.00,7,4
220.00,7,3
225.00,6,5
230.00,3,2
235.00,6,3
240.00,5,2
245.00,4,4
250.00,7,3
255.00,4,5
260.00,4,3
265.00,6,2
270.00,4,4
275.00,5,5
280.00,5,2
285.00,5,1
290.00,6,2
295.00,3,2
300.00,2,2
305.00,6,2
310.00,4,4
315.00,6,2
320.00,3,2
325.00,4,5
330.00,6,3
335.00,5,3
340.00,6,4
345.00,5,5
350.00,6,3
355.00,5,3
360.00,7,4
365.00,5,3
370.00,7,3
375.00,4,4
380.00,3,5
385.00,4,4
390.00,6,2
395.00,5,4
400.00,6,2
405.00,4,2
410.00,7,2
415.00,7,3
420.00,4,4
425.00,5,5
430.00,6,4
435.00,6,2
440.00,6,2
445.00,7,1
450.00,5,3
455.00,4,3
460.00,4,3
465.00,7,3
470.00,6,4
475.00,4,5
480.00,6,2
485.00,7,3
490.00,7,2
495.00,4,4
500.00,4,3
505.00,4,4
510.00,6,2
515.00,4,4
520.00,5,4
525.00,7,4
530.00,6,2
535.00,5,5
540.00,5,3
545.00,6,3
550.00,6,4
555.00,5,5
560.00,4,3
565.00,6,3
570.00,6,4
575.00,6,2
580.00,7,5
585.00,4,5
590.00,7,2
595.00,6,2
600.00,6,4
605.00,5,5
610.00,3,4
615.00,5,5
620.00,4,4
625.00,5,5
630.00,4,3
635.00,4,2
640.00,6,3
645.00,7,2
650.00,4,4
655.00,7,5
660.00,5,5
665.00,5,2
670.00,4,5
675.00,4,3
680.00,6,2
685.00,5,2
690.00,5,5
695.00,4,3
700.00,6,6
705.00,5,3
710.00,4,5
715.00,5,3
720.00,6,4
725.00,4,5
730.00,7,3
735.00,3,2
740.00,5,5
745.00,4,2
750.00,4,4
755.00,7,4
760.00,4,1
765.00,4,3
770.00,7,5
775.00,4,5
780.00,5,2
785.00,5,4
790.00,7,3
795.00,4,3
800.00,6,5
805.00,5,5
810.00,4,4
815.00,5,4
820.00,4,2
825.00,3,2
830.00,5,3
835.00,6,5
840.00,6,4
845.00,6,5
850.00,4,0
855.00,6,5
860.00,6,2
865.00,5,4
870.00,4,3
875.00,4,3
880.00,7,4
885.00,6,4
890.00,7,4
895.00,4,3
900.00,4,2
905.00,4,3
910.00,4,5
915.00,3,3
920.00,4,3
925.00,6,5
930.00,5,2
935.00,4,2
940.00,4,3
945.00,4,2
950.00,5,3
955.00,4,5
960.00,5,5
965.00,7,5
970.00,6,3
975.00,4,3
980.00,7,4
985.00,4,4
990.00,6,3
995.00,6,3
1000.00,4,2
1005.00,5,3
1010.00,4,0
1015.00,5,4
1020.00,7,2
1025.00,6,4
1030.00,4,4
1035.00,5,2
1040.00,5,2
1045.00,4,4
1050.00,6,3
1055.00,4,3
1060.00,3,2
1065.00,4,3
1070.00,6,2
1075.00,7,3
1080.00,5,4
1085.00,5,6
1090.00,6,3
1095.00,8,4
1100.00,5,2
1105.00,4,5
1110.00,5,4
1115.00,5,3
1120.00,5,4
1125.00,6,5
1130.00,3,4
1135.00,5,5
1140.00,7,4
1145.00,4,2
1150.00,4,7
1155.00,5,1
1160.00,4,7
1165.00,6,5
1170.00,4,2
1175.00,4,4
1180.00,4,6
1185.00,4,5
1190.00,5,4
1195.00,3,3
1200.00,4,2
1205.00,6,3
1210.00,6,5
1215.00,4,4
1220.00,7,3
1225.00,5,2
1230.00,3,3
1235.00,4,3
1240.00,5,3
1245.00,5,2
1250.00,7,5
1255.00,5,5
1260.00,4,5
1265.00,5,4
1270.00,4,2
1275.00,5,3
1280.00,3,3
1285.00,3,3
1290.00,4,5
1295.00,5,3
1300.00,4,3
1305.00,5,3
1310.00,6,3
1315.00,5,2
1320.00,6,3
1325.00,4,5
1330.00,5,4
1335.00,4,2
1340.00,7,2
1345.00,6,3
1350.00,4,2
1355.00,4,1
1360.00,6,4
1365.00,4,3
1370.00,6,2
1375.00,4,2
1380.00,6,3
1385.00,4,5
1390.00,7,2
1395.00,4,2
1400.00,4,3
1405.00,4,2
1410.00,4,3
1415.00,7,3
1420.00,6,3
1425.00,4,4
1430.00,5,5
1435.00,6,5
1440.00,4,4
1445.00,6,5
1450.00,5,4
1455.00,6,2
1460.00,5,4
1465.00,4,4
1470.00,5,4
1475.00,7,2
1480.00,6,3
1485.00,4,3
1490.00,4,4
1495.00,7,4
1500.00,7,3
1505.00,6,3
1510.00,6,5
1515.00,3,5
1520.00,6,4
1525.00,4,2
1530.00,7,2
1535.00,5,3
1540.00,6,2
1545.00,4,4
1550.00,4,5
1555.00,5,2
1560.00,5,3
1565.00,7,3
1570.00,5,2
1575.00,7,4
1580.00,5,5
1585.00,6,5
1590.00,4,3
1595.00,5,5
1600.00,5,2
1605.00,6,4
1610.00,7,4
1615.00,4,3
1620.00,8,4
1625.00,4,2
1630.00,6,4
1635.00,4,2
1640.00,4,3
1645.00,7,3
1650.00,4,2
1655.00,4,2
1660.00,5,3
1665.00,5,4
1670.00,5,2
1675.00,4,2
1680.00,5,4
1685.00,5,2
1690.00,4,3
1695.00,4,2
1700.00,4,2
1705.00,6,4
1710.00,4,2
1715.00,7,2
1720.00,4,2
1725.00,6,5
1730.00,6,3
1735.00,6,4
1740.00,6,4
1745.00,4,1
1750.00,4,5
1755.00,5,3
1760.00,5,4
1765.00,2,5
1770.00,5,4
1775.00,4,2
1780.00,5,2
1785.00,7,4
1790.00,6,3
1795.00,6,2
1800.00,5,2
1805.00,5,2
1810.00,4,4
1815.00,5,2
1820.00,6,2
1825.00,6,3
1830.00,7,4
1835.00,5,4
1840.00,4,2
1845.00,4,5
1850.00,4,3
1855.00,6,4
1860.00,7,2
1865.00,4,4
1870.00,4,5
1875.00,4,2
1880.00,3,4
1885.00,6,5
1890.00,4,5
1895.00,6,3
1900.00,4,2
1905.00,6,4
1910.00,7,3
1915.00,5,4
1920.00,5,0
1925.00,4,4
1930.00,7,0
1935.00,6,3
1940.00,6,5
1945.00,5,4
1950.00,7,3
1955.00,6,5
1960.00,3,4
1965.00,5,4
1970.00,6,4
1975.00,4,2
1980.00,4,2
1985.00,4,3
1990.00,7,3
1995.00,5,4
2000.00,5,4
2005.00,4,2
2010.00,5,3
2015.00,7,4
2020.00,6,2
2025.00,5,2
2030.00,4,4
2035.00,6,3
2040.00,6,2
2045.00,7,4
2050.00,6,3
2055.00,6,3
2060.00,5,3
2065.00,7,4
2070.00,4,3
2075.00,5,1
2080.00,5,4
2085.00,5,3
2090.00,4,2
2095.00,6,5
2100.00,4,4
2105.00,5,3
2110.00,6,5
2115.00,4,2
2120.00,3,4
2125.00,6,3
2130.00,4,5
2135.00,4,2
2140.00,4,3
2145.00,4,3
2150.00,5,2
2155.00,5,4
2160.00,5,3
2165.00,8,4
2170.00,5,5
2175.00,5,3
2180.00,5,3
2185.00,5,3
2190.00,4,4
2195.00,5,3
2200.00,5,3
2205.00,5,1
2210.00,5,2
2215.00,4,1
2220.00,6,4
2225.00,7,1
2230.00,4,3
2235.00,4,3
2240.00,5,5
2245.00,7,2
2250.00,5,2
2255.00,5,4
2260.00,4,5
2265.00,4,2
2270.00,5,4
2275.00,6,2
2280.00,5,2
2285.00,6,4
2290.00,5,5
2295.00,4,4
2300.00,5,4
2305.00,5,4
2310.00,7,3
2315.00,4,5
2320.00,5,3
2325.00,4,5
2330.00,7,3
2335.00,6,5
2340.00,5,4
2345.00,6,5
2350.00,5,4
2355.00,7,5
2360.00,8,2
2365.00,6,1
2370.00,5,2
2375.00,6,3
2380.00,5,2
2385.00,6,2
2390.00,7,5
2395.00,6,4
2400.00,7,4
2405.00,4,3
2410.00,7,5
2415.00,4,4
2420.00,6,2
2425.00,5,5
2430.00,6,4
2435.00,5,5
2440.00,5,3
2445.00,5,3
2450.00,6,4
2455.00,4,4
2460.00,5,3
2465.00,4,4
2470.00,6,4
2475.00,5,2
2480.00,4,3
2485.00,4,4
2490.00,4,5
2495.00,5,4
2500.00,4,2
2505.00,7,2
2510.00,5,3
2515.00,4,3
2520.00,5,2
2525.00,8,5
2530.00,6,6
2535.00,4,5
2540.00,6,3
2545.00,6,3
2550.00,6,2
2555.00,6,2
2560.00,4,4
2565.00,4,4
2570.00,7,2
2575.00,4,3
2580.00,9,3
2585.00,4,2
2590.00,4,3
2595.00,6,5
2600.00,4,4
2605.00,5,5
2610.00,4,4
2615.00,6,5
2620.00,1,4
2625.00,6,4
2630.00,5,5
2635.00,7,2
2640.00,6,3
2645.00,7,2
2650.00,5,5
2655.00,7,2
2660.00,4,2
2665.00,5,14848
2670.00,6,5
2675.00,6,5
2680.00,6,3
2685.00,4,3
2690.00,4,5
2695.00,4,4
2700.00,3,3
2705.00,6,3
2710.00,6,5
2715.00,5,3
2720.00,7,5
2725.00,6,5
2730.00,4,2
2735.00,4,4
2740.00,4,4
2745.00,5,5
2750.00,5,5
2755.00,7,5
2760.00,5,5
2765.00,6,5
2770.00,5,3
2775.00,5,4
2780.00,5,5
2785.00,4,2
2790.00,2,3
2795.00,6,4
2800.00,4,4
2805.00,7,4
2810.00,5,3
2815.00,5,5
2820.00,4,2
2825.00,5,3
2830.00,7,5
2835.00,6,5
2840.00,6,5
2845.00,6,3
2850.00,5,4
2855.00,4,2
2860.00,7,4
2865.00,4,2
2870.00,5,2
2875.00,3,2
2880.00,5,5
2885.00,7,3
2890.00,5,5
2895.00,7,5
2900.00,4,4
2905.00,7,4
2910.00,5,2
2915.00,5,5
2920.00,4,3
2925.00,6,3
2930.00,7,3
2935.00,7,4
2940.00,4,4
2945.00,7,4
2950.00,5,3
2955.00,4,2
2960.00,6,2
2965.00,4,5
2970.00,4,3
2975.00,2,2
2980.00,4,3
2985.00,4,3
2990.00,4,4
2995.00,6,3
3000.00,6,4
3005.00,6,4
3010.00,7,3
3015.00,5,4
3020.00,5,5
3025.00,5,4
3030.00,2,3
3035.00,7,3
3040.00,6,3
3045.00,4,2
3050.00,7,5
3055.00,6,3
3060.00,5,5
3065.00,4,4
3070.00,7,3
3075.00,7,4
3080.00,4,3
3085.00,4,3
3090.00,4,5
3095.00,5,2
3100.00,3,2
3105.00,7,3
3110.00,6,4
3115.00,5,3
3120.00,6,5
3125.00,4,2
3130.00,7,4
3135.00,4,4
3140.00,7,3
3145.00,5,5
3150.00,7,5
3155.00,5,4
3160.00,5,3
3165.00,5,3
3170.00,6,2
3175.00,5,4
3180.00,6,2
3185.00,4,2
3190.00,5,3
3195.00,5,4
3200.00,4,2
3205.00,6,1
3210.00,4,3
3215.00,4,2
3220.00,4,2
3225.00,4,4
3230.00,5,3
3235.00,4,4
3240.00,6,2
3245.00,6,4
3250.00,4,3
3255.00,6,5
3260.00,5,4
3265.00,6,3
3270.00,5,5
3275.00,5,3
3280.00,4,3
3285.00,4,1
3290.00,5,3
3295.00,4,2
3300.00,4,3
3305.00,4,4
3310.00,7,3
3315.00,4,2
3320.00,6,5
3325.00,5,4
3330.00,4,2
3335.00,5,5
3340.00,5,1
3345.00,5,3
3350.00,4,3
3355.00,4,3
3360.00,5,5
3365.00,7,5
3370.00,3,4
3375.00,5,4
3380.00,7,4
3385.00,4,4
3390.00,5,3
3395.00,4,4
3400.00,7,4
3405.00,5,5
3410.00,5,5
3415.00,6,2
3420.00,9,5
3425.00,7,4
3430.00,5,4
3435.00,6,2
3440.00,6,3
3445.00,7,3
3450.00,3,3
3455.00,4,2
3460.00,4,2
3465.00,7,3
3470.00,5,4
3475.00,5,2
3480.00,4,3
3485.00,5,1
3490.00,6,3
3495.00,4,2
3500.00,6,2
3505.00,5,2
3510.00,6,3
3515.00,5,3
3520.00,6,4
3525.00,4,2
3530.00,4,4
3535.00,3,4
3540.00,5,4
3545.00,6,4
3550.00,4,4
3555.00,5,3
3560.00,4,5
3565.00,4,2
3570.00,4,2
3575.00,5,2
3580.00,5,3
3585.00,6,5
3590.00,4,4
3595.00,4,2
3600.00,4,5
3605.00,6,2
3610.00,5,2
3615.00,6,4
3620.00,7,3
3625.00,4,3
3630.00,4,5
3635.00,4,1
3640.00,4,14848
3645.00,4,4
3650.00,5,4
3655.00,5,2
3660.00,3,3
3665.00,5,5
3670.00,4,4
3675.00,6,5
3680.00,3,4
3685.00,6,4
3690.00,7,5
3695.00,6,4
3700.00,5,3
3705.00,4,5
3710.00,7,3
3715.00,3,3
3720.00,4,2
3725.00,5,2
3730.00,4,4
3735.00,7,5
3740.00,4,2
3745.00,5,5
3750.00,6,2
3755.00,4,5
3760.00,5,3
3765.00,3,2
3770.00,4,3
3775.00,4,1
3780.00,4,2
3785.00,5,4
3790.00,4,2
3795.00,4,3
3800.00,4,5
3805.00,5,2
3810.00,5,2
3815.00,4,4
3820.00,5,2
3825.00,4,2
3830.00,3,3
3835.00,4,4
3840.00,5,2
3845.00,7,4
3850.00,7,2
3855.00,6,4
3860.00,4,5
3865.00,6,3
3870.00,5,2
3875.00,6,5
3880.00,5,5
3885.00,5,4
3890.00,6,3
3895.00,6,3
3900.00,4,4
3905.00,5,4
3910.00,7,2
3915.00,4,5
3920.00,4,4
3925.00,6,3
3930.00,4,2
3935.00,4,4
3940.00,5,3
3945.00,4,3
3950.00,6,5
3955.00,4,4
3960.00,4,1
3965.00,5,5
3970.00,5,2
3975.00,7,5
3980.00,4,2
3985.00,5,2
3990.00,4,2
3995.00,4,2
4000.00,4,4
4005.00,6,2
4010.00,5,4
4015.00,4,2
4020.00,7,3
4025.00,7,5
4030.00,6,2
4035.00,4,2
4040.00,5,4
4045.00,4,3
4050.00,4,3
4055.00,5,2
4060.00,6,5
4065.00,4,3
4070.00,6,5
4075.00,6,2
4080.00,4,3
