Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,5,5
5.00,4,5
10.00,7,4
15.00,7,5
20.00,3,3
25.00,6,3
30.00,6,4
35.00,6,2
40.00,4,3
45.00,3,5
50.00,4,3
55.00,6,5
60.00,5,2
65.00,6,3
70.00,6,3
75.00,7,2
80.00,3,2
85.00,4,3
90.00,6,5
95.00,4,4
100.00,4,2
105.00,4,4
110.00,4,2
115.00,5,2
120.00,5,2
125.00,4,3
130.00,5,4
135.00,5,4
140.00,6,5
145.00,3,4
150.00,6,4
155.00,5,3
160.00,4,4
165.00,4,1
170.00,5,3
175.00,5,5
180.00,5,5
185.00,4,4
190.00,7,5
195.00,6,4
200.00,4,5
205.00,7,5
210.00,6,4
215.00,3,3
220.00,6,3
225.00,4,5
230.00,3,3
235.00,6,2
240.00,4,2
245.00,3,4
250.00,7,2
255.00,5,2
260.00,4,3
265.00,4,3
270.00,5,2
275.00,5,4
280.00,6,2
285.00,5,2
290.00,4,2
295.00,6,3
300.00,7,5
305.00,7,4
310.00,4,5
315.00,5,3
320.00,4,2
325.00,5,5
330.00,6,4
335.00,4,4
340.00,4,3
345.00,5,4
350.00,3,4
355.00,7,3
360.00,4,3
365.00,4,5
370.00,4,4
375.00,3,4
380.00,4,5
385.00,6,4
390.00,5,4
395.00,4,3
400.00,7,2
405.00,5,3
410.00,7,3
415.00,6,5
420.00,5,3
425.00,5,5
430.00,4,3
435.00,8,3
440.00,4,3
445.00,6,5
450.00,6,5
455.00,5,3
460.00,5,3
465.00,5,3
470.00,4,4
475.00,4,4
480.00,4,3
485.00,7,4
490.00,7,5
495.00,4,1
500.00,5,4
505.00,6,5
510.00,3,2
515.00,5,3
520.00,7,3
525.00,7,2
530.00,5,3
535.00,4,4
540.00,5,3
545.00,6,2
550.00,5,3
555.00,4,3
560.00,4,4
565.00,5,3
570.00,2,3
575.00,7,1
580.00,4,4
585.00,6,5
590.00,7,2
595.00,6,3
600.00,7,2
605.00,4,3
610.00,4,4
615.00,4,2
620.00,4,3
625.00,4,2
630.00,6,2
635.00,5,3
640.00,6,1
645.00,4,4
650.00,5,3
655.00,6,5
660.00,4,3
665.00,4,6
670.00,5,4
675.00,5,2
680.00,4,1
685.00,6,3
690.00,4,6
695.00,4,4
700.00,5,5
705.00,6,5
710.00,7,2
715.00,4,3
720.00,7,5
725.00,7,4
730.00,4,1
735.00,4,4
740.00,6,3
745.00,7,5
750.00,7,5
755.00,5,5
760.00,4,4
765.00,6,2
770.00,5,3
775.00,5,2
780.00,6,4
785.00,6,3
790.00,5,2
795.00,4,0
800.00,4,4
805.00,7,3
810.00,6,4
815.00,4,2
820.00,6,5
825.00,5,4
830.00,4,3
835.00,5,5
840.00,4,2
845.00,6,2
850.00,7,3
855.00,6,5
860.00,5,2
865.00,5,4
870.00,5,4
875.00,4,5
880.00,5,4
885.00,5,6
890.00,4,4
895.00,3,5
900.00,1,4
905.00,7,5
910.00,6,2
915.00,3,2
920.00,4,3
925.00,6,3
930.00,5,3
935.00,7,4
940.00,8,3
945.00,4,4
950.00,6,3
955.00,7,2
960.00,5,2
965.00,7,2
970.00,6,4
975.00,5,4
980.00,5,3
985.00,6,3
990.00,4,3
995.00,5,4
1000.00,3,4
1005.00,4,5
1010.00,7,5
1015.00,6,3
1020.00,4,3
1025.00,4,4
1030.00,6,2
1035.00,7,2
1040.00,4,2
1045.00,4,5
1050.00,5,5
1055.00,3,3
1060.00,6,5
1065.00,5,2
1070.00,5,5
1075.00,6,3
1080.00,6,2
1085.00,4,4
1090.00,6,5
1095.00,6,2
1100.00,4,5
1105.00,4,4
1110.00,7,5
1115.00,6,5
1120.00,7,2
1125.00,6,3
1130.00,7,2
1135.00,4,3
1140.00,4,4
1145.00,4,2
1150.00,4,4
1155.00,5,3
1160.00,5,5
1165.00,5,2
1170.00,4,5
1175.00,6,4
1180.00,5,2
1185.00,8,3
1190.00,4,4
1195.00,7,2
1200.00,7,4
1205.00,6,3
1210.00,5,5
1215.00,5,2
1220.00,5,4
1225.00,5,4
1230.00,4,3
1235.00,4,2
1240.00,4,3
