Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6730,2
5.00,-6720,3
10.00,-6721,5
15.00,-6717,2
20.00,-6727,4
25.00,-6725,2
30.00,-6726,2
35.00,-6724,5
40.00,-6731,2
45.00,-6721,2
50.00,-6731,2
55.00,-6724,3
60.00,-6725,2
65.00,-6733,0
70.00,-6728,3
75.00,-6733,0
80.00,-6722,4
85.00,-6727,2
90.00,-6723,2
95.00,-6722,0
100.00,-6723,2
105.00,-6729,3
110.00,-6727,2
115.00,-6730,4
120.00,-6726,1
125.00,-6736,2
130.00,-6721,3
135.00,-6739,4
140.00,-6744,2
145.00,-6745,0
150.00,-6734,2
155.00,-6739,2
160.00,-6735,3
165.00,-6727,3
170.00,-6737,2
175.00,-6733,3
180.00,-6724,2
185.00,-6730,3
190.00,-6729,4
195.00,-6732,2
200.00,-6725,2
205.00,-6722,2
210.00,-6713,3
215.00,-6721,4
220.00,-6719,3
225.00,-6719,3
230.00,-6724,2
235.00,-6730,2
240.00,-6727,1
245.00,-6724,3
250.00,-6719,3
255.00,-6722,3
260.00,-6728,4
265.00,-6723,2
270.00,-6721,2
275.00,-6719,2
280.00,-6724,2
285.00,-6717,2
290.00,-6720,2
295.00,-6720,2
300.00,-6718,2
305.00,-6719,3
310.00,-6725,1
315.00,-6724,1
320.00,-6731,2
325.00,-6724,1
330.00,-6721,3
335.00,-6724,2
340.00,-6715,3
345.00,-6721,1
350.00,-6713,1
355.00,-6717,2
360.00,-6723,2
365.00,-6727,2
370.00,-6721,3
375.00,-6733,2
380.00,-6724,1
385.00,-6731,2
390.00,-6728,3
395.00,-6734,5
400.00,-6735,3
405.00,-6730,5
410.00,-6730,2
415.00,-6727,3
420.00,-6735,2
425.00,-6728,4
430.00,-6723,2
435.00,-6730,0
440.00,-6728,2
445.00,-6721,3
450.00,-6731,4
455.00,-6721,4
460.00,-6716,3
465.00,-6720,3
470.00,-6728,2
475.00,-6721,1
480.00,-6721,3
485.00,-6719,2
490.00,-6719,4
495.00,-6718,2
500.00,-6727,2
505.00,-6728,2
510.00,-6714,3
515.00,-6718,2
520.00,-6725,3
525.00,-6712,2
530.00,-6719,2
535.00,-6717,2
540.00,-6727,5
545.00,-6730,1
550.00,-6724,2
555.00,-6725,2
560.00,-6724,4
565.00,-6736,2
570.00,-6725,1
575.00,-6729,4
580.00,-6730,1
585.00,-6734,2
590.00,-6730,3
595.00,-6724,2
600.00,-6729,3
605.00,-6729,1
610.00,-6734,2
615.00,-6736,5
620.00,-6727,3
625.00,-6724,3
630.00,-6729,2
635.00,-6717,0
640.00,-6724,2
645.00,-6727,2
650.00,-6728,5
655.00,-6730,2
660.00,-6730,3
665.00,-6729,4
670.00,-6724,3
675.00,-6730,3
680.00,-6723,4
685.00,-6727,4
690.00,-6726,2
695.00,-6721,3
700.00,-6730,2
705.00,-6733,0
710.00,-6724,2
715.00,-6724,4
720.00,-6722,1
725.00,-6727,2
730.00,-6726,1
735.00,-6727,2
740.00,-6727,2
745.00,-6730,2
750.00,-6728,3
755.00,-6730,3
760.00,-6726,1
765.00,-6725,2
770.00,-6727,3
775.00,-6716,3
780.00,-6731,3
785.00,-6727,3
790.00,-6725,3
795.00,-6721,0
800.00,-6722,2
805.00,-6722,3
810.00,-6721,3
815.00,-6718,1
820.00,-6720,4
825.00,-6720,3
830.00,-6734,3
835.00,-6738,4
840.00,-6731,2
845.00,-6733,2
850.00,-6732,1
855.00,-6734,2
860.00,-6730,4
865.00,-6730,3
870.00,-6720,5
875.00,-6736,1
880.00,-6728,2
885.00,-6727,0
890.00,-6729,3
895.00,-6728,2
900.00,-6734,3
905.00,-6737,3
910.00,-6733,2
915.00,-6733,2
920.00,-6736,0
925.00,-6729,2
930.00,-6730,3
935.00,-6730,3
940.00,-6733,2
945.00,-6726,2
950.00,-6732,4
955.00,-6732,3
960.00,-6728,2
965.00,-6726,4
970.00,-6720,1
975.00,-6724,2
980.00,-6718,2
985.00,-6726,2
990.00,-6726,1
995.00,-6723,5
1000.00,-6720,2
1005.00,-6716,2
1010.00,-6733,0
1015.00,-6730,3
1020.00,-6728,2
1025.00,-6729,3
1030.00,-6739,2
1035.00,-6731,3
1040.00,-6715,3
1045.00,-6726,5
1050.00,-6725,1
1055.00,-6730,3
1060.00,-6721,4
1065.00,-6727,2
1070.00,-6724,1
1075.00,-6717,4
1080.00,-6727,3
1085.00,-6727,1
1090.00,-6727,4
1095.00,-6727,2
1100.00,-6729,2
1105.00,-6733,2
1110.00,-6724,4
1115.00,-6725,3
1120.00,-6721,2
1125.00,-6715,2
1130.00,-6715,2
1135.00,-6714,2
1140.00,-6715,1
1145.00,-6718,3
1150.00,-6705,2
1155.00,-6721,4
1160.00,-6721,2
1165.00,-6721,2
1170.00,-6717,3
1175.00,-6724,2
1180.00,-6714,1
1185.00,-6723,0
1190.00,-6721,4
1195.00,-6729,5
1200.00,-6737,4
1205.00,-6734,2
1210.00,-6732,3
1215.00,-6721,2
1220.00,-6724,2
1225.00,-6731,4
1230.00,-6721,2
1235.00,-6723,5
1240.00,-6729,2
1245.00,-6730,2
1250.00,-6725,3
1255.00,-6722,1
1260.00,-6733,2
1265.00,-6736,1
1270.00,-6737,2
1275.00,-6725,1
1280.00,-6738,3
1285.00,-6731,2
1290.00,-6734,4
1295.00,-6728,5
1300.00,-6730,2
1305.00,-6733,4
1310.00,-6738,2
1315.00,-6731,3
1320.00,-6733,2
1325.00,-6730,1
1330.00,-6727,2
1335.00,-6729,2
1340.00,-6733,4
1345.00,-6730,3
1350.00,-6730,1
1355.00,-6726,2
1360.00,-6732,1
1365.00,-6727,4
1370.00,-6727,2
1375.00,-6728,1
1380.00,-6727,2
1385.00,-6721,3
1390.00,-6717,4
1395.00,-6715,2
1400.00,-6721,2
1405.00,-6721,2
1410.00,-6721,2
1415.00,-6719,0
1420.00,-6723,2
1425.00,-6724,2
1430.00,-6726,2
1435.00,-6727,2
1440.00,-6722,0
1445.00,-6726,2
1450.00,-6732,2
1455.00,-6729,3
1460.00,-6730,2
1465.00,-6727,4
1470.00,-6727,3
1475.00,-6727,1
1480.00,-6724,3
1485.00,-6722,4
1490.00,-6728,2
1495.00,-6721,4
1500.00,-6733,4
1505.00,-6731,2
1510.00,-6728,2
1515.00,-6741,4
1520.00,-6740,2
