Index,TemperatureRaw16,VGNDRaw16
0,1768,-1
1,1752,-1
2,1752,-1
3,1768,-1
4,1736,0
5,1768,-2
6,1768,-1
7,1752,1
8,1752,-1
9,1768,0
10,1752,0
11,1752,-1
12,1768,-1
13,1736,-1
14,1752,1
15,1768,0
16,1736,-1
17,1752,0
18,1768,0
19,1736,2
20,1752,-1
21,1768,-1
22,1736,-3
23,1768,-2
24,1768,0
25,1736,-1
26,1768,0
27,1768,0
28,1736,0
29,1768,-2
30,1768,0
31,1736,1
32,1768,2
33,1768,0
34,1736,2
35,1768,0
36,1768,-1
37,1736,0
38,1752,1
39,1768,1
40,1752,0
41,1768,0
42,1768,0
43,1736,-1
44,1768,2
45,1768,1
46,1736,-1
47,1768,2
48,1768,1
49,1736,-2
50,1752,-1
51,1768,-1
52,1752,0
53,1768,1
54,1768,0
55,1736,-1
56,1768,-1
57,1768,-1
58,1752,1
59,1768,0
60,1768,2
61,1736,-2
62,1768,1
63,1768,0
64,1752,1
65,1752,1
66,1768,-1
67,1736,0
68,1768,-1
69,1768,0
70,1736,1
71,1768,1
72,1768,2
73,1736,-1
74,1768,1
75,1768,0
76,1736,-1
77,1752,1
78,1752,-1
79,1752,0
80,1768,1
81,1768,-2
82,1736,-1
83,1768,1
84,1768,-1
85,1736,-1
86,1768,-1
87,1768,-2
88,1736,0
89,1768,-1
90,1768,-1
91,1736,0
92,1768,0
93,1752,0
94,1736,0
95,1768,0
96,1768,1
97,1736,0
98,1768,0
99,1768,2
100,1752,0
101,1768,-1
102,1768,-1
103,1752,0
104,1768,0
105,1768,0
106,1752,-2
107,1768,-2
108,1768,0
109,1752,0
110,1768,2
111,1768,-1
112,1752,0
113,1768,1
114,1768,1
115,1752,1
116,1768,-2
117,1768,1
118,1736,1
119,1768,-1
120,1768,-1
121,1752,-2
122,1768,1
123,1768,-1
124,1752,1
125,1768,1
126,1768,1
127,1752,1
128,1768,-2
129,1752,0
130,1752,1
131,1768,1
132,1768,1
133,1752,1
134,1768,1
135,1752,0
136,1752,1
137,1768,-1
138,1752,-1
139,1752,1
140,1768,2
141,1752,0
142,1752,3
143,1768,1
144,1752,-2
145,1752,-2
146,1768,-1
147,1752,1
148,1752,-1
149,1768,-1
150,1752,0
151,1752,1
152,1784,0
153,1768,-1
154,1752,-1
155,1768,0
156,1768,-1
157,1752,2
158,1768,0
159,1752,0
160,1736,0
161,1768,-2
162,1752,0
163,1752,0
164,1768,0
165,1752,0
166,1752,1
167,1768,1
168,1752,1
169,1752,0
170,1784,-2
171,1752,1
