Index,TemperatureRaw16,VGNDRaw16
0,920,-1
1,904,0
2,904,0
3,920,1
4,920,0
5,920,2
6,920,-1
7,920,-1
8,920,0
9,920,1
10,920,1
11,920,1
12,920,1
13,920,0
14,920,1
15,904,0
16,920,1
17,920,1
18,920,0
19,920,2
20,904,0
21,920,2
22,920,0
23,904,-2
24,904,0
25,936,-1
26,920,2
27,904,0
28,920,-1
29,920,-1
30,904,-1
31,920,2
32,904,0
33,904,2
34,904,1
35,904,-1
36,920,0
37,920,1
38,920,0
39,904,1
40,920,0
41,920,1
42,904,2
43,920,-1
44,920,3
45,904,3
46,920,0
47,920,0
48,920,1
49,904,0
50,920,-1
51,920,0
52,920,0
53,904,1
54,920,1
55,920,1
56,920,2
57,920,1
58,920,0
59,904,0
60,904,1
61,904,1
62,904,-1
63,920,-1
64,904,-2
65,920,1
66,920,0
67,904,2
68,904,1
69,920,1
70,920,1
71,920,-1
72,904,1
73,904,2
74,920,-1
75,920,0
76,920,0
77,920,0
78,920,0
79,920,-2
80,904,1
81,920,1
82,920,1
83,904,-2
84,920,0
85,904,2
86,920,0
87,920,1
88,920,1
89,904,0
90,920,-1
91,920,0
92,920,2
93,920,-1
94,904,0
95,904,4
96,904,1
97,904,0
98,904,2
99,920,0
100,904,1
101,920,0
102,920,0
103,920,2
104,920,0
105,920,-2
106,904,-1
107,904,-1
108,920,1
109,920,0
110,904,0
111,920,-1
112,920,0
113,920,-1
114,920,-1
115,920,-1
116,920,1
117,904,1
118,920,0
119,920,0
120,920,0
121,920,0
122,920,-1
123,920,-2
124,904,-1
125,920,0
126,904,0
127,904,1
128,920,2
129,904,-1
130,904,2
131,920,-1
132,904,0
133,904,1
134,904,0
135,904,0
136,920,0
137,904,1
138,904,3
139,904,1
140,904,-2
141,904,0
142,920,0
143,904,2
144,904,0
145,904,-2
146,920,-1
147,920,-1
148,904,2
149,904,1
150,904,2
151,920,-2
152,920,1
153,920,1
154,920,1
155,920,0
156,920,0
157,904,-1
158,904,1
159,904,1
160,920,3
161,920,-1
162,920,-1
163,920,0
164,904,1
165,904,1
166,904,0
167,920,0
168,904,0
169,904,-1
170,904,0
171,904,1
172,920,1
173,904,-1
174,920,-1
175,920,-1
176,920,0
177,920,0
178,904,-1
179,920,2
180,920,2
181,920,0
182,904,-1
183,920,0
184,904,0
185,904,1
186,920,0
187,920,1
188,920,-1
189,920,1
190,920,0
191,920,-1
192,920,0
193,904,-1
194,920,0
195,904,-1
196,920,-1
197,904,-4
198,920,0
199,920,1
200,904,-1
201,920,0
202,904,0
203,920,0
204,920,2
205,904,-2
206,920,1
207,904,1
208,904,1
209,904,-2
210,904,1
211,904,-2
212,920,1
213,920,-1
214,904,0
215,904,0
216,920,0
217,920,-1
218,904,1
219,920,-2
220,904,0
221,920,1
222,920,-2
223,904,1
224,920,-2
225,904,2
226,904,-2
227,920,1
228,904,0
229,920,-2
230,904,1
231,920,-1
232,920,2
233,920,1
234,920,2
235,920,1
236,904,0
237,920,2
238,904,0
239,920,1
240,920,1
241,920,-1
242,920,0
243,904,1
244,904,-1
245,904,0
246,904,0
247,920,0
248,920,2
249,920,1
250,904,-2
251,920,2
252,904,0
253,904,-1
254,904,-1
255,920,0
256,904,1
257,904,0
258,920,-1
259,920,1
260,920,-1
261,920,0
262,920,0
263,920,0
264,920,-2
265,904,1
266,904,0
267,904,-3
268,904,1
269,904,-1
270,920,-1
271,904,0
272,904,1
273,920,1
274,904,0
275,920,-1
276,904,1
277,920,-1
278,904,-1
279,920,1
280,920,-1
281,904,0
282,904,0
283,904,1
284,920,-2
285,904,2
286,920,-1
287,920,0
288,920,-2
289,920,-1
290,920,0
291,920,1
292,904,1
293,920,-1
294,904,-1
295,920,-2
296,920,-1
297,904,-2
298,904,0
299,904,0
300,904,-1
301,920,1
302,904,-1
303,920,1
304,920,1
305,920,0
306,888,0
307,904,0
308,904,0
309,904,1
310,920,0
311,904,2
312,920,0
313,920,2
314,920,2
315,904,-1
316,904,2
317,920,1
318,920,0
319,920,2
320,904,0
321,904,0
322,904,-2
323,920,0
324,920,0
325,920,3
326,920,0
327,904,-2
328,904,0
329,920,1
330,920,2
331,904,0
332,920,-2
333,904,0
334,904,1
335,904,1
336,904,1
337,904,-1
338,904,0
339,920,-2
340,920,-2
341,920,0
342,920,-1
343,920,-2
344,920,1
345,920,0
346,920,-2
347,904,2
348,904,1
349,904,1
350,904,-1
351,936,1
352,920,2
353,920,2
354,904,1
355,920,2
356,920,0
357,904,1
358,904,1
359,920,-1
360,920,0
361,920,-2
362,920,1
363,904,-2
364,920,-1
365,904,0
366,920,0
367,904,0
368,904,0
369,904,2
370,920,2
371,904,0
372,920,0
373,920,1
374,904,0
375,920,-1
376,920,1
377,920,1
378,920,2
379,904,2
380,920,-1
381,920,1
382,920,3
383,904,-1
384,920,1
385,920,-1
386,920,2
387,920,2
388,920,0
389,920,0
390,920,-1
391,904,0
392,920,1
393,920,2
394,920,2
395,920,3
396,920,2
397,920,1
398,920,1
399,904,0
