Index,TemperatureRaw16,VGNDRaw16
0,2216,-1
1,2232,1
2,2232,2
3,2216,0
4,2232,-1
5,2232,0
6,2216,1
7,2232,-1
8,2248,-1
9,2216,1
10,2232,0
11,2232,-1
12,2216,0
13,2248,1
14,2232,0
15,2200,-1
16,2248,-1
17,2232,0
18,2216,1
19,2232,1
20,2232,0
21,2216,1
22,2232,1
23,2232,0
24,2216,1
25,2232,0
26,2216,0
27,2200,0
28,2232,1
29,2232,3
30,2216,1
31,2232,0
32,2232,2
33,2200,2
34,2232,-1
35,2232,0
36,2200,-2
37,2232,1
38,2232,1
39,2216,2
40,2232,-1
41,2232,0
42,2216,1
43,2232,1
44,2232,0
45,2216,0
46,2232,1
47,2232,-2
48,2200,-1
49,2232,1
50,2232,0
51,2200,-2
52,2232,-1
53,2232,-2
54,2200,0
55,2216,-2
56,2232,0
57,2216,0
58,2232,1
59,2232,2
60,2216,1
61,2232,-2
62,2248,0
63,2200,-1
64,2232,0
65,2248,1
66,2216,-1
67,2232,2
68,2232,2
69,2200,-1
70,2232,-1
71,2232,0
72,2216,0
73,2232,-1
74,2232,1
75,2216,1
76,2232,-2
77,2232,1
78,2216,-1
79,2232,-1
80,2232,-2
81,2216,0
82,2232,-1
83,2248,0
84,2216,1
85,2232,-1
86,2232,0
87,2200,-1
88,2232,-1
89,2232,-1
90,2200,-1
91,2232,1
92,2232,1
93,2216,-1
94,2232,0
95,2232,-2
96,2200,-1
97,2232,-1
98,2232,-1
99,2200,-1
100,2216,2
101,2232,0
102,2216,0
103,2232,-1
104,2232,-2
105,2200,1
106,2216,0
107,2232,0
108,2216,-3
109,2216,2
110,2232,0
111,2200,-3
112,2232,2
113,2248,1
114,2216,0
115,2232,0
116,2232,0
117,2200,3
118,2232,1
119,2248,1
120,2216,0
121,2232,1
122,2248,1
123,2216,0
124,2232,-1
125,2248,-1
126,2216,1
127,2232,0
128,2248,0
129,2216,1
130,2232,2
131,2248,0
132,2216,-1
133,2232,1
134,2232,0
135,2216,0
136,2232,2
137,2232,0
138,2216,2
139,2232,2
140,2232,-1
141,2216,-1
142,2216,0
143,2248,0
144,2216,-1
145,2216,2
146,2232,-2
147,2200,2
148,2216,-1
149,2232,-1
150,2216,2
151,2216,-2
152,2232,1
153,2216,-1
154,2216,-1
155,2232,0
156,2200,-1
157,2216,-1
158,2232,-1
159,2216,0
160,2216,-1
161,2232,0
162,2216,-1
163,2216,-1
164,2232,0
165,2216,1
166,2216,-2
167,2232,0
168,2216,-1
169,2216,2
170,2232,1
171,2200,0
172,2216,1
173,2232,1
174,2200,-1
175,2216,1
176,2232,-1
177,2216,-1
178,2232,0
179,2248,0
180,2216,0
181,2232,-2
182,2248,-1
183,2216,0
184,2216,0
185,2248,3
186,2216,0
187,2216,-1
188,2232,0
189,2216,1
190,2216,-1
191,2248,-2
192,2216,2
193,2216,1
194,2232,-2
195,2216,-1
196,2216,-2
197,2248,0
198,2216,-1
199,2216,0
200,2248,-1
201,2216,0
202,2232,0
203,2232,-1
204,2216,0
205,2216,0
206,2248,0
207,2216,-1
208,2216,-1
209,2232,-1
210,2216,-1
211,2216,3
212,2248,0
213,2216,-3
214,2216,1
215,2232,-1
216,2216,0
217,2216,-1
218,2248,1
219,2200,2
220,2216,-1
221,2248,1
222,2216,-2
223,2216,0
224,2232,0
225,2216,2
226,2216,-1
227,2232,-1
228,2216,-1
229,2200,0
230,2232,-2
231,2216,-1
232,2216,2
233,2232,-1
234,2216,0
235,2216,-1
236,2232,1
237,2216,0
238,2216,0
239,2248,-2
240,2216,-1
241,2216,1
242,2232,-3
243,2232,1
244,2216,-1
245,2248,-1
246,2216,0
247,2216,-2
248,2232,1
249,2216,0
250,2216,0
251,2232,-1
252,2232,1
253,2216,1
254,2232,-1
255,2216,0
256,2216,-1
257,2232,0
258,2216,-1
259,2216,2
260,2248,1
261,2216,0
262,2216,0
263,2232,1
264,2216,-1
265,2216,-2
266,2232,3
267,2216,0
268,2216,0
269,2232,3
270,2216,0
271,2216,1
272,2232,1
273,2216,0
274,2216,1
275,2248,0
276,2216,-2
277,2216,1
278,2232,1
279,2216,1
280,2216,0
281,2248,2
282,2216,1
283,2200,0
284,2232,1
285,2216,1
286,2216,2
287,2232,0
288,2216,1
289,2200,1
290,2232,2
291,2216,0
292,2216,0
293,2232,0
