Volume,SourceFile,Index,L_P1_R1C1,L_P1_R1C2,L_P1_R1C3,L_P1_R1C4,L_P1_R1C5,L_P1_R1C6,L_P1_R2C1,L_P1_R2C2,L_P1_R2C3,L_P1_R2C4,L_P1_R2C5,L_P1_R2C6,L_P1_R3C1,L_P1_R3C2,L_P1_R3C3,L_P1_R3C4,L_P1_R3C5,L_P1_R3C6,L_P1_R4C1,L_P1_R4C2,L_P1_R4C3,L_P1_R4C4,L_P1_R4C5,L_P1_R4C6,L_P1_R5C1,L_P1_R5C2,L_P1_R5C3,L_P1_R5C4,L_P1_R5C5,L_P1_R5C6,L_P1_R6C1,L_P1_R6C2,L_P1_R6C3,L_P1_R6C4,L_P1_R6C5,L_P1_R6C6,L_P2_R1C1,L_P2_R1C2,L_P2_R1C3,L_P2_R1C4,L_P2_R1C5,L_P2_R1C6,L_P2_R2C1,L_P2_R2C2,L_P2_R2C3,L_P2_R2C4,L_P2_R2C5,L_P2_R2C6,L_P2_R3C1,L_P2_R3C2,L_P2_R3C3,L_P2_R3C4,L_P2_R3C5,L_P2_R3C6,L_P2_R4C1,L_P2_R4C2,L_P2_R4C3,L_P2_R4C4,L_P2_R4C5,L_P2_R4C6,L_P2_R5C1,L_P2_R5C2,L_P2_R5C3,L_P2_R5C4,L_P2_R5C5,L_P2_R5C6,L_P2_R6C1,L_P2_R6C2,L_P2_R6C3,L_P2_R6C4,L_P2_R6C5,L_P2_R6C6,L_P3a_R1C1,L_P3a_R1C2,L_P3a_R1C3,L_P3a_R1C4,L_P3a_R1C5,L_P3a_R1C6,L_P3a_R2C1,L_P3a_R2C2,L_P3a_R2C3,L_P3a_R2C4,L_P3a_R2C5,L_P3a_R2C6,L_P3a_R3C1,L_P3a_R3C2,L_P3a_R3C3,L_P3a_R3C4,L_P3a_R3C5,L_P3a_R3C6,L_P3a_R4C1,L_P3a_R4C2,L_P3a_R4C3,L_P3a_R4C4,L_P3a_R4C5,L_P3a_R4C6,L_P3a_R5C1,L_P3a_R5C2,L_P3a_R5C3,L_P3a_R5C4,L_P3a_R5C5,L_P3a_R5C6,L_P3a_R6C1,L_P3a_R6C2,L_P3a_R6C3,L_P3a_R6C4,L_P3a_R6C5,L_P3a_R6C6,L_P3b_R1C1,L_P3b_R1C2,L_P3b_R1C3,L_P3b_R1C4,L_P3b_R1C5,L_P3b_R1C6,L_P3b_R2C1,L_P3b_R2C2,L_P3b_R2C3,L_P3b_R2C4,L_P3b_R2C5,L_P3b_R2C6,L_P3b_R3C1,L_P3b_R3C2,L_P3b_R3C3,L_P3b_R3C4,L_P3b_R3C5,L_P3b_R3C6,L_P3b_R4C1,L_P3b_R4C2,L_P3b_R4C3,L_P3b_R4C4,L_P3b_R4C5,L_P3b_R4C6,L_P3b_R5C1,L_P3b_R5C2,L_P3b_R5C3,L_P3b_R5C4,L_P3b_R5C5,L_P3b_R5C6,L_P3b_R6C1,L_P3b_R6C2,L_P3b_R6C3,L_P3b_R6C4,L_P3b_R6C5,L_P3b_R6C6,R_P1_R1C1,R_P1_R1C2,R_P1_R1C3,R_P1_R1C4,R_P1_R1C5,R_P1_R1C6,R_P1_R2C1,R_P1_R2C2,R_P1_R2C3,R_P1_R2C4,R_P1_R2C5,R_P1_R2C6,R_P1_R3C1,R_P1_R3C2,R_P1_R3C3,R_P1_R3C4,R_P1_R3C5,R_P1_R3C6,R_P1_R4C1,R_P1_R4C2,R_P1_R4C3,R_P1_R4C4,R_P1_R4C5,R_P1_R4C6,R_P1_R5C1,R_P1_R5C2,R_P1_R5C3,R_P1_R5C4,R_P1_R5C5,R_P1_R5C6,R_P1_R6C1,R_P1_R6C2,R_P1_R6C3,R_P1_R6C4,R_P1_R6C5,R_P1_R6C6,R_P2_R1C1,R_P2_R1C2,R_P2_R1C3,R_P2_R1C4,R_P2_R1C5,R_P2_R1C6,R_P2_R2C1,R_P2_R2C2,R_P2_R2C3,R_P2_R2C4,R_P2_R2C5,R_P2_R2C6,R_P2_R3C1,R_P2_R3C2,R_P2_R3C3,R_P2_R3C4,R_P2_R3C5,R_P2_R3C6,R_P2_R4C1,R_P2_R4C2,R_P2_R4C3,R_P2_R4C4,R_P2_R4C5,R_P2_R4C6,R_P2_R5C1,R_P2_R5C2,R_P2_R5C3,R_P2_R5C4,R_P2_R5C5,R_P2_R5C6,R_P2_R6C1,R_P2_R6C2,R_P2_R6C3,R_P2_R6C4,R_P2_R6C5,R_P2_R6C6,R_P3a_R1C1,R_P3a_R1C2,R_P3a_R1C3,R_P3a_R1C4,R_P3a_R1C5,R_P3a_R1C6,R_P3a_R2C1,R_P3a_R2C2,R_P3a_R2C3,R_P3a_R2C4,R_P3a_R2C5,R_P3a_R2C6,R_P3a_R3C1,R_P3a_R3C2,R_P3a_R3C3,R_P3a_R3C4,R_P3a_R3C5,R_P3a_R3C6,R_P3a_R4C1,R_P3a_R4C2,R_P3a_R4C3,R_P3a_R4C4,R_P3a_R4C5,R_P3a_R4C6,R_P3a_R5C1,R_P3a_R5C2,R_P3a_R5C3,R_P3a_R5C4,R_P3a_R5C5,R_P3a_R5C6,R_P3a_R6C1,R_P3a_R6C2,R_P3a_R6C3,R_P3a_R6C4,R_P3a_R6C5,R_P3a_R6C6,R_P3b_R1C1,R_P3b_R1C2,R_P3b_R1C3,R_P3b_R1C4,R_P3b_R1C5,R_P3b_R1C6,R_P3b_R2C1,R_P3b_R2C2,R_P3b_R2C3,R_P3b_R2C4,R_P3b_R2C5,R_P3b_R2C6,R_P3b_R3C1,R_P3b_R3C2,R_P3b_R3C3,R_P3b_R3C4,R_P3b_R3C5,R_P3b_R3C6,R_P3b_R4C1,R_P3b_R4C2,R_P3b_R4C3,R_P3b_R4C4,R_P3b_R4C5,R_P3b_R4C6,R_P3b_R5C1,R_P3b_R5C2,R_P3b_R5C3,R_P3b_R5C4,R_P3b_R5C5,R_P3b_R5C6,R_P3b_R6C1,R_P3b_R6C2,R_P3b_R6C3,R_P3b_R6C4,R_P3b_R6C5,R_P3b_R6C6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232454.bin,1,1.983333,0.858333,-0.050000,1.745833,-0.129167,-1.233333,0.629167,0.512500,0.420833,1.137500,0.845833,-0.500000,0.454167,0.612500,-0.533333,-1.445833,-1.533333,0.441667,3.300000,4.650000,1.866667,2.454167,1.283333,1.058333,-0.991667,0.033333,1.095833,-0.866667,0.041667,0.104167,85.045833,62.141667,-0.154167,50.895833,74.125000,0.795833,-1.441667,0.637500,1.570833,1.466667,-0.408333,-1.479167,-0.937500,1.025000,-0.925000,1.008333,-1.020833,1.162500,-26.904167,-52.979167,-138.916667,-265.091667,-463.033333,-1111.833333,-92.812500,-204.858333,-710.016667,-2880.758333,-3033.958333,-2681.879167,-223.000000,-874.083333,-2621.045833,-2820.995833,-399.970833,-163.133333,-1653.887500,-3947.016667,-2804.091667,-967.937500,-231.020833,-136.004167,-63.662500,-1.504167,-5.662500,-4.583333,-5.645833,-2.608333,-0.925000,-1.995833,1.012500,0.162500,1.000000,-1.904167,0.450000,-0.704167,0.245833,0.533333,0.220833,0.425000,-73.258333,-0.375000,75.900000,14.108333,-9.083333,-1.304167,-137.795833,1.429167,41.020833,-5.008333,-8.529167,0.445833,-0.625000,-0.616667,1.125000,0.095833,-0.754167,-0.512500,-0.816667,0.070833,-1.741667,-0.995833,-2.895833,-0.750000,-1.262500,0.670833,0.670833,-26.541667,5.466667,2.804167,0.466667,1.383333,-0.633333,-44.220833,-4.758333,-0.566667,-0.166667,0.133333,0.900000,-0.091667,0.937500,0.050000,-0.879167,-0.962500,-0.970833,1.079167,-1.125000,1.129167,0.320833,0.487500,1.391667,-7.891667,7.812500,0.458333,1.329167,1.295833,-0.716667,0.300000,0.266667,-1.816667,-0.708333,-0.604167,0.395833,2.437500,-0.762500,-0.629167,0.520833,-0.320833,0.750000,1.687500,1.729167,-0.370833,-0.883333,34.058333,0.058333,29.545833,17.725000,-1.083333,0.445833,1.008333,0.291667,-1.850000,0.050000,0.350000,2.525000,0.304167,-0.662500,1.366667,1.320833,2.466667,-0.454167,-0.458333,-0.375000,-0.429167,0.570833,-0.300000,0.175000,0.087500,1.187500,-1.920833,0.233333,-0.762500,0.575000,0.683333,10.962500,0.683333,0.670833,-0.450000,-54.329167,-78.370833,-129.387500,-251.337500,-716.545833,-3136.545833,-164.250000,-363.212500,-1180.100000,-2383.283333,-3038.291667,-2296.245833,-2388.900000,-3044.029167,-2837.962500,-1532.904167,-565.995833,-356.087500,-635.316667,-250.312500,-0.245833,-1.379167,0.650000,-0.283333,1.441667,-0.345833,1.525000,-1.466667,1.670833,0.587500,0.708333,0.733333,-0.233333,-2.204167,-0.212500,-0.225000,0.237500,-0.804167,1.112500,-0.912500,-0.941667,0.016667,-3.125000,-0.125000,0.925000,0.870833,-0.041667,2.945833,0.562500,-1.416667,-0.254167,-0.350000,0.491667,-0.308333,-1.212500,2.700000,-2.133333,0.883333,-0.245833,0.812500,-0.487500,-1.508333,0.612500,-2.420833,-0.370833,0.600000,-2.637500,0.237500,-0.945833,2.270833,0.191667,1.237500,-3.570833,-0.475000,-0.408333,-0.470833,-0.450000,-0.429167,0.458333,2.495833,0.437500,1.404167,1.358333,0.391667,0.704167,0.666667,0.662500,-0.400000,-1.316667,0.758333,1014,154.724121,1706,260.314941,1967,300.140381,2256,344.238281,-28120,-4290.771484,196,29.907227,-27906,-4258.117676,1081,164.947510
15ml,VET6_8chips_raw_stream_20260525_232454.bin,2,1.983333,-0.141667,-0.050000,-1.254167,-1.129167,0.766667,2.629167,1.512500,-2.579167,0.137500,1.845833,-0.500000,0.454167,-2.387500,1.466667,0.554167,0.466667,0.441667,3.300000,4.650000,0.866667,3.454167,1.283333,1.058333,-0.991667,-0.966667,1.095833,0.133333,2.041667,0.104167,84.045833,60.141667,-3.154167,51.895833,74.125000,0.795833,1.558333,0.637500,0.570833,1.466667,-0.408333,-0.479167,1.062500,1.025000,0.075000,1.008333,0.979167,0.162500,-26.904167,-51.979167,-137.916667,-262.091667,-463.033333,-1106.833333,-89.812500,-201.858333,-706.016667,-2889.758333,-3021.958333,-2676.879167,-225.000000,-876.083333,-2616.045833,-2812.995833,-400.970833,-165.133333,-1652.887500,-3933.016667,-2796.091667,-966.937500,-233.020833,-136.004167,-58.662500,-1.504167,-3.662500,-5.583333,-3.645833,0.391667,-1.925000,1.004167,0.012500,-0.837500,-1.000000,0.095833,1.450000,-0.704167,0.245833,0.533333,-0.779167,0.425000,-75.258333,0.625000,75.900000,14.108333,-6.083333,0.695833,-145.795833,-1.570833,44.020833,-3.008333,-9.529167,-0.554167,-1.625000,-0.616667,0.125000,-1.904167,2.245833,-1.512500,0.183333,-1.929167,-2.741667,-0.995833,0.104167,0.250000,0.737500,1.670833,-1.329167,-25.541667,4.466667,0.804167,2.466667,3.383333,-0.633333,-43.220833,-4.758333,0.433333,1.833333,0.133333,0.900000,0.908333,0.937500,0.050000,4.120833,-1.962500,0.029167,0.079167,-0.125000,0.129167,-0.679167,0.487500,-0.608333,-8.891667,15.812500,-2.541667,0.329167,1.295833,0.283333,-0.700000,0.266667,1.183333,-0.708333,0.395833,-0.604167,0.437500,0.237500,1.370833,1.520833,-0.320833,-0.250000,0.687500,-0.270833,1.629167,0.116667,37.058333,-0.941667,29.545833,17.725000,-0.083333,0.445833,1.008333,-0.708333,0.150000,-1.950000,-0.650000,-0.475000,1.304167,-0.662500,2.366667,1.320833,-0.533333,-0.454167,-0.458333,-1.375000,-2.429167,-2.429167,1.700000,0.175000,-0.912500,-1.812500,0.079167,1.233333,-0.762500,0.575000,0.683333,12.962500,0.683333,1.670833,0.550000,-57.329167,-78.370833,-126.387500,-249.337500,-708.545833,-3128.545833,-162.250000,-365.212500,-1172.100000,-2388.283333,-3038.291667,-2306.245833,-2385.900000,-3055.029167,-2837.962500,-1538.904167,-567.995833,-355.087500,-623.316667,-257.312500,-0.245833,0.620833,0.650000,-0.283333,0.441667,-1.345833,0.525000,0.533333,0.670833,1.587500,-0.291667,-0.266667,-0.233333,-0.204167,-0.212500,-0.225000,1.237500,-0.804167,-0.887500,-0.912500,0.058333,-0.983333,-0.125000,1.875000,-0.075000,1.870833,-1.041667,0.945833,0.562500,-1.416667,-1.254167,0.650000,-0.508333,0.691667,-1.212500,0.700000,-0.133333,-0.116667,-2.245833,-1.187500,-0.487500,-0.508333,-0.387500,-1.420833,-1.370833,-0.400000,1.362500,0.237500,1.054167,0.270833,0.191667,0.237500,-1.570833,1.525000,-0.408333,-0.470833,-0.450000,1.570833,-0.541667,-1.504167,0.437500,1.404167,1.358333,-2.608333,-1.295833,-1.333333,0.662500,2.600000,-1.316667,-0.241667,1018,155.334473,1701,259.552002,1961,299.224854,2258,344.543457,-28121,-4290.924072,207,31.585693,-27905,-4257.965088,932,142.211914
15ml,VET6_8chips_raw_stream_20260525_232454.bin,3,0.983333,-1.141667,0.950000,1.745833,0.870833,-0.233333,0.629167,1.512500,0.420833,0.137500,2.845833,-1.500000,-1.545833,0.612500,0.466667,0.554167,-0.533333,0.441667,4.300000,1.650000,1.866667,1.454167,5.283333,1.058333,0.008333,0.033333,1.095833,2.133333,1.041667,0.104167,85.045833,63.141667,-0.154167,48.895833,73.125000,0.795833,-1.441667,0.637500,1.570833,1.466667,1.591667,1.520833,1.062500,0.025000,1.075000,1.008333,-0.020833,-0.837500,-26.904167,-50.979167,-136.916667,-264.091667,-462.033333,-1109.833333,-93.812500,-203.858333,-709.016667,-2892.758333,-3024.958333,-2677.879167,-223.000000,-879.083333,-2609.045833,-2814.995833,-403.970833,-165.133333,-1660.887500,-3960.016667,-2806.091667,-969.937500,-233.020833,-136.004167,-64.662500,1.495833,-4.662500,-2.583333,-2.645833,0.391667,-2.925000,-0.995833,-1.987500,1.162500,0.000000,0.095833,0.450000,0.295833,4.245833,-0.466667,1.220833,0.425000,-78.258333,-0.375000,75.900000,13.108333,-7.083333,1.695833,-143.795833,1.429167,42.020833,-2.008333,-11.529167,0.445833,1.375000,-1.616667,1.125000,2.095833,-0.754167,2.487500,-2.816667,-0.929167,-0.741667,-0.995833,-1.895833,0.250000,0.737500,-1.329167,0.670833,-27.541667,5.466667,-0.195833,2.466667,2.383333,1.366667,-42.220833,-4.758333,-0.566667,0.833333,1.133333,-2.100000,0.908333,0.937500,1.050000,-0.879167,-0.962500,-0.970833,-0.920833,-0.125000,0.129167,-0.679167,0.487500,1.391667,-5.891667,13.812500,1.458333,0.329167,3.295833,-1.716667,1.300000,-0.733333,0.183333,0.291667,1.395833,-0.604167,-0.562500,0.237500,-0.629167,-0.479167,-0.320833,-0.250000,0.687500,1.729167,-0.370833,1.116667,36.058333,-1.941667,30.545833,20.725000,-0.083333,0.445833,-0.991667,-0.708333,-1.850000,0.050000,-0.650000,-1.475000,-0.695833,-0.662500,-0.633333,1.320833,1.466667,-3.454167,-3.458333,-1.375000,1.570833,-0.429167,-1.300000,1.175000,-0.912500,2.187500,-0.920833,-0.766667,0.237500,0.575000,-1.316667,12.962500,-0.316667,-0.329167,0.550000,-54.329167,-78.370833,-126.387500,-251.337500,-711.545833,-3151.545833,-163.250000,-365.212500,-1168.100000,-2397.283333,-3029.291667,-2308.245833,-2379.900000,-3058.029167,-2823.962500,-1537.904167,-565.995833,-353.087500,-611.316667,-256.312500,-0.245833,-0.379167,-1.350000,-0.283333,-0.558333,-0.345833,-0.475000,1.533333,-1.329167,-1.412500,-1.291667,-0.266667,-0.233333,-1.204167,1.787500,-0.225000,1.237500,-1.804167,1.112500,-1.912500,2.058333,-0.983333,0.875000,-2.125000,-2.075000,-1.129167,-3.041667,0.945833,1.562500,-0.416667,0.745833,1.650000,-0.508333,1.691667,-0.212500,1.700000,-0.133333,-0.116667,-0.245833,-1.187500,-0.487500,1.491667,0.612500,1.579167,2.629167,-0.400000,-0.637500,-0.762500,-0.945833,1.270833,-0.808333,-1.762500,2.429167,-0.475000,-0.408333,1.529167,-1.450000,-0.429167,1.458333,0.495833,0.437500,0.404167,-1.641667,1.391667,-0.295833,-0.333333,0.662500,0.600000,1.683333,0.758333,1025,156.402588,1703,259.857178,1952,297.851562,2252,343.627930,-28120,-4290.771484,193,29.449463,-27906,-4258.117676,1002,152.893066
15ml,VET6_8chips_raw_stream_20260525_232454.bin,4,-0.016667,1.858333,2.950000,-0.254167,0.870833,-1.233333,2.629167,0.512500,0.420833,0.137500,-1.154167,2.500000,0.454167,0.612500,-0.533333,3.554167,-0.533333,-1.558333,5.300000,2.650000,-1.133333,3.454167,3.283333,-0.941667,-0.991667,2.033333,-1.904167,-1.866667,-0.958333,-0.895833,86.045833,63.141667,0.845833,48.895833,74.125000,-0.204167,1.558333,-0.362500,1.570833,0.466667,0.591667,0.520833,3.062500,-1.975000,1.075000,1.008333,-2.020833,2.162500,-26.904167,-54.979167,-136.916667,-264.091667,-464.033333,-1103.833333,-91.812500,-201.858333,-707.016667,-2887.758333,-3039.958333,-2667.879167,-225.000000,-882.083333,-2610.045833,-2818.995833,-402.970833,-165.133333,-1654.887500,-3969.016667,-2806.091667,-971.937500,-234.020833,-135.004167,-69.662500,0.495833,-4.662500,-3.583333,-1.645833,0.391667,-1.925000,0.004167,1.012500,0.162500,0.000000,-0.904167,0.450000,1.295833,1.245833,-0.466667,-0.779167,0.425000,-77.258333,-0.375000,78.900000,11.108333,-6.083333,1.695833,-145.795833,1.429167,43.020833,-3.008333,-10.529167,0.445833,-0.625000,-0.616667,2.125000,-1.904167,0.245833,0.487500,1.183333,0.070833,0.258333,-0.995833,0.104167,0.250000,0.737500,-2.329167,-2.329167,-26.541667,5.466667,0.804167,0.466667,-0.616667,2.366667,-43.220833,-4.758333,0.433333,-2.166667,-1.866667,-0.100000,-1.091667,-2.062500,1.050000,-0.879167,-0.962500,-0.970833,2.079167,1.875000,1.129167,0.320833,0.487500,-2.608333,-4.891667,13.812500,-1.541667,1.329167,-0.704167,1.283333,1.300000,-1.733333,0.183333,-0.708333,-1.604167,0.395833,-0.562500,1.237500,0.370833,-1.479167,-1.320833,-0.250000,-0.312500,0.729167,2.629167,0.116667,35.058333,1.058333,27.545833,17.725000,-0.083333,0.445833,-1.991667,0.291667,3.150000,0.050000,0.350000,-0.475000,2.304167,0.337500,1.366667,-0.679167,0.466667,0.545833,-2.458333,0.625000,-0.429167,-0.429167,1.700000,3.175000,1.087500,-1.812500,-1.920833,-0.766667,0.237500,0.575000,-2.316667,13.962500,-0.316667,1.670833,1.550000,-55.329167,-78.370833,-125.387500,-252.337500,-716.545833,-3187.545833,-161.250000,-360.212500,-1164.100000,-2394.283333,-3035.291667,-2310.245833,-2386.900000,-3055.029167,-2814.962500,-1535.904167,-562.995833,-355.087500,-614.316667,-262.312500,0.754167,-1.379167,0.650000,-0.283333,0.441667,1.654167,0.525000,1.533333,-1.329167,-0.412500,-0.291667,-0.266667,0.766667,0.795833,-1.212500,2.775000,-1.762500,-0.804167,0.112500,-0.912500,-1.941667,0.016667,-1.125000,-0.125000,0.925000,-1.129167,-0.041667,1.945833,0.562500,1.583333,-0.254167,-1.350000,-2.508333,1.691667,-2.212500,-0.300000,0.866667,0.883333,0.754167,0.812500,0.512500,0.491667,1.612500,1.579167,0.629167,-0.400000,0.362500,-0.762500,0.054167,0.270833,0.191667,-2.762500,2.429167,-0.475000,-3.408333,-1.470833,-0.450000,-0.429167,1.458333,0.495833,2.437500,0.404167,0.358333,1.391667,-1.295833,0.666667,1.662500,-1.400000,0.683333,-2.241667,1023,156.097412,1696,258.789062,1952,297.851562,2251,343.475342,-28116,-4290.161133,202,30.822754,-27904,-4257.812500,1083,165.252686
15ml,VET6_8chips_raw_stream_20260525_232454.bin,5,1.983333,-1.141667,-0.050000,-1.254167,-0.129167,-2.233333,2.629167,1.512500,-0.579167,0.137500,1.845833,2.500000,2.454167,0.612500,0.466667,0.554167,-0.533333,0.441667,5.300000,4.650000,-1.133333,1.454167,4.283333,1.058333,0.008333,-1.966667,-1.904167,-0.866667,-0.958333,-0.895833,85.045833,64.141667,-1.154167,48.895833,74.125000,-1.204167,1.558333,-1.362500,-1.429167,0.466667,-1.408333,0.520833,2.062500,1.025000,0.075000,0.008333,0.979167,1.162500,-26.904167,-51.979167,-136.916667,-265.091667,-467.033333,-1109.833333,-91.812500,-201.858333,-714.016667,-2893.758333,-3045.958333,-2671.879167,-225.000000,-877.083333,-2622.045833,-2821.995833,-403.970833,-162.133333,-1651.887500,-3976.016667,-2810.091667,-968.937500,-231.020833,-136.004167,-65.662500,0.495833,-3.662500,-5.583333,-2.645833,0.391667,-1.925000,2.004167,1.012500,0.162500,-1.000000,-0.904167,-2.550000,-1.704167,0.245833,0.533333,1.220833,0.425000,-76.258333,-0.375000,75.900000,14.108333,-6.083333,-0.304167,-139.795833,4.429167,40.020833,-4.008333,-9.529167,0.445833,-0.625000,-0.616667,-0.875000,-1.904167,-2.754167,-0.512500,-0.816667,0.070833,-0.741667,-2.995833,-2.895833,-1.750000,0.737500,-0.329167,0.670833,-28.541667,3.466667,1.804167,2.466667,-0.616667,-0.633333,-44.220833,-4.758333,1.433333,0.833333,-0.866667,0.900000,0.908333,-0.062500,1.050000,1.120833,-0.962500,-0.970833,1.079167,-2.125000,1.129167,0.320833,0.487500,0.391667,-8.891667,10.812500,0.458333,2.329167,1.295833,0.283333,1.300000,0.266667,-0.816667,0.291667,-0.604167,-0.604167,-0.562500,0.237500,-0.629167,-0.479167,0.679167,-0.250000,-0.312500,-0.270833,-0.370833,0.116667,36.058333,-0.941667,28.545833,17.725000,-0.083333,0.445833,0.008333,-0.708333,-1.850000,1.050000,-0.650000,-0.475000,-0.695833,-0.662500,1.366667,-0.679167,0.466667,1.545833,-0.458333,0.625000,-0.429167,-0.429167,-1.300000,1.175000,-0.912500,-1.812500,-0.920833,0.233333,-0.762500,-1.425000,0.683333,11.962500,0.683333,0.670833,1.550000,-57.329167,-78.370833,-124.387500,-252.337500,-711.545833,-3135.545833,-161.250000,-363.212500,-1168.100000,-2403.283333,-3032.291667,-2300.245833,-2390.900000,-3063.029167,-2823.962500,-1541.904167,-566.995833,-350.087500,-639.316667,-256.312500,-1.245833,-0.379167,1.650000,-0.283333,1.441667,-1.345833,1.525000,1.533333,1.670833,1.587500,-2.291667,0.733333,1.766667,-0.204167,-0.212500,-1.225000,1.237500,1.195833,-1.887500,-0.912500,0.058333,-1.983333,1.875000,0.875000,-0.075000,-0.129167,1.958333,-3.054167,1.562500,-0.416667,-2.254167,-1.350000,1.491667,-1.308333,0.787500,-1.300000,0.866667,1.883333,-1.245833,1.812500,1.512500,-0.508333,-0.387500,2.579167,-0.370833,0.600000,0.362500,0.237500,0.054167,-0.729167,0.191667,2.237500,0.429167,0.525000,-1.408333,-0.470833,-0.450000,2.570833,3.458333,-0.504167,0.437500,0.404167,1.358333,1.391667,-0.295833,-1.333333,-0.337500,-1.400000,0.683333,-0.241667,1022,155.944824,1703,259.857178,1958,298.767090,2261,345.001221,-28124,-4291.381836,209,31.890869,-27908,-4258.422852,934,142.517090
15ml,VET6_8chips_raw_stream_20260525_232454.bin,6,-1.016667,-1.141667,-0.050000,0.745833,-0.129167,-1.233333,4.629167,1.512500,2.420833,1.137500,2.845833,1.500000,0.454167,0.612500,0.466667,-0.445833,0.466667,-0.558333,3.300000,3.650000,-1.133333,1.454167,5.283333,0.058333,-0.991667,2.033333,0.095833,1.133333,0.041667,-0.895833,85.045833,65.141667,1.845833,48.895833,74.125000,0.795833,1.558333,-2.362500,1.570833,0.466667,-0.408333,-0.479167,1.062500,2.025000,-1.925000,-0.991667,-1.020833,1.162500,-24.904167,-53.979167,-140.916667,-266.091667,-467.033333,-1105.833333,-90.812500,-202.858333,-717.016667,-2892.758333,-3044.958333,-2714.879167,-223.000000,-879.083333,-2615.045833,-2814.995833,-401.970833,-163.133333,-1646.887500,-3976.016667,-2817.091667,-971.937500,-232.020833,-136.004167,-79.662500,-0.504167,-4.662500,-2.583333,-1.645833,0.391667,0.075000,0.004167,0.012500,-0.837500,0.000000,-0.904167,-0.550000,-0.704167,2.245833,1.533333,-0.779167,0.425000,-72.258333,-0.375000,75.900000,14.108333,-5.083333,-1.304167,-143.795833,-0.570833,42.020833,-3.008333,-7.529167,0.445833,1.375000,-0.616667,0.125000,2.095833,0.245833,-1.512500,-2.816667,-2.929167,0.258333,-0.995833,-0.895833,-1.750000,-0.262500,-0.329167,-1.329167,-28.541667,5.466667,0.804167,0.466667,-0.616667,-0.633333,-44.220833,-5.758333,0.433333,0.833333,0.133333,-1.100000,-1.091667,0.937500,1.050000,-0.879167,-0.962500,0.029167,2.079167,-0.125000,0.129167,-1.679167,0.487500,0.391667,-8.891667,15.812500,-0.541667,-0.670833,0.295833,-0.716667,-0.700000,-0.733333,0.183333,0.291667,1.395833,-0.604167,-0.562500,-0.762500,-0.629167,0.520833,0.679167,-1.250000,-0.312500,0.729167,-0.370833,0.116667,37.058333,1.058333,29.545833,19.725000,1.916667,0.445833,0.008333,0.291667,-1.850000,-1.950000,0.350000,1.525000,0.304167,0.337500,-0.633333,-1.679167,0.466667,1.545833,-1.458333,-0.375000,0.570833,-2.429167,-0.300000,0.175000,-0.912500,0.187500,-0.920833,2.233333,-0.762500,1.575000,0.683333,12.962500,0.683333,0.670833,0.550000,-55.329167,-78.370833,-126.387500,-250.337500,-711.545833,-3175.545833,-161.250000,-364.212500,-1178.100000,-2390.283333,-3027.291667,-2311.245833,-2399.900000,-3073.029167,-2820.962500,-1532.904167,-571.995833,-349.087500,-624.316667,-327.312500,1.754167,-0.379167,-1.350000,0.716667,1.441667,-1.345833,1.525000,0.533333,0.670833,0.587500,-0.291667,-1.266667,1.766667,1.795833,-1.212500,0.775000,-0.762500,2.195833,0.112500,2.087500,-0.941667,-0.983333,-0.125000,-1.125000,-0.075000,-0.129167,1.958333,-0.054167,-0.437500,0.583333,-0.254167,0.650000,-1.508333,-0.308333,0.787500,-0.300000,0.866667,-1.116667,0.754167,0.812500,-0.487500,-0.508333,0.612500,-0.420833,0.629167,-2.400000,0.362500,1.237500,1.054167,-0.729167,0.191667,1.237500,-0.570833,-0.475000,2.591667,0.529167,-3.450000,-0.429167,-1.541667,1.495833,0.437500,-0.595833,-1.641667,1.391667,-1.295833,-2.333333,2.662500,0.600000,-0.316667,-0.241667,1024,156.250000,1696,258.789062,1952,297.851562,2233,340.728760,-28119,-4290.618896,191,29.144287,-27905,-4257.965088,1005,153.350830
