Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4945,3
5.00,-4946,2
10.00,-4948,4
15.00,-4946,3
20.00,-4947,3
25.00,-4943,4
30.00,-4944,2
35.00,-4949,2
40.00,-4946,2
45.00,-4935,5
50.00,-4938,2
55.00,-4936,3
60.00,-4936,3
65.00,-4930,5
70.00,-4937,3
75.00,-4944,2
80.00,-4938,3
85.00,-4940,4
90.00,-4942,3
95.00,-4942,3
100.00,-4951,3
105.00,-4933,3
110.00,-4943,4
115.00,-4944,4
120.00,-4940,2
125.00,-4938,2
130.00,-4949,3
135.00,-4944,4
140.00,-4948,4
145.00,-4961,4
150.00,-4951,3
155.00,-4950,4
160.00,-4937,4
165.00,-4954,2
170.00,-4950,4
175.00,-4947,2
180.00,-4961,3
185.00,-4948,3
190.00,-4953,2
195.00,-4955,2
200.00,-4946,1
205.00,-4953,2
210.00,-4939,4
215.00,-4952,3
220.00,-4944,3
225.00,-4951,4
230.00,-4947,4
235.00,-4955,2
240.00,-4948,1
245.00,-4951,5
250.00,-4953,1
255.00,-4944,3
260.00,-4942,3
265.00,-4943,4
270.00,-4944,2
275.00,-4952,2
280.00,-4948,2
285.00,-4943,2
290.00,-4946,4
295.00,-4944,3
300.00,-4940,2
305.00,-4937,3
310.00,-4939,2
315.00,-4945,4
320.00,-4952,3
325.00,-4944,3
330.00,-4951,2
335.00,-4957,4
340.00,-4954,2
345.00,-4952,2
350.00,-4948,3
355.00,-4942,2
360.00,-4942,3
365.00,-4938,3
370.00,-4936,5
375.00,-4953,3
380.00,-4948,3
385.00,-4944,2
390.00,-4953,3
395.00,-4952,4
400.00,-4954,1
405.00,-4949,3
410.00,-4956,4
415.00,-4951,2
420.00,-4958,3
425.00,-4965,3
430.00,-4949,2
435.00,-4952,6
440.00,-4951,2
445.00,-4944,4
450.00,-4943,0
455.00,-4947,2
460.00,-4945,3
465.00,-4954,3
470.00,-4935,2
475.00,-4941,4
480.00,-4936,3
485.00,-4941,2
490.00,-4949,2
495.00,-4947,2
500.00,-4947,4
505.00,-4951,5
510.00,-4937,4
515.00,-4941,3
520.00,-4954,5
525.00,-4960,2
530.00,-4958,4
535.00,-4966,2
