Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1057,2
5.00,-1054,5
10.00,-1057,2
15.00,-1053,3
20.00,-1055,3
25.00,-1056,2
30.00,-1054,6
35.00,-1053,4
40.00,-1058,4
45.00,-1055,2
50.00,-1053,2
55.00,-1054,3
60.00,-1054,2
65.00,-1054,2
70.00,-1053,2
75.00,-1052,3
80.00,-1054,2
85.00,-1055,3
90.00,-1054,1
95.00,-1051,3
100.00,-1053,2
105.00,-1053,1
110.00,-1054,2
115.00,-1051,2
120.00,-1053,4
125.00,-1055,2
130.00,-1052,2
135.00,-1053,4
140.00,-1048,2
145.00,-1051,3
150.00,-1051,2
155.00,-1057,4
160.00,-1057,2
165.00,-1058,1
170.00,-1056,2
175.00,-1057,2
180.00,-1056,1
185.00,-1056,3
190.00,-1054,2
195.00,-1052,0
200.00,-1055,3
205.00,-1055,2
210.00,-1057,3
215.00,-1053,5
220.00,-1057,2
225.00,-1053,3
230.00,-1054,4
235.00,-1055,0
240.00,-1054,2
245.00,-1055,2
250.00,-1059,2
255.00,-1055,2
260.00,-1061,2
265.00,-1055,2
270.00,-1056,2
275.00,-1054,3
280.00,-1057,2
285.00,-1058,3
290.00,-1058,2
295.00,-1055,1
300.00,-1056,3
305.00,-1056,2
310.00,-1054,1
315.00,-1054,2
320.00,-1054,1
325.00,-1053,2
330.00,-1054,2
335.00,-1054,3
340.00,-1054,2
345.00,-1057,3
350.00,-1058,1
355.00,-1056,2
360.00,-1057,2
365.00,-1057,2
370.00,-1053,1
375.00,-1055,2
380.00,-1056,3
385.00,-1055,2
390.00,-1057,5
395.00,-1057,1
400.00,-1056,3
405.00,-1051,2
410.00,-1054,4
415.00,-1053,2
420.00,-1054,2
425.00,-1053,2
430.00,-1057,3
435.00,-1054,2
440.00,-1057,2
445.00,-1055,1
450.00,-1056,3
455.00,-1057,4
460.00,-1055,2
465.00,-1056,3
470.00,-1054,3
475.00,-1054,2
480.00,-1055,2
485.00,-1057,2
490.00,-1058,2
495.00,-1056,4
500.00,-1056,5
505.00,-1054,4
510.00,-1057,2
515.00,-1058,3
520.00,-1052,2
525.00,-1057,2
530.00,-1057,3
535.00,-1057,1
540.00,-1059,2
545.00,-1063,4
550.00,-1059,2
555.00,-1063,4
560.00,-1060,2
565.00,-1059,5
570.00,-1060,2
575.00,-1063,2
580.00,-1059,1
585.00,-1058,3
590.00,-1060,2
595.00,-1061,5
600.00,-1063,2
605.00,-1059,1
610.00,-1059,0
615.00,-1061,2
620.00,-1057,2
625.00,-1060,2
630.00,-1057,2
635.00,-1057,3
640.00,-1060,2
645.00,-1059,5
650.00,-1060,3
655.00,-1057,1
660.00,-1058,2
665.00,-1057,0
670.00,-1056,3
675.00,-1060,2
680.00,-1057,3
685.00,-1054,2
690.00,-1058,2
695.00,-1054,2
700.00,-1054,2
705.00,-1054,4
710.00,-1057,2
715.00,-1052,2
720.00,-1058,2
725.00,-1055,2
730.00,-1060,2
735.00,-1060,2
740.00,-1057,2
745.00,-1059,1
750.00,-1056,2
755.00,-1057,2
760.00,-1055,2
765.00,-1056,4
770.00,-1057,3
775.00,-1057,2
780.00,-1060,3
785.00,-1059,1
790.00,-1056,2
795.00,-1060,0
800.00,-1056,3
805.00,-1057,3
810.00,-1058,3
815.00,-1057,1
820.00,-1056,2
825.00,-1058,4
830.00,-1057,2
835.00,-1057,2
840.00,-1061,3
845.00,-1060,0
850.00,-1056,3
855.00,-1054,2
860.00,-1060,3
865.00,-1057,4
870.00,-1060,3
875.00,-1060,2
880.00,-1058,4
885.00,-1057,1
890.00,-1057,2
895.00,-1059,1
900.00,-1060,2
905.00,-1056,2
910.00,-1060,2
915.00,-1058,2
920.00,-1058,2
925.00,-1059,1
930.00,-1061,2
935.00,-1058,2
940.00,-1057,4
945.00,-1058,2
950.00,-1056,3
955.00,-1055,0
960.00,-1061,0
965.00,-1058,2
970.00,-1057,2
975.00,-1057,3
980.00,-1059,2
985.00,-1057,1
990.00,-1056,2
995.00,-1060,2
1000.00,-1057,2
1005.00,-1057,0
1010.00,-1054,1
1015.00,-1055,2
1020.00,-1057,2
1025.00,-1058,2
1030.00,-1060,2
1035.00,-1059,2
1040.00,-1054,1
1045.00,-1051,2
1050.00,-1059,2
1055.00,-1061,2
1060.00,-1057,2
1065.00,-1057,2
1070.00,-1060,1
1075.00,-1060,2
1080.00,-1060,4
1085.00,-1061,2
1090.00,-1062,0
1095.00,-1059,1
1100.00,-1057,4
1105.00,-1060,4
1110.00,-1060,2
1115.00,-1059,2
1120.00,-1067,5
1125.00,-1061,2
1130.00,-1060,2
1135.00,-1056,2
1140.00,-1057,3
1145.00,-1060,4
1150.00,-1060,4
1155.00,-1060,2
1160.00,-1061,1
1165.00,-1060,2
1170.00,-1059,2
1175.00,-1061,0
1180.00,-1061,3
1185.00,-1062,2
1190.00,-1060,2
1195.00,-1062,4
1200.00,-1060,2
1205.00,-1061,3
1210.00,-1058,2
1215.00,-1063,2
1220.00,-1059,2
1225.00,-1061,4
1230.00,-1057,1
1235.00,-1061,4
1240.00,-1058,0
1245.00,-1059,2
1250.00,-1063,3
1255.00,-1063,4
1260.00,-1064,3
1265.00,-1059,3
1270.00,-1061,3
1275.00,-1060,1
1280.00,-1059,3
1285.00,-1063,3
1290.00,-1062,3
1295.00,-1061,2
1300.00,-1061,2
1305.00,-1064,3
1310.00,-1058,2
1315.00,-1058,3
1320.00,-1060,0
1325.00,-1062,4
1330.00,-1061,2
1335.00,-1063,3
1340.00,-1062,4
1345.00,-1063,2
1350.00,-1060,2
1355.00,-1060,3
1360.00,-1060,0
1365.00,-1060,2
1370.00,-1063,1
1375.00,-1061,2
1380.00,-1059,2
1385.00,-1060,2
1390.00,-1059,2
1395.00,-1064,3
1400.00,-1061,2
1405.00,-1065,2
1410.00,-1063,1
1415.00,-1059,3
1420.00,-1061,1
1425.00,-1060,2
1430.00,-1060,2
1435.00,-1057,4
1440.00,-1059,3
1445.00,-1058,2
1450.00,-1056,2
1455.00,-1057,4
1460.00,-1056,0
1465.00,-1057,2
1470.00,-1057,2
1475.00,-1062,2
1480.00,-1060,0
1485.00,-1057,1
1490.00,-1060,2
1495.00,-1060,4
1500.00,-1057,0
1505.00,-1057,1
1510.00,-1060,4
1515.00,-1058,2
1520.00,-1060,3
1525.00,-1060,1
1530.00,-1057,3
1535.00,-1062,3
1540.00,-1060,1
1545.00,-1057,3
1550.00,-1059,2
1555.00,-1057,2
1560.00,-1057,2
1565.00,-1059,2
1570.00,-1060,2
1575.00,-1059,2
1580.00,-1060,2
1585.00,-1060,1
1590.00,-1060,2
1595.00,-1062,2
1600.00,-1060,4
1605.00,-1063,3
1610.00,-1060,2
1615.00,-1060,1
1620.00,-1061,4
1625.00,-1062,2
1630.00,-1067,1
1635.00,-1063,3
1640.00,-1060,3
1645.00,-1057,2
1650.00,-1060,2
1655.00,-1062,1
1660.00,-1061,2
1665.00,-1060,2
1670.00,-1060,2
1675.00,-1063,2
1680.00,-1061,2
1685.00,-1058,2
1690.00,-1057,4
1695.00,-1059,2
1700.00,-1060,2
1705.00,-1060,2
1710.00,-1060,2
1715.00,-1059,2
1720.00,-1059,5
1725.00,-1058,3
1730.00,-1057,2
1735.00,-1059,2
1740.00,-1056,2
1745.00,-1060,2
1750.00,-1057,3
1755.00,-1059,0
1760.00,-1058,2
1765.00,-1057,3
1770.00,-1060,2
1775.00,-1060,3
1780.00,-1060,3
1785.00,-1057,3
1790.00,-1060,3
1795.00,-1060,2
1800.00,-1062,2
1805.00,-1062,3
1810.00,-1060,2
1815.00,-1059,3
1820.00,-1060,4
1825.00,-1065,1
1830.00,-1058,2
1835.00,-1060,2
1840.00,-1058,2
1845.00,-1058,0
1850.00,-1060,2
1855.00,-1061,3
1860.00,-1057,2
1865.00,-1057,2
1870.00,-1060,2
1875.00,-1060,2
