Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-114,5
5.00,-116,2
10.00,-114,5
15.00,-114,4
20.00,-117,3
25.00,-113,5
30.00,-114,4
35.00,-117,2
40.00,-114,4
45.00,-114,3
50.00,-114,2
55.00,-114,5
60.00,-112,3
65.00,-114,4
70.00,-111,3
75.00,-111,4
80.00,-117,5
85.00,-113,5
90.00,-114,4
95.00,-111,3
100.00,-116,3
105.00,-113,3
110.00,-116,2
115.00,-114,4
120.00,-114,5
125.00,-114,5
130.00,-114,4
135.00,-117,3
140.00,-114,4
145.00,-115,5
150.00,-116,4
155.00,-113,3
160.00,-111,4
165.00,-112,5
170.00,-116,3
175.00,-111,2
180.00,-113,3
185.00,-115,3
190.00,-114,3
195.00,-114,2
200.00,-116,4
205.00,-114,5
210.00,-113,3
215.00,-115,4
220.00,-115,4
225.00,-114,4
230.00,-112,3
235.00,-114,3
240.00,-113,2
245.00,-114,3
250.00,-112,2
255.00,-114,5
260.00,-116,3
265.00,-114,2
270.00,-114,3
275.00,-114,5
280.00,-114,5
285.00,-112,4
290.00,-114,5
295.00,-115,5
300.00,-114,5
305.00,-114,6
310.00,-114,5
315.00,-114,3
320.00,-113,1
325.00,-114,3
330.00,-113,5
335.00,-114,3
340.00,-113,5
345.00,-113,5
350.00,-114,5
355.00,-114,3
360.00,-114,4
365.00,-114,2
370.00,-111,5
375.00,-114,3
380.00,-115,5
385.00,-117,5
390.00,-114,2
395.00,-114,5
400.00,-114,2
405.00,-112,3
410.00,-115,4
415.00,-114,3
420.00,-113,4
425.00,-114,3
430.00,-111,2
435.00,-110,5
440.00,-115,6
445.00,-116,6
450.00,-111,5
455.00,-112,3
460.00,-114,5
465.00,-114,3
470.00,-114,5
475.00,-116,3
480.00,-113,4
485.00,-116,4
490.00,-115,3
495.00,-114,3
500.00,-116,3
505.00,-114,5
510.00,-116,4
515.00,-114,1
520.00,-114,5
525.00,-115,5
530.00,-114,2
535.00,-112,3
540.00,-114,4
545.00,-116,4
550.00,-113,4
555.00,-114,4
560.00,-114,3
565.00,-113,1
570.00,-114,5
575.00,-114,2
580.00,-114,4
585.00,-113,4
590.00,-114,4
595.00,-113,4
600.00,-114,5
605.00,-114,2
610.00,-111,1
615.00,-113,2
620.00,-114,2
625.00,-114,5
630.00,-116,5
635.00,-114,3
640.00,-115,5
645.00,-114,5
650.00,-113,5
655.00,-115,5
660.00,-114,2
665.00,-113,2
670.00,-114,4
675.00,-114,5
680.00,-112,5
685.00,-114,4
690.00,-115,5
695.00,-117,5
700.00,-116,4
705.00,-113,2
710.00,-114,4
715.00,-113,6
720.00,-116,5
725.00,-114,2
730.00,-113,4
735.00,-114,2
740.00,-115,5
745.00,-114,2
750.00,-113,4
755.00,-112,4
760.00,-114,4
765.00,-114,4
770.00,-115,2
775.00,-115,4
780.00,-115,2
785.00,-111,5
790.00,-112,3
795.00,-115,4
800.00,-111,5
805.00,-112,4
810.00,-113,4
815.00,-112,5
820.00,-113,4
825.00,-113,5
830.00,-111,4
835.00,-111,4
840.00,-113,4
845.00,-113,4
850.00,-114,5
855.00,-112,3
860.00,-114,2
865.00,-114,5
870.00,-112,4
