Index,TemperatureRaw16,VGNDRaw16
0,236,0
1,244,1
2,251,-1
3,258,1
4,269,-2
5,271,1
6,261,1
7,269,0
8,268,-2
9,256,-1
10,251,-2
11,237,-1
12,248,-1
13,248,-1
14,239,0
15,242,1
16,259,-1
17,258,-2
18,274,1
19,275,1
20,274,-1
21,269,-4
22,264,-2
23,262,-2
24,257,-1
25,244,0
26,245,1
27,245,0
28,242,1
29,249,1
30,236,-1
31,260,0
32,262,-1
33,270,0
34,274,-1
35,281,1
36,269,1
37,268,1
38,257,-1
39,248,-1
40,238,-2
41,236,-2
42,235,-2
43,257,-2
44,254,1
45,260,-2
46,259,-2
47,262,0
48,278,-1
49,272,-3
50,263,0
51,260,-1
52,275,-1
53,258,0
54,247,-1
55,239,-1
56,249,-1
57,257,-2
58,254,-2
59,257,-1
60,272,-1
61,272,-1
62,257,-2
63,262,1
64,259,-2
65,260,-2
66,255,-1
67,253,0
68,261,0
69,248,0
70,254,0
71,247,0
72,251,0
73,251,-1
74,249,0
75,254,-2
76,265,1
77,258,1
78,253,1
79,258,-1
80,261,-2
81,256,0
82,260,0
83,250,0
84,258,0
85,248,0
86,238,1
87,245,-1
88,246,-2
89,245,1
90,255,1
91,262,1
92,269,0
93,257,-2
94,259,1
95,268,-1
96,272,0
97,264,-2
98,250,-2
99,248,-3
100,248,1
101,245,1
102,236,-1
103,252,-2
104,253,-2
105,256,-1
106,260,1
107,265,1
108,278,-1
109,263,1
110,263,-2
111,257,0
112,256,1
113,242,0
114,244,-1
115,245,-1
116,251,-2
117,243,1
118,245,-1
119,259,0
120,266,0
121,267,0
122,269,2
123,274,-2
124,279,-1
125,266,-2
126,242,1
127,239,-3
128,247,-1
129,248,-1
130,239,-2
131,240,-1
132,261,-1
133,259,-3
134,254,-1
135,260,1
136,264,-2
137,265,1
138,260,1
139,257,-1
140,263,0
141,255,-1
142,242,2
143,248,-2
144,247,-2
145,251,-1
146,252,1
147,254,-2
148,255,0
149,268,0
150,255,2
151,253,-1
152,264,-1
153,262,-1
154,260,0
155,262,0
156,269,-2
157,250,1
158,251,1
159,247,-1
160,252,-2
161,245,-1
162,251,-2
163,246,2
164,266,0
165,258,-1
166,257,-3
167,261,-1
168,272,-2
169,263,1
170,256,-2
171,260,-2
172,259,-2
173,266,0
174,239,-1
175,247,-1
176,244,0
177,248,-2
178,263,0
179,259,1
180,279,1
181,269,1
182,260,0
183,267,0
184,262,-1
185,255,-1
186,259,1
187,242,0
188,248,-1
189,233,-1
190,229,1
191,235,-2
192,240,-2
193,262,1
194,269,1
195,270,-2
196,284,0
197,281,-3
198,266,0
199,254,-1
200,247,1
201,249,1
202,239,-2
203,239,1
204,247,1
205,248,-1
206,250,1
207,260,-1
208,269,-1
209,275,1
210,273,-1
211,269,-2
212,280,-2
213,257,0
214,241,-2
215,239,0
216,236,0
217,235,0
218,242,1
219,240,-3
220,257,0
221,260,-1
222,257,-2
223,266,1
224,278,-1
225,264,-2
226,260,-2
227,257,-1
228,263,0
229,247,-1
230,239,0
231,239,-1
232,248,-2
233,245,-1
234,245,0
235,251,-2
236,270,-1
237,267,-1
238,258,-1
239,258,1
240,269,-2
241,273,0
242,260,0
243,257,-1
244,259,-1
245,257,-2
246,245,0
247,242,1
248,251,0
249,240,1
250,254,1
251,260,1
252,263,0
253,272,0
254,256,-1
255,258,-1
256,270,-1
257,263,-1
258,257,1
259,243,1
260,254,2
261,251,0
262,235,-2
263,241,1
264,244,1
265,248,-1
266,257,-2
267,262,-3
268,272,-1
269,271,-1
270,267,-1
271,262,0
272,252,1
273,260,-1
274,240,-2
275,238,0
276,247,1
277,249,1
278,224,-1
279,244,0
280,257,-2
281,265,-2
282,267,0
283,272,1
284,283,1
285,275,-1
286,259,-1
287,245,-1
288,237,1
289,239,-2
290,241,1
291,240,1
292,246,-1
293,248,-1
294,256,1
295,259,0
296,272,1
297,278,3
298,269,-1
299,263,-1
300,265,0
301,260,-1
302,243,1
303,237,0
304,239,-2
305,234,-1
306,236,-1
307,245,-1
308,265,-1
309,269,0
310,266,0
311,263,-1
312,266,-1
313,268,-3
314,269,0
315,260,1
316,257,-1
317,251,-1
318,241,-1
319,244,-2
320,242,-1
321,254,-2
322,260,1
323,267,0
324,272,0
325,272,-2
326,261,-2
327,258,-2
328,257,-1
329,263,-2
330,259,-1
331,249,-1
332,262,-2
333,260,-2
334,242,-2
335,242,0
336,248,-1
337,257,1
338,260,-1
339,257,0
340,266,0
341,260,-2
342,263,0
343,259,1
344,262,0
345,260,0
346,245,0
347,248,1
348,260,-3
349,254,-2
350,244,1
351,240,-1
352,243,1
353,258,0
354,263,0
355,263,-1
356,272,-1
357,261,-2
358,269,0
359,260,0
360,248,0
361,250,-2
362,247,-2
363,252,0
364,254,0
365,246,-1
366,241,-1
367,253,-2
368,258,1
369,272,-2
370,268,1
371,267,-2
372,281,-1
373,266,0
374,252,1
375,252,1
376,241,-2
377,242,1
378,243,2
379,251,-2
380,248,-1
381,254,0
382,258,1
383,261,1
384,261,1
385,272,1
386,265,0
387,268,-2
388,266,0
389,242,0
390,248,0
391,238,0
392,237,-1
393,249,0
394,251,0
395,254,-1
396,264,-1
397,268,-2
398,267,0
399,270,1
400,261,-2
401,263,-1
402,258,-2
403,251,-1
404,256,1
405,249,-2
406,240,-1
407,256,-1
408,247,-1
409,255,-2
410,257,1
411,261,0
412,272,1
413,260,0
414,255,0
415,253,-1
416,257,0
417,251,-1
418,253,-1
419,247,1
420,262,0
421,254,-2
422,245,0
423,253,-2
424,252,0
425,250,0
426,262,1
427,259,-3
428,264,-2
429,265,-2
430,267,-1
431,254,-2
432,254,-2
433,255,0
434,264,1
435,249,-2
436,257,0
437,259,0
438,255,-1
439,246,0
440,249,-2
441,265,-2
442,257,1
443,266,-1
444,271,0
445,279,-1
446,264,-1
447,261,-2
448,257,-2
449,253,0
450,251,0
451,255,1
452,257,0
453,257,-1
