Index,TemperatureRaw16,VGNDRaw16
0,696,1
1,679,0
2,671,1
3,670,-2
4,664,-1
5,671,-1
6,676,-2
7,681,-2
8,695,1
9,695,0
10,702,-2
11,691,0
12,683,-2
13,694,0
14,690,1
15,678,-1
16,679,1
17,668,-1
18,668,1
19,662,1
20,673,-1
21,679,0
22,685,-1
23,693,-1
24,694,-2
25,700,0
26,700,-1
27,694,2
28,686,-2
29,677,1
30,674,0
31,674,-3
32,678,-1
33,671,-2
34,674,-2
35,666,-1
36,683,1
37,696,-2
38,696,-2
39,695,-2
40,707,-1
41,701,-1
42,680,0
43,669,-2
44,674,-1
45,674,-2
46,667,0
47,668,0
48,683,2
49,681,-1
50,691,-2
51,686,0
52,692,1
53,691,-2
54,694,-2
55,699,-2
56,691,0
57,691,-2
58,675,-2
59,670,-1
60,667,-2
61,673,-2
62,671,-2
63,687,1
64,690,0
65,691,-1
66,688,1
67,684,-2
68,678,-1
69,687,0
70,687,-1
71,683,0
72,680,-2
73,680,0
74,676,-2
75,663,0
76,679,0
77,681,-1
78,677,1
79,686,1
80,694,-1
81,686,0
82,684,-2
83,681,0
84,687,1
85,688,-2
86,690,-1
87,680,-3
88,685,-2
89,677,-2
90,675,1
91,673,1
92,674,-2
93,680,0
94,679,1
95,696,0
96,689,2
97,689,-3
98,686,-1
99,689,0
100,692,-1
101,689,-1
102,687,-1
103,686,0
104,694,0
105,681,1
106,675,-2
107,664,-2
108,674,-2
109,684,-2
110,689,1
111,693,0
112,706,-1
113,704,1
114,700,-2
115,683,0
116,689,-1
117,688,-2
118,677,-1
119,671,0
120,674,-1
121,683,-1
122,671,0
123,673,-1
124,683,-2
125,691,-1
126,698,0
127,694,0
128,704,-2
129,694,-2
130,696,1
131,674,-2
132,674,0
133,678,0
134,678,0
135,679,-2
136,682,0
137,687,-3
138,690,-2
139,686,-2
140,686,-2
141,693,0
142,693,0
143,692,-2
144,689,-2
145,685,-2
146,677,1
147,665,0
148,670,1
149,681,-2
150,683,-2
151,680,1
152,691,-1
153,694,-1
154,691,-1
155,677,-1
156,683,-1
157,688,0
158,683,2
159,679,0
160,697,-1
161,691,1
162,677,-1
163,672,-1
164,679,0
165,686,1
166,680,-2
167,683,-1
168,694,-3
169,686,1
170,689,1
171,684,1
172,681,0
173,689,0
174,689,-2
175,686,0
176,697,0
177,689,-2
178,680,-1
179,674,-2
180,684,-2
181,681,1
182,684,-2
183,676,1
184,689,1
185,691,0
186,683,-2
187,689,-1
188,700,-1
189,695,-2
190,686,0
191,680,0
192,693,-1
193,691,-2
194,672,-1
195,671,-1
196,671,-1
197,680,-1
198,686,-1
199,681,1
200,701,-1
201,698,0
202,699,0
203,685,-2
204,688,-1
205,691,1
206,682,1
207,679,-1
208,682,0
209,673,-2
210,671,-1
211,673,-2
212,686,-1
213,697,-2
214,689,-1
215,694,1
216,706,1
217,706,-2
218,689,1
219,671,-1
220,672,-1
221,679,-1
222,674,-2
223,666,-1
224,688,-2
225,684,-1
226,681,1
227,680,-1
228,691,1
229,700,-2
230,705,1
231,688,-1
232,701,-3
233,694,1
234,682,-2
235,665,-4
236,671,-2
237,681,-2
238,680,0
239,680,-1
240,694,1
241,698,-2
242,687,1
243,689,-2
244,690,-2
245,689,-1
246,694,-2
247,694,-1
248,697,-1
249,689,1
250,680,1
251,671,-1
252,680,-1
253,679,-3
254,683,1
255,681,-2
256,693,0
257,686,-2
258,686,0
259,679,1
260,687,-2
261,693,-2
262,689,-3
263,680,2
264,688,0
265,691,-2
266,680,-2
267,669,0
268,677,0
269,681,-2
270,687,0
271,686,0
272,694,0
273,704,0
274,696,0
275,679,-1
276,691,-1
277,699,-3
278,682,-1
279,687,-2
280,684,0
281,668,-2
282,673,-2
283,674,-1
284,680,1
285,679,-1
286,691,-2
287,699,-1
288,709,-2
289,704,0
290,692,-1
291,685,-1
292,683,-2
293,679,0
294,670,-2
295,664,-2
296,683,0
297,677,1
298,671,-3
299,679,-1
300,679,0
301,696,1
302,689,0
303,697,1
304,703,-3
305,696,-1
306,696,-1
307,675,1
308,680,0
309,676,1
310,674,-1
311,674,-3
312,680,-1
313,683,1
314,690,-1
315,699,-1
316,703,-1
317,703,-1
318,695,-2
319,703,-2
320,700,-2
321,684,-1
322,671,1
323,669,-2
324,677,0
325,677,-2
326,685,0
327,680,0
328,687,-1
329,697,-1
330,702,-1
331,692,1
332,691,0
333,688,1
334,693,-2
335,689,1
336,686,0
337,689,-1
338,672,-2
339,673,1
340,672,0
341,683,0
342,683,1
343,694,-1
344,698,-1
345,704,-2
346,691,0
347,684,-1
348,686,-1
349,692,0
350,688,-2
351,683,-1
352,692,-2
353,690,-2
354,680,-2
355,669,1
356,680,-2
357,681,-1
358,686,0
359,692,-1
360,698,-1
361,694,0
362,691,0
363,677,1
364,691,-2
365,691,0
366,689,-2
367,679,-1
368,693,-1
369,683,-2
370,670,-1
371,675,3
372,674,0
373,687,0
374,692,-1
375,693,-2
376,701,-1
377,711,-1
378,699,-1
379,680,-1
380,689,-2
381,692,0
382,680,0
383,671,-1
384,679,1
385,678,1
386,676,-1
387,677,-2
388,687,0
389,708,-1
390,700,1
391,696,-2
392,709,-1
393,701,0
394,689,0
395,677,-1
396,681,-2
397,680,-2
398,674,-1
399,675,-1
400,689,1
401,689,-1
402,689,-2
403,686,0
404,702,0
405,701,-1
406,697,0
407,695,-2
408,690,1
409,683,1
410,674,0
411,677,0
412,675,0
413,674,0
414,679,2
415,684,-1
416,694,-2
417,692,-1
418,700,1
419,680,0
420,690,-1
421,700,-1
422,698,0
423,690,0
424,700,1
425,677,0
426,680,-1
427,682,-2
428,686,-1
429,689,0
430,689,1
431,695,1
432,709,-1
433,700,-2
434,710,-1
435,703,-2
436,702,-2
437,710,-2
438,700,0
439,712,1
440,718,1
441,718,-1
442,716,0
443,718,0
444,738,-2
445,742,-1
446,756,-1
447,762,1
448,786,0
449,781,1
450,785,-2
451,780,-1
452,784,1
453,795,1
454,791,-1
455,780,0
456,789,-1
457,789,-1
458,779,0
459,777,0
460,783,-1
461,798,1
462,810,0
463,813,1
464,814,-2
465,819,-2
466,813,-2
467,798,1
468,807,-1
469,805,0
470,798,-2
471,795,0
472,801,0
473,804,-1
474,802,-2
475,799,0
476,816,1
477,833,-2
478,832,-2
479,835,-1
480,846,-2
481,839,-2
482,820,2
483,804,-2
484,811,1
485,810,0
486,810,-1
487,808,0
488,830,0
489,838,-2
490,845,1
491,836,0
492,842,0
493,854,2
494,851,1
495,847,-2
496,853,-2
497,840,0
498,831,-2
499,822,-1
500,830,0
501,833,0
502,836,-1
503,844,-2
504,866,0
505,869,-2
506,871,-2
507,860,-1
508,853,-2
509,863,-2
510,857,-1
511,856,0
512,869,-1
513,854,-2
514,856,-1
515,838,0
516,848,1
517,862,1
518,856,-1
519,878,0
520,889,-1
521,875,-1
522,875,0
523,858,0
524,865,-2
525,863,-1
526,858,-2
527,866,-2
528,871,1
529,881,-2
530,866,1
531,858,-1
532,872,-2
533,884,1
534,888,0
535,887,-2
536,896,1
537,889,1
538,884,-2
539,882,-1
540,880,1
541,877,1
542,878,-1
543,887,-1
544,894,1
545,897,1
546,884,1
547,875,0
548,893,0
549,902,-1
550,900,0
551,897,-1
552,912,-2
553,910,0
554,904,-1
555,888,-2
556,898,-2
557,887,0
558,885,-1
559,895,1
560,907,-2
561,893,0
562,901,0
563,883,-2
564,899,0
565,915,-2
566,916,1
567,910,-1
568,930,1
569,923,0
570,910,-1
571,904,-1
572,895,0
573,900,1
574,898,-1
575,892,-1
576,913,-1
577,907,1
578,916,1
579,914,-1
580,923,0
581,931,0
582,932,-2
583,922,-2
584,930,0
585,916,1
586,910,-2
587,903,1
588,904,1
589,909,0
590,913,0
591,921,0
592,930,0
593,933,0
594,928,-2
595,932,-1
596,925,0
597,937,-1
598,931,-1
599,916,-2
600,932,1
601,927,-3
602,923,0
603,910,-1
604,925,-1
605,930,-1
606,934,2
607,937,0
608,947,-2
609,946,-2
610,934,-2
611,932,-1
612,928,-2
613,939,-2
614,933,-2
615,939,-1
616,943,-1
617,936,2
618,940,0
619,925,1
620,935,1
621,952,-2
622,938,-2
623,947,-1
624,957,0
625,948,0
626,949,-2
627,945,1
628,949,-1
629,948,-2
630,939,1
631,944,0
632,943,-1
633,949,-2
634,930,-1
635,924,0
636,940,0
637,946,-3
638,953,-2
639,958,0
640,975,-2
641,969,-1
642,962,-1
643,950,-2
644,955,0
645,956,1
646,943,1
647,943,-2
648,952,0
649,953,-2
650,943,1
651,932,-2
652,955,-2
653,970,1
654,973,-2
655,975,-2
656,992,-2
657,978,-2
658,967,0
659,946,1
660,949,-1
661,945,0
662,946,1
663,944,0
664,959,-1
665,966,-1
666,969,0
667,966,1
668,975,0
669,978,-1
670,992,-2
671,985,-2
672,987,1
673,982,-2
674,958,0
675,940,-1
676,949,-2
677,954,-1
678,957,-1
679,970,-2
680,984,-1
681,989,-1
682,1001,-1
683,981,-2
684,981,1
685,993,-1
686,985,0
687,969,1
688,981,-2
689,957,1
690,965,-2
691,952,-2
692,969,-4
693,970,-1
694,987,1
695,987,-1
696,1013,1
697,999,3
698,989,0
699,977,1
700,984,0
701,973,0
702,969,-2
703,963,0
704,977,1
705,981,0
706,969,1
707,963,-1
708,966,0
709,986,-2
710,984,-2
711,989,-1
712,999,-1
713,999,-3
714,987,-2
715,981,0
716,981,1
717,984,-2
718,974,-1
719,978,0
720,984,0
721,991,-1
722,973,1
723,975,-2
724,984,-2
725,999,0
726,1002,-1
727,1003,1
728,1010,1
729,1008,-2
730,1000,0
731,983,0
732,987,-2
733,981,1
734,981,-1
735,975,1
736,982,-1
737,978,-1
738,990,-1
739,996,1
740,1003,1
741,1003,0
742,1006,0
743,1012,0
744,1014,-2
745,1006,1
746,993,1
747,980,0
748,973,-1
749,976,-2
750,973,-1
751,980,-1
752,996,-2
753,1007,-1
754,999,-2
755,1007,1
756,1005,0
757,1014,-2
758,1006,-1
759,1005,1
760,1006,-1
761,987,-1
762,987,-1
763,962,0
764,981,-2
765,990,1
766,989,0
767,1010,-1
768,1027,-2
769,1025,1
770,1020,1
771,1013,-2
772,1010,-2
773,1002,-1
774,985,0
775,990,-2
776,1005,-1
777,990,1
778,984,-1
779,978,-2
780,994,1
781,1007,0
782,1008,1
783,1019,1
784,1022,-1
785,1017,0
786,1007,-2
787,987,1
788,1005,-1
789,999,-2
790,990,0
