Index,TemperatureRaw16,VGNDRaw16
0,1037,0
1,1049,-1
2,1040,1
3,1044,-1
4,1040,0
5,1038,0
6,1034,-2
7,1023,-1
8,1010,0
9,1010,0
10,1024,-1
11,1027,-1
12,1035,-2
13,1048,-2
14,1061,0
15,1050,-2
16,1034,1
17,1046,0
18,1040,1
19,1038,-1
20,1030,-1
21,1023,-2
22,1029,0
23,1038,-1
24,1024,0
25,1023,-2
26,1020,0
27,1037,-2
28,1043,0
29,1043,1
30,1050,0
31,1045,0
32,1034,1
33,1039,-1
34,1032,-1
35,1040,-1
36,1032,0
37,1027,-2
38,1028,1
39,1022,1
40,1013,-2
41,1028,-3
42,1034,1
43,1036,-2
44,1035,1
45,1044,1
46,1055,0
47,1040,-1
48,1037,0
49,1026,-1
50,1031,-1
51,1027,0
52,1025,1
53,1021,1
54,1023,-2
55,1017,-2
56,1022,-1
57,1025,-1
58,1028,-1
59,1032,-1
60,1046,1
61,1037,-2
62,1054,-2
63,1045,0
64,1030,0
65,1022,-2
66,1021,-3
67,1019,-1
68,1020,-1
69,1019,-1
70,1029,0
71,1031,1
72,1028,-2
73,1040,0
74,1040,0
75,1045,0
76,1053,0
77,1048,-1
78,1050,-1
79,1027,-2
80,1023,-2
81,1021,1
82,1010,-3
83,1022,-2
84,1021,-1
85,1028,-1
86,1042,0
87,1051,-2
88,1047,0
89,1046,-1
90,1038,-1
91,1048,0
92,1040,1
93,1034,-1
94,1022,1
95,1020,-1
96,1014,-2
97,1007,1
98,1017,0
99,1026,0
100,1020,-3
101,1043,-2
102,1052,0
103,1044,-1
104,1043,-2
105,1040,-2
106,1031,-1
107,1028,1
108,1017,-1
109,1015,-3
110,1025,-2
111,1015,-2
112,1025,-1
113,1023,2
114,1027,-2
115,1037,-1
116,1037,1
117,1050,0
118,1040,-2
119,1037,-1
120,1031,-1
121,1035,1
122,1032,-1
123,1026,-2
124,1031,1
125,1017,0
126,1030,-1
127,1023,-2
128,1024,-3
129,1022,0
130,1028,1
131,1031,1
132,1032,0
133,1032,-1
134,1036,0
135,1028,1
136,1039,-1
137,1028,-2
138,1023,-1
139,1024,-1
140,1022,1
141,1024,1
142,1033,-1
143,1037,0
144,1015,0
145,1033,0
146,1026,0
147,1041,0
148,1039,-1
149,1042,-2
150,1046,0
151,1046,-1
152,1028,-2
153,1031,0
154,1025,1
155,1030,0
156,1022,-2
157,1024,-3
158,1025,0
159,1023,-3
160,1022,1
161,1022,-2
162,1032,-1
163,1046,-2
164,1043,1
165,1046,-1
166,1046,0
167,1036,1
168,1021,-1
169,1020,1
170,1014,-2
171,1018,0
172,1024,0
173,1022,-2
174,1037,1
175,1035,0
176,1028,-1
177,1036,0
178,1044,0
179,1043,0
180,1052,0
181,1036,-2
182,1032,0
183,1023,0
184,1008,-2
185,1020,-2
186,1023,-2
187,1028,-2
188,1028,-2
189,1037,0
190,1052,-1
191,1040,0
192,1041,0
193,1041,0
194,1034,-2
195,1034,1
196,1030,-2
197,1032,-1
198,1033,1
199,1033,-1
200,1021,0
201,1032,-2
202,1028,0
203,1036,0
204,1033,0
205,1044,-1
206,1048,-1
207,1040,-1
208,1037,-1
209,1032,1
210,1030,-1
211,1027,-1
212,1034,1
213,1022,0
214,1037,0
215,1027,0
216,1021,-2
217,1031,-2
218,1025,1
219,1031,1
220,1030,-1
221,1035,-3
222,1042,-1
223,1034,0
224,1034,0
225,1028,-2
226,1026,1
227,1026,0
228,1035,-2
229,1030,-3
230,1033,0
231,1024,0
232,1018,-2
233,1017,-1
234,1031,-2
235,1031,-1
236,1040,-2
237,1034,0
238,1050,0
239,1035,0
240,1041,-2
241,1028,0
242,1024,-1
243,1025,0
244,1019,-1
245,1026,0
246,1031,-2
247,1017,0
248,1020,-2
249,1022,1
250,1032,1
251,1031,0
252,1044,-1
253,1045,-1
254,1055,-2
255,1050,1
256,1024,-2
257,1020,0
258,1020,-2
259,1019,-2
260,1015,0
261,1010,0
262,1040,-2
263,1033,-2
264,1032,-1
265,1035,-1
266,1031,0
267,1040,-3
268,1040,-1
269,1039,0
270,1035,0
271,1028,1
272,1027,-1
273,1015,-2
274,1004,-1
275,1015,-1
276,1022,-2
277,1022,1
278,1038,0
279,1041,-1
280,1038,1
281,1031,-2
282,1031,-2
283,1035,-1
284,1031,0
285,1024,0
286,1022,-3
287,1014,0
288,1007,0
289,1014,1
290,1008,0
291,1027,0
292,1039,-2
293,1028,1
294,1044,0
295,1043,-2
296,1031,-1
297,1037,-2
298,1039,-1
299,1028,1
300,1031,-2
301,1028,1
302,1032,1
303,1017,-3
304,1028,1
305,1012,-2
306,1016,0
