Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.0,-6685.8181267814725,4.1212315523979495
5.0,-6666.148950671417,-1.9632378385941445
10.0,-6680.865310038818,2.8710940628464563
15.0,-6684.683751787275,-0.048339932923958294
20.0,-6688.158936851368,-0.013548911995693006
25.0,-6684.162153441033,0.6890451030748812
30.0,-6686.79696903157,-0.40880541548472965
35.0,-6684.738406032534,2.1960101123259697
40.0,-6688.982457842551,1.4003235446279685
45.0,-6694.937991143322,4.059077209120792
50.0,-6688.192316244047,-0.4141784013033882
55.0,-6700.3934474331145,0.3292293901185322
60.0,-6688.140835069812,6.884779077774199
65.0,-6703.163345565609,7.907837795578626
70.0,-6689.090129455965,0.5944342943472822
75.0,-6691.858556221888,3.679999554082556
80.0,-6691.651339165946,-0.766767324423565
85.0,-6686.365052988134,11.69495773890533
90.0,-6675.505565649962,1.1358259388851402
95.0,-6693.051083064992,0.22809525721564552
100.0,-6698.205159623604,2.5050786735620583
105.0,-6694.243485387223,-0.10668403627182976
110.0,-6682.9908179248205,3.5551343997415983
115.0,-6689.9288640897585,-1.7947351303409673
120.0,-6691.170565887653,9.872083491334504
125.0,-6694.078496047482,5.257983980797131
130.0,-6687.212688069132,1.41145737255294
135.0,-6682.73334445947,7.136378731996294
140.0,-6687.386653622176,1.5688151684999678
145.0,-6689.8564582807485,-1.3130871087149987
150.0,-6683.967480527321,-0.4662238790327094
155.0,-6688.039222713348,0.7568565419108676
160.0,-6672.145018032496,9.388361367503137
165.0,-6687.611370846168,9.499053640799323
170.0,-6675.005619684273,5.447473794219275
175.0,-6697.95196154798,10.73292710287582
180.0,-6693.85313309302,9.470196936668968
185.0,-6697.215162854883,4.113052066490457
190.0,-6683.527118880119,-0.13123575888689754
195.0,-6690.825751346019,1.6292736070320197
200.0,-6692.494509761723,0.07403511315546218
205.0,-6696.637441497034,6.741777387684901
210.0,-6695.034641967803,1.2122890477657136
215.0,-6693.685891404264,3.9390327323912118
220.0,-6691.98103838503,0.5205065109833301
225.0,-6689.234750647568,-1.065290494029591
230.0,-6694.034760962128,4.490294235704292
235.0,-6696.7573520264195,5.128430291138902
240.0,-6709.558218864399,3.6730694307745284
245.0,-6701.474033438456,3.7965567085152867
250.0,-6684.429418282951,5.819225338014827
255.0,-6677.934886104763,8.028492927425972
260.0,-6694.737674930994,3.384596496606544
265.0,-6694.922129495419,-0.19212353176271435
270.0,-6697.465473941939,11.677907974546793
275.0,-6689.362023878201,-3.5342174806578677
280.0,-6696.213566303527,-1.4315328211384875
285.0,-6677.441461042511,-0.7177793117779757
290.0,-6687.364775245379,6.100709200497008
295.0,-6693.484724270024,0.1107734606133975
300.0,-6695.584065760307,-0.4064806499296365
305.0,-6689.036239093494,2.176729918060767
310.0,-6700.529637900752,3.939846850710506
315.0,-6706.807646669251,6.955064554270568
320.0,-6688.658497557929,-0.3016787757516311
325.0,-6693.537423635457,1.897628724753153
330.0,-6691.685836156049,3.8317426864702733
335.0,-6697.815996336595,8.156140751920821
340.0,-6696.162454555627,2.9767692763258324
345.0,-6686.981430065874,5.3574932723055015
350.0,-6690.537272831563,8.243530196208308
355.0,-6685.316913523318,-2.2272715372252065
360.0,-6683.130347886945,-3.6131661435527103
365.0,-6680.373854100294,5.3772473172200845
370.0,-6670.8768614120845,0.22411474362821737
375.0,-6688.747640269314,4.707331542144257
380.0,-6685.412439264335,-2.4882611945390445
385.0,-6680.25288853176,5.35976650857334
390.0,-6685.050480198166,4.806564571128855
395.0,-6689.098921454664,3.057683620878058
400.0,-6697.571772114811,9.277669724489051
405.0,-6675.148588898592,-1.7208346399907535
410.0,-6679.075414352558,-2.0914259722425794
415.0,-6686.1183013742675,1.4329060428632665
420.0,-6689.623956548698,3.666075919101375
425.0,-6687.7339685711895,8.165203670600826
430.0,-6678.012502481855,10.975658886602607
435.0,-6688.912860534826,13.75780953999061
440.0,-6683.893394242531,8.462760467599603
445.0,-6677.177929181048,-4.646091859934043
450.0,-6683.162608008748,4.23132399663396
455.0,-6689.9063560533405,-0.7519912365854502
460.0,-6682.664404967498,5.3567055918617115
465.0,-6693.7061654358795,1.680928242713185
470.0,-6684.861477422478,1.3069727104901319
475.0,-6687.487677753055,-0.09053539178271268
480.0,-6690.047648965022,-4.977792563906054
485.0,-6676.445836091859,1.0633072635807501
490.0,-6675.596704646915,-8.786705469293258
495.0,-6693.015030624466,5.049322303080116
500.0,-6682.092086736809,0.3060225927061886
505.0,-6695.450316354617,5.063021428022533
510.0,-6690.438766257129,4.095441470532521
515.0,-6678.938951724511,7.30231684119342
520.0,-6677.848943870642,3.578821702681193
525.0,-6685.636228222946,3.3213880797835356
530.0,-6687.022711242371,-4.1162883584440015
535.0,-6686.56802234203,3.6648551050579647
540.0,-6681.784583228193,-0.3871666645426924
545.0,-6691.586980920586,10.990272236905028
550.0,-6675.9307019837315,1.9601826473184587
555.0,-6697.758866628275,8.58313110046006
560.0,-6686.968084798376,5.3007794499653915
565.0,-6680.240391979681,6.616974604918311
570.0,-6672.694757746599,2.0829942696289927
575.0,-6685.7951381467365,0.590559674092253
580.0,-6679.971717475062,5.621329606019355
585.0,-6687.740024142393,4.298798509102347
590.0,-6682.677545590326,4.360905481236798
595.0,-6689.177825001887,-7.73961182551568
600.0,-6692.636885967983,4.995814339541319
605.0,-6682.571071354887,-0.2242673220012894
610.0,-6691.891784816773,4.825711684282568
615.0,-6692.391704155581,10.383196084812269
620.0,-6685.408802002591,-5.4007394476980615
625.0,-6686.370325053337,-2.134586363471113
630.0,-6689.726141852942,4.033450994297197
635.0,-6689.763033007614,1.5876481199870236
640.0,-6694.627489820344,3.8409693667170166
645.0,-6678.045858361907,3.6824122861250195
650.0,-6681.839736070388,4.6948456093215745
655.0,-6674.8564092623155,0.18739392995703538
660.0,-6694.003479484651,0.7296056847623765
665.0,-6686.01663445271,3.7687235519983826
670.0,-6681.729050891223,0.15545105306639032
675.0,-6681.292234150894,10.290715366522429
680.0,-6690.508248571762,5.467764141030114
685.0,-6703.054286097737,8.456687548762865
690.0,-6697.010305613182,3.289146305337583
695.0,-6690.504295689301,5.331311722634934
700.0,-6684.93441882221,-1.5214782756206755
705.0,-6702.243701792613,6.461616167624165
710.0,-6678.376803410293,-2.739002610663348
715.0,-6696.143780376467,8.23367597628336
720.0,-6693.126352813756,3.033209440101265
725.0,-6696.071018757541,6.789578403107733
730.0,-6693.997886363716,-6.582852319212015
735.0,-6685.28643706244,3.624074130680094
740.0,-6684.877840598089,5.79384161184134
745.0,-6681.380796308119,3.388715781896522
750.0,-6691.441931721028,9.357382848460722
755.0,-6690.370271917039,2.5256533494396134
760.0,-6691.546035649088,13.756750117465463
765.0,-6688.155033399988,1.345979693782052
770.0,-6679.831940963407,4.716922435078364
775.0,-6680.808345565031,1.0257727821838483
780.0,-6682.816148352097,7.497538890001091
785.0,-6676.123735150696,4.697521236043011
790.0,-6689.607270722361,12.273104921424219
795.0,-6691.708708931207,-0.11274194822325907
800.0,-6676.026741343831,4.7390162056509215
805.0,-6686.102730509876,5.112303681748178
810.0,-6682.625801678279,1.5488382800608917
815.0,-6686.603204760315,9.568046681814456
820.0,-6688.6851737787665,3.510471944169037
825.0,-6676.552168957499,7.336058979653894
830.0,-6678.899069050636,6.525352987582022
