Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-65,3
5.00,-67,5
10.00,-67,5
15.00,-67,3
20.00,-68,5
25.00,-67,4
30.00,-67,5
35.00,-66,3
40.00,-64,5
45.00,-66,5
50.00,-67,5
55.00,-68,5
60.00,-67,3
65.00,-65,4
70.00,-65,3
75.00,-67,6
80.00,-64,5
85.00,-65,2
90.00,-67,3
95.00,-67,5
100.00,-70,4
105.00,-66,4
110.00,-67,4
115.00,-67,3
120.00,-66,3
125.00,-67,2
130.00,-69,4
135.00,-67,4
140.00,-67,1
145.00,-67,-5120
150.00,-66,4
155.00,-67,4
160.00,-66,4
165.00,-67,4
170.00,-68,5
175.00,-65,7
180.00,-67,2
185.00,-67,4
190.00,-68,2
195.00,-67,4
200.00,-67,2
205.00,-68,2
210.00,-69,3
215.00,-66,4
220.00,-68,6
225.00,-65,4
230.00,-66,5
235.00,-65,2
240.00,-67,4
245.00,-66,2
250.00,-66,2
255.00,-67,2
260.00,-68,6
265.00,-68,4
270.00,-67,4
275.00,-67,3
280.00,-64,5
285.00,-66,5
290.00,-66,4
295.00,-66,4
300.00,-70,2
305.00,-67,2
310.00,-67,5
315.00,-65,6
320.00,-66,2
325.00,-67,5
330.00,-66,3
335.00,-67,1
340.00,-66,3
345.00,-67,5
350.00,-67,2
355.00,-67,2
360.00,-64,5
365.00,-66,2
370.00,-64,3
375.00,-67,7
380.00,-64,2
385.00,-66,3
390.00,-65,3
395.00,-66,4
400.00,-67,4
405.00,-64,3
410.00,-65,2
415.00,-65,2
420.00,-67,5
425.00,-67,2
430.00,-67,5
435.00,-67,5
440.00,-64,4
445.00,-67,3
450.00,-64,2
455.00,-68,2
460.00,-67,4
465.00,-65,5
470.00,-64,2
475.00,-65,5
480.00,-66,5
485.00,-64,2
490.00,-66,2
495.00,-67,3
500.00,-67,5
505.00,-67,5
510.00,-68,4
515.00,-67,5
520.00,-67,3
525.00,-67,4
530.00,-67,4
535.00,-68,6
540.00,-67,3
545.00,-67,5
550.00,-66,3
555.00,-65,5
560.00,-66,5
565.00,-67,4
570.00,-68,6
575.00,-67,3
580.00,-64,4
585.00,-68,3
590.00,-70,4
595.00,-69,5
600.00,-66,3
605.00,-71,4
610.00,-67,5
615.00,-66,5
620.00,-66,5
625.00,-67,4
630.00,-67,4
635.00,-67,5
640.00,-66,4
645.00,-69,4
650.00,-66,5
655.00,-69,5
660.00,-68,5
665.00,-64,3
670.00,-66,6
675.00,-67,2
680.00,-68,3
685.00,-70,2
690.00,-68,4
695.00,-67,4
700.00,-67,2
705.00,-68,6
710.00,-67,4
715.00,-66,3
720.00,-67,4
725.00,-67,1
730.00,-67,4
735.00,-67,4
740.00,-66,5
745.00,-68,-1
750.00,-67,3
755.00,-67,2
760.00,-69,3
765.00,-65,4
770.00,-69,4
775.00,-68,2
780.00,-67,2
785.00,-68,5
790.00,-68,4
795.00,-67,5
800.00,-65,3
805.00,-67,3
810.00,-68,2
815.00,-67,4
820.00,-67,2
825.00,-67,5
830.00,-67,4
835.00,-66,4
840.00,-67,6
845.00,-70,3
850.00,-67,4
855.00,-67,6
860.00,-66,5
865.00,-68,5
870.00,-68,3
875.00,-69,3
880.00,-67,5
885.00,-66,6
890.00,-65,2
895.00,-67,5
900.00,-70,3
905.00,-70,3
910.00,-67,5
915.00,-67,4
920.00,-69,5
925.00,-67,5
930.00,-65,5
935.00,-67,4
940.00,-70,5
945.00,-64,5
950.00,-67,3
955.00,-67,2
960.00,-67,5
965.00,-68,3
970.00,-68,5
975.00,-67,4
980.00,-70,3
985.00,-64,5
990.00,-67,5
995.00,-69,4
1000.00,-67,4
1005.00,-66,3
1010.00,-67,4
1015.00,-68,5
1020.00,-67,2
1025.00,-68,4
1030.00,-65,2
1035.00,-69,3
1040.00,-67,3
1045.00,-67,5
1050.00,-67,5
1055.00,-65,3
1060.00,-67,3
1065.00,-66,5
1070.00,-66,3
1075.00,-67,3
1080.00,-65,2
1085.00,-68,5
1090.00,-67,2
1095.00,-67,5
1100.00,-64,4
1105.00,-69,2
1110.00,-68,3
1115.00,-68,2
1120.00,-67,2
1125.00,-66,4
1130.00,-67,3
1135.00,-70,5
1140.00,-68,5
1145.00,-67,4
1150.00,-68,5
1155.00,-67,3
1160.00,-69,5
1165.00,-67,4
1170.00,-69,4
1175.00,-70,4
1180.00,-68,5
1185.00,-68,2
1190.00,-67,1
1195.00,-67,2
1200.00,-68,5
1205.00,-69,4
1210.00,-68,3
1215.00,-70,4
1220.00,-67,3
1225.00,-66,5
1230.00,-68,3
1235.00,-68,5
1240.00,-66,4
1245.00,-70,5
1250.00,-68,4
1255.00,-67,5
1260.00,-67,2
1265.00,-69,5
1270.00,-66,2
1275.00,-70,5
1280.00,-67,6
1285.00,-68,5
1290.00,-67,3
1295.00,-67,3
1300.00,-67,4
1305.00,-70,5
1310.00,-68,4
1315.00,-67,4
1320.00,-64,2
1325.00,-68,5
1330.00,-70,3
