Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-4925,2
5.00,-4926,2
10.00,-4923,2
15.00,-4931,5
20.00,-4926,3
25.00,-4929,4
30.00,-4931,4
35.00,-4932,2
40.00,-4930,2
45.00,-4923,4
50.00,-4926,4
55.00,-4936,2
60.00,-4928,2
65.00,-4935,2
70.00,-4930,4
75.00,-4923,5
80.00,-4925,3
85.00,-4923,2
90.00,-4926,1
95.00,-4931,3
100.00,-4931,2
105.00,-4936,5
110.00,-4919,3
115.00,-4932,4
120.00,-4929,4
125.00,-4924,4
130.00,-4927,1
135.00,-4919,4
140.00,-4931,2
145.00,-4935,5
150.00,-4927,2
155.00,-4940,3
160.00,-4938,0
165.00,-4936,2
170.00,-4930,4
175.00,-4931,1
180.00,-4924,3
185.00,-4930,2
190.00,-4928,2
195.00,-4934,2
200.00,-4930,5
205.00,-4926,2
210.00,-4928,1
215.00,-4932,3
220.00,-4938,2
225.00,-4927,2
230.00,-4928,3
235.00,-4934,2
240.00,-4939,3
245.00,-4934,3
250.00,-4933,4
255.00,-4931,3
260.00,-4921,3
265.00,-4941,4
270.00,-4936,3
275.00,-4937,2
280.00,-4935,1
285.00,-4944,4
290.00,-4949,0
295.00,-4949,2
300.00,-4932,4
305.00,-4937,4
310.00,-4937,2
315.00,-4936,3
320.00,-4937,3
325.00,-4936,4
330.00,-4933,5
335.00,-4937,2
340.00,-4934,4
345.00,-4943,4
350.00,-4943,1
355.00,-4941,2
360.00,-4940,2
365.00,-4939,2
370.00,-4945,2
375.00,-4939,3
380.00,-4929,4
385.00,-4937,3
390.00,-4940,3
395.00,-4937,3
400.00,-4944,2
405.00,-4941,3
410.00,-4944,3
415.00,-4932,2
420.00,-4930,4
425.00,-4931,2
430.00,-4940,3
435.00,-4933,0
440.00,-4929,2
445.00,-4926,2
450.00,-4929,3
455.00,-4931,2
460.00,-4928,5
465.00,-4922,3
470.00,-4928,4
475.00,-4927,1
480.00,-4936,3
485.00,-4937,4
490.00,-4930,3
495.00,-4926,3
500.00,-4931,3
505.00,-4930,2
510.00,-4929,4
515.00,-4925,3
520.00,-4941,2
525.00,-4938,3
530.00,-4931,4
535.00,-4933,4
540.00,-4928,2
545.00,-4931,4
550.00,-4934,3
555.00,-4939,3
560.00,-4937,2
565.00,-4939,3
570.00,-4935,3
575.00,-4941,1
580.00,-4929,2
585.00,-4939,3
590.00,-4935,4
595.00,-4938,2
600.00,-4949,3
605.00,-4942,4
610.00,-4941,5
615.00,-4936,2
620.00,-4924,2
625.00,-4928,2
630.00,-4936,4
635.00,-4928,4
640.00,-4946,5
645.00,-4929,5
650.00,-4944,5
655.00,-4936,4
660.00,-4941,2
665.00,-4938,2
670.00,-4938,4
675.00,-4931,2
680.00,-4943,3
685.00,-4934,3
690.00,-4941,3
695.00,-4941,2
700.00,-4949,3
705.00,-4947,2
710.00,-4948,5
715.00,-4944,5
720.00,-4946,5
725.00,-4944,3
730.00,-4951,1
735.00,-4949,4
740.00,-4939,5
745.00,-4937,4
750.00,-4935,3
755.00,-4938,2
760.00,-4935,4
765.00,-4936,5
770.00,-4931,4
775.00,-4937,1
780.00,-4938,4
785.00,-4931,2
790.00,-4936,2
795.00,-4935,2
800.00,-4931,4
805.00,-4936,1
810.00,-4931,3
815.00,-4939,2
820.00,-4940,2
825.00,-4939,2
830.00,-4934,1
835.00,-4928,3
840.00,-4926,2
845.00,-4931,2
850.00,-4939,3
855.00,-4944,5
860.00,-4933,2
865.00,-4933,3
870.00,-4942,4
875.00,-4935,1
880.00,-4944,2
885.00,-4935,2
