point,file,target_temperature_c,T_liquid_c,T_jaw0_c,T_env_c,diff_model,c1,c2,c3
1_cold,TempFit_Tenv22C_Tliquid3C_Tgripper24C_Temp_AD2_20260511_154253.csv,3.0,3.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.27240960086348526,-1.5926796272630177,1.8621989835291641
1_cold,TempFit_Tenv22C_Tliquid6C_Tgripper24C_Temp_AD2_20260511_154959.csv,6.0,6.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.258110110656406,-1.5549642519400393,1.8352817955314764
1_cold,TempFit_Tenv22C_Tliquid9C_Tgripper24C_Temp_AD2_20260511_155931.csv,9.0,9.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.2862389755814402,-1.6294911847496567,1.8879035099356634
1_cold,TempFit_Tenv22C_Tliquid55C_Tgripper24C_Temp_AD2_20260511_153637.csv,55.0,55.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.0486393029837109,-0.37291741405172485,0.5319509010412118
1_cold,TempFit_Tenv22C_Tliquid65C_Tgripper24C_Temp_AD2_20260511_152916.csv,65.0,65.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.17810026290695583,-0.7601077574148097,0.7559175809888821
1_cold,TempFit_Tenv22C_Tliquid75C_Tgripper24C_Temp_AD2_20260511_152323.csv,75.0,75.0,24.0,22.0,x(1-x)(c1+c2*x+c3*x^2),0.09973514511027831,-0.8328809814486546,1.0088486444636597
