point,file,target_temperature_c,T_liquid_c,T_jaw0_c,T_env_c,diff_model,c1,c2,c3
P3,TempFit_Tenv22p8C_Tliquid58p4C_Tgripper30p1C_Temp_AD2_20260510_234118.csv,58.4,58.4,30.1,22.8,x(1-x)(c1+c2*x+c3*x^2),0.2705519373571545,-1.3428950992031639,1.465564328323358
