Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6139,0
5.00,-6144,1
10.00,-6142,2
15.00,-6139,3
20.00,-6133,3
25.00,-6136,2
30.00,-6142,3
35.00,-6139,5
40.00,-6145,2
45.00,-6136,4
50.00,-6134,1
55.00,-6145,3
60.00,-6136,3
65.00,-6136,4
70.00,-6142,4
75.00,-6140,2
80.00,-6141,3
85.00,-6138,4
90.00,-6137,2
95.00,-6137,4
100.00,-6134,5
105.00,-6135,5
110.00,-6138,2
115.00,-6144,4
120.00,-6139,4
125.00,-6141,2
130.00,-6148,5
135.00,-6144,1
140.00,-6140,4
145.00,-6136,4
150.00,-6143,3
155.00,-6136,3
160.00,-6141,2
165.00,-6139,4
170.00,-6141,2
175.00,-6144,3
180.00,-6142,2
185.00,-6134,2
190.00,-6149,3
195.00,-6135,2
200.00,-6145,2
205.00,-6140,3
210.00,-6146,5
215.00,-6140,3
220.00,-6135,2
225.00,-6139,4
230.00,-6144,4
235.00,-6136,3
240.00,-6140,2
245.00,-6142,2
250.00,-6130,2
255.00,-6134,5
260.00,-6141,3
265.00,-6145,3
270.00,-6139,2
275.00,-6136,5
280.00,-6127,3
285.00,-6135,4
290.00,-6130,3
295.00,-6135,5
300.00,-6129,2
305.00,-6139,2
310.00,-6142,5
315.00,-6146,5
320.00,-6145,3
325.00,-6146,4
330.00,-6149,2
335.00,-6155,2
340.00,-6145,3
345.00,-6143,2
350.00,-6148,4
355.00,-6144,3
360.00,-6147,2
365.00,-6142,2
370.00,-6151,2
375.00,-6154,2
380.00,-6150,2
385.00,-6145,4
390.00,-6146,4
395.00,-6150,2
400.00,-6145,4
405.00,-6149,0
410.00,-6148,3
415.00,-6145,2
420.00,-6137,2
425.00,-6134,2
430.00,-6137,2
435.00,-6135,2
440.00,-6136,3
445.00,-6140,2
450.00,-6137,2
455.00,-6137,3
460.00,-6136,2
465.00,-6143,2
470.00,-6133,4
475.00,-6144,4
480.00,-6136,5
485.00,-6137,1
490.00,-6137,2
495.00,-6136,2
500.00,-6142,3
505.00,-6140,3
510.00,-6128,2
515.00,-6130,4
520.00,-6132,2
525.00,-6133,2
530.00,-6145,1
535.00,-6148,4
540.00,-6139,3
545.00,-6148,3
550.00,-6145,2
555.00,-6146,3
560.00,-6150,3
565.00,-6149,3
570.00,-6141,5
575.00,-6148,2
580.00,-6146,4
585.00,-6140,2
590.00,-6158,1
595.00,-6153,2
600.00,-6148,2
605.00,-6150,5
610.00,-6146,1
615.00,-6145,3
620.00,-6147,4
625.00,-6153,2
630.00,-6148,2
635.00,-6150,2
640.00,-6152,2
645.00,-6149,4
650.00,-6154,2
655.00,-6150,4
660.00,-6151,2
665.00,-6143,1
670.00,-6151,3
675.00,-6154,4
680.00,-6155,2
685.00,-6152,2
690.00,-6151,2
695.00,-6151,2
700.00,-6152,3
705.00,-6159,5
710.00,-6154,2
715.00,-6148,3
720.00,-6150,4
725.00,-6150,3
730.00,-6155,3
735.00,-6148,2
740.00,-6143,2
745.00,-6148,5
750.00,-6144,3
755.00,-6145,3
760.00,-6151,2
765.00,-6144,1
770.00,-6152,2
775.00,-6149,3
780.00,-6146,2
785.00,-6151,2
790.00,-6147,4
795.00,-6144,2
800.00,-6138,1
805.00,-6142,5
810.00,-6151,3
815.00,-6148,4
820.00,-6142,3
825.00,-6141,3
830.00,-6145,3
835.00,-6144,1
840.00,-6151,3
845.00,-6143,3
850.00,-6150,1
855.00,-6145,5
860.00,-6143,2
865.00,-6142,4
870.00,-6136,3
875.00,-6144,3
880.00,-6146,2
885.00,-6151,3
890.00,-6151,2
895.00,-6150,2
900.00,-6151,4
905.00,-6155,2
910.00,-6155,3
915.00,-6150,3
920.00,-6147,3
925.00,-6151,5
930.00,-6143,2
935.00,-6139,5
940.00,-6141,4
945.00,-6138,2
950.00,-6139,3
955.00,-6134,2
960.00,-6143,2
965.00,-6144,3
970.00,-6142,2
975.00,-6138,4
980.00,-6145,3
985.00,-6142,3
990.00,-6145,2
995.00,-6143,2
1000.00,-6138,3
1005.00,-6144,2
1010.00,-6142,2
1015.00,-6138,4
1020.00,-6145,2
1025.00,-6141,2
1030.00,-6140,4
1035.00,-6144,1
1040.00,-6152,3
1045.00,-6145,1
1050.00,-6148,4
1055.00,-6139,3
1060.00,-6148,3
1065.00,-6145,2
1070.00,-6146,3
1075.00,-6150,3
1080.00,-6149,3
1085.00,-6141,5
1090.00,-6148,2
1095.00,-6146,4
1100.00,-6140,2
1105.00,-6158,1
1110.00,-6153,2
1115.00,-6148,2
1120.00,-6150,5
1125.00,-6146,1
1130.00,-6145,3
1135.00,-6147,4
1140.00,-6153,2
1145.00,-6148,2
1150.00,-6150,2
1155.00,-6152,2
1160.00,-6149,4
1165.00,-6154,2
1170.00,-6150,4
1175.00,-6151,2
1180.00,-6143,1
1185.00,-6151,3
1190.00,-6154,4
1195.00,-6155,2
1200.00,-6152,2
1205.00,-6151,2
1210.00,-6151,2
1215.00,-6152,3
1220.00,-6159,5
1225.00,-6154,2
1230.00,-6148,3
1235.00,-6150,4
1240.00,-6150,3
1245.00,-6155,3
1250.00,-6148,2
1255.00,-6143,2
1260.00,-6148,5
1265.00,-6144,3
1270.00,-6145,3
1275.00,-6151,2
1280.00,-6144,1
1285.00,-6152,2
1290.00,-6149,3
1295.00,-6146,2
1300.00,-6151,2
1305.00,-6147,4
1310.00,-6144,2
1315.00,-6154,2
1320.00,-6154,5
1325.00,-6151,4
1330.00,-6154,5
1335.00,-6149,4
1340.00,-6148,4
1345.00,-6144,3
1350.00,-6147,4
1355.00,-6151,2
1360.00,-6148,2
1365.00,-6151,4
1370.00,-6143,2
1375.00,-6144,3
1380.00,-6140,3
1385.00,-6139,2
1390.00,-6143,4
1395.00,-6142,3
1400.00,-6144,1
1405.00,-6146,2
1410.00,-6148,2
1415.00,-6144,0
1420.00,-6160,4
1425.00,-6147,2
1430.00,-6143,3
1435.00,-6157,4
1440.00,-6164,1
1445.00,-6155,3
1450.00,-6153,2
1455.00,-6148,4
1460.00,-6154,2
1465.00,-6156,4
1470.00,-6156,4
1475.00,-6151,2
1480.00,-6166,3
1485.00,-6156,2
1490.00,-6161,2
1495.00,-6160,3
1500.00,-6157,2
1505.00,-6158,3
1510.00,-6162,5
1515.00,-6149,4
1520.00,-6157,2
1525.00,-6159,3
1530.00,-6160,3
1535.00,-6152,2
1540.00,-6157,1
1545.00,-6158,2
1550.00,-6153,2
1555.00,-6154,2
1560.00,-6151,2
1565.00,-6155,3
1570.00,-6155,3
1575.00,-6154,4
1580.00,-6157,2
1585.00,-6159,4
1590.00,-6159,3
1595.00,-6159,3
1600.00,-6157,3
1605.00,-6155,3
1610.00,-6148,2
1615.00,-6153,4
1620.00,-6152,5
1625.00,-6162,2
1630.00,-6156,1
1635.00,-6154,3
1640.00,-6156,2
1645.00,-6145,2
1650.00,-6145,2
1655.00,-6155,4
1660.00,-6157,5
1665.00,-6142,3
1670.00,-6149,5
1675.00,-6143,3
1680.00,-6148,5
1685.00,-6154,1
1690.00,-6148,2
1695.00,-6149,1
1700.00,-6154,2
1705.00,-6163,4
1710.00,-6151,2
1715.00,-6149,0
1720.00,-6157,3
1725.00,-6157,3
1730.00,-6161,5
1735.00,-6157,2
1740.00,-6154,2
1745.00,-6145,4
1750.00,-6163,3
1755.00,-6151,4
1760.00,-6155,2
1765.00,-6148,2
1770.00,-6161,2
1775.00,-6155,2
1780.00,-6153,3
1785.00,-6146,3
1790.00,-6158,2
1795.00,-6157,3
1800.00,-6152,2
1805.00,-6154,2
1810.00,-6163,2
1815.00,-6148,3
1820.00,-6150,5
1825.00,-6157,2
1830.00,-6156,2
1835.00,-6146,4
1840.00,-6160,2
1845.00,-6154,2
1850.00,-6139,4
1855.00,-6148,2
1860.00,-6145,2
1865.00,-6147,2
1870.00,-6147,3
1875.00,-6158,2
1880.00,-6152,2
1885.00,-6156,4
1890.00,-6150,3
1895.00,-6149,2
1900.00,-6150,3
1905.00,-6148,3
1910.00,-6146,2
1915.00,-6154,1
1920.00,-6148,2
1925.00,-6150,2
1930.00,-6151,2
1935.00,-6151,3
1940.00,-6150,3
1945.00,-6151,2
1950.00,-6160,4
1955.00,-6147,2
1960.00,-6143,3
1965.00,-6157,4
1970.00,-6164,1
1975.00,-6155,3
1980.00,-6153,2
1985.00,-6148,4
1990.00,-6154,2
1995.00,-6156,4
2000.00,-6156,4
2005.00,-6151,2
2010.00,-6166,3
2015.00,-6156,2
2020.00,-6161,2
2025.00,-6160,3
2030.00,-6157,2
2035.00,-6158,3
2040.00,-6162,5
2045.00,-6149,4
2050.00,-6157,2
2055.00,-6159,3
2060.00,-6160,3
2065.00,-6152,2
2070.00,-6157,1
2075.00,-6158,2
2080.00,-6153,2
2085.00,-6154,2
2090.00,-6151,2
2095.00,-6155,3
2100.00,-6155,3
2105.00,-6154,4
2110.00,-6157,2
2115.00,-6159,4
2120.00,-6159,3
2125.00,-6159,3
2130.00,-6157,3
2135.00,-6155,3
2140.00,-6148,2
2145.00,-6153,4
2150.00,-6152,5
2155.00,-6162,2
2160.00,-6156,1
2165.00,-6154,3
2170.00,-6156,2
2175.00,-6145,2
2180.00,-6145,2
2185.00,-6155,4
2190.00,-6157,5
2195.00,-6157,5
2200.00,-6153,4
2205.00,-6157,3
2210.00,-6154,4
2215.00,-6147,3
2220.00,-6166,3
2225.00,-6169,1
