Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6154,3
5.00,-6155,2
10.00,-6159,3
15.00,-6160,2
20.00,-6160,2
25.00,-6154,2
30.00,-6166,2
35.00,-6154,0
40.00,-6161,3
45.00,-6159,4
50.00,-6166,2
55.00,-6160,5
60.00,-6163,3
65.00,-6161,2
70.00,-6158,2
75.00,-6157,3
80.00,-6152,2
85.00,-6163,4
90.00,-6161,2
95.00,-6166,5
100.00,-6187,3
105.00,-6183,2
110.00,-6184,2
115.00,-6184,4
120.00,-6187,4
125.00,-6186,3
130.00,-6191,2
135.00,-6190,1
140.00,-6193,2
145.00,-6191,2
150.00,-6190,4
155.00,-6187,4
160.00,-6182,3
165.00,-6193,2
170.00,-6193,3
175.00,-6193,2
180.00,-6200,2
185.00,-6157,2
190.00,-6166,5
195.00,-6160,4
200.00,-6158,3
205.00,-6171,3
210.00,-6166,2
215.00,-6172,4
220.00,-6169,2
225.00,-6169,2
230.00,-6166,6
235.00,-6168,2
240.00,-6164,2
245.00,-6163,3
250.00,-6160,2
255.00,-6163,3
260.00,-6164,4
265.00,-6169,3
270.00,-6161,5
275.00,-6169,3
280.00,-6168,2
285.00,-6160,2
290.00,-6163,2
295.00,-6166,4
300.00,-6168,3
305.00,-6168,3
310.00,-6168,3
315.00,-6169,1
320.00,-6176,4
325.00,-6168,4
330.00,-6178,3
335.00,-6184,2
340.00,-6186,4
345.00,-6181,1
350.00,-6178,2
355.00,-6183,2
360.00,-6176,3
365.00,-6184,3
370.00,-6178,3
375.00,-6180,0
380.00,-6189,2
385.00,-6186,5
390.00,-6181,4
395.00,-6171,2
400.00,-6169,3
405.00,-6183,0
410.00,-6180,4
415.00,-6175,4
420.00,-6180,2
425.00,-6174,2
430.00,-6178,2
435.00,-6175,3
440.00,-6173,4
445.00,-6167,4
450.00,-6175,3
455.00,-6169,3
460.00,-6166,2
465.00,-6170,4
470.00,-6168,3
475.00,-6166,3
480.00,-6161,2
485.00,-6162,1
490.00,-6169,2
495.00,-6165,2
500.00,-6169,5
505.00,-6175,4
510.00,-6167,4
515.00,-6175,2
520.00,-6177,2
525.00,-6174,3
530.00,-6173,5
535.00,-6170,0
540.00,-6171,2
545.00,-6172,2
550.00,-6169,2
555.00,-6174,2
560.00,-6157,3
565.00,-6160,3
570.00,-6164,3
575.00,-6171,2
580.00,-6166,2
585.00,-6175,2
590.00,-6172,3
595.00,-6184,4
