Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6142,2
5.00,-6155,2
10.00,-6145,4
15.00,-6152,3
20.00,-6148,1
25.00,-6148,3
30.00,-6149,4
35.00,-6149,2
40.00,-6148,2
45.00,-6154,4
50.00,-6157,5
55.00,-6152,3
60.00,-6148,2
65.00,-6148,2
70.00,-6159,3
75.00,-6151,2
80.00,-6146,5
85.00,-6148,4
90.00,-6148,5
95.00,-6152,2
100.00,-6147,3
105.00,-6150,2
110.00,-6145,2
115.00,-6153,2
120.00,-6156,4
125.00,-6150,5
130.00,-6154,2
135.00,-6169,3
140.00,-6148,1
145.00,-6151,1
150.00,-6147,2
155.00,-6151,4
160.00,-6155,3
165.00,-6157,2
170.00,-6148,4
175.00,-6150,1
180.00,-6151,3
185.00,-6143,2
190.00,-6156,2
195.00,-6146,4
200.00,-6139,3
205.00,-6151,2
210.00,-6151,4
215.00,-6149,4
220.00,-6151,4
225.00,-6148,2
230.00,-6154,2
235.00,-6154,1
240.00,-6151,4
245.00,-6143,5
250.00,-6165,4
255.00,-6162,3
260.00,-6160,4
265.00,-6157,2
270.00,-6152,2
275.00,-6148,3
280.00,-6150,4
285.00,-6150,2
290.00,-6151,3
295.00,-6146,2
300.00,-6145,5
305.00,-6147,2
310.00,-6142,2
315.00,-6145,3
320.00,-6149,2
325.00,-6144,2
330.00,-6145,4
335.00,-6154,2
340.00,-6143,4
345.00,-6146,4
350.00,-6148,2
355.00,-6149,2
360.00,-6155,4
365.00,-6154,2
370.00,-6156,4
375.00,-6157,4
380.00,-6151,2
385.00,-6154,2
390.00,-6148,2
395.00,-6151,1
400.00,-6148,2
405.00,-6149,2
410.00,-6146,4
415.00,-6157,2
420.00,-6150,3
425.00,-6151,2
430.00,-6154,2
435.00,-6146,2
440.00,-6151,5
445.00,-6148,2
450.00,-6133,4
455.00,-6145,2
460.00,-6142,3
465.00,-6145,3
470.00,-6151,2
475.00,-6143,3
480.00,-6143,2
485.00,-6138,4
490.00,-6140,3
495.00,-6156,1
500.00,-6144,3
505.00,-6148,1
510.00,-6151,1
515.00,-6152,5
520.00,-6147,2
525.00,-6160,3
530.00,-6161,5
535.00,-6163,2
540.00,-6180,3
545.00,-6160,1
550.00,-6165,3
555.00,-6161,2
560.00,-6163,3
565.00,-6168,3
570.00,-6159,2
575.00,-6160,3
580.00,-6161,2
585.00,-6161,3
590.00,-6152,3
595.00,-6160,4
600.00,-6154,2
605.00,-6154,2
610.00,-6159,3
615.00,-6162,3
620.00,-6161,2
625.00,-6152,2
630.00,-6155,2
635.00,-6154,2
640.00,-6153,2
645.00,-6148,5
650.00,-6149,2
655.00,-6151,2
660.00,-6151,3
665.00,-6157,4
670.00,-6157,4
675.00,-6152,2
680.00,-6154,5
685.00,-6155,2
690.00,-6152,3
695.00,-6157,5
700.00,-6157,5
705.00,-6157,2
710.00,-6158,2
715.00,-6157,2
720.00,-6149,5
725.00,-6145,2
730.00,-6161,3
735.00,-6157,3
740.00,-6165,3
745.00,-6167,2
750.00,-6162,3
755.00,-6163,2
760.00,-6163,2
765.00,-6167,0
770.00,-6165,4
775.00,-6163,3
780.00,-6166,3
785.00,-6168,2
790.00,-6164,1
795.00,-6166,3
800.00,-6166,2
805.00,-6166,5
810.00,-6166,3
815.00,-6157,5
820.00,-6169,2
825.00,-6166,3
830.00,-6163,4
835.00,-6162,3
840.00,-6165,2
845.00,-6163,1
850.00,-6164,3
855.00,-6157,5
860.00,-6158,2
865.00,-6159,2
870.00,-6160,2
875.00,-6154,4
880.00,-6168,5
885.00,-6157,3
890.00,-6154,2
895.00,-6159,3
900.00,-6160,4
905.00,-6157,2
910.00,-6152,2
915.00,-6155,2
920.00,-6161,3
925.00,-6158,2
930.00,-6167,4
935.00,-6161,2
940.00,-6159,2
945.00,-6156,2
950.00,-6158,3
955.00,-6160,4
960.00,-6154,2
965.00,-6166,4
970.00,-6151,4
975.00,-6154,1
980.00,-6150,2
985.00,-6148,3
990.00,-6164,2
995.00,-6157,4
1000.00,-6157,2
1005.00,-6150,2
1010.00,-6156,3
1015.00,-6157,2
1020.00,-6165,5
1025.00,-6163,2
1030.00,-6157,2
1035.00,-6157,3
1040.00,-6160,5
1045.00,-6160,3
1050.00,-6161,5
1055.00,-6163,2
1060.00,-6180,3
1065.00,-6160,1
1070.00,-6165,3
1075.00,-6161,2
1080.00,-6163,3
1085.00,-6168,3
1090.00,-6159,2
1095.00,-6160,3
1100.00,-6161,2
1105.00,-6161,3
1110.00,-6152,3
1115.00,-6160,4
1120.00,-6154,2
1125.00,-6154,2
1130.00,-6159,3
1135.00,-6162,3
1140.00,-6161,2
1145.00,-6168,3
1150.00,-6168,4
1155.00,-6172,3
1160.00,-6167,2
1165.00,-6166,2
1170.00,-6171,3
1175.00,-6177,2
1180.00,-6169,2
1185.00,-6172,4
1190.00,-6190,1
1195.00,-6174,1
1200.00,-6172,3
1205.00,-6171,4
1210.00,-6172,2
1215.00,-6163,2
1220.00,-6177,2
1225.00,-6173,2
1230.00,-6172,2
1235.00,-6163,1
1240.00,-6171,4
1245.00,-6174,4
1250.00,-6165,2
1255.00,-6169,2
1260.00,-6165,5
1265.00,-6171,3
1270.00,-6166,4
1275.00,-6164,2
1280.00,-6160,3
1285.00,-6163,2
1290.00,-6166,2
1295.00,-6160,3
1300.00,-6160,2
1305.00,-6157,5
1310.00,-6153,2
1315.00,-6148,2
1320.00,-6152,5
1325.00,-6151,3
1330.00,-6154,3
1335.00,-6168,2
1340.00,-6166,2
1345.00,-6152,2
1350.00,-6154,3
1355.00,-6156,2
1360.00,-6155,3
1365.00,-6154,2
1370.00,-6164,4
1375.00,-6160,3
1380.00,-6169,2
1385.00,-6160,2
1390.00,-6160,2
1395.00,-6156,2
1400.00,-6164,2
1405.00,-6164,3
1410.00,-6172,5
1415.00,-6163,3
1420.00,-6175,2
1425.00,-6170,2
1430.00,-6167,2
1435.00,-6170,4
1440.00,-6167,2
1445.00,-6167,4
1450.00,-6158,5
1455.00,-6166,3
1460.00,-6173,2
1465.00,-6169,4
1470.00,-6172,2
